group,ATF1,BACH2,CEBPB,CEBPD,CLOCK,EBF1,EGR2,ELK1,ELK4,EPAS1,ESR1,ESRRA,ETS2,ETV1,FOXA2,FOXK1,FOXP1,GLIS1,GMEB1,GMEB2,GRHL2,GTF2B,HNF4A,HOXA1,IRF2,JUN,JUND,KLF1,KLF4,MEF2C,MITF,MZF1,NANOG,NFAT5,NFATC1,PAX5,PBX1,PBX3,PRDM14,RARA,RARG,RBPJ,RFX5,SIX5,SPDEF,SPIB,STAT2,STAT3,STAT5A,TCF3,TFDP1,THAP1,TP63,TP73,ZFP42,ZKSCAN1,ZNF143,ZNF250,ZNF263,ZNF76
critical,0.412871125483467,-0.249075690331488,-0.318145342770434,-0.139434520127242,0.0244967692368402,-0.232185873183543,0.171131483291152,0.411182952775407,0.403030600978457,-0.028077666453719,-0.18479494985699,-0.206098057369264,0.257565989395342,0.10433910549485,-0.224365134833267,0.149242049847795,-0.273984180544574,-0.270219013348426,0.159645649838247,0.231917631931056,-0.410907641211964,0.365118415251789,0.0519765185285348,0.287202750059684,-0.0073055460925525,-0.239189095499004,0.15320491381565,-0.356070751338263,0.0814717483368816,0.18995895088211,-0.258674464588839,-0.030781323903339,-0.0717872125673194,0.37425420877847,-0.003016428064373,-0.207373602650956,-0.0241585160430195,0.0864209320136063,-0.10019692303152,-0.116909257245488,0.155561128933333,0.12004577862046,0.261346747533596,0.349723685605195,-0.157104768169367,-0.134968497027039,0.0947161743417348,0.206465826845197,0.0470854043127799,-0.0804948103867792,0.0988708091636216,0.0360750266103558,-0.160179390331602,-0.256437900887321,0.221757901015423,-0.129618923000599,0.200580450151374,0.0504350207809144,0.0534550519845242,0.132509399820457
critical,-0.0838830549694814,-0.231088008369243,-0.275402892407433,-0.0887990097599271,0.0577267861949569,-0.164768994929633,0.0522949376021422,0.0200129961675029,0.170047270989945,0.201174336583568,0.0169105785222501,-0.364014874883458,0.251875847768921,0.267472185530062,-0.184867206029944,0.182003538719313,0.179256647427715,-0.102764753283912,0.0337387640441074,-0.0236713344985964,-0.167000735032656,0.39280441503917,0.109255049316653,-0.0642069455494158,0.162541413463855,0.156952316400259,0.298321587826282,-0.236681115547324,0.0382703048043294,0.27908733361337,-0.278176035096633,-0.0548555813543213,-0.0331086933709823,-0.0709428610943684,-0.331029900970479,0.108939215670263,0.149811824860588,-0.0100773434396547,-0.116062664223372,0.0225002696768807,0.25730606261139,0.109570660178906,-0.0484634959957757,0.272563174391644,-0.134347932269525,-0.0588007171324781,0.0680985017423691,0.247331274136622,-0.0152985496299331,0.13721460716602,0.0587355899027851,-0.0857526594560861,0.131979588359182,-0.367896034483302,-0.0052477175027075,-0.0549113887809055,-0.0603845267006408,-0.124823650452605,-0.134719610473189,-0.319640953048682
critical,0.274304381040509,-0.0346358466021615,-0.291117446774832,-0.100306766848993,-0.336532795791417,0.117608822867062,-0.152198225816031,-0.224462117973595,0.183854092431065,0.0207427084006491,-0.227370868916548,-0.203441210932122,0.209933651443923,-0.148109968229385,0.228814965399942,0.0040017982671723,0.0591633073695234,-0.113022193610365,0.0475512358753494,0.156291116186037,0.0450991036424086,0.15679383109049,-0.237661207317848,0.162279046589833,-0.293247195195644,0.370351940596838,0.197424846820449,-0.0225336266284011,0.152875712472775,0.18305910680633,-0.0380775413609973,0.216193352501629,-0.138040381955233,-0.179764966197539,-0.0266085070530921,0.175085044265911,-0.217047174475049,0.189383666831089,-0.0444703770305382,-0.133549130125978,-0.0153609197898394,0.0008897839542588,0.0784236988240506,-0.0334916070218036,-0.0652975758177323,-0.128126978390137,0.208590491728005,0.211073142421336,0.11926602738506,-0.11150553615758,0.0609105616140986,0.172437987673059,0.100505513255177,0.163783542986295,-0.0485123646933666,0.237295796530255,-0.285653426259366,0.179278292305474,0.0906802483935221,-0.296208296590576
critical,0.155789497845644,-0.0995139349587952,-0.100067354709188,-0.104060105269488,-0.106676776220344,-0.0307767834764438,-0.110258212494609,0.142889422221747,0.136390240385549,-0.0537283021017073,-0.0962336515130578,-0.164214925195731,0.1472042096699,0.0636828962556678,-0.100905063605746,0.155590356216266,-0.0685071765339238,-0.150396263831294,0.130990780262127,-0.0116704034385967,-0.134244266409269,0.204753762749593,-0.0412995022615209,0.10370194756292,0.097233645976243,-0.0992026607921526,0.18089797217726,-0.124586820350362,0.0039842874321388,0.0417931325926298,0.149877322333152,-0.127861362635221,0.0181650017321857,0.155399161479875,0.0112789876720089,0.03025291427891,0.149938222440235,-0.0693818509976632,-0.105039027951466,0.0532793339349246,0.0295728291889201,0.0406697266357948,0.123427997531868,0.137772593034536,-0.0217694965109046,-0.0505357004181586,0.228960421162091,0.103424791848255,-0.0165042731763035,0.132031103642872,-0.0517798271883408,-0.10019461450141,0.0188140501377541,-0.062410689420699,0.152931713781386,-0.0124391401871635,0.0059131610523701,-0.0571741406035095,-0.0899303105298202,0.0202487302612317
critical,0.117055404410211,0.0769928226837553,-0.159053723582423,-0.0949040651627895,-0.120976659008172,-0.0009562114498481,-0.0687319119045069,0.0445437004912634,-0.115996482933131,-0.243182372667368,0.104373551599902,-0.0535739912904556,0.0152622059484498,-0.0656496659032335,-0.0794890544192239,-0.108114906119489,0.0478411334514318,0.131709856853964,-0.0608840466642208,-0.0468543610425605,0.14699317191844,0.0127360433768246,0.0467324322679011,0.265445243662153,0.102382678403332,-0.0270117919778363,0.240926847866886,-0.123062050634711,-0.0488364125190003,0.177114935303673,-0.157785286252245,-0.0262969175858411,0.0893492170335397,0.0717108177556813,-0.0177196851276313,-0.0391794645291168,0.22313060281098,0.0904289325652134,0.022466085619217,0.0700633615213301,-0.0291668121811185,0.0381016393660425,0.14707130715388,0.101443165209445,-0.0797596921903671,-0.130810986584963,0.025707752705704,0.0285555930006554,-0.0122111510290661,0.0574668903594257,0.0138050468197685,-0.0546722954466898,-0.0734423953927046,0.000673286282809,0.0389346617954984,0.0079162335712966,-0.193372420319692,-0.112375166819604,-0.0165920802581069,-0.0230791951682795
critical,0.103424166595642,-0.103044305582006,-0.19003974280583,-0.0715115602298411,-0.0002894364485724,-0.0382288335891083,-0.100279285847168,0.0742930561766784,0.018281200483054,-0.0905540395475986,0.0043469955546024,-0.155922567381046,0.12349634429633,-0.0424730798531373,-0.0118222659117276,0.0007860580196775,0.145954718589845,-0.098363504566993,0.391830916785188,0.0621324441161938,-0.0926644217568897,0.0615675824859452,-0.133400623450687,0.0216275580601399,0.277265328061821,0.0463945480427385,-0.0308360740259285,-0.040344015954651,0.171472478956974,0.183801355954168,0.112330791653394,-0.0354583650282543,0.095525055414901,-0.0935399962039608,0.117462158686289,0.114820126738652,0.18092904624041,0.0045371855293255,0.042620846825313,0.0473286325024973,0.0239604339983874,0.0284215954314048,-0.0928125779309237,0.0423020905034203,-0.0197277340561527,-0.0737091236553764,0.17695088431346,-0.0856808430806654,-0.0452278506057092,0.0343697674307771,0.0431218793508114,0.110280216796318,0.0103296767854047,-0.0604207343436858,0.0963718289244629,0.180224331409103,-0.245736474728238,-0.0031551297307407,0.0125289267523256,-0.001461063775806
critical,0.172641731632116,0.0145059873326528,-0.0849508132620299,-0.0139434092116482,-0.0785003300157787,-0.0464312743596299,0.115773819059767,0.0072916468806152,0.115387722488362,0.106061836619264,-0.141211464086986,-0.0130283636417539,0.12392771724246,-0.0556459993820398,0.0777266949811593,-0.05224244380514,0.132965450045255,-0.115981271243858,0.153601505228618,-0.0503696666599078,0.0376307027200846,-0.0222022500826012,-0.0397630203910259,0.19927909072366,-0.0831789835631687,-0.0604802721069109,0.0967396155585151,0.0184336555625976,-0.0410657846606108,0.178451534284348,0.179412149643305,0.0207720436046458,0.0696983915829557,-0.028551034897164,0.0252037581599535,0.170342650161583,0.0511269452343132,0.089545221276509,-0.0620732922016884,0.0436207418485038,0.130811744312473,0.166876477428914,-0.0317530410345679,0.0500150213535975,-0.0599986351834206,-0.0742925142230141,-0.0916651476897124,-0.0703444041727284,0.0090101866613505,-0.0415777013121005,-0.0066405576300966,0.0212560085826202,-0.0632923666674972,0.0532888066676428,-0.140242347574236,-0.0628301201849033,-0.0669203617163687,0.129682758045345,0.0290783617673677,0.0815040459899643
critical,-0.0368891433116359,-0.20327849519329,-0.0298815884490811,-0.0775275155745157,0.0365049539659483,0.0534544229974067,-0.0684295049266183,-0.0373890004123257,0.0530195162478793,-0.160249605877686,0.114030832417415,-0.0737932211947583,0.111561449467613,-0.0644248680744171,-0.150288397044278,-0.0043337821117056,-0.111827348320353,-0.0211302469594457,-0.0149541501416585,-0.233090890135551,-0.249816206952016,0.0288107763324373,0.066192392985706,0.375874548070542,-0.0016593077366926,-0.136891368091457,0.0289144496553061,0.14038183136896,-0.116714177326499,-0.0246510805400382,-0.154683370806269,-0.0639316596979461,-0.0598651295712961,0.193814804713359,0.0912329584633347,-0.0756264481973851,0.169629402154032,0.124007811089171,0.0640793682897614,-0.0863858046331176,0.108365016830751,0.0145454206555754,0.0672094974431453,0.157227359792154,0.251436791717002,-0.312803764516231,0.28520307269695,0.07984165582541,0.0337638420007124,0.0266697701966272,-0.175194200566447,0.246456646697072,0.154401468240459,-0.0406815221489529,0.272899090664631,-0.169206740416696,-0.0788273244539513,-0.0263668189059044,-0.0236444002130323,-0.0892698641690575
critical,0.118891837195665,0.0964037337595971,-0.200478142260351,-0.214427676010783,-0.0969582046434766,0.0121958804399072,0.0969174711815067,0.0776999050427955,-0.0132828514143364,0.0842157035035899,-0.128933388994476,-0.261288315882502,0.0933001890739321,0.17935640829442,-0.152731500982836,0.0616578962674445,-0.0704237324225792,-0.108364813497779,0.164062159915506,0.155197576710262,0.117780124774765,0.245649728786888,-0.0002451298910672,-0.0427089376595756,0.0294119899397842,-0.139371071280548,0.227693879202298,-0.0331540972625603,0.215538197536912,0.106432428755674,-0.0082969638709318,-0.116314886734644,0.0191474248670851,0.0198453864189065,-0.154898540602817,0.0938490943475544,0.133021779351947,-0.084700762235091,-0.151417603794557,0.111505737696875,0.0768500436477092,-0.0709060448049141,0.0038994512564236,-0.0474627222424712,-0.205714846824955,0.154225976704789,-0.0145821905216374,-0.141123266352578,-0.03270163016143,0.267745954931307,0.146373265191464,-0.115536551937754,-0.115811867365675,-0.124407988863926,-0.0342178579409386,-0.147222518987177,0.03042172288191,-0.0764859701033718,-0.0607507260994911,-0.151987240358788
critical,0.0440852105735887,0.078793270747855,0.0347380084078835,0.0581422870301995,0.0510757989552795,0.0238667533527235,0.0088941859893898,-0.0107730387245249,-0.100998278714632,0.0005007252156607,-0.0624291396305053,-0.0470036023429546,-0.0122745437160826,-0.0753594455955846,0.0911965340533689,0.0302821506405701,0.215974265285276,0.0798844039976844,0.0814754993035534,0.0305011311997375,0.25719975487613,-0.122209907241232,-0.198138114889003,0.14037955839194,-0.149355772477577,-0.054970734401059,-0.0513661002499492,0.0336684055097897,-0.0850241452897309,-0.0184381908331513,0.014824791909423,-0.0835251147854296,0.0479757520700344,-0.0772376045492458,0.0351260635122059,0.0543478111418202,0.0739687606314353,0.0873946115771713,-0.0574769274708158,0.0959341596032249,-0.007970022814245,0.0065495977509206,0.230948705858589,-0.0352630853532732,0.054470702966872,0.0352304313719083,0.13046562926637,0.248468723163319,0.0752480474169481,-0.0741351756809409,0.0970100296606316,0.0721635874888134,0.0473339117026111,0.114981559948484,-0.16091410245225,0.140311174664676,-0.116330155503225,0.161423314927939,0.0916239959454008,0.0941833558020966
