group,AR,ARNTL,BCL11A,BCL6,E2F6,E2F8,EHF,ELF1,ESR1,FOXA2,FOXO3,FOXP2,GATA3,GATA4,GLIS1,HOXA4,HOXB13,JUN,KLF1,KLF3,MEF2A,MEF2C,MYB,NFYA,NKX2-1,PAX6,PGR,POU2F1,RFX5,RUNX2,RUNX3,SPI1,STAT5A,TP63,TP73,YY1,ZEB1,ZNF143,ZNF263
critical,0.160421438060203,0.247153112446521,0.0441309555602475,0.0863075176470451,-0.284336782167274,-0.110602872842137,-0.16510110803037,-0.0547324123475709,-0.045034702333962,0.132166029436226,0.0073670160455222,0.0845091707627016,0.189769206684455,0.253522735697382,-0.0329054366304414,-0.147174359790241,0.126509337758072,0.0721575846853242,-0.0030761018408349,-0.143631699086817,0.183281083331843,0.147558609977238,-0.114387242586723,-0.0937374875773831,0.0846055269060438,-0.0953306217354922,0.272577199742874,0.0813012327594947,0.0293378428009778,0.225714768280929,0.25496499508329,-0.179005165137745,0.32608975212363,0.183288016728306,0.224709391917377,-0.201711056132139,-0.104024152356274,-0.226251925831924,-0.141231185590513
critical,0.351670186769493,0.341223060291109,0.183217301976167,0.174394769374093,-0.305673128056363,-0.300644323691343,-0.352972969724916,-0.294557331909873,-0.279333914234445,0.260120714508469,-0.0076173880716016,0.0100970488819901,0.316659467268824,0.202121973158884,-0.231452274827223,-0.222908413167449,0.251293631119631,0.123716246020625,0.248263140119525,-0.200106011620911,0.238196133829828,-0.190972841574394,0.348801600183023,0.17073556683356,0.270216431452869,0.331631888705197,-0.0130935014770356,0.255717957808697,-0.1389545739974,0.276794094242939,-0.327834275650174,-0.192770291351185,0.13562017923733,-0.37974835610907,0.277053341095394,0.018836002400334,-0.20826179846473,-0.262371504043092,-0.0433380303073795
critical,-0.190103725302546,-0.0873263528999607,-0.011107020389053,0.201407461198666,-0.281397540692549,0.0347328999328834,0.301769051459457,0.158794311625161,-0.128869312257516,0.126179921988392,-0.15561764547353,0.0238549373945601,-0.158533779293301,0.0947140037678842,-0.143518542496333,-0.0006391518254634,-0.0184875547842208,0.165042227559636,-0.0259075479958062,0.319349632041092,0.209652270959886,0.219526810839658,0.21084812767035,-0.0019770487035313,0.147076663159169,0.118434306755107,0.0874393486015204,0.0205133195045024,0.0809035915942038,0.159839218112702,-0.0189022773591209,-0.154560936055564,0.0265024388321795,0.105904107529922,0.137349602052196,0.0258704034794717,0.066983365881578,-0.362870450107207,0.185607503101005
critical,-0.0554607897543939,-0.0003964547013675,-0.0094832472219657,0.0244625226389082,-0.0283314304201942,0.138730394169423,0.040685108076912,0.0382039562674406,-0.0994139737573439,-0.0142395755216114,-0.0833885893971337,0.0543438601475613,-0.0199194710809539,-0.0241210636298222,-0.064682282550361,0.0260992477133877,-0.0266275823982121,-0.032904753111336,-0.0441022834353577,0.0083157403801802,-0.0134680219959646,-0.0357297455097301,-0.0312752197812318,0.0427792218263439,-0.0951276941096773,-0.013835631378389,0.0121333815218237,-0.0315153989741047,0.0323001295302953,-0.064314767177667,0.0755849356867079,0.0344761257549019,0.0421066605468039,0.0712641387996977,0.0244365916216074,-0.0116144791466156,-0.0295345042766462,0.0290137843799838,-0.0378844015255368
critical,-0.0230791691181366,0.272447215313524,-0.182441073117947,0.0952213211054342,0.150805012010514,0.139030337605195,0.0784121605895891,-0.2385822943358,-0.168211751679472,-0.118817971696003,0.0315310511559889,-0.133747044132239,0.097894187016666,0.0304629769651746,0.135527798473995,0.151595267080541,-0.0556467599449867,0.0091919972211535,-0.0246685089237771,0.147324231698082,0.0003512945522784,0.211715829371286,-0.0400251894505785,-0.128207375012063,0.142831823985551,-0.0293791355143837,0.0694018022033659,0.0902502193800143,0.210402416615236,-0.0944726916017456,0.0982524191633342,-0.0413887420933542,-0.0626858954889364,-0.0748213248025201,-0.0027170142391663,0.0895580366670419,-0.255324286324145,-0.134478329649953,-0.0754365632868067
critical,0.0606188963793571,0.0089318748054802,0.0497796785898778,0.0964511618542108,-0.0207286587432019,-0.119048346840858,-0.147545936035425,-0.0811552889260369,-0.0003588276618413,0.0894827130826266,-0.0341095291967659,-0.178252184785312,0.253512392200295,0.0501690143922882,0.117764797965089,-0.187298302840583,0.0687413317956981,0.231875629443135,-0.160274841033935,-0.0799356124126506,0.217107482435867,0.171254526091907,0.0782136550658113,0.0008517613203115,0.0533088862552748,-0.0373287222252319,0.0957579130429833,0.0510650449718935,0.0277016512804027,-0.0413345059928792,-0.152117613355158,-0.0039795597489453,0.174885643928992,0.098330073847637,-0.0527442909219362,-0.142420957885457,-0.0106440955117124,-0.0554828833700344,-0.0122048140900977
critical,0.0023495340218221,-0.0415482636849828,-0.0370549911788422,0.0264958457491126,-0.105290568992427,0.0540960216444213,-0.0724998256034327,-0.127648188993263,-0.0348332026537926,0.0471762141354148,0.0426754633323608,0.0375060718577907,-0.0480076388972574,0.0666455480187611,-0.197032652016618,-0.0008932893102562,-0.0100999270449215,0.0124035422255762,0.136385687235793,-0.091212128043329,0.0067655507752805,0.0293988636619253,0.0980019570570858,0.166753672236795,-0.101917197675554,0.0289246587101565,0.0435007735748835,0.0407669090433557,-0.034674644775349,0.0637684868399243,-0.0841468759019694,-0.0902885209081114,0.0336095644480229,0.0530369809035803,-0.0158652443681147,0.0725265016926226,0.0334087294641833,-0.0533142773520531,0.0687918641925968
critical,0.0091195572501651,-0.0340427497011496,0.0279738748683217,-0.0432202973406116,-0.0087914132479845,0.100931887975238,0.028122312205631,-0.0176419205085917,0.0785326151839116,-0.0163598279138509,-0.124658251094176,0.0768075850395499,-0.0245194000862955,-0.0287402242170751,0.0814032397835012,0.0585248774178538,0.015257642642768,-0.0316249952611125,0.0696721585918075,-0.0599636176385845,-0.0806082965576723,-0.0304404730013047,-0.0028359942373537,0.0372877701532067,-0.0237017155313307,-0.0726146692016586,-0.062334852683286,-0.0622698559580274,-0.0079364061587316,0.0346059654717085,0.0623669079244285,0.144084864292981,0.0476882327669591,-0.0071499407666322,-0.0437722594975612,0.037846086505062,-0.0305824056496185,0.0328037653023741,0.0527210226772885
critical,0.199401962432665,0.0202675669837584,0.101398240094305,0.193921348776516,-0.205802501644508,-0.0816566021366728,-0.229738843403897,-0.139199394931424,0.119895779676809,0.221533717826567,-0.185845016184205,-0.0956085184066513,0.230933025979276,0.142960432406641,0.0386393557435882,-0.207247577432767,0.143231866299671,0.182220072883634,-0.0152106413616595,-0.0966778749767088,0.1264304174048,0.0873693692856592,0.0195912091140193,0.267061502610167,-0.0440743126272702,-0.0868009960105022,0.171910914816916,0.0810807816480964,-0.0849087953694908,0.187197293852305,-0.0396115334797114,-0.170274231475548,0.266419874065753,0.169942416744303,0.0748077212071401,-0.0858345375395868,-0.207652915143554,-0.172579484751053,0.0366155876654996
critical,0.0106971469036732,-0.038526816437726,-0.0519992857274413,0.0662945804640715,-0.0476747768552101,0.142743282334598,0.0491873470888943,-0.0353220852723078,-0.17967574299485,0.150241500269431,-0.0158936496376413,-0.123430751933555,0.137700965461872,-0.0084006328750395,-0.103881233009355,-0.023110218317095,-0.0620434659110974,-0.14007147483411,0.104566077136067,0.0383325699921458,0.109091559303297,0.0640796670486591,0.0407448043238349,-0.0082434881247058,-0.0473996464023605,0.111188648830441,-0.0292804267253138,0.0945677135006841,0.0670372153933478,0.0137283900797924,-0.128452402815284,-0.167137034376653,0.141034547000689,-0.023574394043294,0.134627350069313,-0.149002257415556,-0.15981343713085,-0.145232332201056,0.0257544018139574
