group,CEBPB,EBF1,ELK1,ELK4,EPAS1,FOXG1,FOXK1,FOXP1,GRHL2,HOXA1,JUND,KLF1,KLF3,KMT2A,MAX,MECOM,MEF2C,MYBL2,NANOG,NFATC1,NFYB,NR3C1,PBX1,RARG,RFX5,RXRG,TAL1,TFAP4,XBP1,ZBTB33,ZBTB7B,ZFX,ZNF143,ZNF250
critical,-0.400816732058275,-0.194468245978357,0.474854105757388,0.459961956745325,-0.0709477594446362,-0.167184151871273,0.178295646087539,-0.243593808844702,-0.50707793228064,0.298344595087626,0.202968096208456,-0.462477172559003,0.294398708527366,-0.316491287414218,0.115463761930601,0.381218527225694,0.301654219394067,0.0940039922250051,-0.0300956911750268,0.0512573979351742,0.180607433324329,0.486938379844663,0.0638753735365961,0.185914211658311,0.362850266479977,0.0643307642979426,0.0482483366884091,-0.236537511115655,-0.098168722864674,0.265450446458441,0.21026937149791,0.0136551642447772,0.0777604586000466,0.0442821913550188
critical,-0.430900627803808,-0.229344724299891,0.0822675001431224,0.132459885636558,0.26882073330612,-0.047790498481944,0.19139001676514,0.107847466611061,-0.291651515312511,0.0047157484785617,0.328257781538643,-0.276389719775199,0.109613735837204,-0.137029144938277,0.132453210366106,0.14834075749233,0.42668196691006,-0.176610821275123,-0.0342782839946451,-0.143839167827886,-0.250708743995036,0.299473171771392,0.269347272771006,0.340908922814942,-0.0343925704931533,0.0219554413217316,0.215518552037486,-0.266413711471203,-0.163029836831244,0.415372371608067,0.0154973739005719,-0.0290164470448737,-0.0848332980537907,-0.164746518334029
critical,-0.304364600620799,0.268165591248968,0.0529417527219078,0.244692491395312,-0.0021911412669868,-0.241956623620661,0.098690852311144,-0.0995805205754799,-0.129482691418353,0.228251320771718,0.236684902592048,0.0575455906856041,0.202942418486508,-0.246114019064315,-0.11641092106472,0.354471167616801,0.182873299242116,-0.149399645681326,0.0752522179119431,-0.173793490150752,-0.12210513112253,0.181783386687395,-0.164020982867263,0.229195387011669,0.102800915197346,0.0668876818853719,0.0190069513805081,0.0037129059660304,0.04624511492127,0.244668193249921,0.239214724391481,-0.0734874143165666,-0.233709155254389,0.0210797038114415
critical,-0.281116620102866,-0.15853438861785,0.359542810025553,0.309793570720426,-0.246061755325865,-0.316678796955914,0.33934448365881,-0.206273697383499,-0.350041087831703,0.333395913403964,0.392926525495246,-0.34420902832939,0.328108283350797,-0.347472785591082,-0.0240919635909388,0.341621578729358,0.196519651411261,-0.456153832755551,0.128457713356608,-0.0223025839866848,0.157709224179021,0.243701455993668,0.243787247317632,0.209104160435863,0.347457913855617,0.404229586647286,0.262920494071436,-0.358687530322408,0.361413008217224,0.438794675602975,0.219896563371376,0.17140626294753,0.0369788026044303,-0.241275147843955
critical,-0.133065093629415,0.0615088279908307,0.242052133746192,0.0735721766432619,-0.129071937198494,-0.123060687028629,0.057974669394231,0.273389649609936,0.17072599066313,0.313691655106083,0.366743946910238,-0.266224980289831,0.274273656987857,-0.228015593316869,-0.0994690714382334,0.154938897352097,0.326065887481896,-0.221221053364522,0.144002775038708,0.106801187658495,0.0006691639622642,0.280269628017857,0.185664000344505,0.0182688621720122,0.156068930063768,0.137463926814719,0.0553544528169213,0.0372103183172789,0.054821865655902,-0.120718613160704,0.0393419142380797,-0.225521663507834,-0.104697343644797,-0.193267399252171
critical,-0.281935197326633,-0.284409169553069,0.22770655455395,-0.0101804368760484,0.107211809302834,0.0272524146259981,0.060737227359245,0.22306335428808,-0.025619479754826,0.0674274492577733,0.0264237265497345,-0.0345504526003329,0.0782488908969421,-0.149987010355832,-0.124349521235797,0.168377273639087,0.410766606371356,-0.236853897058612,0.359978910098514,0.0501097723110426,-0.2158223030908,0.033603417266981,0.145377770607213,0.210782382237038,0.0953127644325477,-0.0481593580588989,0.151924174860715,-0.339829646387624,-0.197319867189957,0.17894709871862,0.0514954643255585,0.307497818942727,-0.142750461499854,-0.286759520351177
critical,-0.150453183229133,-0.0697288304585278,0.150794731860294,0.242139837324268,0.153402311711507,-0.127065280841157,-0.0303800428997537,0.129045171397643,-0.0291215563486174,0.350335032153957,0.224213084601128,-0.0710293860220968,0.0932260319774269,0.0638786651113863,0.0848192186870194,0.0567746825909466,0.279634346538651,-0.116009235064745,0.120279901569699,-0.0681931553631196,-0.0730504533532118,0.0536282208477099,0.0667630171292296,0.304534993510487,0.148290577241131,0.080631426203376,0.206641442523762,-0.136819938298716,-0.142183135123364,0.189915284988945,0.199952900795239,0.0372218116003895,0.0402398059705595,0.0443568291257592
critical,-0.103283795851885,-0.0472132765713841,0.138369920956896,0.136018716226327,-0.080335452831918,-0.2482242008432,-0.0583632059325881,-0.0533141588214973,-0.151472125352354,0.145946985487301,0.0942890671196692,0.204294891277128,0.0393111171245024,-0.0981921103559355,0.0424200266522523,0.205081689527589,0.182983415153635,-0.238189112079032,0.132944496957326,-0.100362909182414,-0.210222818991378,0.175110564421782,0.253980515267868,0.232734528391798,0.175708164153644,0.0635676223505245,0.208036620670563,-0.252220651119849,-0.0138418106471435,0.0684771301726045,0.00620495302636,0.148821756466741,-0.12064228801339,-0.139296241937772
critical,-0.123321677356243,-0.191551830207113,0.116341139509578,0.165651384813842,0.153416548739096,0.0037939493984515,-0.0189607729972029,0.0913356812575004,0.0848493403535433,0.0280255694425726,0.19800888500893,-0.18611896877636,0.0443508586072099,-0.0089064006079283,-0.0283373433997903,0.0188141736210027,0.324919870903281,-0.0609024034159779,0.144762698545754,-0.0233140531734361,-0.242891597564977,0.0825598136797876,0.103541786073887,0.0872715711853503,-0.100732153665249,0.0632057770605974,-0.0676838247164599,-0.199501221788673,-0.019090003350717,-0.0825354005534564,0.169685509198216,-0.0235233740204477,-0.122148375750146,-0.127081129945749
critical,-0.195532562949276,0.2434671846515,0.302449248536636,0.0279963532202474,0.0230565448425392,-0.145410875681409,0.0360073897659745,0.201654299764997,0.158010061121883,0.330270985423775,0.025713565760185,-0.0722661382209742,0.143437163938793,0.0132931863458777,0.0011126496883087,0.116149486996903,0.263773917177666,-0.0880692254429934,0.190085458294,-0.030029979863053,-0.0661337325693779,0.0433596829325845,0.189389351094818,0.155414282985287,0.225877639782641,0.143536228429859,-0.29666243532614,-0.2965384387272,-0.18680089919745,0.138992105653974,0.170542921202843,-0.170822783541366,-0.0601632825937234,-0.0984124557745791
critical,-0.129004786889486,-0.0709066648116061,0.078064176376177,-0.103155437194481,-0.158527129013236,0.0478829974179344,-0.0592182363907342,-0.0652950621552994,-0.151467591329076,0.281709305405281,0.0576890547303451,0.0757867143415779,-0.0086056688814323,-0.0440222263494238,0.0861137615172058,0.0139201822781381,0.0962569478968386,-0.113004563002251,0.113897359017986,-0.0633228307152304,-0.135951929693822,0.0975943497153117,0.11633673080901,-0.13201646951852,0.248954492094998,0.262301557737471,0.093108835388957,-0.0374914864298977,-0.0008108269439221,0.282050574605283,0.0251955421493255,0.14823906577244,-0.0135874156327041,-0.105485831799183
critical,0.0402374253903917,-0.273311367457312,0.44076359341368,0.0874858432485624,0.358998015986109,-0.329545980682134,0.220538248421602,-0.0685649639945143,0.118306831056707,0.398590078053107,0.491669070104416,-0.43022265913158,0.456839007105492,-0.1353894026623,0.217213649482907,-0.223862847360298,0.391315073316667,-0.145607655282703,-0.219540868739994,-0.135438293823163,0.0449016421367384,-0.0175812614463971,-0.34341151390293,0.48630082064164,0.0665604263991242,-0.0500938834204074,0.0119783344114775,-0.344731575246235,0.328773500340495,0.451382753553161,0.31984597436688,0.0388293599575323,-0.0576133439611635,-0.416572247018582
critical,0.0908930973090156,-0.0753080074213844,0.170389535089302,-0.181657761904766,0.144370310768135,-0.190627922621186,0.229870181823032,-0.0825007700779267,0.0373346088389047,-0.0029143384188651,0.250749027055806,-0.309428296115857,0.0606135309237923,0.0074966341528627,0.0474927342449069,0.0348128469190285,0.0266221150743458,0.0864880599478716,-0.151871683436097,-0.283325598112692,-0.14984458458452,0.279625083176587,0.323299370321585,0.0852399350705822,0.257883600746923,0.16629651947045,-0.117997555312401,-0.260114759012758,-0.306651336726765,0.225051642680218,-0.0167975432232493,0.0463226621883415,0.154749175161546,-0.106095315176582
critical,-0.176927869622968,-0.204014745088485,0.31160672263535,0.234949213379389,0.119117293034495,-0.132778057640548,0.0859103053888555,-0.293340280629222,-0.201335786834601,0.280317754759586,0.185712496155792,-0.177389358689328,0.219365225895474,-0.152248252902947,-0.125175334981076,0.233843952112564,0.387121989098586,-0.058512381337271,0.455582465138429,-0.0484377969689467,-0.0721147096264694,0.216740326740615,-0.0996540260728535,0.458367229097922,0.0640469190432926,0.131157239031781,0.173135666497412,-0.379047756572188,0.334472684571609,0.112949655464142,0.316388709230732,0.463203495029704,-0.075291073991965,-0.185327530400714
