group,ASCL2,ATF1,ATF3,CEBPB,E2F8,EBF1,ELF1,ELK1,EPAS1,ESR2,FOSL2,FOXG1,FOXK1,GLIS1,GRHL2,GTF2B,GTF2I,KLF1,KLF9,MXI1,NFATC1,NFYB,PAX5,PAX6,PBX3,RFX5,SP2,TP63,USF1,YY1,ZNF143
critical,0.0804945824431146,0.579675379366769,-0.175872623011568,-0.519403845076723,0.402387723672539,-0.273424858017859,0.351207522823207,0.566575759899619,-0.0280024151447042,0.149870880901199,-0.297836810774499,-0.141465761051204,0.179651879202096,-0.434418166665277,-0.56534949856001,0.46490098784701,-0.0597210541451026,-0.513042014991991,0.111429309418255,0.0470130706439853,-0.0641953392448699,0.298414197292909,-0.309394445742614,0.172870226591482,0.193491188115745,0.415846199596479,-0.113565592371611,-0.327544153439519,-0.027011315059997,0.246393430555994,0.333925107712069
critical,0.0678963987414477,-0.201519840210289,-0.130863922178834,-0.467572438667089,0.37627252329133,-0.322289388153461,0.246495005494949,0.0028958294858783,0.218632554986373,0.0475382083586291,-0.286171887865772,-0.0962529966671765,0.255600791045168,0.0221758065866696,-0.357920932124423,0.519114552415355,-0.396843572091037,-0.391478474775075,0.273562882530852,-0.312247282688676,-0.260972132697778,-0.216253242335402,0.112150526800305,-0.274991696949929,-0.141099014377413,0.0720651178871808,-0.337297247239918,0.31273390017046,0.0662611906304817,0.0518518695773635,-0.115899589791948
critical,-0.175803788550338,0.237120566067695,-0.207724005353184,-0.291796173652115,0.0855649923066551,0.169427436419857,0.169214891348841,-0.0577700611752247,-0.0373062654903095,-0.0177520613877488,-0.2051186587297,-0.131770287341292,0.176159795787381,-0.104542814705258,-0.0872356472256379,0.258943510339181,-0.0189318822667852,-0.0634628379608394,0.155665027933396,0.127476381812616,-0.158078036235572,-0.0782370231599519,0.0521383076223502,0.140190629923133,0.277685184340896,0.108275824614511,-0.0507989052327894,0.0637204596273607,0.176725181795628,-0.0190645790134514,-0.264925399082174
critical,-0.0991506166621496,0.0514834592646813,-0.142588163044025,-0.0080177969310474,0.171536663686598,0.0288032167792071,-0.0490608764594598,0.0582634867391565,0.0134587692121902,-0.124480931208018,-0.145452419350946,-0.147741952069713,0.105604586036772,-0.0490512664240437,-0.053905374490706,0.162583355424206,-0.137539168427156,-0.108259424302131,-0.084502423147322,-0.166636089002811,0.0468436906955222,-0.0895442606941964,0.0239457087161698,0.0297787673372693,-0.070320650139773,0.0509021064598498,-0.138191470928032,0.0440556936680254,0.0776272423496397,-0.0194797746648683,-0.0908795898641041
critical,-0.17140849965443,0.0893478391297014,0.107033579479064,-0.0694629798006856,0.141444058617709,0.0088245936495629,-0.0583427296285359,0.031697430521042,-0.160697206258011,-0.123335615046373,0.0427342647580352,-0.0755460946824614,-0.148283540462085,0.0567272097757464,0.0816920058300293,0.102779679205311,-0.122956338097758,-0.187263150880374,-0.0734866270998685,0.0214213371159077,0.0638753618221247,0.0161542612701957,0.0433347345234696,0.115714147862308,0.02250199524215,0.0060809279471462,-0.16711367246118,0.0283411107031119,-0.0722703790265927,0.375923440569813,-0.0626066273177391
critical,-0.0486171323376325,0.116290993250216,-0.0174682491614184,-0.127659636060206,-0.0004299072021863,-0.0815079319899516,0.0272968528060096,0.0973656717313724,0.0276543572968898,0.126869390097302,-0.0734113248770336,0.135212965177433,0.0418464481869268,-0.0470025003433257,-0.0576004794183805,0.233403795922891,0.0317214056834111,-0.18958057335468,0.0396839003008313,-0.0447994996968207,0.0717415534513406,-0.171953347421461,0.036126633993738,0.0264857363106648,0.092546253533413,0.005156180986846,0.0853338097793818,-0.0139448652619292,0.0802623992267697,-0.0109312634418682,-0.0359546453467741
critical,0.0747495941724813,0.156916094918959,-0.0078421765363521,-0.0812227938219217,-0.0054626341551203,-0.0155078214212553,-0.018112713531725,-0.0475802259311783,0.0709250396681356,-0.0889862834230035,0.0555075100898703,-0.0246110149391984,-0.0974294273307568,-0.110243733283359,0.0159970301049627,0.0252136656925923,-0.0091128915858835,0.0122268652258862,0.148161152912908,-0.157954771402839,0.0008469050113818,-0.0011708592132729,0.276771134932719,-0.0538969902327819,0.159370674424946,0.031913317463018,0.0289685609562481,-0.114859298558054,-0.0637415124065103,-0.0262256464195611,-0.0385356528392648
critical,0.0604855236148883,0.0280378961950074,-0.0434068072362535,0.0707997938917078,0.0439533885698995,0.0341453824065796,-0.16200041654488,0.0022111895568072,-0.0713558196462115,0.0281689894040307,-0.0201318204506722,-0.0586201592049538,-0.0630674523356287,0.120949369877158,0.0091636941618175,0.0434808687579883,-0.0915791630083239,0.172518629878077,0.0165667092605365,-0.0170484245191176,-0.0173423966418083,-0.0421177350797107,0.0197733972098962,-0.0294330479538379,0.00248101118328,-0.0146080459232887,0.0423937644625996,0.0368021527681766,0.115011617668557,0.0213993480408296,0.0239071322484391
critical,0.136821925541113,0.268714027484824,-0.0138218991498195,-0.30749608693933,0.281879155423072,-0.167005390774594,0.186262511934255,0.123592504074566,0.158070646379468,-0.0972383981533352,0.0530346381646533,-0.0184710856082758,0.0302898954533883,-0.289018760649978,0.129955338016955,0.291634259115504,-0.190574895124079,-0.185441257655555,0.0589568993740005,-0.0906659692437884,-0.160504705508739,-0.222639224230179,0.10935526099156,0.104181446115021,0.0354012551417902,0.0321400155056655,-0.238516145794282,0.0418153932879118,-0.0377426232249969,-0.0106280733825313,-0.0203426852140251
critical,-0.0729119490158308,-0.0109848501691255,0.0993837667957544,0.0112347742014709,0.175116388566329,0.140588767915725,0.0246434358282204,0.123102568533112,0.0053310325310634,-0.0473863393579996,-0.0303564043701858,-0.0794000007392936,0.171036741553427,0.0072073313002697,0.172409409351297,0.108775898633806,-0.0360985127566711,-0.133335331007801,0.143118363199167,0.0887821365331195,-0.0742083855131281,0.10610445581453,0.0201072951534498,0.0437028199875951,-0.135745271807726,0.0472673268222776,0.0200854230750297,-0.0136109210353681,-0.0738586615254758,-0.133149555901471,-0.125568312937728
critical,0.0443512425147694,0.136703609725164,-0.109785575481529,-0.100823191597066,-0.0880252958233707,-0.0963817237440937,0.0939606846132335,-0.023574722338736,0.0119640101425289,-0.153587308390026,-0.0799313838433725,0.141608650598742,-0.023511314171023,-0.0937505771800343,0.0334908463795458,0.0332284696750258,0.049139686990361,0.0074218745134114,0.165213503652219,-0.0090025953004386,0.0076540369614673,-0.122803854320345,0.181838752073539,-0.0712376144454096,0.0397704827624117,0.266175792217983,-0.0396079941112895,-0.0107562196067149,0.0407786642748762,-0.0565333800959,0.137395390885606
critical,0.200197320139089,0.275640244229315,0.383490091131888,0.18485183324005,0.222936095933894,-0.27798374031166,0.29532953349019,0.432448567864731,0.39828647434636,-0.0197873434902621,0.0227093595259896,-0.517353725090786,0.0285239753286285,-0.0355838798444802,0.10057422308207,0.422074430395605,0.0800906945631618,-0.529002567541942,0.0487427574281926,0.0767862670328257,-0.295172646723171,0.007697257006866,0.264246342774565,-0.145443838449483,-0.342709337129906,-0.0079521980032718,0.0290534681673174,-0.168721912505916,-0.475759120984894,0.16415258541649,-0.0171692955656337
