group,ASCL2,EHF,ELK4,ETV6,FOSL1,FOXM1,FOXP3,HEY1,HIF1A,HNF1B,IRF1,IRF3,JUNB,MEF2A,MZF1,NR5A2,NRF1,OTX2,POU2F2,PRDM14,RFX2,RUNX1,RUNX2,RUNX3,SP1,SP2,SP4,SPIB,STAT1,TCF4,TFAP2A,TFAP4,TFDP1,THAP1,YY1,ZBTB7B,ZNF76
critical,-0.403872052944467,-0.0501923727686497,-0.0151491418467584,-0.280829794961513,0.420941677082729,-0.249657909222159,-0.302341064993973,-0.75195145257868,-0.0647936769310109,-0.0791485270308889,0.322871374737961,0.645617313150436,0.535077922312116,0.673136360758282,-0.384213920980485,0.105803650871744,-0.602454421220209,-0.385784269385713,-0.15440707006181,-0.251505641809288,0.357461980707093,-0.0251057581236009,-0.241762093458052,0.352812627509871,0.407535500174223,-0.20964092893398,0.0020324273430011,0.359966524136845,0.492263526923192,-0.0822474603298466,-0.592436314789353,-0.11701066040262,-0.111761018408413,-0.695316306777072,-0.0743161052080762,0.280480748900322,-0.0641215580343623
critical,-0.365391967502297,0.537170300210068,0.115859690293413,-0.693535368425427,0.66943307848177,-0.560069324970885,-0.682293738791135,0.272432439444791,0.434521722632367,0.735397864209494,0.537098015502655,0.650542515942595,-0.765084863309336,-0.112240648173181,-0.592436765776935,0.689531309333172,-0.577532796583452,-0.356292607085063,-0.495409443329318,0.0819244051913967,-0.219292905527623,-0.592569666898889,-0.537458301564629,0.690825425752335,0.769050064784764,-0.369032511571029,0.189850463572405,0.241039557942746,0.435907314064515,-0.286692817893083,-0.614870746689145,0.173303980347126,0.0873060933901615,-0.493095268602498,-0.278486008495049,0.270506804193503,-0.402692784550171
critical,0.0285993529620789,-0.187929094974287,-0.549344959468246,-0.217680495636377,0.27413651936673,-0.286577164096524,-0.446371585068351,0.391848775150597,-0.016653887133506,-0.154643721794327,-0.0530809840531839,0.18829802364643,0.493726162006795,-0.128731120750069,-0.0421580416905134,0.0685572058332803,0.160959220059853,-0.148547811620596,0.0575098512794434,-0.39470680922634,0.565440829779415,-0.0875794622550434,-0.389734169971561,-0.0627697988353366,0.175491896565577,-0.0730303008467965,-0.260172945349499,0.337934068588281,0.332016850162804,0.155430344581965,-0.452399889910133,-0.166757942478692,-0.11796688147336,-0.462463894181066,-0.233614676049977,-0.411653001826534,0.21381515934619
critical,0.147121280316106,0.0788258009933441,0.22923424011665,0.0494312968729311,0.245970234913358,-0.286052127899821,0.0562697799974499,-0.31826410814622,0.412380355671065,0.234334491246024,0.0073338322035714,-0.518102743711149,0.488632712805309,-0.0768778515892922,-0.504272507529609,0.117490136967314,-0.0056284426583172,-0.295657436312079,0.420098052412837,-0.204267158625275,-0.710668830247055,0.476113725772269,-0.359371277632319,0.679183088167026,-0.0690835741278829,-0.263821664081821,-0.192563591191672,0.411876590617359,-0.163395946410123,-0.264000832897648,0.271011866751112,0.111610377496831,-0.652725790198746,0.0910970359916959,-0.267230195812615,-0.472302312190383,-0.650161304780438
critical,0.05783241183113,0.0176154458516005,0.0382292721001551,-0.0808842347456634,0.137173642291393,-0.0837528880240389,-0.222401552601193,0.132139544033667,0.140410271531121,0.0229065035942026,0.0130569097473183,-0.0604977427986564,-0.0166942585720787,0.140526589356192,0.0736653571784155,0.0480299064335374,-0.123677032454661,-0.201557585454775,-0.167260978480568,-0.0304565595266679,-0.0218630734529433,0.0286291534813064,-0.0769041693263889,0.292305758872935,0.286325213968849,0.0363173563212965,0.162464505377546,0.0995786609585183,0.0736740888113968,-0.151142072153146,0.169915083062833,-0.0679492560160476,0.0326248111023332,-0.0985642323125182,-0.0618464682502244,0.0873440839316127,-0.0428367677179394
critical,-0.150654354014793,0.279468747519815,-0.0811583193583419,-0.0135855865186544,0.178477133988684,-0.280880798405488,0.0916487407659917,0.271409148040443,-0.312125383176856,0.250505880542569,0.221482805856276,0.270191228421761,-0.154114496199655,0.169516348607879,-0.200620191426903,0.32565024739066,-0.034115000165056,-0.228092017062592,0.0139921172036693,0.401126142585359,0.236259938958667,0.0849569369331635,-0.427437811981344,-0.0191209649313562,0.40067046800108,-0.312227273146011,-0.225226233031138,0.226749822557288,0.309571058255662,0.310142388246849,-0.43925859219081,-0.443337664478711,0.189183428336035,-0.25754323545766,0.315952560818789,0.196082228330949,-0.173314451586897
critical,-0.491279520276042,0.104819023533907,-0.295273669045154,-0.455424538418436,-0.103253791465157,-0.328176004028018,-0.221400038914102,-0.231550388951125,-0.620547822633419,0.010854853169468,0.251406025412994,-0.0599780244436036,0.394081359784527,0.242659001243272,0.0681953589731868,0.485482035119553,0.0076152718657074,-0.292628209744765,-0.213054687256647,-0.295645973009673,0.268645645472974,-0.586175796300423,-0.539143368222813,-0.0671829693693043,0.203387037183368,0.436296840446607,-0.467985131711164,0.368133110284082,0.184713830499295,-0.202525683700731,-0.286293718833965,-0.0075389285117176,0.123311989120646,-0.257676767987496,-0.589307390569381,-0.023825238076775,-0.163683913102245
critical,0.241170055428209,-0.225590982016203,-0.302271125428243,-0.310481898143794,-0.16694452696209,-0.211509391851192,0.153566448970161,0.106780727788961,0.116489629768195,-0.0126005389322289,0.161171655581228,-0.112704071364504,0.409792536196635,0.325121481081813,0.155065903396282,0.155546341037686,0.202396249774411,0.252268671819279,0.255060490911734,0.0483045726724869,0.329777638077317,0.199687965609056,-0.196579300178,0.521480506133783,-0.0341463384250472,0.375772783913348,-0.141319115520889,0.271287966303989,0.108802047747161,-0.303950089670937,-0.0818196865353705,0.205442715393597,-0.238333992474901,-0.204676870892401,-0.229309189039052,-0.0042874802411002,0.158867330620152
critical,0.319825933461926,-0.0243626417433986,-0.356013334252918,-0.581380742075118,-0.364556513585915,-0.415411543272372,-0.0623971492933285,-0.134611441970426,0.357414349761767,0.39120998936589,0.148787364596394,0.198995437741059,0.555641713556247,0.555040661499877,-0.376979261174562,-0.174544460618986,0.116215876766428,-0.350650638629051,0.385225544865635,-0.265649377750908,0.524831626422841,-0.164111719511632,-0.444695083135428,0.624854388398839,0.32821977245375,-0.321240553873443,-0.297980053979206,0.562792223650472,0.333251125980002,-0.462768955108949,-0.472588824297685,-0.193024670509976,0.131268423094309,-0.395603745751475,-0.598431231077515,-0.135386246001834,0.234762123802543
critical,-0.469570293133958,-0.018482045349478,-0.547223183310704,-0.341238966497692,-0.038723320582663,-0.160462829902351,-0.36532256831296,-0.0870956971029991,-0.152998552707871,0.538573638290495,0.450405482962041,-0.098350349391228,0.194540556355459,-0.197222709352101,-0.321183700031023,0.21330195829778,0.0127041423155321,0.16301165829936,0.165828143328639,-0.149302967901342,0.474599742134345,-0.309164680847009,-0.389915084068816,0.0421545000179798,0.175321024254446,0.265961603345016,-0.103692835301487,0.376454061916417,0.0296125086237259,-0.0040083011695358,-0.103384675283204,0.226158932779301,-0.286243496445237,-0.151837142727379,-0.276567354297472,-0.145939698608995,0.49336890589004
