group,ATF1,ATF3,CEBPB,CEBPD,CTCF,EBF1,ELK1,ELK3,ELK4,EPAS1,ESR1,FOS,FOSL2,FOXG1,FOXK1,GRHL2,GTF2B,JUND,KLF1,KLF9,MXI1,MYOD1,NFATC1,NFYB,PAX5,PBX3,SP2,TFDP1,TP63,TP73,USF1,VEZF1,ZNF143
critical,0.477905706436163,-0.162058945628789,-0.426385595361236,-0.233383596889596,0.0516561265316456,-0.288352214231509,0.473815824540477,0.232944593718069,0.48631238878251,-0.0752567416590727,-0.189460203465388,-0.269314369318741,-0.316907048213869,-0.0311145363367875,0.177513444678825,-0.483041516666854,0.406608246960345,0.153872499781314,-0.355001698797586,0.0888133671804898,0.117793139228129,-0.0592959213968368,-0.0100774677246587,0.230566109629668,-0.312367150756396,0.136370306685869,-0.109768600391478,0.146446779451243,-0.220748597630767,-0.297574073503369,0.0298605710605016,0.0455478905830851,0.265799653033921
critical,-0.137031023746273,-0.104498205318993,-0.400864553466521,-0.0445060946260941,0.285624520390098,-0.270372472501085,-0.0325557086283316,-0.042240334515225,0.190715275448919,0.263078744754719,0.100681421455775,0.244677167910037,-0.245395343345614,-0.0237713443643774,0.16786427247997,-0.260615478078718,0.402947191968978,0.334579190616027,-0.312382314894898,0.143320836826813,-0.221950156611728,-0.26969889412927,-0.171429264131622,-0.225293605138178,0.128623811599483,-0.0440786136500753,-0.284491658824325,0.0129151395603364,0.194244803929636,-0.352058946892352,0.0360926699530088,0.1814666727617,-0.141935258566393
critical,0.175342720257036,-0.177686475396591,-0.237739045329501,-0.114873687204373,-0.0351630974399965,0.229673479257443,-0.13839861657836,0.113154308480288,0.145456500454033,0.0195294989770862,-0.15438056963081,0.0805934545438786,-0.180356248768283,0.0175738525139503,0.0775996303912195,0.0013591036951022,0.086876336257142,0.142549417751493,-0.0312097936446207,0.159284152341372,0.105994001411346,-0.0309550087180853,-0.0411683949396351,-0.269193207982697,0.122401328980026,0.16832372247508,-0.0616900679685893,0.0628218153211166,0.177686012466904,0.0648238126191731,0.004563965918866,-0.20160553153293,-0.251622248779291
critical,0.0543784186300338,-0.010296988761388,0.0322004272929716,-0.0423411362386564,0.071797958487779,0.0968138762100405,-0.0011236324884545,0.0513249743117144,0.0397019522521386,0.0669127602631733,-0.0174016230241322,-0.128150027343359,-0.0545626524583899,-0.0677141398943574,0.0890766964227328,-0.0065892360630169,0.100836580577813,0.0937692026977044,0.0141005011507537,0.0340070882516585,-0.0303074028186839,-0.0209186380522772,0.0014286564184635,-0.0281662004938087,0.134059064732727,0.0492479817910702,-0.104503637361791,-0.0683253759562555,0.0564973265354219,0.0392735429374227,0.0481047127031236,-0.0030267254102524,0.0140207509166698
critical,-0.0361823631274252,0.0512809639709434,-0.0490754902260763,-0.0144572660800215,-0.0552309816159259,-0.0119448206147768,-0.0013506755696616,0.0318778325007553,-0.0420910177698121,-0.0167398763084707,-0.0570860353353772,0.0016538691765577,0.0660244221471939,0.110582233177682,-0.371214132332696,0.199874482043921,-0.0862930564474519,0.176663012184309,-0.0793614775799297,-0.0554422411281037,-0.0624871634000731,0.0362887799904894,0.112474123503578,0.0075061669595111,0.0707458046279971,0.140440978865327,-0.153773311656211,0.264262036525224,-0.007101908816983,-0.0504381298217629,-0.258517729819285,0.0077599302483566,-0.085790567354403
critical,0.128247648518205,-0.046422694263207,-0.121695665884342,0.0473652501751448,-0.0389639489798842,-0.0067807482679663,0.0921838615992271,-0.0552572754944864,-0.0290882506791172,-0.10337120140981,-0.0955018710938513,0.0138178852312961,-0.102627453727509,0.0554114718317585,0.0671708554133314,-0.134693548221969,0.239118446217428,0.213202567954081,-0.116294903507808,0.0196327341552734,-0.210522741954593,-0.135976658870389,0.0571570418062609,-0.239392601858297,-0.0324155975465618,0.0178697862924662,-0.0001159390458547,0.0884382782408634,-0.0666470547352471,-0.117554151981241,0.0695769148291517,0.0337671822623317,-0.0196884990207292
critical,0.159589957128366,-0.104437820944327,-0.116239162445377,-0.0805830595740957,-0.0139070618732841,-0.0008212337992856,-0.0006159478819445,-0.117403896396268,0.0347646127983674,0.0072055417073337,-0.0632019398855421,-0.0382675422317498,-0.0955128406856597,0.0097887854240989,-0.0791572643062524,0.0313680066287739,-0.0265753180220485,0.0818149403163313,0.0740866150223369,0.0780383614203261,-0.0698321672837695,-0.14864853018448,0.0054816417248969,0.121769699652562,0.247633806346826,0.15782605448254,0.0378181694659618,-0.0239105818348036,-0.080101645621297,0.0274869220890587,-0.0966237069869396,0.209874732065909,-0.0402156253716868
critical,-0.0587931006996973,0.0746258227665079,0.121286761132995,-0.145363080731416,-0.125003723656679,0.0956548350327586,-0.0089313610020861,-0.191746994198702,-0.0113634550229815,-0.0062344313113182,0.0253146215666692,0.0479660386490946,-0.0607976186267751,-0.0283420482490842,-0.0128597539851138,-0.013800247498529,0.011991543103232,-0.0351466311802635,0.158174311885924,-0.0683767108744619,0.0750909530565838,0.0073104443085592,-0.115516640808272,0.0073534995424705,-0.0321163954573449,-0.060276508172375,0.0721866559829156,-0.0245931830511073,-0.0626573873655149,-0.0987422547945032,0.13288288162389,0.131720925363618,0.0868961129782975
critical,0.14188840447329,0.0228477713791031,-0.28579296090982,-0.0626017903612236,0.0684599387903288,-0.103374212748025,-0.0193856582578598,-0.0527179465809632,0.058301485538776,0.205937033884443,-0.152321686669117,-0.102095953333568,0.0554363145405915,0.0613328463555252,-0.0233273686148644,0.0948019151177085,0.208122009342022,0.211509306562552,-0.128874632121822,0.0441346509156983,0.111464450168013,-0.176219806964613,-0.10301044847458,-0.0963115965979294,0.0412303649550813,0.0386446562196631,-0.174042610604924,-0.0423835003843507,0.0191798169873528,-0.0446535582009865,0.0254881776586212,-0.180964032470429,-0.0952447872079439
critical,-0.0078970639584529,0.176759132640194,-0.0151695066036498,0.0603984581903134,0.14226427640125,0.132244469098346,0.106590508003575,0.0932026373607834,0.05113195757429,0.1407072687553,-0.17373365343913,0.0853146877510093,0.0753969842276083,-0.0592151157658944,0.186728291853605,0.0678963598252341,0.122554624291916,0.163029900796505,-0.0264149053751023,0.166869625911946,0.101326221726781,-0.153045535619096,-0.108092760334551,0.112549076906691,0.0180621932056088,-0.0586891601613743,0.0666191972951742,0.218199699429924,-0.0561260437927819,0.223091289605805,-0.0699952212687171,-0.0826828561156686,-0.227379556047747
