group,ASCL2,ATF1,ATF3,BACH2,BCL6,CDX2,CEBPB,E2F8,EBF1,ELK1,EPAS1,ESR1,FOSL2,FOXA2,FOXG1,FOXH1,FOXK1,GATA3,GLIS1,GMEB1,GRHL2,GTF2B,HOXA1,HOXA4,HOXB13,JUND,KLF1,KLF9,MAX,MEF2C,MXI1,NFATC1,NFYB,PAX5,PAX6,PBX3,PRDM14,RARG,RFX5,RXRA,SMAD3,SP2,SPI1,SPIB,STAT2,STAT4,TFAP2A,TP63,TP73,USF1,VDR,VEZF1,YY1,ZNF143,ZNF263
critical,0.0906475674133196,0.548849144377112,-0.131483463243974,-0.330824654498737,-0.246500609739718,-0.171141639092679,-0.462607797387247,0.400229174177939,-0.248798663283069,0.53258661967944,-0.0143883550222899,-0.310323493463313,-0.262204018710621,-0.33617201221916,-0.116156972330061,-0.52466485429956,0.191300111581508,-0.356995031823262,-0.392264725891337,0.238620987688071,-0.526747537337278,0.450835476256596,0.335572664171306,0.378908977961116,-0.17808246202081,0.175354364421741,-0.482178972414476,0.139178268421926,0.259781805908712,0.215112238637504,0.069747804010379,-0.0866193442038329,0.273594869090781,-0.302315283113011,0.149944747801806,0.183351142452808,-0.212042644061003,0.153237727872745,0.366231232884736,0.0753574643237575,-0.240318209342723,-0.118846501308386,0.0166696591500454,-0.0986506630091951,0.140446941102924,-0.474264614997601,0.133038584655309,-0.331076795030151,-0.414343086091271,-0.013150955411216,0.39990216713118,-0.0866393423315808,0.261370549804642,0.338082682131078,0.177831985189738
critical,0.0791059593547197,-0.225060575376392,-0.155168627619774,-0.27803115362807,0.0728925258597968,0.003962190541395,-0.465783278137621,0.434013167482312,-0.298623816530439,0.0313448570715099,0.209220900297515,0.168209296045047,-0.239010430739672,-0.310600155326912,-0.12772352875713,-0.0365041517190763,0.310218792003989,-0.295939005492728,0.018393367181329,0.139172963684136,-0.436424777281742,0.540458970011187,-0.0385273713390644,0.153493329372049,-0.268918645156337,0.455526753276771,-0.433532066944607,0.302267738298286,0.376333123769772,0.504690062938899,-0.364728803680746,-0.356654871960518,-0.179041397713454,0.0951910593542235,-0.300102804273523,-0.153602779100555,-0.0582701892906804,0.406461746026262,0.0719498969711301,0.289197932331844,0.339673277512531,-0.35076084772371,0.32127832836874,-0.020077127088737,-0.0833600403653474,-0.183043210896059,-0.359278464729915,0.344332156964421,-0.443410171668511,0.101818194427987,-0.0952512475074457,0.216406431330696,0.044020460066206,-0.0426970564918122,-0.125894117933704
critical,-0.151167396858344,0.244917224192993,-0.191510634671503,-0.104098902741266,0.20472672962588,0.0345031430298168,-0.189628780241257,0.0662454374776146,0.130208948498265,0.0146653689840287,0.094409389962764,-0.101775245676703,-0.167918892749594,0.12583576526657,-0.113758443260166,-0.0959643738464715,0.154877501485317,-0.212557328280523,-0.0190657578052077,0.0683864366754913,0.0588093775094557,0.206566911087487,0.144352050858738,0.052338539578385,-0.0898404648202876,0.205140980836948,0.0317978007670213,0.0659764364476916,0.0103257892664641,0.126794877573817,0.140707539369124,-0.0998745433062845,-0.0045983786514309,0.0536672905410623,0.156903338039571,0.171952121390655,0.0062646057294284,0.109332405101444,0.0751930791920198,-0.0595033505971508,-0.17790737881762,0.0142323851107093,-0.163978117001611,-0.029975775578057,0.0823114908473642,-0.145926228516383,0.0439498805055469,0.0362564049385801,0.113161361265529,0.132616009139065,0.0763821133137858,-0.0878168185465428,-0.0038426742367489,-0.203054046984276,-0.0199828513100513
critical,-0.10750189351473,0.0708908684839133,-0.13806070485882,-0.0470674076813229,0.0503625795596183,-0.0192959956364566,-0.0341568738425996,0.185029108551219,-0.0183092372177878,0.0865421611941529,-0.0078356074067858,-0.0264470198530995,-0.156649800194844,-0.0378501767476712,-0.145538896357115,-0.0626705514205118,0.10500876903147,-0.0460628266784086,-0.0663058609428158,0.104434122881494,-0.0760971781546869,0.168870494269711,0.087601158621391,0.0701320867340536,-0.0772100943424654,0.154515833443316,-0.11832614301318,-0.0844613200515113,0.0070884274438782,0.0507483778557603,-0.145073891759435,0.0376604113262367,-0.0599526073230689,-0.0022102803823235,0.0490323242664024,-0.0903073765159359,-0.118742532080012,0.0392406493586869,0.0761515012670513,0.0030784704045805,-0.141922777994461,-0.116245099694627,0.0287399435274655,-0.0424738931999267,0.177923682778736,-0.0571579452430055,-0.114693523985705,0.0211956249539421,-0.0052553295534454,0.0780735099027998,-0.15873768639042,0.031121498011269,0.0057968966138136,-0.0707130780972686,-0.144983068118951
critical,-0.0562821759714674,0.211066527257199,0.0949797495865427,0.0722746331405667,0.0235077578115149,0.0109223036640251,0.117067401474618,0.055177058300209,0.153105560869189,0.0228843500790445,0.0095944733457426,-0.13784943174938,0.172203170351502,-0.167402962091346,0.0644793776960633,-0.0466235789001068,-0.208023309078973,-0.0468347179966535,0.185221225047916,-0.0581811766457413,0.244711464092247,-0.0187044215647433,0.172553192053777,0.0583722966279487,-0.138433739649157,0.241476813133152,-0.114709212365187,0.0467108497266795,-0.123473830861836,0.176475061672299,-0.0122954897882324,0.0717100315564678,0.0486489502336472,0.0711848426037243,-0.0595481067967176,0.0197982784841859,-0.100910099410881,-0.0007103657603814,0.0105966802573509,-0.147904344724926,0.0678425889050557,-0.11348929758514,0.0286639309485156,0.0041905636687938,0.0395946801764025,-0.0219312525572997,-0.0408546331851285,-0.0877309534037682,-0.0068443475133894,-0.0721770399581629,0.133563151690152,0.0358867648423813,0.0577197986199541,-0.0424395840032055,-0.18822972257471
critical,-0.0278780407504517,0.270063324422561,-0.0743511657984846,-0.0969058147690024,-0.0032273111069707,0.120005039412852,-0.108901710662992,-0.0921757897514068,-0.0959760734618188,0.0155879784759158,0.0655890348592175,0.0332747482408508,0.0145983454615918,-0.0412720982214809,0.167509618408643,-0.0688772702889691,0.0581114777765505,0.114174246122639,-0.0199349030909402,0.27588559863374,-0.0145307091371486,0.180347999588207,-0.0499916337655834,-0.0352444625748256,0.0705677911691833,0.155068277942795,-0.148025839275582,0.0154665170612192,0.0498277060326772,0.164551174599029,-0.133916050088833,0.114278282148405,-0.21365785676083,0.0684999783493748,-0.037203850752397,0.0806435382799355,0.123321929926623,0.0006151807677407,-0.0485809517239051,0.0244513057479376,0.113981534228758,0.0367276858652388,-0.159367056853588,0.006794610913528,-0.0065124486898013,0.170703885815122,-0.135247995187934,0.0737266914899806,-0.124216820455945,0.0308194464019995,0.251564918764308,0.0794711322972688,-0.0848482200905012,-0.0363981523990109,0.0202672762501791
critical,0.0342750957148853,0.177246933344475,-0.0095934351434091,-0.0999900175458656,0.0648620599897282,-0.0085792351735381,-0.0237540894053861,0.0060984320818317,0.0146621674573454,0.0184884693779489,0.0510407901407035,-0.0395994628112547,0.018885705780063,0.0152891410005349,-0.0804198890193481,-0.0083473647590098,-0.0090307581637284,0.0136737905388512,-0.0884998934509325,0.0831188976410877,-0.0515047398217065,0.0399790810598875,0.154125799598744,0.0133473997005662,-0.0785853484398839,0.155324818623211,-0.0129007399771286,0.101371364319568,0.152485103461561,0.14457761073773,-0.208001113438429,-0.0274831409089331,-0.0369496984948846,0.143245209909473,-0.0345337737685378,0.136047336427634,-0.0190215639712171,0.0935448166429755,0.0714736263859477,-0.097180660506429,0.0063032114153085,0.019762346907216,-0.158239377371665,-0.0120797131397112,0.0148201192008329,-0.0281894483557744,-0.0720521462775649,-0.107869867222787,0.0317372909597991,0.0067884043228628,-0.0366831437392524,0.0258841107350634,-0.0327815059379716,0.0349722882660645,-0.0635558700807489
critical,0.0284809982482157,-0.0067477581614888,-0.0562481218440484,0.0065685080537159,-0.0060178389534988,0.108713818679498,0.0402867817817621,-0.0171360509299686,-0.0252500902904412,0.0256043008735036,-0.0178729532606064,0.016815824877125,0.0122963312730635,-0.0762842968625638,-0.0510705188098905,0.0266211765428659,-0.077226320107736,0.0495401176022038,0.096078872463952,0.048797462508623,-0.0408187793421379,-0.0084376239627801,0.0758343509932983,0.0410138911142106,0.0349619179921507,-0.0603344955791287,0.141682304552973,-0.0554424856347785,-0.0146688804455781,0.036666681121757,0.0015936816000606,0.0039108313329036,-0.0565570418887958,-0.0368408268994041,-0.0234283764829688,-0.0456866975133537,-0.0192407973489446,0.0361822685542803,0.0850550157756383,0.0417689828166973,-0.0385787099821394,0.0970724876843045,0.134026507676531,-0.0545740678276094,0.111952757228317,-0.009433001590277,-0.0540826555110026,0.030826911795774,0.0042234590832472,0.101547754844931,-0.124570578166894,0.0949390439565431,0.002806084703558,0.0213016166011701,-0.0095298841037723
critical,0.142171993539977,0.141420801357301,0.0518638762333062,0.0693229227706289,-0.129587810452779,-0.0568506420503733,-0.269509352667793,0.251756777427748,-0.0624802105308048,0.122445319064103,0.198038263004596,-0.20479441383349,0.141353500042002,-0.173571133896912,0.0723344507047044,-0.0666973477717683,-0.0399967259138916,-0.1514399757841,-0.209505481677878,0.221875599098416,0.137808600704895,0.295201036233035,-0.0745549580319315,-0.035646924165161,-0.142014084982339,0.2876212801072,-0.213851189142129,0.139204848618726,0.100351203323894,0.220678033001276,-0.128033847793593,-0.220722149522212,-0.150194198881544,0.0488387087598091,0.0255520902683552,-0.11929603904983,-0.161280455285901,0.177027194528763,0.080244971718148,-0.150435785892401,-0.197799365139166,-0.21866885374221,0.146215063124201,0.163496093079516,-0.111658187692142,-0.225348836343855,-0.163778041498324,-0.0589019754810086,-0.156687104176947,-0.0035519008058329,-0.226820743727693,-0.0842943886546427,0.0267902842653358,0.0064270575722275,-0.0734960646233337
critical,0.0471161450515841,0.0445669307628969,0.077523332686993,-0.0840862606646245,-0.0601218418981667,-0.0596136565657726,-0.052869342054384,0.183317757398718,0.130250568344218,0.159841459184183,0.0217187244578746,-0.151165255266113,-0.0668991232571031,0.0102893984935131,-0.0468773879384246,0.034023829879237,0.125317318365803,-0.0055457997181572,-0.0351190592636122,0.231430346079107,0.132840692745948,0.100539426565913,0.0615072070898602,0.0473167928562971,-0.0921899984890652,0.118058849594191,-0.0736229827119701,0.199092210291021,0.0740487509254948,0.0752338126736962,0.001699261923254,-0.0711055414852648,0.0339846415722983,0.0866846726930715,0.145925799290071,-0.048230061771547,-0.0288824479789085,0.0275070692626213,0.0747684199623529,-0.0980302040936799,-0.15548758548123,0.0637796927014297,-0.216220163483376,0.0341552840359632,0.156926854682703,-0.122925247580921,-0.0678153077640234,-0.0610609149475697,0.119549061298942,-0.0324141477882473,0.0976911001207492,-0.125324044888318,-0.170431622768033,-0.18543785169133,-0.0565145433221324
