group,ASCL1,BACH2,BCL11A,CTCFL,CUX1,E2F3,E2F7,ELK4,ETV4,ETV7,FOXG1,FOXO3,FOXP3,GATA4,GMEB2,GTF2B,HINFP,HOXC6,KLF3,KLF4,MITF,MYOD1,NFIC,PAX5,POU2F2,RARG,REST,SIX5,SP2,SP4,SPI1,TBX21,TFAP4,THAP1,USF1,VDR,ZNF263
critical,-0.0246366437854082,-0.209956250719876,-0.455828000936632,-0.345193358409762,-0.16915962021554,-0.368166851821286,0.09082819250387,0.170201591782835,0.230817698075741,0.172579735620838,0.0132404216664404,-0.410571917758247,-0.295060359101591,0.0620733105695109,0.0939812460856547,0.32320223415974,0.193124775697048,0.269665171852721,0.348264210667175,-0.450314548600232,-0.312654233752559,-0.405141597158044,-0.359258124954373,-0.15553413136057,-0.218046069452423,0.49189427198851,0.395618675178131,0.246216933004342,-0.373182343264296,0.0839894189648088,-0.142244308189083,0.331246698118195,-0.473590616421606,-0.369421954955508,0.499306963897293,0.163907299728482,-0.278941411391053
critical,0.278162261103301,-0.492223883950755,-0.546945297856203,0.405696330308835,-0.335719617770505,0.245231579647392,-0.276162399432739,0.447304080553361,-0.0642380476092711,-0.222070200815799,-0.344700586028516,-0.488587285087239,-0.455687994719275,-0.118750212042973,-0.267804448923677,0.216358196308395,0.369824604621484,-0.143914092917011,0.0250862832781367,-0.326319233773208,-0.524879710027985,-0.349632250628929,-0.191831525182178,-0.300186666464507,-0.430662329978957,0.367837321389199,0.588177565215833,0.169589655858922,-0.393528249828597,0.358457803664146,0.48164281365967,0.31933365322229,0.177202251388445,-0.292801876353576,0.535781035425408,0.12963386161751,-0.275209555229375
critical,0.257829613875465,-0.459653404645596,-0.422140236096326,-0.151196206919628,-0.0794466070995886,-0.351595276869698,0.176670148560957,0.489091776841493,0.0717884239936345,-0.394017520954726,-0.471385484097348,-0.195341130127393,0.497793216032278,-0.186892392658229,-0.13839807079589,0.319708282423497,0.264996636726122,-0.0556353279221113,0.244587756501443,-0.230515716539683,-0.340827369350352,-0.204643252796915,0.161151678403961,-0.0597342647112337,-0.0807004670965077,0.364428504073417,0.438353406258943,0.465258156534536,0.301001578022777,-0.0979968087295311,-0.146126321197384,0.359960795067355,-0.343522548075866,-0.12593574080086,0.525968711374371,0.121517595791562,-0.127624247758969
critical,0.0506133471928215,-0.405969848964643,-0.421121730470052,-0.324334626455663,-0.374739399481623,0.146398244899638,0.251746850628026,0.238885613532259,0.241433768962085,-0.338715647955337,-0.239967475838495,-0.403365444812306,0.0602172085299386,-0.349531405136765,0.0797212632925499,0.422683170840588,0.415343789194765,-0.238436708139557,0.421445048312936,0.072804622321082,0.318772400812696,-0.392748703697551,-0.398086027397967,-0.221211958192846,-0.407136107591516,0.368595229605712,0.320423055282085,0.384575954859176,-0.0302455623910262,0.405788787254728,0.0044004749693431,-0.139623178446215,-0.39698343780153,-0.37421144224894,0.42484274379852,-0.340385217238877,-0.245043555127891
critical,0.313584450118823,-0.075185365139309,-0.355911878257575,-0.307704211646995,0.131189803937852,-0.363760406521165,-0.0474659334544567,-0.0246832831037994,-0.147645118151327,-0.200314719691404,0.0200570382233657,-0.128620395388206,-0.451423350856792,-0.109770583218017,0.0441787990849721,0.0519206973614278,0.441527027986469,-0.0196040166698363,0.427841287386211,-0.0553266212779837,-0.303849319363555,-0.0810281895805631,-0.0902993863567174,0.217331556147071,-0.505406496653593,0.106203778969994,0.349244698009348,0.218159653357102,-0.473845891163178,0.427813850430457,0.165780945904735,-0.261717379534551,0.0291648603993483,-0.250596994297293,-0.0026963044700088,0.195532583016913,-0.254851904924283
critical,0.302448539626845,-0.485052593106356,-0.4559457560411,0.144864778755215,-0.040464881149029,-0.199941992389513,0.377535915865866,-0.0763594288103634,0.269458398377519,-0.390084845044744,-0.165201154861901,-0.145069948524786,0.263657818070902,0.24223706506297,0.23317319203895,0.152745999201529,0.165522094407406,0.160630178208784,0.464587069382961,-0.256571935985252,-0.0624023532568785,-0.267716706415138,0.153332694699344,-0.32088191788335,-0.252846078696452,0.35056837562678,0.289195344311037,0.368943097196812,-0.366016051361954,0.0405407746688078,-0.185306248682888,0.373623669237812,-0.48948284516517,-0.173323047809073,0.40555966236072,0.190660986719076,-0.216130466057579
critical,-0.0248932096551054,-0.293292508114041,-0.15781156122245,-0.213546567291797,-0.213590116781822,-0.221516153703062,-0.265154348492934,0.373283108157301,0.415924065717593,-0.313934564939395,-0.443306316812633,-0.0602858906059637,-0.325722782956507,-0.243552433549616,0.310822776199976,0.349660580139779,0.154563830869069,0.351448755802732,0.341744400955612,0.200489065264982,-0.129266721624848,-0.192568856749371,0.0342685272150134,0.0886689324738119,-0.394356318315441,0.193639172075049,0.278661113541458,0.237956465331082,-0.0790556910698022,0.235265615346216,-0.362267272833189,0.201083503165693,-0.369366226285123,-0.354055748114761,0.358613382896673,-0.173101818393688,-0.289486142923103
critical,0.156648271025975,-0.405849619571796,-0.288439895426055,-0.203063180080358,-0.281989321171106,-0.073196006390837,-0.0605543114971537,0.335129342801764,0.188872396913157,-0.265765994038725,-0.380298430733115,-0.1981364922096,0.0967782189733598,-0.239821427220567,0.144149706967608,0.44303090079121,0.105633272041112,0.0662049824211873,0.311154613276719,-0.0944678084478575,-0.0630801137285545,-0.229843714431111,-0.137356787731151,-0.196439520839112,-0.303827486843483,0.282811810163679,0.350833530884073,0.435282578261499,-0.194801166215155,0.208265764061486,-0.155789469455678,0.149057816310228,-0.376525085304773,-0.123552543922997,0.350645228725441,-0.246205651954796,-0.287857817886276
critical,0.0243428680143368,-0.0215222953532769,-0.26743875849553,-0.328385932953376,-0.353158709549344,-0.314461776177297,0.0007648446515113,0.0612899726503347,0.303775101612971,-0.195626588815185,0.191991466488212,-0.0827783354683061,0.275012563079748,-0.170328231734562,0.107084280446714,0.149452873310615,-0.0688997114759204,-0.017088805827475,0.278729827706118,-0.129802414295456,-0.0231411208684451,-0.166591842374363,0.218514120054109,0.32567545412577,-0.0621453040626605,0.33760140179543,0.247734446352199,0.0055641399310536,-0.151230484762138,0.0378331851474811,-0.115105502511376,0.236754509791203,-0.33262677635834,-0.163230278503657,0.0393549882109551,0.197600102174516,-0.366365749099192
critical,0.28665804361572,-0.445231265095741,-0.4167243125197,-0.300357195983439,-0.318309846755191,-0.4313006360506,-0.0505369762023722,0.385335461575,0.104331679896218,-0.45643957092237,-0.412058725196865,0.144874710068291,-0.226837918684334,-0.333174463133742,0.257765418664166,0.4208341452169,0.520353321520931,0.183148412667569,0.218066962464941,0.148567394872628,-0.397931299771603,-0.0765409269648035,-0.568778553758831,0.202881547613549,-0.0619201714490462,0.26763538549303,0.24540707755303,0.285854788412922,0.053314032484146,0.181598214823925,-0.199311445642241,0.33409739397633,-0.536417715947046,-0.42279331876454,0.19804972377653,0.0558661361048228,-0.397021622983231
