group,ASCL2,ATF1,ATF3,CEBPB,E2F8,EBF1,EPAS1,ESR2,FOSL2,FOXG1,FOXK1,GLIS1,GMEB1,GRHL2,GTF2B,JUND,KLF1,KLF9,MAX,MITF,MXI1,MYOD1,NFATC1,NFIC,NFYB,PAX5,PAX6,PBX3,RARG,RFX5,SP2,SPIB,STAT4,TBX21,TP63,USF1,VEZF1,YY1,ZNF143,ZNF263
critical,0.135997826661369,0.544456369407413,-0.119035901580858,-0.422647765502695,0.426292599374277,-0.255769975684447,0.0088977437460013,0.148927655463753,-0.306499196366904,-0.0418976964514082,0.198315698117213,-0.393630611951336,0.231915093976281,-0.537181289932244,0.478956100953685,0.191692287795128,-0.444825546256918,0.125901488373406,0.286800411214822,-0.368583543317382,0.058027450616759,-0.0517747618496611,-0.0889235730858783,-0.308872662682718,0.276813271723675,-0.325096196967788,0.144357285761843,0.175950054136448,0.161479906225191,0.356348149736795,-0.100617438936744,-0.137672481274987,-0.461731407501349,-0.0059164291898123,-0.297945522532438,-0.0166419258111674,-0.0644910969608098,0.255810452517261,0.334375738130709,0.163008981145963
critical,0.134421991917467,-0.136222092086966,-0.0978001440996682,-0.507092982675867,0.286511403870735,-0.309385700648963,0.278928744381557,-0.0258931245259806,-0.249092990803365,-0.0453168866881693,0.171145929599271,-0.0882799430706793,0.0341551716861944,-0.335373132568195,0.461770002166257,0.352860307644532,-0.374005684492854,0.197089676894926,0.227395902856108,-0.330819102334748,-0.237312863054523,-0.22921281609922,-0.256578516247178,-0.147415193940335,-0.231866565207082,0.16800405071015,-0.264044512094569,-0.0500827322813106,0.362485498609176,0.0409063182269396,-0.290295153048292,-0.085462615237895,-0.207460773629699,-0.0262750529492507,0.260334072323132,-0.0289143751184021,0.140363064014123,-0.0038786439270905,-0.113744444348861,-0.153795021180678
critical,-0.116546639573976,0.250709852563025,-0.264633642506313,-0.292371342093293,0.0061053176308878,0.254796651831636,0.0852340908681807,-0.0790640531655409,-0.191273182295176,-0.065437055089069,0.173756536670888,-0.0995452232497853,-0.0185844405147669,0.0264976054832595,0.198074197550683,0.250836818961564,-0.0741358354352015,0.194391481645615,0.0361343378736978,-0.105027272207464,0.153685950721838,-0.103472494732647,-0.131684002773804,-0.0425583083734159,-0.156517180598461,0.100207496552904,0.194903374266458,0.211029832749515,0.0335417956216958,0.131399291987048,-0.107221253875379,-0.10019576064656,-0.054983123925976,-0.136835490369449,0.160973833503777,0.0790142906214827,-0.178030880325198,-0.0129933166628293,-0.29572246111518,0.120660534979294
critical,0.0138836523436305,0.0442976736752171,-0.0734419894904869,0.0181572945443519,0.0595768263473677,0.0021928936337903,0.104194059174374,-0.0394621583207042,-0.0422145053807024,-0.0765883953919182,0.0238476717342477,0.0065270600462525,0.0091008591305082,0.0059752846018006,0.0351461708872682,0.0244453289363441,-0.0219236005283604,-0.117266637445242,0.0216945484948456,0.190441355615251,-0.156952387901323,-0.042323439655191,0.128175839656625,0.0596926940720481,-0.139216032890087,0.135416502185026,-0.0572165372002238,0.0412375713909374,-0.0811362268522347,-0.037473343890879,-0.139041486771502,0.0275878880913603,0.0825548852146166,0.0405508340893979,0.145288044550938,-0.0528200162692589,-0.0573442553856345,-0.123336120800989,-0.0814925782721553,-0.0706843841763165
critical,0.0670280773543863,-0.0150192393390009,0.0989555898557157,0.0585478732927646,-0.0127833675421619,0.138900335478327,-0.011166871568407,-0.255752577455991,0.206908674972071,0.0172204585570282,-0.277123540835551,0.165073022413763,-0.0729205766793425,0.138496679762981,-0.0476195113659081,0.116250972907472,-0.0858541053963549,0.187947470654197,-0.0703946846508275,-0.103211925527051,0.0705904248933042,-0.120256935892258,0.0127805578736096,-0.136189941881545,0.107137656865399,0.032144169165251,-0.158843675047926,0.221021015739469,-0.122493432059886,0.0702279776500579,-0.0726343026724029,-0.069605167787632,-0.0638038265979282,-0.0646354884894081,0.233762862624136,-0.001136042651312,0.0421537694755064,0.0575082959284147,-0.0043640396325066,-0.0175854032834321
critical,-0.0332028265280989,0.177729232376671,0.0636261851869836,0.0159481063270813,-0.11247090657156,0.0332151883031948,0.022493537471859,0.218561205666286,0.0245082492755062,0.261961981574524,-0.0386883642268955,-0.0200927777334467,0.289425596477379,-0.0468542180571582,0.118356141665123,0.007538107438675,-0.156870925966714,0.0091052199690589,0.0415951841332954,-0.117333204775939,-0.0445414071978134,0.0745121446123021,0.274053986682634,-0.1837749130095,-0.179034429797211,0.140855087413586,-0.187854427559631,0.230096802126592,-0.108181370613289,-0.123145685672323,0.202028232854981,-0.0245417290830576,0.131525423965443,-0.244072046409465,0.0591029344183068,-0.0765313633131197,0.0708862814544919,-0.153205273345314,-0.186879263780452,0.0305863795679616
critical,0.046059138617578,0.216648303208517,-0.0427768868300491,-0.0786390903635589,-0.0350898485573847,-0.0335519137794032,0.114739556673929,-0.0559224224272814,0.064275691133187,-0.0263854769194377,-0.0726931825349616,-0.0723695227813313,0.132386666960134,0.0748174900327724,-0.0189930172677739,0.113632776117808,0.069006624084267,0.140032533019935,0.216882113728001,0.0833781088522824,-0.164494068913997,-0.118672999496872,-0.0106532840199125,-0.134263866728303,0.0540977116465779,0.185987780668564,-0.0732019162248209,0.215670325415964,0.106973643460384,-0.0225662739580079,-0.005017694063309,-0.0134646835315146,0.0362599881607862,0.0048047004528964,-0.124770030937891,-0.152501414838898,0.0063605336033413,-0.0457738963356244,-0.126356330036805,-0.026393175304266
critical,0.169628083157122,0.0908563154737407,-0.0336977980283365,0.124511695171944,0.0274079788508171,-0.0366717242699496,-0.123918020958852,-0.0016428562879605,-0.0304474064231672,-0.0468433015504815,-0.0599551257807969,0.131128324533303,-0.0113425255001093,-0.0246696418258572,-0.0224125820469682,-0.0350843534130387,0.158308491414078,-0.132191601831241,0.0383606636460414,0.0275271249422969,0.137116041623894,0.0134479538439961,0.0380092780262144,-0.0243755823073866,0.0481709720679818,-0.0506316829463091,-0.0594999827365594,0.0102719021035594,-0.023595303923463,-0.0052513163069536,0.0914485469992954,-0.102624334301794,0.0041907585579372,-0.176154652334371,0.0189759510885059,0.128880866088717,0.0840302310975622,-0.0267778560491272,0.0928772553922844,0.0199785028489355
critical,0.181890473754743,0.171533968114162,0.0509906323316078,-0.302064224301381,0.230943145608697,-0.107383660840705,0.200659435282052,0.0369111625545085,0.0828682590307102,0.0696237450065917,0.0161096876219134,-0.224146570983569,0.234905645439472,0.13684309581151,0.255725943967933,0.266656847166079,-0.188844403009246,0.108003196366279,0.171293683342279,-0.148575512071136,-0.0697074000629331,-0.163945231816001,-0.152340907830686,-0.0440377421202652,-0.145761372407192,0.0898639191582065,0.0122219988987164,0.0089947550050753,0.0287358984739743,0.0537131670508404,-0.236952753776597,0.11197396021475,-0.0786970806711767,0.127045184606933,0.0356961344788258,-0.004788321669458,-0.130288714898025,0.0054884676132741,-0.0924676163363972,0.015933219431139
critical,0.0779950906087,0.101529037739483,0.0479778312158895,-0.0120473112668413,0.117423315409986,0.034249892162052,0.0623846008440107,0.0734688122068894,-0.0792602037505003,0.0638284597893195,0.0797659509829232,-0.0148244621431815,0.0637560857349811,0.146179840325671,0.0100365413333367,0.0611977763926017,0.0836850392665182,0.127657515627234,-0.000452882307081,-0.0900102152514389,-0.0173102598815469,-0.144091469450154,-0.0107360960587519,-0.031175083787603,0.002597854874129,0.0752689935869722,0.046938253692265,0.0570478568283183,-0.103495539602374,0.184057857357425,0.0883552634038976,-0.0018019695258663,-0.060169684266894,0.0344287296653443,0.0331744141730826,-0.132543005007007,-0.0186840143421656,-0.218385304611598,-0.170731081932623,0.0534719549854726
