group,AR,ARNTL,ASCL2,CDX2,E2F1,E2F2,EHF,ELF1,ELK1,ESR2,ETV4,ETV5,FOS,FOSL2,FOXA1,FOXA2,FOXD2,FOXG1,FOXK1,FOXP3,GATA1,GATA3,GATA4,GMEB2,HES1,HIF1A,HINFP,HNF1B,HOXA4,HOXA6,HOXB13,JUND,MAFK,MEIS1,MXI1,MYB,MYC,MYOD1,NANOG,NFE2,NFYB,NR2C2,NR2F2,PAX6,POU2F1,PPARG,REST,RFX5,RUNX3,RXRG,SRF,STAT1,TAL1,TCF21,TCF4,TEAD4,TP73,YY1,ZBTB33,ZBTB7A,ZNF250,ZNF384,ZNF76
critical,-0.367395546900643,-0.279873235292765,0.0082625200746644,-0.103786624882297,0.0192991534476198,-0.163516569458625,0.323366767546463,0.192485007623354,0.351479512924669,-0.0493891066205684,-0.180825653288996,-0.18095259925267,-0.0415066612572296,-0.0064418875729297,-0.310655167984435,-0.339557074836932,0.367135224062043,-0.119568889170266,0.245544873897957,-0.153201096004493,-0.258741014003675,-0.356044954869054,-0.353448123724612,0.320304419234551,0.245166774475253,0.0451798900220412,0.109938874537755,-0.143869933561947,0.245240802905665,0.440944038293629,-0.289002402027221,0.292186578509558,0.0525934736951293,-0.288819216453967,-0.0001632194456462,-0.084517145656935,0.0524024767532323,-0.0642345004935773,-0.136306070828335,-0.217822371478188,0.217673596330592,0.0204777161380381,0.154428603204466,-0.033333938252263,-0.0558684573379365,-0.0055434342770268,0.204507298795594,0.261974415576337,0.0225466626214081,0.0885584066064149,0.179634329785149,-0.0091606030039506,-0.0494371757181206,0.206811719884554,-0.27879787020963,0.235864725093425,-0.374688458396079,0.188930195166802,0.292150877412356,0.175831663499424,-0.0109627059516206,0.248216159955581,0.115952438730114
critical,-0.517074717112552,-0.343843335996116,-0.166462217580444,0.051502829495323,-0.130465478182615,-0.461616173734386,0.520446085026991,0.240809010284281,-0.14321864541728,0.335142564006151,0.0579059325826412,-0.103072205425364,0.414515723077276,-0.39014299042253,-0.549223986111257,-0.0519355097890128,0.0074760679961357,-0.373875855770458,0.463195522875621,-0.467435628251127,-0.509114214562962,-0.351056778652809,-0.186186243143587,-0.0120286075979637,0.0828725178393224,0.526474171609335,0.163532486015994,0.456851074616036,0.422174692829729,-0.156521582370209,-0.452949500827628,0.580703643080969,-0.302830727903547,-0.441648205752523,-0.441934616028368,-0.272998948587823,-0.22738957118916,-0.55312335759074,0.254297932226022,-0.012090712709681,-0.407147568218522,-0.127443506579309,-0.0153905055840205,-0.304442083934509,-0.262978296153271,0.195449301307545,0.448177758077351,0.363970273977297,0.568954692011477,-0.162652737010297,-0.4093742126583,0.167536503874617,0.400647710359048,0.261433339736432,-0.131210115535693,0.277926835040964,-0.383741979528692,6.15912396345023e-05,0.281013848167889,-0.133608907123198,-0.489547654088038,-0.0015024151494156,-0.535032270686035
critical,-0.216134331801174,-0.33725588829868,-0.145841927916294,-0.250577996443633,-0.204092386782737,0.149772125745226,0.0700329498004324,0.233118144450691,0.315447321511794,-0.0099842413958685,0.168902195449013,-0.0790608026409385,0.0088216112659585,0.0405286817977724,-0.118492076985622,-0.197368129929662,0.0663901914688229,-0.315365031755664,-0.199989851678223,-0.0201390961199153,0.0529962119655829,-0.223328709111584,-0.331969231186607,-0.128902305785258,0.27909300596041,0.0401515970353925,0.221874444545667,0.0158405481954562,0.310221060023809,0.378105684033084,-0.34974870302843,-0.0353834458378203,-0.198248664799205,-0.405414792340086,-0.181238016035084,-0.106147751592353,0.36699059060447,0.271532634615925,0.284244677990674,0.210087528813338,0.124067782612595,-0.251562083087302,0.0881058949554943,-0.031117940238623,-0.0785999340346772,0.324648143741932,0.252924576186362,-0.0354500476725655,-0.228428432860045,0.0258961610138903,0.0697985504182703,0.345479749534423,0.216162776933356,-0.0873034549033955,-0.0232219737993049,0.0148875500699902,-0.158808943112238,0.0964431344655705,0.0525430436577305,0.291127652934833,-0.12215862579142,-0.161289071313937,0.245133253354525
critical,-0.321427816036266,-0.293362514655716,-0.133668259240206,-0.0431055188093933,-0.22304835479259,-0.0859374018579183,0.279789910789433,0.185102281257379,0.22672455327993,-0.198633139602218,-0.0591065352626538,0.154155964488742,-0.159823078151451,-0.239216617249018,-0.251978156398926,-0.213867336313487,0.193836860182681,-0.375147502380961,0.362609268392991,0.0754615270355307,-0.126330517443004,-0.231171514745575,-0.258452841753716,-0.120040248246354,0.0822135740437681,0.120770616339274,0.0839532398628506,0.121505269208661,0.223170626167411,0.149467704904909,-0.191085521380917,0.370936576210235,-0.168960379490952,-0.310711854010779,-0.0496930831847929,-0.169033298313646,0.212935459530219,-0.106594681792484,-0.143680012043592,-0.279756455378979,0.022075370174922,0.0358449806113521,0.243518331002267,0.0780505255926903,-0.32477793682468,0.129246540696788,-0.0550268691825974,0.195261672554233,0.217341870864956,0.364146074885665,0.0580909345682111,0.0825446506485723,0.0059202570143893,-0.168622611804057,0.0358273447198085,0.0176320104054373,-0.116715323806509,0.103244126316602,0.389729031384148,0.168049616098968,-0.079156898345104,-0.0220344319302034,-0.167759834803588
critical,-0.0570762244302764,0.220016394175026,-0.106585457816903,0.0269395861370122,0.109063804912369,-0.242093491385152,0.0289272548207509,-0.0598468573946466,0.261332577031459,0.0268151228908082,-0.163782402237859,0.0462516652660553,-0.235379650663226,0.192160334310326,-0.304148869539508,-0.150354408856048,-0.261384670670847,0.0195051687265375,0.0421278454294223,-0.37661517712258,-0.0217816919616168,-0.228790273187505,-0.116242745133267,0.12489839965875,-0.121002294533217,0.23260402669149,0.307286653483282,-0.0328239838222047,0.108077145143589,0.281563001515952,-0.227906864883621,0.364673568122128,-0.210745286053651,-0.0118873317953412,-0.07887070584827,-0.331833051588021,-0.0074247473337019,-0.124429244966292,0.149501258534324,0.138543501861007,0.14974893727489,-0.265699708477212,0.203919459603938,-0.0937813403559144,-0.113880750897035,-0.0006878232027061,0.259112514567214,0.0208989075336537,0.139067557634498,-0.015987444346983,0.0309910363668299,0.101014869719884,-0.310861774447552,-0.0934282265847292,0.0479744986214051,0.251833130323063,0.0831657796251687,-0.115638833241911,0.0278516927332539,-0.276295305178492,-0.0373629930841447,-0.0059851536464052,0.0135468417447276
critical,-0.0848203330325248,-0.273958706023282,-0.0100157928657073,0.0701553294825559,-0.21080620911826,-0.299267958473442,0.216711945841984,0.0078834945554225,0.0906635329764046,0.287941466761041,0.12745883600112,-0.041602399776608,0.0336227838743879,-0.0405632083485796,0.0544914102496021,-0.0792195596179177,0.0271619367221702,0.0114547821846329,0.167597283217465,0.183113739179428,-0.218107828532828,-0.0091813257519425,-0.0460974560117887,0.145863693397574,0.328178608854219,-0.0998824322668544,-0.116013833230619,0.0766020222195825,-0.0536416306321306,0.0183252066418796,-0.133751631642069,0.427142290898671,-0.0613592611768141,0.0341535744440533,-0.482387230742445,-0.149159227283562,-0.232229945921968,-0.268393447323154,0.326752744538471,-0.0144844704180319,-0.213954794439264,0.0243820095786429,-0.0219939023829048,0.0437675105948358,-0.444941081971944,0.280885362111788,0.431225582328293,0.0959305195455059,-0.0544409690609212,-0.464284248419066,0.238722447493613,0.153198382673088,0.0914859044990062,-0.0211895455705465,0.237953348042731,-0.26784348395473,-0.314659984258226,0.173004655849962,0.199853393966904,-0.123845599832343,-0.327224215240835,0.0832086598482682,-0.140271412632082
critical,-0.270940434400434,-0.0194710123658308,-0.259571755833435,-0.0851136151311289,-0.268356704652177,-0.12519667749601,0.195794667065428,0.278609968000162,0.0067501900761928,-0.399434001318574,0.253276151700288,0.0951190563475149,-0.181278387187858,-0.143959734973209,-0.0907888534758619,-0.222783411751697,0.0381881933788248,-0.338067397304336,0.325630786030547,-0.222977089245964,-0.0578340865287903,-0.267317085977104,-0.295687552437003,0.174009428731177,-0.0062861462948215,-0.341545324028001,-0.0963884737264347,-0.123743427102339,0.252128526296033,0.321658523675401,-0.291808916732955,0.299195072082473,0.0181853411861406,0.0087344921435234,-0.149974295574098,-0.0767498672758081,0.0512080231452142,-0.0198810304763889,-0.127626479438435,-0.323591640397579,-0.109428914442383,0.0454929161455266,0.353423803874056,-0.119801917592566,-0.252792314864182,0.0662536296819064,0.0354612576823354,0.266830572394302,-0.121357434580837,0.261646769872128,-0.0579915684594015,0.181734668403811,0.106253177549874,0.0467136613470253,0.0434981301536368,0.0900343529363512,-0.157613819869202,-0.236327051104852,0.165694635598762,0.122810744457768,-0.218186143913864,0.207153322703132,-0.0794491432564395
critical,-0.147838332941426,-0.0703027821824719,0.0861007599183157,0.269542953286399,-0.143060404493649,-0.406880874026778,0.131385554508453,0.185716655249306,0.194873613045549,0.0022267960473925,0.0552792997167578,-0.194861771116714,0.184154762803364,-0.37406009874644,-0.315019024010974,-0.218428749778568,0.106411771263058,-0.273114462461101,0.0793735837356333,0.0054212515831114,-0.208065389271388,-0.188902018171136,-0.0976388563281325,-0.106003282685711,0.283388072741203,-0.114841700877344,-0.0601819907518342,0.186151229194369,0.247397668570355,0.291578132907478,-0.127485270327713,0.207971001645606,-0.0114029659239842,-0.259618655063742,0.0583263853464909,-0.0838500315811783,0.0692137553451835,0.0831372799623763,0.148610343890821,-0.162642433324122,0.0144833083272866,-0.0891970516607352,0.161710067752368,0.0981430740644589,-0.369601239891697,0.061452455813451,-0.0912625987303038,0.0292629298696768,0.218363842758838,0.107932109304177,-0.326922348693076,0.164682905316408,0.0082839012414961,-0.187954183562273,0.0288398997349623,0.251967493751251,-0.349066175940956,0.130760797530076,0.0941831496239465,0.275652759204356,-0.147472756864237,0.0411994947632105,-0.0222241867425794
critical,-0.14064192577037,0.336069160628731,0.319589213045233,0.192650343208857,0.0780103329814462,-0.313402947587997,-0.0508311731496263,0.348187100698122,0.21223404454798,-0.158547601397282,-0.212135944880358,-0.198486983768003,-0.121823276317472,0.245717821872063,-0.234512976322147,-0.283147938335142,0.158219846159345,0.11643380513399,-0.0777701288002188,-0.0679243643492516,-0.32834419802265,-0.123703004988011,-0.238550463183815,0.285560528758329,0.0941309760490594,0.332972720898523,-0.289281943511768,0.124174216506627,-0.0901208866093283,0.395513455629146,-0.301951549379347,0.3165614479101,0.168832786701939,0.272998750453562,-0.323850900131526,-0.222559927697029,-0.198797021201797,-0.251825708977732,-0.0909288812388353,-0.296500645210113,-0.18518100941186,0.268252792813176,-0.153839565651048,0.115087541683542,-0.214803898586954,0.143110566249713,0.206053572378202,-0.19526446761949,0.34794064459418,0.257741234801098,0.253065400077652,0.15823753982479,-0.230708162368011,0.235173918005011,-0.294680346013413,0.31995918686552,-0.147239104279262,-0.250341372176201,0.102911234243011,0.0922513439333107,-0.263090346081955,0.196648797796277,0.0773984169936948
critical,-0.281970187873764,-0.236475360323689,-0.0539391549434545,-0.252469057348224,0.182476223949232,-0.346313681988593,0.292034563562209,0.237400869910636,0.363189122080548,-0.0492361435435962,-0.0468995931221872,-0.332368445877802,0.196393427501204,0.234581513629376,0.0206191150344611,-0.0500560042793748,-0.273667145492929,-0.207924084654724,0.338935553731854,-0.380495516959506,-0.156641358195604,-0.147963036804308,-0.377223769228616,0.338970159284448,0.265129170115065,-0.0205255128548107,0.285377220183855,0.244691259006563,0.0644105523927868,0.228847733132496,-0.303987358072058,0.333316239516817,-0.0959829546397378,0.228799981592351,0.216320248264446,-0.246434568111728,-0.330641534903448,-0.302321138503643,0.0337997081376694,-0.285736261380425,0.233602503995533,-0.0545140514234118,-0.150702944599831,0.0927588668393237,0.176056538955569,-0.273392133265563,0.288344686398024,0.0299953417892241,-0.143519234963854,0.269661764627529,-0.189389227012303,0.10104574011352,-0.444363923329125,0.33590528908935,0.265037377226384,0.310761435071571,0.205614169744676,-0.17519543096617,-0.191979673632294,0.140188673825247,0.0485898831312212,0.296822268101374,0.241353964557259
