group,ASCL1,ATF1,BCL6,DUX4,E2F1,E2F6,EBF1,ELF1,ETV5,FOSL2,FOXA1,FOXM1,FOXO3,FOXP2,GLI2,HEY1,HNF1B,MEF2A,MITF,MNT,NFYB,NR2F2,POU2F1,PRDM1,RARG,RXRA,SETDB1,SOX17,SPIB,TBX21,TCF12,TCF7L2,THAP1,ZBTB33,ZKSCAN1,ZNF143,ZNF76
critical,-0.0572617451320093,0.362281795361767,-0.0451232030110723,0.423941744376904,0.191537188433258,-0.121297197829926,-0.198254331296387,0.177859267075135,-0.0989787423890913,-0.218236268356954,0.0015557769236072,0.188258990424872,-0.0719438756623492,0.0547421961585666,0.104057343341698,0.0460685853425749,-0.111849114267868,0.0491097090445465,-0.169276715751818,-0.276976956503722,0.189629395836448,-0.173556016713166,-0.0635640951806496,0.0009242015176089,0.119681930054968,0.0832967356373054,0.0504857641737494,-0.250335105293443,-0.133177406049632,-0.0890175699293625,-0.221708211164054,0.131538121347549,0.0767059348659783,0.19213785920857,-0.0011478605582626,0.100781767612609,0.06267348809953
critical,-0.0553090453845403,0.170129225016041,0.262507406736228,-0.0173606596307686,0.331476552320362,-0.236165724070439,-0.398213669336008,-0.100127696311717,-0.328418955754054,-0.247914154938421,0.125903056550264,0.23020035324316,-0.000117554583877,-0.234892050508601,-0.101909632478149,-0.316617468951816,-0.169558413806567,0.0108669738520371,-0.390087097036944,0.282675615686972,-0.0849301514041773,-0.28492707111627,0.132517571516304,-0.238148662018317,0.466914297438723,0.150244839558263,0.319098735314101,-0.231623849110334,-0.278530666814775,-0.253090419925196,-0.246641290829117,0.121214192368691,0.129677128988821,0.475497584933301,0.0212437138150045,-0.314409650372746,-0.350102091914988
critical,0.167532565610753,0.173863344023448,0.237203469144727,0.11968590598362,0.0385970777032724,-0.291974957156869,0.220981640723178,0.13645056821209,-0.291805023071018,-0.0171879724673872,0.362478957799164,0.137114076512079,-0.136175554667801,-0.0803484381860149,-0.252508182928208,-0.145340255868116,-0.0221522575503741,0.13018360859425,-0.262355670423351,-0.209074918101686,-0.0955933038661146,0.118526521619364,0.0178473949833952,0.0715361502406121,0.0250677233788507,-0.0496374414820637,-0.0139432845240591,-0.215659360398714,-0.0180677395870949,0.0602773984307316,-0.282282729452999,0.181285602221563,0.150248318261676,0.137490083730823,0.0032713318585834,-0.361056587057548,-0.0558191750988377
critical,-0.0148847908062602,0.0767458261084834,0.102516648745954,0.0886664006207317,-0.0923084277042495,0.0102946271202093,-0.0261969030968638,-0.0247742321408608,-0.200653105858549,-0.185385965824645,-0.0179992623306382,0.0429345776480566,-0.138916832731167,-0.0481573295248132,-0.0721208793929878,-0.123383996336123,-0.0586990109180282,0.0371947097815157,0.247826738997712,-0.0992094024951896,-0.0294684963540708,0.0711721990628841,-0.0383186878803798,-0.003111442185056,0.0477084746477489,-0.0434136171728258,0.122284672398817,0.0344389431029971,-0.0905544557719452,0.0301581914747626,-0.0790650106179598,0.0996167165858603,-0.114457123687286,0.179181133209876,-0.0292085324350318,-0.0552967987632904,0.0732745916224268
critical,0.108921919669864,0.266862811118203,0.167392559921469,0.217126279765337,0.155890988998555,0.337651297071948,0.204427630788846,-0.259321094424711,0.146284062750732,0.170012573918168,-0.037388696221409,-0.363781774093757,0.0688023110412598,-0.283749046552993,-0.427903235042428,0.2160803984179,-0.136020492956818,0.103581302132297,-0.168428757182355,-0.256112537877663,0.206034564376424,0.128143581912729,0.103250168850253,-0.0930012813811093,0.257655743927942,-0.196843116680599,0.0611831216553653,-0.0813681943150443,-0.0882735728052123,-0.141158681846493,0.0501045266417794,-0.0964263241210415,-0.121686795302763,-0.0882667002276605,-0.158474765768163,-0.0954198038995838,0.120028629773435
critical,0.0545876382960941,0.111635586295562,0.119695639234342,-0.11015723552471,0.0210096685779124,0.171190493490998,-0.187105960157949,-0.0404398265736831,-0.259791410858824,0.0464498791583225,0.138848864192582,-0.0861241128162429,-0.135694482204357,-0.0437743632322047,-0.12596123310024,0.0820168956118682,-0.0103188162155841,0.191653125891934,-0.151795387047674,0.310137166978827,-0.172830571093912,-0.106871281348808,-0.197968204302463,0.237218468814977,-0.0075255167639643,0.217219882885958,0.353901092064898,-0.0246163702319046,-0.0058885319450897,-0.0084782231141131,0.0319667580996357,-0.11223068949115,0.0103353110637945,0.0856460199501463,-0.165560080147199,-0.0236269370712875,-0.22043521849296
critical,0.0321566981133772,0.187739614326106,0.0896433535407058,-0.0080691430578193,-0.0506775550161947,-0.135823996318629,-0.114410518348401,-0.0094166420674213,-0.199469697138339,0.108661287657133,0.175933407944787,-0.0560626153246576,0.103523431369886,-0.180860638294063,-0.131271941091429,-0.154819443786245,-0.22105000576301,0.13943277539828,0.0228975371454889,-0.0120517850413145,-0.015823905467835,-0.0529634093549716,-0.0633409530466625,0.0777473496798499,0.157127218134142,-0.163410879523947,0.0871948288757471,0.0531724248432923,-0.0093558326815775,0.0689209075858704,-0.113005639614246,-0.136973335463474,-0.0206017367889686,0.198391665125202,-0.173023892067626,-0.0163070850974316,0.110380099691967
critical,0.0876790168676416,0.0844120979659507,-0.0267678863128208,0.132277374777074,0.027018638451663,-0.0421887027607738,-0.0341137166373335,-0.118308376511102,-0.167545458006296,0.0180843624965798,-0.163628832158729,0.176909445306008,-0.219682173529836,0.117618280850631,0.0761530044041896,-0.0795848826406126,-0.0777683204871507,-0.0826654687389517,-0.032761010235246,0.0305917111171501,0.0104562761715529,-0.005828413695719,-0.115508501943516,-0.0172265673130921,0.0348934911871182,0.0157507683318207,-0.0055969259108775,0.0432089329843314,-0.0844628993960267,-0.0821189257301897,0.0957171017888495,-0.0453362490964672,0.0393826503141468,0.0130897133634527,-0.0183243365615027,0.0616234300439979,-0.0682025556864833
critical,-0.0167270864453573,0.182330895670215,0.0766972570732266,-0.0903965445284068,0.12642793868402,-0.0577549956622794,-0.152844117541169,0.0108987877540051,-0.157416408417953,0.0926838526230086,0.0884015718045387,0.094895781840013,-0.0276765224104987,-0.14104286634837,-0.0691631963901762,-0.0512487230686291,-0.033959032127785,0.142333923403261,-0.139265286113717,0.146676274792567,-0.128942061627536,-0.132726362258177,0.0917531705491252,0.0671894421421356,0.0606700654441215,-0.0795818555735721,0.213219158972071,0.0455597735684137,0.0143223258515686,0.0633851099138816,-0.165638398247097,-0.0179764574307282,0.0332527184803748,-0.0379652063184487,-0.0031881486591021,-0.200133681329615,0.0570786930782829
critical,-0.0201274577716719,0.0407479418953427,-0.117143758805489,-0.0213059160402936,0.215600267693576,0.116488662029764,0.139851401587128,0.11574412018655,-0.330674238265953,0.0484169500498127,-0.0223771916741676,-0.0612392377865945,0.0695772711816341,-0.25091197794729,-0.26458814712364,0.132928151435076,-0.0539281705268852,-0.0571096200580024,-0.191082452249267,-0.109291018825623,0.193950270384167,-0.102792116450147,0.262905717070184,0.0744509718254392,0.04038942734058,-0.229882130046291,0.241791357577712,-0.142342393940006,0.118032702344372,0.193120299093475,-0.137700360151352,-0.133113374776477,-0.132140447413322,0.126430350486805,0.117201377216076,-0.274237659068533,0.0589366353783273
critical,0.0946270594841272,0.102302506151066,0.0967793516954601,0.125304953168488,0.0709255545137918,-0.115438321977689,0.0534989268827031,0.09912326173045,-0.130086254187503,-0.236678373311897,0.0621234017349006,0.0109233590199961,0.082767385464903,-0.163935530190593,0.0646323322701415,-0.235670044804957,-0.197254309474849,0.196997675971756,-0.120867967604465,-0.0387119302607828,-0.112107662396258,-0.133054086130775,0.0412513334107854,0.0420503961845132,-0.147606111849482,-0.239335038875155,0.0857540641488687,-0.0427249199187713,-0.0114647009786672,-0.0760296199070944,-0.14326079504789,0.118800067529348,-0.098418376900606,0.167939681953907,0.0123584156527756,0.0750454631814885,-0.0848381850385888
