group,ATF1,BCL6,E2F2,E2F3,EGR2,ELK1,ELK3,ELK4,EPAS1,ETV4,FOS,FOXA2,FOXD2,FOXH1,GATA3,GTF2I,HES1,HINFP,HNF4A,IRF1,IRF3,JUN,KLF9,MAFF,MAFK,MAX,MXI1,MYBL2,MZF1,NANOG,NFYA,NKX2-1,NR2C2,PAX5,POU2F1,PPARG,RFX2,SMAD3,SP1,SP2,STAT1,STAT5A,TAL1,TCF3,TCF4,TEAD4,TFAP2A,YY1,ZBTB7B,ZEB1,ZNF143,ZNF250,ZNF384
critical,0.265675513015996,-0.383674129768971,-0.0951044725328904,0.0569324747443037,0.445365854209875,0.252687687141645,0.0066076653899056,0.205042361321187,0.0766664623665905,-0.0940093501124507,0.0511293842869112,-0.134942350662633,0.331100248536489,-0.238037165008198,-0.280203649798172,0.0112164672091964,0.312067801642044,0.0050913808477617,0.0970768431953837,0.259198540740764,0.245185844059299,0.016587116718998,0.179572496523009,0.178984921267472,0.231410630568623,0.274061364908993,-0.135457824398014,0.0639600465615802,-0.169445837456449,0.0806523949503323,0.0048915124291907,-0.147226382286276,-0.0909480794434015,-0.0760354759641012,-0.088183051733005,0.0655812488498949,0.302986609011975,-0.0226643185224186,0.175237996646208,-0.11249444881625,0.0572268005267868,-0.0620392378476485,-0.111155026578642,0.263334338200875,-0.276088055562959,0.256646734412786,-0.190569889917269,0.0754399068687453,0.252964354722566,0.075977388889629,0.0612404480783139,-0.104221856067494,0.209440139223142
critical,-0.169015634376467,-0.0322541460663599,-0.28992968761488,0.197156428185274,0.13997334471255,0.0720120024745452,-0.144377670118536,0.0339236100080106,0.106698114734614,-0.138786818428378,0.238958726790692,-0.248064000002844,-0.156589995108184,-0.213760055955127,-0.123803241989114,-0.236337363929642,-0.0344473763485707,-0.0603847051918066,0.173850990354072,0.0238335695026575,0.0288441990182367,0.117483746873928,0.127677161349564,-0.197002797884513,-0.231041703985,0.203576546011775,-0.119459921165307,-0.098781605497262,-0.0867466083189508,-0.0632380908924737,-0.0805732967635865,-0.118640045992908,-0.0291237269293635,0.131830681988047,-0.18632974726216,-0.229308374151844,-0.231028607992314,0.210610744839885,-0.0815667580351265,-0.114430142887312,-0.136461637766072,-0.079521325384665,0.0161239182562302,0.214505353667773,0.0624929032301865,-0.0084264825996199,-0.172892965298037,-0.072323151522075,-0.0273700377798457,0.118066756990928,0.0878927828049292,-0.0654483056133789,0.0772048020172446
critical,-0.0786943245859671,0.0924459312986587,0.28754405194077,-0.335760816795205,-0.0054998961266231,0.276258442654996,-0.34014822597103,0.125695634850599,-0.119469452203909,0.030430813686831,0.187194306295354,0.068137873198928,-0.0319192215327324,-0.435189251881481,-0.0602497940072668,-0.37895686119499,0.138430256666962,0.128124763775431,0.331262514975256,0.34005358533016,-0.325538191892008,-0.0557685481766,-0.337368444283366,0.376703058651574,-0.413913312226682,-0.268891690974142,-0.213060374459878,0.145709775863908,-0.290433520293518,0.211676657080181,-0.261215174962676,-0.241173870707176,-0.389231113486622,-0.0615310605961203,0.222046411426282,0.228255250945824,-0.164854405989232,0.316913661499798,0.315483025792679,0.376930758979879,0.222158165484007,-0.296436367107479,0.417349491077655,0.229377213446224,0.144307911371034,-0.144744246073294,-0.321531182962007,0.24749595740135,0.364209288077812,-0.232083315557288,0.0461377144167018,-0.474275549422554,-0.121259239954714
critical,-0.0377652726329584,0.139450897377178,-0.0335580930601638,0.032233951743232,0.0716855853134176,0.0826235983822472,-0.145940499020354,0.011690836172904,-0.0850873549167175,0.052981641840545,-0.0221990475185369,-0.0242250077481742,-0.02283057298767,-0.141728175646972,-0.0805668373225852,-0.129033787078097,0.163083531415511,0.141841711100906,-0.14301071725132,0.312095437148187,0.350083148169809,0.0161669807402803,0.0698454991068217,-0.176634998010611,-0.153847821967056,0.0903062054141208,-0.0122675770671038,-0.169112530505466,0.0637352837437338,0.129762223609506,0.195635841033667,-0.0934204358156719,-0.186237265224436,0.0102130470534798,0.137862206677615,-0.0627371385357304,0.172438369426372,-0.3913798103333,0.148202516315512,0.0517459986831207,0.0770679373999813,-0.300964500570571,0.244066536291061,0.255094813764178,0.0968668441828817,0.158648258372081,-0.197393440510357,0.174306793016325,0.210843115629973,-0.145071305174672,-0.0576992041812839,-0.103369615195032,0.0043651345336102
critical,-0.0090663976976667,0.0597366592037374,-0.0006078972427345,-0.545348669105487,0.367375996189872,0.420090662884585,-0.130393646824394,-0.0498550557164548,-0.277687148738986,-0.102457183485718,0.0434157093339288,-0.44405708961494,-0.330189830754182,-0.30454623111823,-0.376797779967906,-0.256035719405834,-0.184187564931593,0.458873260002349,0.44852217279837,0.20907176062739,0.16796107294104,-0.141585190934226,-0.191855798970971,0.250131322596915,-0.372381952048247,0.0995663982898836,-0.309235768668208,-0.0901782826668312,-0.214266943986452,0.251175347143539,-0.477509207269361,0.139785815095731,-0.199998192859681,0.167234090187165,-0.0623340950121808,0.0287108309032669,-0.11556905939824,0.213255340626107,0.232764477727427,-0.510806700804605,0.186144058826671,-0.373907618256423,-0.0427501397886783,0.0716620443953113,0.203320740968945,0.413852078463249,-0.0210494551917565,0.0658920084641448,0.288260819856459,-0.300803142813864,-0.231670886174856,-0.20368516757241,0.0512220451571682
critical,0.188489709421205,0.236307302372176,-0.018880235870904,-0.399935927513789,0.0648545998653707,0.18449870460832,0.243999040734002,0.223305541881116,0.393972312755686,0.190609448443052,0.315031647115116,-0.343668444184623,0.0674413193743146,-0.406139141458745,-0.158777609720848,0.555056659468152,0.502990071382865,-0.0103040511279808,-0.292821329792162,0.157875543861168,0.509008087888708,0.265652994083621,0.330321882072548,0.235072781387422,-0.314311692070564,0.0610678266728412,-0.431005370111645,-0.257859397130283,-0.4476200239774,0.396662562777468,-0.385069203088996,-0.312818923545714,-0.105737577596223,-0.229260282595262,-0.363925828790264,0.440971178694579,0.310700213398529,0.217484040435666,-0.0581230587816122,-0.446902769728836,0.377333994772711,0.109688970734631,0.188067356372561,0.263561163286974,0.599907878159998,0.068751977084037,-0.672767380112362,0.325659793761544,0.096874208213342,-0.338524971141258,0.470587978879392,-0.446324799387604,-0.112681967125629
critical,-0.0744999740888889,0.342638082212676,-0.0961982337761391,0.018712125468969,0.175854147236416,0.115497850326855,0.210899767767707,0.199169185711132,0.276734110869069,0.463322530342589,-0.192528364228971,-0.0622210194441285,0.499628789305486,-0.202511668441453,0.0095366456548741,-0.174386720508175,0.40171784647945,0.174577465910643,0.148773860829588,-0.23391195386867,0.369655683872696,-0.173917239112249,0.268931034486998,0.0089784897262234,-0.317488786347181,0.0799333410434602,-0.561561140732706,-0.197806342595095,-0.34467536622055,0.053001782227316,-0.255119589439415,0.169162193675442,-0.238241765966121,0.124410220729298,-0.230886299712767,-0.119594497765992,0.464918389433954,0.0558655949531888,-0.180775539197723,0.183861305884781,0.502160994368154,-0.345495590779951,0.433409431612424,0.403822498748184,0.32905088084426,0.149447275808822,-0.436250897285533,-0.0959878473512481,-0.091838045744692,-0.218033116508592,0.300280321650089,-0.0763348113433126,0.257929653265925
critical,0.0272646253855138,0.10889543676957,-0.193737875590667,-0.0166176848597072,-0.116561551266965,0.0794122460928373,0.0393682348188904,-0.0211129960785193,0.0703823065955054,-0.066729132347656,0.0862610990294126,-0.0865430093033556,-0.0963287671047608,0.0404513419746652,-0.110292318572867,-0.309640195365779,0.0359908099577846,-0.109776807992617,0.0564659720344025,-0.0114214567912994,-0.006937722078273,0.0959313401958306,0.135020496761507,-0.100827241574796,-0.0492225904557246,0.185561864869905,-0.129782616458405,-0.183811096406191,0.0215481004562088,-0.0516443822168974,-0.0205209381309698,-0.0989931686416939,-0.0892001072078831,0.0597039157342377,-0.281880231337136,-0.0509865253315982,0.142250778174124,-0.261442316129634,0.0247110204490201,-0.116084662162383,-0.0417151353652372,0.0043675556170499,0.0465775162181506,0.157628269815998,0.0064961752674638,0.0532593130547811,0.0493705014330824,0.0739883301824504,-0.099543640600648,0.0882344875085383,-0.054015826942893,0.0272175906552825,0.0032385399147254
critical,-0.215674910709396,0.339378009345263,0.168733453409683,-0.255457264446825,0.175573231924417,-0.0556446084106526,0.0881230046405101,0.38908095299652,-0.028626694612117,0.172916056813858,-0.129614639755957,0.277163119253813,-0.217836215504423,-0.256770114872683,-0.058875459169326,0.113719584322561,-0.0209154770778891,0.0996969458126244,0.0857104363752882,-0.222772922855862,0.0497030642422878,0.123821880800458,-0.106728271119477,-0.0704475191213717,-0.121683801837817,-0.286451016269426,0.246883724574974,-0.003731761779261,0.074956465971046,0.292865880230704,0.129684027834643,-0.056324042392114,-0.0895320384719304,-0.177881778367125,0.302249454169552,0.0261660828805264,-0.14888547224793,-0.251252158756444,0.135825873703907,0.0553900166280283,0.119981177084657,0.0769689373167953,-0.020542947267884,-0.0267916126715591,0.154404658392676,-0.159701619387262,0.0244127616583369,0.252078762030968,0.376279009247285,-0.245994848092536,-0.221980157424367,0.134483333766452,-0.138436018312749
critical,0.005843202488895,-0.180624016203197,-0.235573022628845,-0.524357616746456,-0.309222790263708,0.366810451895648,0.165882325045001,0.0854455605604222,0.0517118418955932,0.0544220490426101,0.466257349320357,-0.259296130377406,0.0120809020022302,-0.153728108626218,-0.248540015075527,-0.386835862469435,0.514299670765115,0.259941791651871,0.0821926939729976,0.345560097732656,0.420085609849973,0.009703047439772,0.0905104583018824,0.164399647977688,-0.40794411988002,0.214085855804707,-0.111448282011047,0.160586863420327,-0.241956000506794,0.339886230258952,-0.315903809670827,-0.344124435280267,-0.391781598533539,-0.271877209285819,0.0116877096676881,-0.108415312894687,0.269919487759834,0.303608984303907,0.0455987746014676,-0.0252213953160578,0.344768082296644,-0.175040012107383,-0.139894298522701,0.271904264434232,0.267007236792989,0.127221753985645,-0.334002834165478,-0.0171121295886018,0.193184242962538,0.167052311433412,0.0882309132677081,-0.229103500320991,0.121908850717071
critical,0.0916541798781509,0.139115286725221,0.0104536778909137,0.109160056550768,-0.0718259214966053,-0.160749184169103,0.0396803929361547,-0.076887364437622,0.0488442293707133,-0.0967886688992733,-0.113796036650013,0.207985732690003,0.166506149203911,-0.056440076661087,0.0475819052733022,-0.0270405581607407,-0.176865823349422,-0.132433821815834,0.0089395560615098,-0.298015860279535,-0.105028533570182,-0.0921057981085756,0.0044105601184014,-0.009721716143006,0.0810417629600366,0.160256234309638,-0.16028183379205,-0.147630686324625,0.0386398476337065,-0.0610038445395882,0.139314773679908,0.0676351667060102,0.0740989387313073,0.24446891426531,-0.054896575186831,-0.0548892094291339,0.0121813788982214,-0.224472549836398,-0.277831182611386,0.0001209929934169,-0.173967550569828,0.0625578804371167,-0.0302679552304908,0.0282282796405706,-0.0531377156346989,0.214684375102246,0.118825125847786,0.0781916316609386,-0.166221302845873,0.0132336816176729,0.0290131914579612,0.0681958537409762,0.116724022618204
