group,ASCL2,ATF1,ATF3,CEBPB,E2F2,E2F6,E2F8,EBF1,ELF1,ELK1,ELK4,EPAS1,ESR2,ESRRA,FOSL2,FOXG1,FOXK1,GLI2,GLIS1,GRHL2,GTF2B,JUND,KLF1,KLF9,MAX,MEF2A,MEF2C,MITF,MXI1,MYOD1,NFATC1,PAX6,PBX3,PPARG,PRDM1,RARG,RFX5,SETDB1,SP2,STAT2,TBX21,TP63,TP73,USF1,VEZF1,YY1,ZBTB33,ZNF143,ZNF263
critical,0.11995584928147,0.594127624499803,-0.208754967596738,-0.514657340537702,-0.0096972033757555,0.0372382551955187,0.384352378444792,-0.29993115060263,0.325889760413069,0.537210030034387,0.516971670676997,0.0444748787898584,0.166167177341773,-0.218423722627277,-0.316267988936094,-0.077804573848408,0.160246183060462,0.0918165065330281,-0.461916735543952,-0.56926920448199,0.465537915751621,0.161964478828849,-0.501421921938946,0.0244204008240629,0.202769689485629,-0.0328042314445589,0.264479033855113,-0.331240519177972,-0.0245785058144663,-0.0775134329894907,0.0047946463812045,0.156118007087217,0.209701150128243,0.0908620724096778,0.0322777911115336,0.165618306150917,0.424411364532438,0.0898206429323094,-0.070021369300949,0.178635613285243,-0.0419876918347397,-0.255020329550303,-0.329787430694134,-0.0672220364143402,-0.0285934946462465,0.184886817186857,0.223062902282137,0.267672242725767,0.108294621100194
critical,0.193826375822902,-0.168953302757837,-0.102707740800657,-0.542321679652508,-0.510263034194285,0.126587934059817,0.417498595965537,-0.259496016818663,0.301856868921538,0.0627091046789138,0.171128869526594,0.296824317041697,0.0119517186000142,-0.543856146952672,-0.189978200039057,-0.044419758523862,0.280915289968644,0.0964465281602272,-0.0832086081118822,-0.381105377818665,0.574476679140491,0.461737727403884,-0.47083998855139,0.237504458015551,0.347905576040752,-0.226585791214032,0.54222143327246,-0.392063261885346,-0.27714866993941,-0.262233771161975,-0.338642039398312,-0.273166611993787,-0.0625018921065288,-0.206705465239075,0.0590978481786115,0.370668334284805,0.00483158175603,0.3009425705271,-0.307787672430952,0.030637570400399,-0.0151149508941018,0.296019738861026,-0.523752855402751,-0.0017963196577181,0.184664223889367,-0.0082654425559616,0.501538367744961,-0.0796495311376049,-0.143635510312274
critical,-0.203147783603691,0.314080426117208,-0.242476539997222,-0.318104415174651,-0.366122503491393,-0.256784446437297,-0.0482940797914697,0.227303450030205,0.19824061032508,-0.201385900957359,0.164696862982245,0.15128001966145,-0.124526732286721,-0.289615009725518,-0.270890434546935,0.0717185039589387,0.191928290202958,-0.205178296418485,-0.116857803934272,0.0542119374161643,0.243723188715218,0.2989085438645,-0.19056547087047,0.342445724543532,0.103820297926938,0.171748649322755,0.0886215008981993,-0.0799192866890246,0.216756423458809,-0.122318742978698,-0.0843407287745645,0.105033935787153,0.319548438916874,-0.224728718143658,-0.0900656971710375,-0.147067512151381,0.268743348546212,0.205988845250492,-0.226610049486178,0.20069048755615,-0.221587625756358,0.225671252896586,0.125312551730496,0.0507063453483429,-0.207719269814583,-0.188909004430259,0.312428157921977,-0.334519610553454,0.28177314818605
critical,0.0054877334647081,0.159369025601287,-0.0723092862637632,-0.0182658342479835,-0.222642271414955,-0.0361136410319744,0.199113986384781,0.0136495641472073,0.0235757652291204,0.0380729285095472,0.106983641095058,0.0866057293306044,-0.0909642409134397,-0.0650748090355898,-0.100041632582552,-0.138949033346787,0.13842952859485,-0.145698297077818,-0.0413863791906032,-0.0656117387102123,0.156454672370265,0.131710599435368,-0.0421838448196409,-0.0392481254990927,0.111983569823008,-0.0243810821590298,-0.0600224658919401,0.187478823985296,-0.103260246996954,-0.0543032121499507,0.0354287158875637,-0.0488872420578333,0.0087598018939371,-0.113149906945365,-0.0694309000592631,-0.0935697556216413,0.0076215029152069,0.032467953089532,-0.253032779603719,0.142451070412809,-0.0431633644271883,0.127754474780402,0.0704308392556385,0.0330911074260975,0.0014113566718872,-0.0598666346376853,0.203814386432841,0.0087035549262309,-0.0553499333070527
critical,-0.0929803914969636,0.128079909316829,0.0741531369044265,-0.0033202710714446,-0.0360583811319216,0.105523047996023,0.153350375666967,0.133061877082107,-0.118359202220037,0.040573874853497,-0.0359094466480887,-0.0632162876388103,-0.106132211891114,-0.129178964627294,0.12681412232006,0.0047368659417798,-0.196655340520645,-0.190976159542791,0.111508840426968,0.157777195607812,-0.0254468772167329,0.318607392018387,-0.23907544095675,-0.0073152746786605,-0.107444209167981,0.0780569688779334,0.131952205896484,-0.126538421797577,-0.0471713290325101,0.0071085773447037,0.117939250688055,-0.0385840227246352,0.0963887118858943,0.0446940833412517,-0.0198916521929278,-0.0352119212038902,0.032219181104229,-0.010691122978873,-0.17062209231725,0.0894069005798408,-0.212310946293949,-0.156637550186449,-0.0951057521498998,-0.0349387185343854,-0.0497025907944248,0.135989985235954,-0.165687271526937,-0.143617179305284,-0.0999756287627757
critical,0.0387917881687043,0.16468641230188,0.0573639422874936,-0.0048598596685841,-0.0233011223571245,0.110414522393722,-0.0304345764755448,-0.0553871724983794,-0.0264566879993666,0.010288504440071,-0.0240028601726423,0.0769083775323546,0.214255872982166,-0.170217734701229,0.0442718361691964,0.215124317009044,0.057809823429316,-0.0242326931564652,0.0073562014441098,0.0091026229288094,0.248798971703842,0.0860885562101895,-0.19630725677913,-0.055079654935383,0.039430914532351,0.0444505235843098,0.120284328853174,-0.0290968042199295,-0.0775033151552775,0.0159620553226831,0.176423096434302,-0.0581369231747906,0.151974226289689,0.0363978663607454,-0.0521151444024511,-0.0789605129579802,-0.0800706423422866,0.194580803967352,0.124571152023975,-0.0052946614176887,-0.173588446690436,0.0988976224935882,-0.0787037544732498,-0.0267104833906958,0.146297841143823,-0.105274070663049,0.088670956524501,-0.0621012844854411,-0.0064804140988023
critical,0.0880327024578253,0.162489563728608,0.0029996394200857,-0.0113645680603853,-0.0902303663754205,-0.0767771867466396,-0.0129382482535255,-0.0051747305138979,-0.0163957169517639,-0.0878341479689426,0.182700475032559,0.0730768964057541,-0.0727270176371178,-0.0355193209444161,0.0835696561512859,-0.0502906730776062,-0.0288460884611776,-0.0998161036054083,-0.136120544883105,-0.0068665755682135,0.0551713017344055,0.189381584180561,0.0054893206332166,0.220177080166897,0.220392430266088,0.143151562579194,0.0765335610588182,0.0260760783869898,-0.232734345015321,-0.245452314670531,-0.0525332146277093,-0.043607270911885,0.16921397219822,-0.0516543039138159,0.126484599498898,0.103598629899957,0.0671373253646392,0.0584777290576738,0.0130411213666631,0.0015688559220942,0.0357200344434891,-0.141880858519521,0.0219646529469644,-0.0356196628042272,0.0209736523798795,-0.0369442974494819,0.157996455066384,-0.0146214274876288,-0.0713883122013122
critical,0.0639247970887371,0.0645371259379199,-0.0977159408548478,0.0962635605663496,-0.230633933820962,-0.0493229752139813,0.0675353103169118,-0.0015662167103477,-0.12984139162588,-0.0237822276870543,-0.0233183421952492,-0.0281878547430058,0.0527887594851417,-0.0375830324905987,0.0290536582526973,-0.0670017300718607,-0.0228184071213463,0.0948745903983399,0.151623812688745,-0.0207117119938441,0.0389060554700147,0.0218336101428722,0.0892162486555641,-0.076021388575578,0.111133698120923,0.0124145209429403,0.0639940275419377,-0.0156758473726724,0.0279881725591875,-0.0350724294878726,-0.0088192135412529,-0.074438656049329,0.0324592825036872,-0.10910966498365,-0.0217229574927626,-0.0205123780350599,-0.0713617396483499,-0.0337918236340343,0.0814144657531203,0.0354921567289296,-0.0926901747596638,0.0513701570249477,-0.0163053884878245,0.109289796819127,0.111420735041858,-0.0196648646307289,0.0209072818058316,0.048760525455392,0.00426860879612
critical,0.142638382938928,0.225885725585518,0.0201567324338611,-0.323640905083213,-0.159539449382378,0.125122215605946,0.260245885654334,-0.172241587208743,0.1624730427865,0.116287485961234,0.108306493927652,0.213471034340778,-0.0519785864748848,-0.201065307679242,0.106669382226382,0.0898635674998757,-0.0479477377520316,-0.0818941255222804,-0.302757364837589,0.134445937892921,0.278756855926584,0.305225283181095,-0.248341402426661,0.0662110342295888,0.0620450885129672,0.210444436406337,0.31811906011631,-0.148072249341296,-0.0489575702620605,-0.156740203909816,-0.166273760268314,0.0284081842512476,-0.0361295416581006,0.0221443327587425,0.126457696870226,0.13135755440794,0.022733772226814,0.27509734875269,-0.181527397282657,-0.134220301025131,0.161130916615533,0.0164822198525039,-0.0393031007651585,0.0221310671086658,-0.126839839412964,-0.0451068830819613,0.0748338034326378,-0.132258507101492,-0.0442041423044279
critical,0.0106808739683319,0.0725026331483875,0.106764845272521,0.0173495008119807,-0.193079112643914,-0.0042138634366315,0.208106725192166,0.105440403055944,0.0728206670647456,0.060977015255482,-0.0557442972183377,0.0758529342211424,0.0189393953374108,-0.258564737147231,-0.0999091801040082,0.0640763044782883,0.162723159260374,-0.175999442121185,-0.0092682991097086,0.173853200264739,0.0834666317967089,0.133438000286679,-0.0462435984057134,0.241349922266242,0.0513298947738347,0.0216541328474431,0.0148250106176797,-0.0488211973988757,0.0885410548986195,-0.246449902688278,-0.0816952917590705,0.041448380430661,-0.0357007568874217,-0.203914018173898,0.100176672414199,-0.130123754518459,0.220432894621123,0.160409637294265,0.150772189627948,0.20673611934982,0.062654721523872,0.0800752556408468,0.114777603783856,-0.162113519759591,-0.119361647238447,-0.307530774641059,0.221715115686425,-0.209292332710985,0.0695266608603565
