group,AR,ARID3A,ARNT,ASCL2,ATF2,ATF3,CEBPA,CEBPB,EHF,ELF1,ELK1,ELK3,ETV1,FOS,FOXG1,GATA2,GATA3,GATA4,GMEB1,GTF2B,HIF1A,HINFP,HNF1B,HNF4G,HOXA4,HOXA6,KLF1,MAFF,MYB,MYC,NFATC1,NR2C2,NR2F2,PBX1,RARA,REST,RFX2,RFX5,RUNX3,SOX17,SP1,SPDEF,SREBF1,SRF,STAT1,TAL1,TBP,TCF21,TCF4,TEAD4,TFAP2C,USF2,XBP1,ZBTB7A,ZNF250,ZNF263
critical,-0.0332027592967368,-0.0219221673946801,-0.0944489797271188,0.0648194238805571,0.257589347849547,0.0208366887048126,-0.209794766564044,0.101862190131844,-0.110493921526277,0.169200588661104,-0.0980089171391217,0.048632251280945,0.281459196552202,0.0696528335597773,-0.278830274416937,0.132516275029727,-0.0079914344360142,-0.0060563788917192,-0.0528885489845736,-0.0773477984399244,0.262800654274059,-0.320761592584012,-0.288196602846381,-0.0933709596734463,-0.184812345450886,0.0284358258358935,-0.138779136828882,0.149482234837229,0.0773138975904716,-0.0225428517344292,-0.161435283449852,-0.128277444463573,0.223760310235915,0.405374877747033,-0.136467150567477,0.016005907520878,0.0557869929825855,0.165877406783864,0.50523956872222,0.0668758170576516,-0.0514113795656079,-0.286108678958745,-0.119900081768895,-0.0182241441170963,-0.0191709303655478,-0.425336659439859,0.187864511491562,0.210442275035169,-0.231997486515362,-0.0309837588642817,0.27309711058226,-0.397977595574424,-0.210822395891856,0.0778289815704773,0.0462490597562263,0.175695634210487
critical,-0.0723536340229586,-0.164855909675101,0.274381790128282,0.109172170082909,0.107085547669584,0.287939165845394,-0.20625585473,-0.0836788458368222,0.12106533611472,0.151617782695434,0.166969777396431,-0.221226636026834,-0.106573335879094,0.20027260100224,-0.111177756113912,0.158470677200319,0.0610118541163895,-0.236662060279099,-0.128613685515418,0.113043176080626,-0.025743207902071,-0.228310011110245,0.144037917100612,0.0151834051532217,0.0882075314789836,0.238709581993639,-0.210449901717492,-0.158027756855323,-0.102466252969315,0.112559203683704,0.01346886528408,0.079792044924059,0.0209298456092438,0.0703830987125237,0.277380946269848,-0.0274597727603212,0.059972187890122,-0.148291793311763,0.173348345816147,-0.0002699862751334,0.113233561874805,-0.0818203476510608,0.0109089845071154,0.0827576598823915,-0.124444012033195,-0.109324081084027,0.172571412722206,0.286151984094234,0.115418304214932,-0.162034326669355,-0.115250856024654,-0.0958394577028852,-0.17251743755797,0.228275586295401,0.016532673805181,-0.0224418865675395
critical,-0.0379426231508976,-0.180600089481902,0.263846241693623,-0.227672063900727,-0.0332000395571417,0.0336735219044148,-0.137919883704132,-0.0086408085376277,-0.0457265418802456,0.16216307660961,0.100485404774418,-0.017150557253502,-0.0292035197469548,-0.162107088773475,0.0246276350492888,0.115214689303404,-0.0608826330655997,-0.0652365208195764,-0.129692143534539,0.050521261990813,-0.19530224232849,-0.0727131387563395,-0.107077598843858,0.152898699235851,0.0441418102022109,0.115152033511426,-0.0914537160666488,-0.119968596925619,-0.178230378450418,0.127153261864713,0.0256910015592081,0.0974464264163225,0.140352135562838,0.237342324345276,-0.322689572436264,-0.0268421436602754,0.3092497900921,0.212747511733804,0.128467596436814,0.0422761621430758,0.0815950283871399,-0.0671521210651605,-0.0834499272415961,0.20250622134658,0.0417385294619971,-0.0051192081341629,0.0302994212828006,0.0137572575176485,-0.0785002921224211,0.291850908965802,-0.0423115138055224,0.0706523955064013,0.0276075215228396,0.126290508853881,0.0755339140076914,0.105947667740258
critical,-0.256412956357188,-0.146404225065423,-0.027970165684112,0.0393640015448254,0.292556508582395,-0.0744065873531463,-0.156976353899387,-0.0918042208734341,0.14997130537452,0.199989063511942,0.0835259685686838,0.247201677984269,0.303044232886766,-0.199408702868469,-0.171058957247836,-0.0405150274024386,-0.064095878319348,-0.155137635117423,-0.024169340208334,0.189394534358049,0.266480581586773,-0.0046883528331767,0.0477917030754715,-0.0998506515846835,0.03856284882826,-0.0262183644870246,-0.0139503732050473,-0.0584178315726432,0.0287621969407619,0.12060749540919,-0.216960811725219,0.200903924223714,0.226018188731092,0.301184680566253,0.219582921197211,-0.0494502885367889,-0.266911555055097,0.0401894936671859,0.258193859354958,-0.198334930191774,0.0593490116310665,-0.149740724795974,-0.150203545810568,0.223575793737198,-0.121481325064028,-0.148424426771795,-0.0025131173336133,-0.0122702561342693,-0.151441334126188,-0.152195033533431,-0.091580791643563,0.0116673865820593,0.180860803612228,0.141310618798853,0.1101980170977,0.0195906155337006
critical,-0.104306365394338,-0.129101668360008,-0.172543089108624,0.204885942429306,0.0344205760761152,0.145424982641764,-0.321484121888884,0.107030352027119,0.0452409690524961,0.111496753490565,-0.071585119890398,-0.140839943365085,0.0821441974728949,-0.263854555291932,0.0924126124129714,0.0980444742890443,-0.279478843089929,0.0385241955948858,0.0620250975772304,0.161728628022905,0.130721074510636,0.0152227924616354,-0.083560670521941,0.0598309224419657,-0.0080171063315969,-0.0062428466142222,-0.0957922290662498,-0.0723547046525533,0.01063275790861,-0.0908731306838891,-0.0381801459365105,0.0291621111069541,-0.0291021677907943,-0.0059671698008416,0.0117186061044624,-0.0341214839048597,-0.0853024609430626,-0.180681643096399,-0.0063155903260202,-0.175721958093722,0.0398254650831874,-0.0357624321847333,0.180279211145722,0.229425861891753,-0.145408123584094,-0.116807668861366,-0.0479406037130872,0.0202867538580489,-0.28310635033191,0.0250822191508301,-0.0922974088522268,-0.135825934732138,0.294124681133526,-0.0035916036932392,-0.10345748062018,0.0090617434975895
critical,-0.286436051128609,-0.21020919063175,-0.296906176093468,0.34558955404969,0.12390480267609,0.267314879217129,-0.513534786471006,0.260737004543485,0.135072592717289,0.257128840382065,0.0856504878472075,-0.265798551800286,0.450334311225175,-0.409179666230222,0.336069257608506,0.453502251297835,0.115249636673667,-0.476551715238791,0.25240170896813,0.452335914903606,0.123709276246024,-0.451038412326205,-0.270367485727353,-0.106598203565564,-0.0174980064847914,0.161552200376754,-0.542845601391377,-0.307553677898768,0.24656204632637,0.183096535583826,0.114041981000932,0.397005153207094,0.401762662657563,0.0476162850627052,0.583972571480165,0.0505265267067977,0.306532538221534,-0.414231430729495,0.124090417628135,-0.496803181806239,0.307336268984758,0.0134345579368365,0.103036893663883,-0.196222807938036,-0.322398883727047,-0.285078178639621,0.361416511084103,0.0590722802894994,-0.114487740070926,-0.491850918248666,-0.452678053976099,-0.273011275949301,0.289174450913492,0.378054407229391,0.102792324725683,0.491575842553437
critical,-0.321111824439197,-0.143288714312769,0.224940185864345,-0.330716160379349,0.470485758792255,0.275583295026838,-0.385372534728539,0.185810470945913,0.250324079988189,0.370453174461958,-0.0015981713545669,-0.0595161809203396,0.388996752374842,-0.212294266375457,-0.464239650515908,0.257543982350905,-0.253235450431959,-0.36843095140431,0.451160574968833,0.207728357908011,-0.350343335066567,-0.121883810156401,-0.0940997878560403,-0.0248206886010617,0.259759033269465,0.356798248454454,-0.324537144654516,-0.0739871665743678,-0.108486290450192,0.193837135206884,-0.440342339890998,0.312570585597993,0.484561969492954,0.387663321385405,0.342437169623171,0.0155092540459978,0.268418851873001,0.336434587969502,-0.0394677512927205,-0.0855020484581517,0.147747259821396,-0.335263711372612,0.23306478144829,0.0180045911647946,0.134406880356952,0.0387844634914861,0.406249133390029,0.053577805797121,0.001945758375878,0.225152516682028,0.159395791257907,-0.343535910569886,-0.307250071880985,-0.0860479229781599,-0.171887725159053,-0.0487688765045031
critical,-0.0955701098845493,-0.031014146478993,0.0721325940857639,0.114979902914172,0.286423713608641,0.0711688488774142,-0.290115216896767,0.0523998566677405,0.110082669863912,0.0843484636001666,0.0150701635895315,-0.218100656780734,0.0184764926966445,0.163403115259072,-0.230661496399036,0.0077245791845315,-0.123167138136197,-0.0993948778666673,0.0889013894725023,0.182141065959998,0.0177858729897239,0.0041489387835714,0.0367965017170455,0.118011761711528,0.263219995227857,0.111782992122353,-0.126261245682544,-0.0258229720517098,-0.0873583464014735,-0.0796513679015608,-0.21900172233821,-0.0568931523486841,0.174015764597125,0.185158207800724,0.0330787631334851,-0.0416439655997815,0.065665635194008,0.0080179570744767,0.159761828613503,-0.077986578475344,0.110571146868106,-0.0020528165721487,0.0751079881632556,-0.258294687262584,0.175420637321952,0.0219413747404413,0.14905151370628,-0.221886262410918,0.0273171574784295,0.131233091051216,-0.346368380509821,-0.05743920447375,0.0993566104647984,0.119510322449679,-0.0933913705235742,-0.023429593833392
critical,-0.0323727930152495,-0.0219490994180525,-0.0397122387457276,0.181042465675017,0.186193693159106,0.178495898436016,-0.156986449208859,-0.142663465045293,-0.148159430884279,0.12818837052205,-0.0762470825783535,-0.107437708303668,0.248277178668834,-0.3575471737463,0.0932140116873375,0.182280646903822,-0.033943359071648,0.0478457189268785,0.144215392022335,0.165188248505784,0.266137236374123,-0.427519752338325,-0.167704814321332,0.128711255927244,-0.155374640260913,0.121689448152235,-0.215463284950677,-0.0328645649377822,-0.181450639755247,-0.247645819140328,-0.0913282493706903,0.39978838018528,-0.134008646671761,0.26425319049669,0.0582658104192452,0.085482299158363,0.104473417780358,-0.166183009643743,0.0664978287164242,0.0373021163366738,-0.0593906583094981,-0.218647207167834,0.0561011146426539,0.237020310971835,0.171935571057686,-0.238076597994311,0.186703185503387,0.216253668946119,-0.310648276535378,0.223004569427651,-0.21196866306051,-0.297007081367942,-0.0324827901761739,0.226532770670901,0.0619536888598369,0.150347431553867
critical,-0.307970919018255,-0.198709002218445,0.13803729344994,-0.136146416183826,0.194546941731593,0.282162070847628,-0.429260959477121,0.0055196251438657,0.258787354892092,0.311706650138469,0.247992058469236,-0.160655062874983,-0.0348281769513922,0.126997676624333,-0.192753082459446,0.281756588322668,-0.135163247058193,-0.318420455681268,0.28007956299839,0.262804724552523,-0.137464119846861,0.209299793415294,0.202882196293271,0.150774736624269,-0.0039610144620471,0.352284477659327,-0.346709253301445,-0.0989666238566031,-0.154878425954421,-0.360964850539566,-0.291801444262323,0.0569212244987959,-0.109722586183676,-0.0358945272661857,0.241546627377279,0.234360927228172,0.208167260105325,0.182094069400487,-0.170769309016226,-0.15844071593359,-0.193059851752764,-0.11420958249731,0.141006548054893,-0.138634429466641,0.0008703441857788,-0.431018714768514,0.354408473014367,0.316612965781869,0.170176479819564,0.285939037478854,-0.350551646943479,-0.240105011003651,-0.267130764921503,0.205544956508311,0.114071076997541,-0.0610966178008757
