group,AHR,ASCL2,ATF1,BCL6,CEBPB,E2F8,EBF1,EHF,ELK1,ELK4,FOSL2,FOXH1,FOXK1,GLIS1,GRHL2,GTF2B,KLF4,KLF9,MAX,MEF2C,MEIS1,MXI1,NFATC1,NKX2-1,NR2F2,RARA,RXRG,SP2,TCF3,TP63,ZNF143
critical,-0.478050833899606,0.182230682086292,0.636700385270866,-0.277883573745699,-0.545802038042087,0.430687416596671,-0.274277804267318,0.460636644402851,0.573670995682039,0.560139047255494,-0.388521366962231,-0.561087742754256,0.177968834991775,-0.528762341577552,-0.637744310247236,0.509708103805585,0.243743037952931,0.0594600501790596,0.255537219406824,0.2269144878787,-0.550775364713043,0.0333773320222625,-0.0294338920248433,-0.116154857442848,-0.117184385309922,-0.246255703544217,0.0571452551389759,-0.0365361407757612,-0.114501376350707,-0.30670252755784,0.32026565850849
critical,0.0987109182186203,0.155468885497234,-0.205602136935003,0.0040385554316396,-0.522792253354517,0.383052138684183,-0.250569487101478,0.276952468468648,0.0749050732115678,0.132222604899856,-0.183913458566494,-0.0547712458374489,0.280548955544382,-0.0502811211201736,-0.382378086237103,0.544838885670162,0.201827920111998,0.224047586734738,0.333870374178242,0.529888457418617,-0.0745378017503344,-0.306077586898355,-0.335026516272099,-0.23139976565466,0.0819279843891772,0.0257551129761919,0.0894098381608228,-0.300349736814172,0.281881286694202,0.322309613535948,-0.0465564265177703
critical,0.0693626073732863,-0.0726392146260698,0.0944447808776344,0.0091369142086102,-0.110074601822645,0.172732995523565,0.0873549995343955,0.189446173746692,0.0500876125519277,0.105872758518903,-0.0768347399730421,-0.164997518998448,0.0303828243623077,0.0391098754844668,-0.115023112744642,0.0982896596238802,-0.0008632052026728,0.0517416536342735,-0.0876057649821878,-0.0362418677267805,-0.242104620344241,0.0770716059159407,-0.141355724765683,-0.048158855222035,0.0186053488397255,0.0372853644412765,0.048461887403105,0.0620697324378823,0.0911820156937739,-0.0504443473655415,-0.12201967550754
critical,0.125821918909048,-0.0309140172623933,0.0912636057805334,0.0376137289461141,0.0230813360738046,0.188235997261466,0.0820933442227601,0.0306512251236756,0.0223531247368271,0.0581560273857226,-0.11529386697095,0.0059566528078843,0.131011784676176,-0.0212253317225424,-0.0304228241005403,0.158317849995856,0.0860488649613502,-0.0737300107554762,0.0776776427703928,-0.0512036595658036,-0.0565668447766263,-0.154148512298918,0.0458081445365471,-0.117215367876719,0.187951507258028,0.191175205515012,0.142361317772601,-0.208728282122894,0.26732762788181,0.137562106561294,-0.0517754137996698
critical,-0.0801376625498971,0.031303598966698,0.114773728036722,-0.152913827635742,0.0620151337702209,0.115443465527943,0.182620288290819,0.0606310512138414,-0.0434066007933756,0.0346391848975896,0.140699150903682,-0.014669029121872,-0.0707388779152984,0.103883865056508,0.113789241999324,0.0283719767298591,0.0231666159864954,-0.0644074098858112,-0.123472828836757,0.110749064267867,-0.137404117312733,0.0507808878415638,-0.0459935281406947,0.039392854962198,0.0977005690383529,0.037572366839811,0.151249310051599,-0.0948544186564718,0.235236325485365,-0.0363233547695511,-0.196429919746965
critical,0.0519926907981813,-0.0389232915326618,0.112168265252603,-0.0003208090857696,-0.0580912805265393,-0.150614139333117,-0.0083733359013025,-0.11098553107398,-0.0402789769392337,0.0542254860036324,0.0515736958590453,-0.0168104990414906,-0.0326060677743308,-0.0734113620664718,-0.0674716970155809,0.226883700598959,0.177020214426989,-0.0658666221151376,0.0796419815268795,0.109446857091409,-0.119965225744695,-0.109818753705077,0.215899753416867,-0.0511173825745931,-0.0085293008479342,0.168733354139661,-0.0016894915712274,0.188877282205531,0.139674588113556,0.0387414611122076,-0.180437802754254
critical,0.317627504655933,0.0851433060664133,-0.0451628623179863,0.139743577156766,0.177830479198775,-0.0555484394790929,-0.0660488078299991,0.196199834902968,-0.0243582563474051,0.0997043328442074,0.168164736908349,-0.0565867935118335,0.0785036742243489,0.0124171329349907,-0.0831161659101138,0.0816554587987791,0.162256893325982,0.213630299475567,0.128744496764591,0.129018160983039,0.210217369032878,-0.378029941854609,-0.149284983387058,0.0747842523456127,0.0198756313943042,0.232145459764446,0.0376839509194688,0.100732160758262,0.249440422860057,-0.297609146228592,0.145588516772802
critical,0.0422006455108763,0.124250710411601,0.0938826345784479,-0.0855680676260969,0.130188759268095,0.102581566670206,-0.0513714625815935,-0.0692337748765525,-0.0239220508299513,-0.0643606225083767,-0.0777533111730459,0.0748464566383937,-0.0670004454659571,0.178609789590233,-0.101558840036448,0.0313185207523381,0.105741191884532,-0.0946195304266008,0.116468384663667,0.0257964561445819,-0.125860022041141,0.0780318707229275,-0.0574143398000334,-0.0390690617591475,-0.0081008688127046,-0.198853953324792,-0.0710478239657241,0.0835271195433571,0.101962285958438,0.0008743867997266,0.0973237841517541
critical,-0.185136406834473,-0.0290090722963052,-0.103592300203934,0.0884982075948098,-0.332946418476849,0.1034936247214,-0.331882744533006,0.0151854114497191,-0.152742362680958,0.226553046704432,-0.125979333469003,-0.080862712746016,0.173665568920972,-0.253311517210399,-0.118738251108695,0.0995691818687489,0.0182175298153643,0.213237597155081,-0.0387628217409461,0.0574960883364472,-0.191091861745615,0.147182960427652,0.0469827957617667,0.0032923022889141,0.146148640691153,-0.0638270937885456,0.113563130886122,-0.0565765322141978,0.0944425190024243,0.0690197975913595,-0.18589578112355
critical,-0.180134082139314,0.0199038776092082,-0.302136716220083,-0.194999671556166,0.181882190009895,0.12884025859261,0.29498341184281,0.299906951056455,0.296356897374354,0.0556879792313918,0.203749206789508,0.177019035357559,0.312605426008807,0.168799501690762,0.0818425287667399,0.267411541887781,0.280705484610371,0.347605421054936,0.341258884631919,0.115485496393372,0.34170826662874,0.232352650148609,-0.316716383136818,-0.156554574766375,-0.310783016286062,0.338373381588149,0.0605367130066905,0.128563057289559,0.32970265759233,0.0016436595183245,-0.31561703161067
