group,ATF1,BACH2,CEBPA,CEBPB,CTCFL,DUX4,E2F7,ELK3,EPAS1,ESR1,FOXO3,GTF2B,HEY1,HOXA1,HSF1,IRF1,IRF3,KLF1,KLF4,MAFF,MEF2C,MXI1,MZF1,NFIC,PRDM1,RARG,RUNX1,SIX5,SPDEF,STAT2,TBX21,TCF7L2,TFAP2A,TFAP4,TFDP1,VEZF1,ZBTB7B,ZKSCAN1,ZNF143
critical,0.373373426263524,-0.0962219736133433,-0.291453511075045,-0.253422181866597,0.0691388406510283,0.432279965792382,0.148145444506291,0.126326220945573,0.158443785188474,-0.242808320101394,-0.0780524019133166,0.327334774903435,0.0510810046678655,0.391613106204195,0.224377287503908,-0.0275140051079418,0.0379680436578878,-0.244537554703625,0.0722559713505174,-0.0854542499866795,0.193854974736677,-0.0212145994853573,0.179599337804487,-0.144992931018684,-0.0213568673070221,0.151235590446489,-0.134158703163746,0.235042228777774,-0.246081432002953,0.110217475652626,-0.0642913420120856,0.139316282867036,-0.0274544709035918,-0.102529686597776,0.15752078402029,0.0485222465516459,0.125124611487739,-0.0163123039916589,0.144140831427203
critical,0.177959445282994,-0.345254813740562,-0.214171574400905,-0.408076482057808,0.0053310750078341,-0.128067337418951,-0.087091986361503,0.172875668896877,0.404515144759267,-0.215685972763143,0.0721153758098953,0.322498708788373,-0.366941761600898,0.124793539422856,0.212652470176373,-0.213835864854493,-0.176886101085321,-0.166822003175513,-0.0930478294335819,-0.223399140443185,0.353134872788931,0.14918302323988,0.163162361525246,-0.23843915044666,-0.309505897099439,0.383142600375896,0.076001788147142,0.319537424513519,-0.274239164600421,0.279506914264456,-0.242842318339565,0.0745732810353001,-0.105050335014634,-0.335816484353912,-0.0747386902422742,-0.0865760459945885,-0.0493824666828782,0.0395297249819814,-0.281180570864053
critical,0.397239984069551,-0.1225493197556,0.31558327109715,-0.357911447833129,0.136246475455121,-0.162875690032213,-0.391509401924041,0.254095707914332,0.146022596806004,-0.283592993207492,-0.206961933254535,0.230544832488102,-0.0261687203348772,0.0971418742331166,0.19168009132033,-0.367764762195189,0.215545413896362,-0.10121132995283,0.249851771667482,-0.32827425382654,0.230460574550172,0.235165352494651,0.325629307395589,-0.0736244124358804,-0.148341630058486,-0.155860044037484,-0.272655502134826,-0.0701237991383595,-0.0061922924816742,0.224075791769061,-0.201083045556421,0.23869300940524,0.27006626438861,0.306765547596953,0.260780055171673,-0.0960197090638964,0.0406091989837277,0.356706182910693,-0.440577692511331
critical,0.187418421488164,0.0074804024447203,-0.0649029903614065,-0.0601710434047861,-0.0453245600239047,0.0962179648888149,-0.0327052579601348,0.051901354879218,0.0542320652789884,-0.153495152238588,-0.0988329227608863,0.126515370065787,-0.10906412687325,0.0435163125260913,0.226865019695601,0.10790162619181,-0.0357083677758929,-0.0566026138074085,-6.90089609746079e-05,-0.0314249008596227,0.0017051250862753,-0.0763807040240674,-0.0476905726052073,0.0077923035532413,-0.0632725207082073,-0.0650992873832178,0.0858474133527604,0.0483445310499825,-0.0881852248559494,0.182118542670032,-0.0703451884306506,0.0906012267027268,-0.0310280836928217,-0.058924596419277,-0.112882737415956,0.0029918794363429,-0.0775835120700664,0.0970605874512864,0.0092730556691674
critical,0.126194301280133,-0.0706396607480755,-0.0989390577279792,-0.0723942170517453,-0.0205669834388113,0.217558988025117,-0.216390545639502,-0.0217360567328424,0.0139039596620916,-0.0203616227495469,-0.0831631927969237,0.0907984464420201,0.113831019968836,0.194715687022968,0.0723330189354361,0.119040746210316,-0.0942312191310772,-0.160380073777203,-0.108361359460147,0.0230357280688941,0.0147272951443962,0.0023823101771511,0.0505275622768822,-0.139047167521903,0.0793212760003766,0.0280202200060189,0.144799790454971,0.0669002665690566,-0.0250820795147601,0.0233581222692448,-0.0657662086920891,-0.116325316389749,-0.0977507417272736,-0.0257192970144748,0.137297973939765,0.160507517277146,-0.031335643729782,0.0562265579946277,-0.152380470522121
critical,0.139582187869233,-0.0796806492299614,-0.107140487335894,0.0005099238184393,0.0133073792831901,-0.008299865200284,0.0834333050543808,-0.118799682976253,0.0587066637974354,0.0131394775380942,-0.0672982841905867,0.197966003558042,-0.0492419802405487,-0.0273438874409169,-0.0790517950087458,-0.155060111779997,-0.0763188572673895,-0.115977871317353,0.0310265842048797,-0.132326008207909,0.0844461567852139,-0.102990878620292,-0.215472481114418,-0.0812185825756661,0.0234747627362189,-0.010114655050055,0.0663284443265528,0.0638801363182025,-0.0905998334752676,-0.0619458978503926,-0.0779609518808852,-0.0323836604239225,-0.0987093841203464,-0.0528390419323599,0.012922086235416,0.109611467261985,0.0981133070144929,0.0446065447162193,-0.0443188056916375
critical,0.216449111337144,-0.0201961872306635,-0.0545497940095801,-0.122070983067477,0.0826941898836022,0.0423073039159782,-0.15832401355654,-0.0869567250464974,-0.0197690294625426,-0.104835358321324,0.130748351595586,0.13040740516708,-0.004746302394757,0.0526877700352144,0.105023886580436,-0.110604544989253,-0.0495666766078312,0.0562712765550244,-0.0699439091512742,-0.119003140025721,-0.0071271989664459,-0.0019194132240971,0.0541490889816019,-0.165758328236207,0.050125798158977,0.132115166478266,0.0123710947985135,0.107475653701963,-0.054039169148696,-0.0374512166512752,-0.092149769834447,0.0242486150567449,0.0092866063250352,0.0216245752148326,0.033965513289748,0.114385532311182,0.136837805367385,-0.0159014259121182,-0.0003146436472077
critical,0.133804641205154,-0.0127124647231256,-0.0364034985475518,0.1245222823388,0.106483538246643,0.0707347355195779,-0.0137401689647541,-0.141324514382441,-0.121677637525646,0.0378126377564563,-0.11982055382462,-0.0123538349322924,-0.0073021038054648,0.170190450693558,0.0171625003295566,-0.0465407673017693,-0.145461062409473,-0.0027472881104953,0.0708945891060653,-0.0143993455677093,0.0368485338749363,0.161235640369499,0.158874000499346,-0.0495747084548676,0.0420655022149481,-0.0526176278922399,0.133619625015626,-0.0519149475729328,0.0143046639590618,0.0072732629481601,-0.0440636302476974,-0.0659303502727311,0.0433097385974196,0.0522576605544013,0.0268492665330049,0.0362840054419534,-0.187504311186118,0.0868681940605005,0.162643508908748
critical,0.241449976688636,0.0390027812406292,-0.176670923218305,-0.202245253412181,0.15264267138557,-0.0587279793783897,-0.235175350887112,-0.0778947124073044,0.228599480873622,0.0921455248268743,0.0637635937049513,0.118324462995546,0.0514811618843081,-0.0626163319835075,0.103312195837199,-0.155862926940569,-0.0680837743454175,-0.240136878384026,0.0135688042942359,0.0264613744120451,0.245640182572059,0.0121907307924316,0.100225739975861,0.0101265075141785,0.0115946497464022,0.116904753718711,-0.0222959209846958,-0.0916208263559406,-0.244520718638392,-0.0874970330662752,0.0009196170860533,0.0514660814017196,-0.162685566272538,-0.0564122360642023,-0.111873524669801,-0.0791239300955134,0.139010572917239,0.0058622878890689,-0.156485514553733
critical,0.149850951774968,-0.0703527374602909,-0.247931551326604,-0.120984245080399,0.0455101189668422,0.10752901211367,-0.196817813402321,0.129718361064804,0.0029745335519086,-0.105304117638615,-0.133680594128663,0.0711827444120961,-0.170462014911046,0.0254405591718004,0.120607304530929,-0.0927715936389463,-0.164900378139574,0.0409658989163888,-0.0178124582283903,-0.140671792343042,-0.074937118393752,-0.127776275746957,0.0299022211728562,-0.0781357644277032,-0.0361304548279596,-0.0569805005778488,0.0657939930950873,0.194611454719424,-0.0449705983100413,0.242133145170236,-0.0081127980756458,0.119023716188266,-0.0503688019588718,-0.129386676435738,0.223455498872089,0.0782587830681908,0.11509793223809,-0.0401718338799734,-0.0033009848167706
critical,0.221625357122801,-0.230299987512094,-0.157049911649708,-0.159163016854314,0.161824659056294,0.224345499109727,-0.177239086354047,0.0517622843426897,0.0696097314181554,-0.254795855336002,0.120605889807499,0.106885659967582,-0.279148008034808,0.282933775831467,0.205989784395792,-0.395131770745894,-0.161205804701334,0.0377441228550777,-0.241248548508072,-0.0711829807806455,0.0715482333871773,-0.0835772621680068,-0.0751020743198255,-0.0734265833513821,-0.0526707812422608,-0.186651278895517,0.118668732017355,-0.0912269561623704,-0.130766145898633,0.0664300482771098,-0.211543315440165,0.198414160258384,0.106788150991431,0.168939453868156,-0.0912558000008069,0.0967150985050449,-0.191555991597427,0.150912222867678,0.152077429929334
