group,ASCL2,ATF1,ATF3,CEBPB,E2F8,EBF1,ELK1,ELK4,EPAS1,FOSL2,FOXG1,FOXH1,FOXK1,GLIS1,GRHL2,GTF2B,JUND,KLF1,KLF9,MAX,MXI1,NFATC1,NFYB,PAX5,PAX6,PBX3,SP2,TP63,USF1,YY1,ZNF143,ZNF263
critical,0.0792156551669535,0.61849679445631,-0.14345894912707,-0.50795231555439,0.464579162400126,-0.290773253242907,0.60157982474914,0.580319552725368,-0.005497673785807,-0.298069439685138,-0.112990812911204,-0.555091467480473,0.234013822952658,-0.433837886085642,-0.613460656077858,0.540006995861814,0.238943741428316,-0.54094601032096,0.127843108714027,0.297455469124159,0.0410003326976484,-0.076842509329839,0.303312419080597,-0.325423953809026,0.188027740973785,0.162357688031525,-0.133359665788775,-0.331666120615852,0.017944689622267,0.264795132288497,0.337711488321062,0.162939187862739
critical,0.086677203619326,-0.221859739785665,-0.108792490171338,-0.484584131573777,0.431037148730803,-0.300142917035441,0.0560771500224545,0.22931372652982,0.208923724152638,-0.276049212126992,-0.12787798521878,-0.0646243930500706,0.29500461617391,0.009972113898755,-0.379685121155124,0.551915915096366,0.470867312985859,-0.440474986525546,0.326110167278741,0.377720761730178,-0.328610417932988,-0.333024004736016,-0.2381231337577,0.146130662935556,-0.304641408038303,-0.163246732937828,-0.345707400090939,0.341886380731886,0.0971707460345694,0.0135747976846944,-0.0657457304891193,-0.167143075867161
critical,-0.147848957214756,0.218893181410182,-0.177502234626245,-0.276574474463445,0.0885761625623009,0.168918869431585,-0.138482954199851,0.179086259526685,0.0554069963187133,-0.207960062336633,-0.0396193142578623,-0.0876895986293886,0.094206519314835,0.0271495610513551,-0.0349789299333022,0.1545618249206,0.255541140557439,-0.063923186250731,0.212432738556855,0.0526793815874582,0.148828749829812,-0.153817950907737,-0.188957572351163,0.089305428256062,0.0771546425209742,0.267291060213227,-0.0551236869490392,0.120449329346644,0.125073494986217,-0.0440255053722493,-0.298884023333533,0.132978436038638
critical,-0.0065883821401622,0.128291578729351,-0.0777666408575679,0.0135721565629224,0.222115865278455,0.0686929557433502,0.0322727005753015,0.0821541176506704,0.0808998237472864,-0.112039339472493,-0.175333952630567,-0.0138779619641642,0.160432761108958,-0.0388510458821759,-0.0502197064470972,0.18305466641243,0.165908714632316,-0.040236811442615,-0.0402316301407322,0.112855890931184,-0.145354210831584,0.0242672323702054,-0.0809045241498925,0.0844331458608486,-0.0434281676319153,0.018404666854266,-0.263571663309828,0.108758551530636,0.0573861295176644,-0.0609693255400682,-0.0375413865104699,-0.064790396062682
critical,-0.220163641945817,0.174292640873099,0.0784071294093615,-0.0621576327063539,0.14965221013938,0.0943448799300387,0.0064449388425106,-0.0525321962759447,-0.207249735776272,0.095530077127727,-0.0052772169062943,-0.0973540575438638,-0.161279188124811,0.107008827448887,0.124525592666853,0.0110374999689925,0.35733258628764,-0.177411038871124,-0.053534839402899,-0.0901442639537139,-0.0027573466136844,0.115229689738486,0.0934302372269254,0.0155252095266425,-0.0565168679497945,-0.067420494933582,-0.230779551231798,-0.0773798336814021,-0.143803926652841,0.259205560481882,-0.0998648781474972,-0.0708865258116029
critical,-0.0309212894174776,0.155933061427887,0.0097079484779367,-0.0844946731959906,-0.0871269160328992,-0.0490500975183462,-0.013328199704693,-0.0209481210694489,0.0024396365623174,-0.0161815020158482,0.200743503450054,-0.0394132176657934,0.0638310841230968,-0.0307124609566576,0.013270778315343,0.253498696804084,0.114556959228393,-0.219419745962394,-0.0231664406625002,0.070608095541497,-0.11757673206966,0.0694581227843795,-0.0924136750259036,0.056392825494603,-0.0667940793125619,0.121820636233662,0.0544834999249598,0.0369925069874097,0.0630642639550054,0.0148148471998157,-0.0145321176683972,0.0867772377964089
critical,0.0436428941928454,0.186656900465925,0.0532316412271263,-0.0281909246184902,-0.0265008421826112,-0.0688384687697989,-0.0479188113910985,0.152269602466185,0.127475220352868,0.0753913534529775,-0.047593134706263,0.070796221290709,0.0410515208126254,-0.142876359708606,0.0240790666407821,0.0301780526582437,0.229987115859363,-0.0579374266362494,0.227344018935067,0.261867459734759,-0.195801962522237,-0.0791879419874475,-0.0191181177030537,0.228540419944789,-0.0457507253908672,0.10976026383702,0.0221385850787459,-0.176827119334049,-0.0292682751220422,-0.122051290607256,-0.0153957496254689,-0.0586166964265141
critical,0.102023777158057,0.10400512783878,-0.149252793270092,0.0911233310951164,0.12562940733328,0.0065220841463442,-0.0216732529022815,-0.0410817924001391,-0.100379504110044,-0.010166193098397,-0.0448868637137886,0.0789698355714485,0.0354650531507392,0.153712340961201,-0.0958204346291873,0.0577199191511292,0.0535646896297051,0.0788610131446774,0.0148663139514308,0.127726875058047,0.0379416586082652,0.0008395607120833,-0.0082587501535887,0.0357620601244754,-0.087094447660594,0.0402942224148007,0.0211007580757642,0.0896752335157174,0.15470014819068,0.0273889005304316,0.0539608702410014,0.0123054556644029
critical,0.194815772284981,0.177494140769815,0.067474493902759,-0.362636515952409,0.2832021267921,-0.115525828870859,0.0841861494588124,0.0773706093919272,0.237020544318537,0.133198829916418,0.126809454309861,-0.0567995402813728,-0.0361940563257562,-0.205326428228502,0.189783476659992,0.297122847092067,0.300114523535632,-0.22202999327712,0.211180671107418,0.12888885962544,-0.0050178776162155,-0.211079600141394,-0.105743535953465,0.110172811040659,0.0221907403976393,-0.0713090080149728,-0.232360653543273,-0.023401442571543,-0.0053850175984158,-0.0247894596875146,-0.101515026204518,0.0195024459075285
critical,0.049578973759124,0.0210813305731407,0.14169364620273,-0.0020103278722047,0.212763565323977,0.199098066084063,0.188480877338621,-0.038490406007372,0.085686587308014,0.0012123891877095,-0.0393870986853615,0.0985413824945821,0.162651081651983,0.0088751627998645,0.18492802538052,0.109533556814764,0.167487162573586,-0.0743304739261734,0.203590307097475,0.118563072862756,0.0335150748503385,-0.117916851847542,0.0847270761811575,0.0780875259497262,0.138500699724749,-0.0824647640531,0.0997676829549885,-0.0761726289498608,-0.111540011531967,-0.25392259804531,-0.169780826630885,-0.0527534711851761
critical,0.11787013177329,0.16835050493822,-0.145036961157871,-0.0655371864167098,-0.104463768656654,-0.0244688449623633,-0.137194436154241,-0.171469845954831,0.0694246135081845,-0.192215154094555,0.216494147901695,0.0695287909558112,-0.139677638066247,-0.163703589750332,0.0252452785891197,-0.002960987957198,-0.0279516662135762,-0.0556003162934304,0.157887850346363,0.0479018143851305,0.0184344275239662,0.0257978308741013,-0.171580951870529,0.201123939726673,-0.0977360870335291,0.0805642545585773,-0.0376768980711909,0.0206837310319258,0.0952331014235361,-0.0434222119623546,0.0809553930151181,0.149730288734285
critical,0.0338995054130258,0.0323239221649031,0.349407604291765,0.105221559526805,0.216148491933459,-0.211871908831411,0.433637697562525,0.0273623028680197,0.46001159106371,0.130049228473932,-0.554918462742557,-0.214651198536174,0.102452056053397,0.119617105849716,0.166385505494303,0.431582588978017,0.561034857339306,-0.485113274488771,0.143123633563944,0.298431125164614,0.0384207442989432,-0.328034475012883,-0.0816856731185123,0.083603774464053,-0.263650858929656,-0.330813764717646,0.101140701051854,-0.184989131299777,-0.264296750199073,0.208965398119036,-0.0319129004480015,0.249206381449972
critical,0.146722474555401,0.240910041816299,-0.207572851305263,0.132941238820422,0.198212755007084,-0.0355050198038225,0.149720488715357,-0.382802184311507,0.248449543952824,-0.242868551155144,-0.272014258506559,-0.236752136354563,0.359468453966507,-0.0162904572600587,0.0537030697128253,0.377200817249687,0.301668260116255,-0.442098349969612,0.264566990701741,0.232904890994852,0.197820635789398,-0.386450733169717,0.0397778482564018,0.136582920375448,-0.0811843476534333,-0.576903435579472,-0.0541231893158675,0.239791278451817,0.318685551227617,0.080207217674498,0.0058250286765531,0.282188832138658
