group,AR,ASCL2,ATF1,BCL6,CDX2,CEBPB,E2F8,EBF1,ELK1,FOSL2,FOXA2,FOXH1,GLIS1,GMEB1,GRHL2,GTF2B,JUND,KLF1,KLF9,MAX,MEIS1,MXI1,NFATC1,NFYB,PAX6,PBX3,PRDM14,RARG,SP2,SPIB,STAT2,TP63,TP73,USF1,VEZF1,ZBTB33,ZNF143,ZNF263
critical,-0.505864874843537,0.132258796361821,0.564848783685063,-0.270148889680173,-0.103623010438695,-0.468187383891174,0.411139214071726,-0.232473656562052,0.518258441517295,-0.318140684164321,-0.286149352170647,-0.516908503767233,-0.440853705577818,0.202071952204198,-0.550944130554659,0.467718046427179,0.168278553961926,-0.473128760841455,0.102001649560431,0.267280069767179,-0.509755055842974,0.0451146396805723,-0.0690292043414376,0.323822439784589,0.112234850787634,0.202219576371347,-0.203274175923062,0.122313272422755,-0.0656713330386116,-0.10911398468209,0.188945982294836,-0.312300868914167,-0.377332414853087,-0.0307294273130036,-0.042406125998699,0.248932863791698,0.331731419704165,0.192701850239441
critical,-0.228516045853602,0.101974970341862,-0.144706184061204,0.173502863162795,-0.0343851492800808,-0.413758777389765,0.263844379647668,-0.324228795564995,-0.0517349029727886,-0.193507102539309,-0.195613390003435,0.0560176005492169,-0.0497364258661238,0.0862396170615706,-0.211946604059893,0.419060292027371,0.340631948606327,-0.313044178082051,0.204131767351334,0.225058914813444,-0.0382468905714968,-0.228524641296071,-0.258037901131347,-0.247902845946104,-0.217786876623526,-0.0316462152106518,-0.122809698431102,0.4324221644738,-0.270355464050472,-0.104458832819395,-0.0250877456762884,0.195221930044502,-0.349310590550343,-0.001795859753425,0.178939737652956,0.388046980550643,-0.178208794449164,-0.134492043458716
critical,-0.145493211782008,-0.0473301586049463,0.214678808288709,0.146696147773625,0.0436464728862036,-0.239235024829888,0.0107918339752205,0.292858827593261,-0.115258142827411,-0.0904434513071233,0.11315057318591,-0.13295018248518,0.0393601393148117,0.0626701392622167,0.0560909697483326,0.135302529255638,0.18648644562637,0.0171972479865596,0.0967099299812172,-0.0014668785999874,-0.0556851565491129,0.112488932491224,-0.0892222131459771,-0.168575355474171,0.180111362568936,0.192154708105216,0.082827273961224,0.0654507452888653,-0.0122625111386951,-0.0578287549897506,0.0697626328328076,0.003006102568209,0.164597741517105,0.14172141090116,-0.108456469579563,0.0815197048117315,-0.300191321311455,0.145478247744028
critical,-0.0812336234551289,-0.117717854698445,0.0783770939447677,0.0236167596296734,-0.0267719253280695,-0.0415026979531345,0.195847549817168,0.0144888080646857,0.095454832751967,-0.179353528774821,-0.0612219711944903,-0.083450415684862,-0.0863779167048159,0.08470430261807,-0.0890421508429814,0.193721307979897,0.177949516370983,-0.124961032139395,-0.0700672012066067,0.0185692118353075,-0.107837039968145,-0.166047682713171,0.0073146302712157,-0.0792356147610931,0.0449024366594294,-0.0920056111751684,-0.119812220685969,0.034719833867008,-0.140043168855925,-0.0173993231228163,0.17707823279358,0.0211812770230831,-0.0160912332712122,0.104613107519369,0.055049887516231,0.207869682590343,-0.0817209994529669,-0.156111593737814
critical,-0.187601959736601,-0.110435885807607,0.174215839113476,-0.0021121011223431,0.0696024516647396,0.0643900186196909,0.0636227489755133,0.202742643203886,0.0489486779639335,0.175711624252797,-0.0398045739927119,-0.143162514532828,0.0889076434858608,-0.0431858734959126,0.0884972870529462,0.0360869884866048,0.301049730497748,-0.16522268880341,0.0199824518288331,-0.0254352231045835,-0.0793950625653579,0.0259746558564575,-0.0132726709771632,0.11173883780214,0.0269641367906597,-0.0623494876596764,-0.031821844358665,-0.0055402806445364,-0.127518652195023,0.031495871959937,-0.006338803634709,-0.0491793276573768,-0.092455523323215,-0.120164427348936,-0.0027290421722847,-0.133184258756999,-0.0897889878429202,-0.0569001542519854
critical,-0.118800032582585,-0.0080270832356363,0.206673929853211,-0.0374090131801854,0.0127182290787934,-0.0693715374509539,-0.0027528316255065,-0.0842557537043896,0.0078531699746046,-0.0007733918850472,-0.0432176387465613,-0.0512473003848815,-0.0247384845510448,0.26055365045826,0.0724068330904859,0.219922149603688,0.150925382982845,-0.216560943864906,0.0114475922361487,0.0848111416425099,-0.000496342516658,-0.0719242850281869,0.0747482805677702,-0.120719137700241,-0.0156879043700192,0.0793792207082573,0.0903844879639765,-0.0548245762685773,-0.0033537283709983,0.0342184976990803,-0.066242001193324,0.084040586000415,-0.085874474909366,0.127851128444148,0.0621200377426462,0.104899992633609,-0.0378164008042476,0.0052460181007406
critical,-0.0397194246591644,0.004540184746738,0.183512212471523,-0.0023462867672211,-0.0004947682108168,0.0052841173406181,-0.0082021041496958,0.0225649075413216,-0.0332217687645515,0.0339397644262395,0.0379703279343631,0.0512981866508677,-0.0486603067912881,0.170607553314342,-0.0246286888259701,-0.0001817075025543,0.194325306094465,-0.0284043821239027,0.157439755711836,0.160974686941327,0.0738968375301647,-0.286884652751251,-0.0713895957856871,-0.037650727126599,-0.0660711391982551,0.113900272341719,-0.013555883233525,0.0387894642236515,0.0680869945145739,0.0361913016881523,-0.0222396307018715,-0.180278751523388,0.038067878211212,-0.0286749247365441,-0.0241095926368248,0.103279240137399,0.0238289940625351,-0.0848427890286318
critical,0.0141606203031341,0.0780967375734663,0.0574937595652398,-0.0141747972086179,0.120326352488927,0.0360790458142189,0.0654419735622995,-0.0603602335706289,-0.0007962639911422,-0.0764693649487809,-0.0829121874704466,0.0182348205705334,0.0857654142034985,0.0523565237948429,-0.0752775254532204,0.0701246851264362,0.0390952073567829,0.119779230181041,-0.0322311116144356,0.101232318482761,-0.108637444115767,0.0676798163535667,-0.0632307913216259,-0.0570357658352722,-0.0292288945690687,-0.0858006240589213,-0.0292860006052095,0.0311630959338676,0.0474116390828074,-0.0162935805547683,0.118163378367135,0.0323938804180287,-0.0666310407590124,0.133445551259719,0.0308750424631946,-0.0067047300600939,0.008483168071082,-0.0088316144950923
critical,-0.105351942050816,0.190520211536108,0.17012752696407,-0.0442248656932275,0.0408603842134038,-0.285551656766434,0.206124772742008,-0.159319045268024,0.0512446752804731,0.0874943653874619,-0.099868853158453,0.0008989716915549,-0.231031105813364,0.249292075891116,0.122845712555895,0.22964603550525,0.246395604287729,-0.188090153743853,0.0997041682383613,0.0671051631397256,0.0852756895168696,-0.0070066541398843,-0.146804708320397,-0.145441547636014,-0.0108035242204775,-0.009303222833915,-0.115761842711186,0.129026547997363,-0.189267711379528,0.102630094501465,-0.102095315893109,0.0327009839984928,-0.0729829396357331,-0.0094302067568815,-0.143748219078795,0.106060933605478,-0.133961823748047,-0.0141252263135696
critical,-0.103996544101456,-0.0060151189616304,-0.000999584660584,-0.0734102532786253,-0.0583326476808677,0.0447303759339658,0.199174357960124,0.130826509920267,0.106355798713743,-0.0288251680792024,-0.0009950672561166,0.0285816639267228,0.0441792755199396,0.129000010932291,0.176304252587222,0.0397635011876385,0.0787611303356622,-0.0815850814024173,0.150540990428366,0.0670006296141735,0.0335657369134079,0.0739659857520545,-0.059774892117275,0.0195005343980477,0.08201313413943,-0.0413406486214126,-0.015263805213365,-0.0348854610855061,0.0461229289212326,0.0655867278778759,0.0603623152149369,-0.0069762024948,0.101980061884995,-0.100432334907726,-0.125675224175329,0.0675190533715198,-0.122735953174228,-0.0162336713146107
