group,AR,ASCL2,ATF1,CEBPB,E2F8,EBF1,ELK1,ELK4,EPAS1,FOSL2,FOXG1,FOXH1,GLIS1,GRHL2,GTF2B,JUND,KLF1,KLF9,MAX,MXI1,MYOD1,NFATC1,NFYB,PAX5,PAX6,PBX3,RARG,SP2,SREBF1,TP63,TP73,USF1,YY1,ZNF143
critical,-0.560338263535071,0.117094991614391,0.630474892693751,-0.535980814175301,0.443372566838559,-0.258631958636584,0.605124657486907,0.579605426243191,0.0107230020343993,-0.338076498885739,-0.115185032556922,-0.571758978259349,-0.490993436812268,-0.631177000424197,0.523767904600808,0.212764922873703,-0.539596710470897,0.109585874205842,0.280518217955158,0.0564394740223749,-0.0353757375762894,-0.0671557041065141,0.342906547561416,-0.291689301102381,0.152954901210603,0.209743915500046,0.192287688894599,-0.0958654320816385,-0.261295409278874,-0.33325182068055,-0.412130050983283,-0.0104470338494613,0.28263965470436,0.340850509464312
critical,-0.300458550050704,0.162610558374508,-0.182555834065571,-0.562790901953613,0.361167273848988,-0.272078365981065,0.0711398359952456,0.145675672334629,0.305099486429235,-0.234138976095347,-0.0456413335085328,-0.0281402273348051,-0.0896459581479482,-0.342896890298361,0.561402696123092,0.432238335940562,-0.491753694962352,0.216623968423224,0.324229158641886,-0.272465590568292,-0.255583889680585,-0.336362122349522,-0.212970148469006,0.21033297186841,-0.310415654163859,-0.0663626722683234,0.379624428982277,-0.312096598407818,0.30751599966744,0.308693372218868,-0.483242786835292,-0.036259105871234,-0.010252446765079,-0.0777750688625667
critical,-0.206466626905492,-0.135126137114401,0.208321156094171,-0.274392076050084,0.0538346580102375,0.28522517600352,-0.0656730940891269,0.215446921103606,0.0545486190026453,-0.15708285043764,-0.157961629106844,-0.156284671001809,-0.0062965063253827,0.0276125045739252,0.170141247542822,0.244060395771811,-0.0297607642545726,0.18086410520913,0.004381254834726,0.154967106199679,-0.0955249130727763,-0.210554783173814,-0.156925673315398,0.0396959554285322,0.120620343227459,0.248471408555851,0.0918886984786792,-0.0305181557676,0.131327000620202,0.066444502860132,0.101032718845796,0.195939034238636,0.0264425805627904,-0.300560515813408
critical,-0.0757888914692589,-0.0718736388332958,0.10461810074293,0.0194088971497255,0.265762428039423,0.105392846493958,0.0564324259660642,0.0725148264303359,0.0488719343773802,-0.178629909558864,-0.183087002357602,-0.0497151945317651,-0.0518511798624652,-0.059262836227575,0.238818155051317,0.227367526576973,-0.085043510913535,-0.016530935847079,0.11816436821004,-0.143686386304042,-0.156147439541052,0.00556367323468,-0.0904456748445989,0.0872828256327439,-0.0086579460672368,-0.0293320045932839,0.000307168260187,-0.221703297377167,-0.557740632862287,0.0533126965155257,0.0345988440560262,0.125691098404578,-0.0029915322154924,-0.0380910024331784
critical,-0.309574979287957,-0.166289039590326,0.151500196516901,-0.0659064616935101,0.27107047503593,0.102073078873137,0.149482884062406,0.0235581804567708,-0.192896109190334,0.0861775049447104,-0.01625325786494,-0.165299249865397,0.093739386179686,-0.0062421616017364,0.033768544405617,0.471528153618226,-0.303213693655053,-0.0779803994911837,-0.144523644618312,-0.0147155599652466,-0.0887969862583231,0.0303806819066779,0.110775058165561,0.0345132255219155,-0.0216191405986703,-0.0586027864737334,0.0482982459348025,-0.230821832809257,0.100257528848392,-0.0518937958807495,-0.231740210484089,-0.0002239032837111,0.287076441391145,-0.127659174446863
critical,-0.208377381104141,-0.0305294194132573,0.294623061704099,-0.0566436991130493,-0.0434924517804062,-0.0932214701242219,0.0518759297205548,0.0259529525865112,0.050207725033224,0.0197086670224662,0.221023291195184,-0.0626591163082534,-0.0511235844586199,0.0172214763677145,0.283125095657558,0.134254905602196,-0.264045012586838,-0.0304011553526983,0.0779446673165977,-0.141386747589307,-0.0111470088176493,0.192573113253095,-0.188072935882629,0.11908874180368,-0.0611476073338222,0.157978482155179,-0.0861780106943869,0.109465592361478,-0.19784403283701,0.035850126551271,-0.129217099837471,0.0235662375900309,-0.0354479666181642,-0.0909311139856741
critical,-0.0959337410756315,0.0208193408290011,0.174280057199553,-0.0312386113175834,0.0312689062066689,0.0298587735588911,0.0407863051346086,0.278530555869856,0.0731996650992064,0.0482971324202288,-0.125622910847026,-0.0074337292468284,-0.1460964705414,-0.088276778502749,0.100098135721095,0.260262901346723,-0.0521176049694228,0.214428786538829,0.242914533855572,-0.240064970115492,-0.257194536228034,-0.114895010246367,-0.0557723405309056,0.238972747899275,0.0149628345975865,0.199247953667205,0.178860385651129,0.0292038120368328,0.0288639500803379,-0.230154020203272,-0.0151550442915188,0.0226384619155854,-0.0439063515196559,0.033689790573653
critical,0.0279742778779703,0.0972371285408061,0.0712369261498896,0.0839741711226686,0.129363764674778,-0.0117018175059779,0.0205741775993181,-0.0263511024068151,-0.135329528638502,-0.0354842403825639,-0.101318839788085,0.0930072175558202,0.130907747929404,-0.0675183199924496,0.0783107849677271,0.0505628226127768,0.152580614030057,-0.0369407511805394,0.148631502548095,0.0310861577206961,-0.0752171050927899,-0.023517008059709,-0.0434707638271507,-0.0280670331278192,-0.0557284669734925,-0.0272597593973453,0.0203593053681469,0.0501735188431914,0.0296220953437292,0.0290667893201738,-0.0687967062649164,0.17784947249242,0.0367185592171003,0.0395660344322439
critical,-0.195235772302642,0.21065511713248,0.245981517012133,-0.348656435168614,0.34942043730316,-0.0806216015357199,0.10313599303447,0.0143656145154718,0.242041894230855,0.185668203155034,0.151594122989257,-0.0128962218686665,-0.251952108514921,0.236511143259571,0.373554478580034,0.36142324817342,-0.272969912925402,0.168722301852456,0.129894696056616,-0.105709161489516,-0.186557319024265,-0.267757942580721,-0.181236257224518,0.154540702253225,0.0220767467917118,-0.092592198937165,0.189088477255186,-0.274690305199633,0.0669370062939288,-0.0347710010693813,-0.164304689105817,-0.0817146877809007,-0.040330273628784,-0.0959672294013412
critical,-0.108976636079168,0.0175840514308703,0.0600465033744348,0.0141674991489196,0.179949242466618,0.173186223257364,0.163461828783597,-0.0654850902610666,0.0301372062151747,-0.0290395610332829,-0.0348062050781572,0.0779248629231198,-0.0228561369457307,0.226821851412897,0.0609919344309779,0.118353168157263,-0.0814513399968573,0.211343062376365,0.0800428327241323,0.0355261082865228,-0.172721521408977,-0.0592261544127743,0.0346850382383039,0.107304181087277,0.12324318431146,-0.0300263655742582,-0.015445429231984,0.0611842627482055,-0.0964542996180767,-0.0447290640583201,0.13627381703951,-0.0575147758328723,-0.238072737423516,-0.187090209715453
critical,-0.142435916766924,0.145818311526797,0.197207473562345,-0.0719884466278893,-0.0558459050385693,-0.0488205251394554,-0.145886925971359,-0.185350819728914,0.0644052304607723,-0.135385636688658,0.228239377412068,0.0793073207145377,-0.0761457760927521,0.0221160000807493,0.0131296477022301,0.0233960249153143,-0.0778898168774415,0.178730317854437,0.0771437841661107,-0.0337978524332979,0.132223536259302,0.0270254483498384,-0.153312431740384,0.252947691791408,-0.0945799678754697,0.0463567135511352,-0.230179090251907,-0.0572691614840189,0.17981547655483,0.0389307631360548,-0.0600920525531774,0.120676022596512,-0.0423868579797587,0.113526086220878
critical,-0.377075940544586,0.1580910875555,0.10925287972943,0.105869892760898,0.267431964055788,-0.29387010498906,0.416371387442078,-0.0154580994140173,0.495060055426905,0.0713751585846465,-0.467575730662324,-0.150572252356652,0.0340351954839938,0.228586278431569,0.52316035758749,0.483933352622887,-0.554897859610198,0.0941760996557966,0.364247966837318,0.023387586210202,-0.124701201724463,-0.255034196783824,-0.0505394787293202,0.153740136107532,-0.217958223995745,-0.177831696484596,0.607676367286899,-0.0706809618367684,-0.329753232661067,-0.118179663262003,-0.551896191982049,-0.331718493876891,0.117700569731777,-0.0752372390834048
