group,ARID3A,ASCL1,ASCL2,CEBPB,DUX4,E2F6,E2F7,EBF1,FOSL2,FOXO3,FOXP3,GATA1,GLI2,GMEB2,GRHL2,HEY1,HNF4G,HOXA1,IRF4,JUND,MECOM,MEF2A,MYBL2,NFIC,NFYB,PAX5,PBX1,POU2F1,PRDM1,RARG,RFX5,RUNX2,SIX5,SPDEF,SPIB,SREBF1,SRF,STAT2,TCF4,TCF7L2,TFAP4,TFDP1,TP63,USF1,ZNF143,ZNF263
critical,-0.262147142520773,-0.12771802172386,0.021775714807289,-0.442860624011269,0.401999885341404,-0.0505136246891067,0.208638866207451,-0.248352064400356,-0.354020152628395,-0.201248705087069,0.135752342087379,-0.294581372679871,0.122158445929271,0.141923743508366,-0.503800437704008,-0.0091989139624231,-0.0188992682441307,0.3421337788391,0.0998365151384342,0.133678536609851,0.410689943120329,0.0563037542047219,0.0876720071740557,-0.231506373489763,0.212134083056536,-0.176136075766641,0.0394033025781998,-0.225923854514663,-0.103954866526364,0.152113757992225,0.378640260861082,-0.14683870007429,0.396091584422209,-0.166794454099523,-0.184120773789133,-0.274801063865802,0.0019757500263468,0.162232396185418,-0.167458482473558,0.205192665864797,-0.218921349001222,0.0909610719733174,-0.0906013296344013,0.0071719596936059,0.115204631566646,-0.0138554371967736
critical,-0.0232775180153804,-0.0965126695506786,0.0389120974012327,-0.481975720095273,-0.0390411729570059,-0.140680064629905,-0.200117633631668,-0.273670887801575,-0.172037169424119,-0.0182525603996794,0.0770056400414361,-0.144329402628605,0.0079107392212247,-0.0357231826968463,-0.208839883126512,-0.325847754995882,-0.0386624950686786,0.105208759048005,0.0859261625048413,0.272472554451061,0.0975647930973964,-0.0050435961553066,-0.255120624428745,-0.130809930587613,-0.240811435997058,0.183645971015297,0.332243415763412,-0.0860559718613865,-0.206499168734339,0.35958758427646,-0.0469150753794824,0.0485294003875742,0.30894036148117,-0.241913568066379,-0.143043526846006,0.0723944726809968,-0.265291139817005,0.137580049889031,-0.108134752935828,-0.0918694350965083,-0.279427004506375,0.0075874266011355,0.0713798096636833,-0.0929219989236893,-0.202332134291079,-0.202659079224989
critical,0.503152145238712,0.165083841041926,-0.355999260865219,-0.558747494877338,-0.0047908192662921,-0.480844837395293,-0.361202940199184,0.34155765805014,-0.353930366173616,-0.365786381846285,0.464390333568676,-0.441028564228172,-0.303150185873433,0.141269183331179,0.0950332203873443,-0.0536226492179028,-0.201341959915984,0.317715721367054,0.120647141684154,0.370611199326523,0.478072891799746,0.439408997283053,-0.333359436706342,-0.2131996410417,-0.426764016300927,0.363679124305161,-0.351615214148562,0.0052627167730484,-0.180894044256604,0.0959726507652828,0.122301281137373,0.402372020676656,0.163423786358915,-0.0934393818203479,-0.288670277638249,0.0592485496142599,-0.479070498175536,0.368910312329127,-0.451577256687526,0.417531089178958,0.191349011909944,0.207614917536221,0.191078232216095,0.166570573749107,-0.425849280571632,0.154274017030518
critical,-0.397539512179923,-0.0624446687129054,-0.356908827540837,-0.332341173169983,0.351344258208987,0.0569926982778529,0.0718090558636876,-0.234984000684703,-0.505882697275905,-0.456110469079864,0.326983138403305,-0.249341970794661,0.0515891438196078,-0.120079087773567,-0.39549228767116,-0.399425350099329,0.050614179864379,0.371943475202527,-0.287696763784362,0.439784387963871,0.384983108930571,0.191819174876946,-0.537906938672405,-0.305912214119412,0.0833974803163337,-0.171681195180055,0.230211666039248,-0.314836629212239,-0.264367217145435,0.246115106344262,0.385539118256037,-0.235753932425928,0.37886915920418,0.0635816852482158,-0.297872792281469,-0.541226220951854,-0.2188832257794,0.52805557290909,0.295779180744383,0.381799456436439,-0.45150697082698,-0.0454902795575201,-0.0704000053499242,0.352609113986961,-0.0661969533799432,-0.392151926010894
critical,0.0681097125111594,0.234479958884642,-0.144052746514235,-0.204913667234491,0.265790487162614,0.0838558515343297,-0.0154627590241194,0.0377709064081503,-0.0243656919315952,-0.124771995357688,-0.201771859060195,-0.0322167831264223,-0.130279668012509,-0.025673479715994,0.0516287806851696,0.0671641772668014,-0.0800288186758601,0.328082960089296,-0.245623433104745,0.390721786348152,0.145127034167403,0.0091704136986591,-0.292821322781653,-0.142586590149509,-0.0862304449917232,-0.0591544057424728,0.10610040208689,0.110378847749129,-0.0295678503960202,0.0311325194996907,0.114752688658572,-0.119459165936538,0.0635385343746541,-0.151109189064859,0.0589449102976299,-0.0824093353675572,-0.0057505252612682,0.136030816772125,-0.154158095985341,-0.0558349005390691,0.0544105185636417,0.0673830251868606,-0.143630014634463,0.0289611865036626,-0.14145182315661,-0.0724498845098245
critical,0.218360019662993,0.118576564104578,-0.247841465938786,-0.32900055248658,-0.082961975884103,-0.0845090550556296,-0.0926471364969391,-0.230122399969846,-0.142915055694944,0.0924416138004474,0.145362422022567,-0.164149614395991,-0.0984399698966171,-0.0308257036122959,-0.163839272552039,-0.160250213498035,0.331944748711918,0.0137713067894567,0.188545467139445,0.0162807929308505,0.300506978445927,0.174867918826673,-0.235436409214931,-0.0283254775673649,-0.311583597164736,0.105545679194786,0.214621127103724,0.019982387879367,-0.10630243485571,0.147411346977392,0.132333209074636,0.203775882184032,0.149224139472418,-0.076420746632807,-0.114524371614988,-0.344107756803234,-0.292394233657439,0.121779399968617,-0.0506873244002951,0.110736220487035,-0.261245069731203,-0.046552819942147,0.0128792508302159,-0.0309445415169007,-0.274285857799713,-0.120698926768851
critical,0.159115799482451,0.0998151989947331,0.0532137381574279,-0.251591513981988,0.154861704415496,-0.147694513454235,-0.208117029129225,-0.0620081722605555,-0.0187641902259312,0.0072849328058613,0.0371673639436237,0.0523456838433348,-0.133159350388958,-0.0990792790123693,-0.0027187675815239,-0.148638663583541,0.0520730294745659,0.409932260190625,-0.0563034691210429,0.158299427281229,0.132451858542328,0.256023478184812,-0.178052536002938,-0.133699797201608,0.0116316423380278,0.425275989614415,-0.0136029967630654,0.117104947308367,-0.146883508699144,0.338276631335667,0.0013174032252576,0.106074250781055,0.143401002598667,-0.0560442110651903,-0.142488625966257,-0.119975564550063,-0.120644205602408,0.10241780076847,-0.0849723370439895,-0.0814508463347816,-0.130448076416435,0.0222483913093962,-0.123032793471463,-0.128655973876547,-0.129892939751219,-0.149433714682962
critical,0.382701731364951,0.318971776871757,-0.007015163384342,-0.115617377922376,0.294208096829014,-0.154873424884212,-0.0466241057201034,-0.0016917357581669,-0.143991990307917,-0.295574285487296,-0.343211651382465,-0.0535891913024036,0.216238548295861,-0.290311050551443,-0.14666942275672,-0.322839157224945,0.269221144285069,0.159038474314595,0.0559019911337608,-0.0501169537779547,0.247346597495265,-0.179603465887699,-0.169814455800309,0.0301942327786741,-0.210518504477515,-0.123771931324348,0.328282423928469,-0.0830364950396481,-0.181388006987435,0.262448936875195,0.269598308769009,0.0309458964486604,0.109096817675755,0.138655650058406,-0.240602996512474,0.186078153212186,-0.375723352402472,0.382378170822502,0.230740202370969,0.107974942472855,-0.263712105975756,-0.325984904034727,0.0468274795376518,0.256794002476826,-0.115163466102811,-0.249993122421287
critical,0.0386038491882073,0.0209077438558857,-0.0048406196265528,-0.180303455467226,0.0449385101654342,-0.0505338268253269,-0.0156413760340598,-0.242647890148779,-0.0901304608424163,-0.126837911651044,0.179363294727798,-0.0726299095232435,0.0709336999390031,0.0108706402327219,0.0007227846267996,0.0203894207142572,-0.0598962558264072,0.0822272399071101,-0.065791022866884,0.168052857116288,0.106459619241942,0.193719580841601,-0.0518532189616901,-0.0571087481522477,-0.258747506132425,0.0201282797052157,0.059278550402081,-0.104610920495738,-0.0407053125402226,0.0446882802061327,0.0186974114013768,0.0689831084030822,0.05575978513993,-0.240008864481146,-0.0674352118489351,-0.0757964554784133,0.0229694977459049,0.0804531321867838,-0.0630510699891574,0.0580630304936625,-0.174528203044586,-0.0922195889147476,0.166262913890144,0.10416354331691,-0.12967437421209,0.0055032486428392
critical,0.186390237242994,0.175823987371045,0.160872140871972,-0.203382707401274,0.215730302606637,-0.0496180247651278,-0.175455911492281,0.0632420512657341,-0.197523342280473,-0.162449625274026,0.133142453258504,0.0107790151264962,-0.239252777630495,-0.0545451141153877,0.161527444121802,-0.023043289672736,0.0064577173267019,0.397069453793198,0.0744541964779251,-0.0404815253573246,-0.0057677123957653,0.332546004039081,-0.258559982682322,-0.159173154805461,-0.148324370072095,0.0929997042075042,0.280652455448834,0.0549474338694396,-0.197470717501538,0.116448243591536,0.271848139943557,-0.0315764239009161,0.190522781703467,0.0642794392523996,-0.150930338137627,-0.336721009989299,-0.183544195805791,0.27944625156628,-0.107105868906768,0.0837536289768377,-0.288352520427528,0.259573976791619,-0.136736457843375,0.0965362770523367,-0.0518379938540682,-0.0043404569733344
