group,AHR,AR,ASCL2,ATF1,ATF3,BACH2,CEBPB,E2F2,E2F8,EBF1,EGR1,ELK1,ELK4,EPAS1,ESR2,FOSL2,FOXA2,FOXD2,FOXG1,FOXH1,FOXK1,GLIS1,GMEB1,GRHL2,GTF2B,JUND,KLF1,KLF9,MAX,MEF2C,MEIS1,MITF,MXI1,NFAT5,NFATC1,PAX6,PBX3,RARG,SIX5,SP2,STAT4,TP63,TP73,USF1,VEZF1,ZNF143,ZNF263,ZNF76
critical,-0.505121191429233,-0.539780330361277,0.0647105955900151,0.634712786878774,-0.182369380842252,-0.378076874204243,-0.567273557537453,0.0406359088148433,0.45338992216386,-0.299261307407538,0.506378973211246,0.626255201962914,0.59850614845506,-0.0670360742008127,0.107506902117328,-0.373323599983971,-0.361628401617368,0.515090839327742,-0.146958563853792,-0.559700926689181,0.19735894521001,-0.465584885835287,0.234087059721447,-0.6207410691266,0.511747976512841,0.183666704444963,-0.524881150520348,0.10844916137344,0.263563761466547,0.225746622806607,-0.538862150337107,-0.349691610170005,0.107486860527089,0.528957217489127,-0.0242960803690898,0.185910990366885,0.188467821335912,0.149593057394787,0.522312319409501,-0.116408909578697,-0.464413067475222,-0.300949921348883,-0.393075449956695,0.0002738603793946,0.0168385787009875,0.345562004974516,0.162061971672239,0.304630908460558
critical,0.214876828963277,-0.311909612094481,0.144249630639603,-0.152467328639857,-0.21671316251463,-0.326544976825461,-0.525626727327445,-0.522994811895054,0.39083480226375,-0.347575199215999,0.351193338960566,-0.0429348787671401,0.277631127028643,0.226843680238435,0.120541135320329,-0.307465724825321,-0.274220228212709,0.156952582765802,-0.0312886113901442,0.0609059869790726,0.235198380536497,-0.0586881097915407,0.195383206008974,-0.385785679803087,0.582283425012443,0.492494388845861,-0.396697953487968,0.293848746305895,0.316194501284074,0.526431144488887,-0.114793249386064,-0.473829988379991,-0.27126144437308,0.0412951764143944,-0.254826344114177,-0.251180034981879,-0.0975789439374146,0.483127808651522,0.265000927336899,-0.377044334326187,-0.211099321462139,0.254738250084043,-0.480994291756381,0.0290840795424689,0.175107679222794,-0.12670187653304,-0.11740161639328,-0.550784208632927
critical,0.204884133214046,-0.0277280777873994,-0.189695992751103,0.225416259744127,-0.204927082367698,-0.172254237263486,-0.320323238852255,-0.193810139643503,-0.120084965368147,0.248210336444605,-0.0754375257746864,-0.126922215944623,0.273304855481488,0.178348039147895,-0.159103576866,-0.277753855276692,0.242067044632469,0.221152253877594,-0.0427596448532668,0.0383869926775612,0.205873179290139,-0.175329790269111,-0.0628526712760599,0.0665133052050272,0.184218702235363,0.220576260578407,-0.0233377713099902,0.178374723190798,-0.0058838604015283,0.237329151001848,0.0037643023038887,-0.14997809725692,0.0853200565705875,-0.215144929130054,-0.129109670750126,0.15700624582362,0.295716210074216,-0.0583357168900365,0.0011812174913575,-0.0647761798003556,-0.0118983047527064,0.240948861680637,0.128327672009093,0.123097946897898,-0.163192544672365,-0.27496065533241,0.121149490819392,-0.115887177603741
critical,0.0063207414799693,-0.116288712822441,-0.027157406391355,0.192533383615431,-0.109917478048462,-0.0351010439106224,-0.0763422036459501,-0.116975037178058,0.223067448951379,-0.0165312481633374,0.116740433238205,0.112394446824033,0.148996474614694,0.0058359370953351,-0.132163094958605,-0.131782949685695,-0.0695803842550816,0.0813613245859221,-0.196746752854438,-0.0763798821763915,0.179102011131382,-0.106114900120606,0.0594686762732691,-0.122807207983126,0.196749831523246,0.182049766190465,-0.0967355089934111,-0.0439240398825681,0.061026060740767,-0.0089445643204747,-0.109947202048835,0.133560466786871,-0.0931633780211286,0.149952877926384,-0.0225731747691446,0.0209797526860523,-0.0548386240574236,-0.0477301809398068,0.115746617068002,-0.247127167549908,-0.0187231197050455,0.105633799515198,-0.0097382045070927,0.092820333051523,0.0823199782951161,0.0208291323308494,-0.073180145107837,-0.0814654367260302
critical,-0.159186039727692,-0.247168940384073,-0.0761727570600324,0.0588532018870306,0.0213857489892506,-0.116402923155384,-0.0694553257435452,-0.0595503175154245,0.243519759880665,0.0015374225750524,-0.0261619330918951,-0.0175509850009866,0.107046814980611,-0.179242558782262,0.0271680405123338,0.0729283432435615,-0.0018150127622146,-0.0156034574661673,0.0194576904494585,-0.0576159786546559,0.0637019236969539,0.0185219226239568,0.0640768588592523,0.0028292845999228,0.0695890965803451,0.20641468150323,-0.277609656157272,-0.141392006304914,-0.0991084892662885,0.126629483817503,-0.34681816528644,-0.0527292609028246,-0.156775966552952,0.092185691453869,-0.0112540211738775,-0.0168918653145007,0.136527583692549,0.0328357161775955,0.0749929987645929,-0.0717837547455905,-0.0912781850727616,-0.126178556771389,-0.13588008259987,-0.0866690575080926,-0.0051216017563531,-0.0785030701583707,0.0291381772026686,-0.145557115176543
critical,0.0436821245665767,-0.116692200685047,-0.03297744492021,0.189682715767786,0.0501130417639117,-0.0969010960833902,-0.0977379456914877,0.0617326856180172,-0.0791227054695058,-0.0917968316471274,0.0180363112903119,0.0243879479984588,0.0449942684799543,0.0278896324808865,0.114571706685829,0.0019501445820897,0.025197075343997,-0.0514913822948958,0.165517582216066,-0.0278012839618893,0.0646544048225111,-0.0714939015343879,0.413861253275676,0.0068087949538087,0.189050544546809,-0.01332844929999,-0.153641960834777,-0.111118212304673,-0.0457918664733067,0.104926172921166,-0.0305032977584369,0.0389930463522879,-0.0250745273982911,-0.0486567161765693,0.180252223852882,0.0023645535443658,0.15840060379203,-0.0483127787602382,0.0424592359751772,0.146615274078984,0.0529168765808873,0.007444722929993,-0.0673987792725956,-0.0738627300070924,0.188840943514935,-0.146255014208997,-0.0156764213041336,-0.081413289799286
critical,0.0933550449852202,0.0526421069402314,0.206045997416865,0.251717141858104,-0.12006545569942,-0.0135416227506972,-0.141642255096174,-0.0175637315099799,-0.0215263174436237,-0.118252393429092,0.0289492785885944,-0.0919814320900746,0.143902008435585,0.0455587557508137,-0.0984461507080354,-0.020687240513132,0.158379279028597,0.0402077436848123,0.0710523669787741,0.119002156134816,-0.125943582118315,-0.220175396825879,0.0714549032061675,0.0230556192610448,-0.0297270934874589,0.0745412141915841,0.126903174029281,0.0525285487837103,0.143482335031943,0.127115746981903,-0.0002942556614579,0.0922344415819274,-0.0811991795852776,0.0480335858997431,0.0797768989087659,-0.0388222112313839,0.202378626706604,0.0881473824748695,0.0990261609120249,0.0413312107807241,0.0573763155996946,-0.0379123516157937,0.0519064977728968,-0.167937955141062,0.114346901429965,-0.124678519665896,0.0009272816617847,0.0262865242339831
critical,-0.0089817308559387,0.0415796212342741,0.0879992922185923,-0.0049626959627426,-0.153016881922772,0.0374197536188983,0.102060887586878,-0.163870921444871,-0.0145921604795924,0.068456359713603,-0.118421431435569,-0.0730322959214589,0.0159227984065263,-0.0565820219392127,-0.06472184599766,0.0702866172953988,0.0184493538086187,-0.067990791750965,0.0094579869416876,0.0835594792786703,-0.0733446563193777,0.0794494951378766,-0.0431341252398064,-0.0288245153147685,-0.0070148657006305,-0.0201945907111051,0.0713245509508228,-0.0753635425738902,0.0180626441543091,-0.0264798083072943,-0.0733503510849728,-0.0728091145507475,0.0116895501459166,0.0717103420945526,0.0491283586842988,-0.108656828962135,0.0772348325283169,-0.0152434679816685,-0.0392246102081132,-0.0155355042454841,0.0291330012680596,-0.0118979518463886,0.0973399269085598,0.108686722306461,0.0886083816343801,0.0377690548423195,-0.0102872182931772,0.0049754215093216
critical,-0.125933727462336,-0.130882057035287,0.172358047415403,0.173751361606037,0.0146170148519288,-0.0004594995623188,-0.280446926431592,-0.140326149982661,0.227546942009264,-0.120179570723869,-0.149771678257977,0.0605008730156865,0.0736270930148569,0.242022686533027,0.032994272654352,0.0920142521473238,-0.097555469470872,0.0362431252882696,0.0637063982078162,-0.0143210453646791,-0.0578414779418592,-0.241909052349652,0.19435714849604,0.11410047033579,0.255628841272002,0.270581406603763,-0.218390644478145,0.0716107491868351,0.0938143723354742,0.240415484151378,0.107294899388097,-0.256118482721112,0.0585259104220731,0.0209922550204039,-0.136164258484206,-0.0300930369860197,0.005276898033809,0.203001398865591,-0.0423635825831654,-0.22283972320305,-0.13245916618533,-0.028125007756196,-0.0986657807809225,0.0237513445672501,-0.209631884131898,-0.0660680965353444,-0.0786685972661057,-0.0254547382486354
critical,-0.019193997693143,0.0037255240914236,0.0808565352865607,0.130350850496958,-0.0062784524788071,0.0073079609804549,-0.0153574807250972,-0.114229515596021,0.125878833599885,-0.0074037828323954,0.0603048692220227,-0.0567257524356574,-0.0568388664889827,0.0086789558750504,0.0168043768556379,-0.156623745142878,0.0711528896699817,-0.0387466125867391,0.119508686341202,0.0916440099734043,0.0286224436887494,-0.0925959571877739,0.039730700239416,0.130986949888967,-0.000371874554848,0.0311709452725784,0.0375686217158668,0.10387323924291,-0.0652249846976481,-0.0692975286864626,-0.0171381624549023,-0.0443976578867672,-0.027733370918615,-0.0722731707007656,0.0322437073339567,-0.0204987980408374,0.112381186774399,-0.040922432646322,0.098031633883621,0.0464740823727901,-0.0398292657873095,0.0789354178252422,0.0704615935711529,-0.0718775943018861,0.0191874036003483,-0.0533511447510034,0.0603056992476892,0.0514519768573093
