group,ARID3A,BACH2,BARX2,CEBPA,DUX4,E2F4,E2F6,ELK1,ELK3,ESR2,ESRRA,FOSL2,FOXG1,FOXH1,FOXK1,FOXO3,GATA3,GLI2,GLIS1,GMEB1,GTF2B,GTF2I,HOXA1,HOXA4,HOXA6,JUND,KLF1,KLF3,KMT2A,MAFF,MAFK,MYB,MYBL2,MYC,NFIC,NFYA,NKX2-1,ONECUT1,RFX5,RXRG,SETDB1,SIX5,SMAD3,SP1,SP4,SRF,STAT2,STAT4,TBP,TCF21,TFAP2A,TFAP4,USF1,XBP1,YY1,ZFP42,ZNF384
critical,0.146207797867709,0.20375332545265,0.0186049335351555,-0.0590541127360642,0.0771728206933932,-0.155135940282541,-0.221218376760192,-0.0929175126873562,-0.0964667439734702,-0.216235535153597,-0.162134485035723,0.0700381947151252,-0.0787407057517209,0.204608512023592,-0.0008336097078283,-0.0548137486052602,0.131275071395955,-0.0961808926137826,0.0360256193113663,-0.160561528348624,-0.0445931150625513,0.0017646014203171,-0.0141120426850419,-0.0821053050656391,0.0769761604334919,0.0805451284342272,-0.0170414132192881,-0.116351231494968,0.037834126225892,0.220613910421321,0.20682462304957,-0.17111300712574,-0.0382665723419904,-0.151765921506905,0.12488908290276,-0.177516858523811,-0.0343187357193673,0.151018888541554,0.0035377640192903,0.0988166023776666,0.0702541092116894,-0.144742433765318,0.063091712699773,-0.0617450493955513,-0.289167509238228,-0.273109004603829,0.0764887679322314,0.29416683363833,-0.123314589018445,0.001391163480565,-0.31099491305711,-0.135059314329449,0.0477854136432554,0.0823321931306511,-0.167878037296767,0.0221405881159303,-0.168681991440784
critical,0.148801994788091,-0.105846059932356,0.0434350887629343,0.0041616124788532,0.08406742820017,0.153032881203727,-0.242158334701167,0.0457860706980422,0.0008904656123981,-0.0590607484895962,-0.0230937719077526,0.0782992624507954,0.0660911169387347,-0.215997750178222,0.0058482694748962,-0.0450681841936538,0.119865423366534,-0.177675936990702,-0.0273905181233818,-0.0528336933868667,-0.0101123427685665,-0.142138737821636,0.114213888935208,0.0690899037961865,0.0110359952589992,0.0477564314479033,0.0847241906426915,0.0165805166931228,-0.0298662812514539,-0.0307768278619548,0.0181957705057838,0.218246161165068,-0.0288896178629216,-0.0365366968918207,0.0389389275899113,0.0591053525347423,0.0035647993414539,0.0214132823846187,-0.118120983023117,-0.0126098756075618,0.102565918834575,0.198989034651696,-0.0448923745045964,0.102097154182336,-0.016815394619744,-0.16917326794026,0.164160177088469,-0.119514024255309,0.0559683482040599,0.0023484488658773,-0.160261967098442,-0.226700995589316,-0.0301230023112948,-0.173452319382424,-0.213075322509168,-0.145866865061737,0.174510885342743
critical,0.307623580179013,-0.205486560201886,-0.0052364866463302,0.143998782706751,0.0402066010030609,0.22992453289991,-0.194114906255258,0.0849032702271433,-0.143806097386421,-0.171241301454849,-0.0772440431192187,-0.160777873301901,-0.164656132567889,-0.10836217609459,0.0400151807012465,-0.207163859752479,-0.288889000961424,-0.0483354949854884,-0.208320834187086,0.187782453567299,0.185551305910044,0.0737655872051423,0.219925654046558,0.199066706234636,0.249453256241368,0.0877862474252119,0.160628371113641,0.0140604508024834,-0.303550853066604,-0.0237921807455827,-0.116407751357483,0.143952379527549,-0.0886172495885708,0.176021461421937,-0.0518910595282019,-0.0108734091538307,-0.0352703837517666,-0.251691131497095,0.0588284785710392,0.0419016683137207,-0.0231185008849466,0.23259383697045,-0.0908418421498791,0.0545820414160397,-0.216663631300409,-0.222168819379716,0.266429229718287,-0.108549686339173,-0.110256081315635,-0.169243549713805,0.124942026273462,-0.0777490730113292,0.121312860653451,0.0211397819224843,0.0151693545334809,0.223982395924992,-0.152478259320649
critical,-0.489506644117212,-0.475053157552685,0.302919063883203,-0.368170637064775,0.410367959349867,0.450900030726154,0.241010296260231,0.468388682836881,-0.236903775494301,-0.534101072957391,-0.51999506635247,-0.553797456284892,-0.368648298042069,-0.496256501216954,0.329585531976604,-0.506987951173495,-0.460228435820825,0.227158375853029,-0.464879838758518,0.473456646436102,0.483800822973519,-0.434211803599081,0.456273216978084,0.482719100999732,0.476041113863094,0.441295612741699,-0.439446781959479,0.475802461577245,-0.493620726880122,-0.51534014584651,-0.495189980716606,-0.472038493076167,-0.516790918066371,0.479023329934537,-0.4664300171477,0.1403089025172,-0.4688771599492,-0.196896379642109,0.477264003444444,0.469978282784092,0.518185982542083,0.464580117148694,-0.213777933560835,0.490191237282366,0.456186486451242,-0.260481617202194,0.457114613109313,-0.471005676148426,0.455184769785672,-0.498565079721326,-0.480346601926622,-0.469137769918905,0.453821890284812,0.310657791551186,0.440082423590902,0.470100932796591,-0.327410311148487
critical,0.0953881611740604,0.0729961254602191,-0.250937120107911,-0.0870423566983862,0.223710525478443,0.186012019568645,0.119610291172245,0.221983785776615,-0.143567009100528,-0.0065837805810233,-0.185857768318608,-0.0240513295249656,-0.208523959088183,-0.225612749395901,-0.0840972194709633,-0.19820879705384,-0.121352643348774,-0.134665712775025,0.0644336198357078,-0.0628308431829977,-0.0546658311643504,-0.126004224060915,0.260339889120781,0.379236377949738,0.345658316362784,0.359589639787159,-0.299262725296559,0.361757588024011,-0.233897352970751,0.0069987601585513,-0.234584614107048,-0.119652757103429,-0.321410269656597,0.0612652242200738,-0.0891559735232829,-0.395267579221273,0.167076585753401,0.195154684753011,0.144918424910567,0.1377070228466,0.131808005405923,0.0778456723515577,-0.007123659956152,0.260264012493738,0.24956291008481,0.0094901988711899,0.0447347360076302,-0.0010938099774875,-0.175439563951245,-0.156379854837389,-0.0557518349044879,0.0458213642467557,0.0660988463872183,-0.0047686742723921,0.32434135565679,0.255684873664205,0.0314675672569971
critical,0.246748674012834,-0.247938136160759,-0.0238380579183307,0.0253781119413667,-0.117919812642316,-0.123237809678122,0.010130327759457,0.135840827672107,-0.103175505183334,0.140275389854354,-0.0921156323971775,-0.115352583672913,0.0760043772634878,-0.222280400795121,0.048266403332486,0.0039391998193972,0.0723216169824249,-0.115988981341879,-0.0579400085389878,0.266778907465409,0.0826116559561134,0.165858292788163,0.0808917980177007,0.0722205094798672,0.0508606801688155,0.0665421318171099,-0.0366222966207214,0.0953764459541903,-0.15724290317531,-0.156831517999298,0.0449583204080354,-0.0886273591592512,-0.264563815963513,0.0243366402653386,0.0177564094396393,0.127045634143878,-0.219189473602278,0.0142368379556983,0.145476565864912,-0.0482175883726524,0.217513021050314,0.136446571091889,-0.0517206735377049,-0.0594580378703839,0.112235767807441,-0.113791921751267,-0.0210080782416437,0.0147820456733124,-0.133762649896604,-0.0374093895482762,-0.190410800791446,-0.265180636128799,0.0326252658858484,-0.14560807001792,-0.0509704172289164,-0.006514414349512,0.134987274271533
critical,0.113204593413547,-0.15560873241252,-0.138281160816815,-0.052685336961729,-0.0357479588789527,0.242047036108658,-0.0525762875712865,0.162408074274955,-0.0152735228138913,-0.190597140780781,-0.211727078729732,0.0308845822902426,-0.220258455915319,-0.104895973458307,0.0687041075069733,0.0627796909163482,-0.0597200272629605,-0.164667288315026,-0.0438879370103761,0.178293238108311,0.0531512414408349,-0.0913805911444256,0.247707811249536,0.135522435975321,-0.000403052619431,0.242427481109134,-0.115630067961415,0.141451972395387,0.0583603702322703,0.0168153356368055,-0.0847100635953907,0.0069003096616376,-0.0927644334159332,0.128922067949495,0.0035987638336259,-0.0195634785052403,0.0304649199915794,0.212626605972662,0.212977269639676,0.104324249248609,0.207919979510899,0.0904202063939863,0.0337028995651105,-0.059390587074965,0.114356912235113,-0.0778025058031204,0.126693855667346,-0.172697889625054,0.134208276963818,0.114794776718096,-0.252608142886215,-0.197055909802832,0.1218071719481,-0.221450051567972,-0.0809930971878745,-0.0537665883833547,0.107088451116947
critical,0.217459989976202,-0.2711764162182,-0.309219668684166,-0.230291950686267,0.118214273442094,0.392639231328111,-0.0325678695807415,0.340908250441315,0.0408812356572842,0.0716473486513065,-0.333087216641991,-0.259289632774561,-0.456325502128019,-0.220240829231429,0.0758552459070843,-0.272647533021652,-0.321752576128681,-0.114385182510499,-0.15055966263165,0.0744672445445927,0.382812495062328,-0.334237847062994,0.226077278975457,0.314970965681687,0.337967540672708,0.254339659395651,0.106346885809807,0.166793509519776,-0.23036734755499,-0.0629597974558477,-0.288160538142029,0.0741864939020524,-0.386815800463436,-0.211396653960698,-0.0477554524076677,-0.236003114420846,-0.348671295568099,-0.0774069770690752,0.239517433363601,0.258585669172283,0.327472369425783,0.37616084152043,-0.124521986742556,0.30741327432872,-0.0519568899141482,-0.272092590866627,0.241251478526916,-0.314851278121628,0.204751642366153,-0.127502448814532,-0.266005403469101,-0.3639246684571,0.253518293990758,-0.117445033244993,0.282124945921584,0.284688141315867,-0.107178868392391
critical,0.241022058376023,-0.0095265405699192,0.0603117120869687,0.0637511024909725,0.0557121745771884,0.18509371451878,-0.178640776567537,-0.0363854770262361,-0.0607645519561434,-0.110170678409006,0.056183583947744,0.0039905592843915,-0.0117149406117164,0.192604775982388,-0.113928213391284,-0.225057551364426,0.157212441287481,0.0759309809174965,-0.119224964442507,0.157884010081893,-0.103625255164799,-0.0712819166881686,0.264041647794563,-0.137462581262929,-0.018204486318608,0.0113988002839163,-0.129649626553205,-0.0684327418274041,-0.0797232642905249,0.0703284247095929,0.186773203973319,-0.026446857729315,-0.257859670018865,0.0308031565038425,0.0485528711455899,0.186593425120548,-0.0854792543238823,0.0811016573696177,-0.269774866644823,-0.195052424615635,0.140360341086994,-0.114515869289339,-0.147679380866622,0.0239839478153493,-0.231182637403773,0.0312237110370662,0.0191062299987973,0.117994040732638,-0.0443750714012411,0.0391440742541272,-0.0786126921994882,-0.019092103655094,-0.0397429104891649,0.12006720844597,-0.164769528069205,-0.0826901828297459,-0.170319128598919
critical,-0.0047290514567661,-0.150500439872017,-0.278286947810441,-0.21921045228089,0.0224884324232337,0.216940885170743,0.158625914455842,0.32878726759093,0.189043328493907,-0.124723339269622,-0.159399353489694,0.0101298586688869,-0.205929007689546,-0.0700822326054673,-0.0095316273931849,-0.0425893011423004,-0.0711359536460469,-0.186571861192206,-0.311031460890223,0.395074431877231,0.112575509723391,-0.237927346967881,0.32380070861568,0.301262603063158,-0.0299412576852643,0.0374634374502266,-0.0185020263260741,0.0650971170836975,-0.0876444332441412,-0.0690813465446567,-0.250197297260933,-0.0241044129623092,-0.190414151060941,0.078210525360373,-0.289688993058545,0.0455226048218005,-0.294418136163151,0.0338059325389231,0.100828708213109,0.0432331043064502,0.286965562932681,0.196681190744929,0.0997425667491237,0.109119905003642,-0.0374170636431787,-0.155712796213105,0.26320702891859,-0.267434812514391,0.084985752317248,0.0070699434984052,-0.341378603946957,-0.425769286838983,0.214661855421115,-0.142675638939323,-0.0921739444412334,0.231923359496697,-0.130593223038903
