group,AHR,ATF1,CEBPA,CEBPB,CLOCK,ELK3,ELK4,EPAS1,ESR1,ETV1,FOSL1,FOXO3,FOXP3,GLI2,GMEB2,GTF2B,HEY1,HOXA1,HSF1,IRF1,IRF2,JUND,KLF1,KLF4,MAF,MAFF,MXI1,MZF1,NFATC1,NR5A2,PRDM1,RARA,RARG,RELA,RUNX3,SIX5,STAT2,STAT3,TBX21,TCF7L2,TFAP4,TFDP1,TP63,VEZF1,ZKSCAN1,ZNF143,ZNF76
critical,0.0248283416148136,0.148772965730115,-0.144707157533997,-0.170367202439105,0.106996909138545,0.0717815277950781,0.141291132709602,0.0457643812772554,-0.0825025042135535,0.0005888843920417,-0.0754565675382386,-0.0701235724987555,0.113527705521218,0.0697587006812966,0.0154226180406123,0.116267843942327,0.0307825523826407,0.179888034312023,0.170509142226078,-0.111724580946575,0.0519683798457148,0.0066877909413374,-0.12277212450131,-0.0559450977880641,0.165310341050714,0.0051981941281182,-0.0473256582292388,0.0906710047964342,0.133693377947064,-0.0031257226905889,-0.0764025414020504,-0.0571304182398832,0.0643467894998815,0.247251338703004,-0.006049395775942,0.103777446212286,0.06468185529758,0.218087769183516,-0.0758522045101062,0.167678031704739,-0.112333036541816,0.0124203930416745,0.108536733040868,0.121749553416045,0.0710601978349846,0.0054251933751494,0.0098311058611048
critical,0.191221725056698,0.182318394356002,-0.161845604857777,-0.212399172718996,0.0864801258353048,0.102035711871353,0.142221993973412,0.173019326017412,-0.188307363731936,0.106920132095339,0.0502361793399365,0.046322675240388,0.156373425125949,-0.0833164022166017,-0.123430787007843,0.162877974432403,-0.203065264629118,0.096116421997995,0.192139091193045,-0.136179837523463,0.184803750919243,0.126326317124443,-0.0788961087719276,-0.0794845537841346,-0.183551898976259,-0.135741235700824,0.17625700346003,0.175877596955551,-0.0402826962748945,-0.143977006120762,-0.221922199366214,-0.0131094645167922,0.188875525879678,0.217202542132694,-0.104416145942868,0.253806378420014,0.210444073944457,0.0641539341513692,-0.261521649407515,0.100453083910063,-0.248160846731256,-0.0060812705225756,-0.119335301661115,-0.0054789944516975,0.0670772070328839,-0.131935113843961,-0.111903587538264
critical,0.1945491045383,0.321607034421957,0.173154180010176,-0.343193643938913,-0.22557357496078,0.252745627072501,0.224068292841909,0.132363374405534,-0.296191944719608,-0.22360386921169,-0.3556571878982,-0.232537229625482,0.240020383607334,-0.235674803916857,0.24831869375296,0.262734484828552,0.011413026227066,0.0528245432227734,0.184350743188821,-0.290614601490568,-0.0456333863741434,0.309537119636919,-0.0767812071368546,0.252185750917327,0.169051521296156,-0.358863816781796,0.179980685415263,0.315714595868552,0.0308155667820692,0.280536050758522,-0.237419047322275,-0.106120469530759,-0.173139781137775,0.18211675813588,0.280839207017855,0.0045538833778713,0.293738856824973,0.315493813158411,-0.278521828495594,0.276950851521396,0.284346472358113,0.267006930246295,0.246528673932369,-0.0905395696967588,0.235854129873545,-0.292667460727771,-0.354846951349162
critical,-0.0255852092722915,0.140230469428667,-0.0296674784565577,-0.0180885154300063,0.0791831899266511,0.100322948847808,0.0945102455917501,0.108526991247861,-0.151885143047192,0.126353185471876,-0.095735723646005,-0.0206523073893483,0.0599800964644349,-0.0499895301737479,0.0786045575779011,0.0552541313977752,-0.0118383476787043,-0.0197639096239926,0.121042272004915,0.0529189148832783,-0.0255308256076348,0.0241752204860927,0.0262939194723425,0.0023681256038788,0.0990185119464961,0.0320693334162538,0.007326373719671,0.0115038758370691,0.0520778957072224,0.126860126534186,-0.0221035883878972,0.0372669680885077,-0.12545112206771,0.129399851876318,0.071160278760828,9.03933611639166e-06,0.0684395698324237,-0.0527748596919207,-0.0630772256599728,-0.0049597410007043,0.0386653747126408,-0.0855245384948947,0.123758879601143,-0.0402247176113688,0.12151330180269,0.0788094601334251,-0.0309328378648941
critical,-0.005499700684186,0.0558790404852718,-0.031841578169749,0.0569803552199948,0.0673660968179046,0.243172257138114,-0.19094408318058,-0.0037889808867425,0.0525076755276545,-0.0994429930543002,-0.017307169238303,-0.0578280239162601,0.0025469335113268,-0.0265673769958821,-0.004658577692139,-0.0370994150830702,-0.0794723767695853,0.032965475584025,-0.0409990183711014,-0.0512126079480708,0.14980236845752,-0.0852329237668692,0.0559176601401595,-0.0791876386360908,-0.131042380167973,-0.0279822309626601,0.108351696495359,0.035451534046122,0.0045329001711483,0.035093156740172,0.0108125215129407,0.105540316533614,-0.0514894912365034,-0.0140696639319492,0.223622856919845,0.0921622062523243,0.13136377424509,-0.0807628623562162,0.026583086686006,0.0449833885287591,-0.0530742062277453,-0.132383267677085,6.51297569717345e-05,0.0631977923717136,0.130689239425398,0.0511160588108514,-0.0530385321397558
critical,-0.0561209591022065,0.170634428354295,-0.152693904660446,-0.0235972398394031,0.0043952688504877,-0.170715236654504,-0.0206455747867927,0.0488145644801496,-0.110321302199617,0.0331955902805931,-0.177565969757658,-0.10483133763008,0.127880080996996,-0.106268455142991,0.114938996572085,0.28955762546711,-0.108794052351858,0.0114754542843347,-0.0493968436868382,-0.256408655359714,-0.0578452298558259,0.0452908901720478,-0.141810729272123,0.126929029463769,-0.208092453774498,-0.119611418973957,0.138630692936314,-0.12477260997425,0.191424998636279,-0.0478460810560752,-0.0918243093080087,0.209247282760425,-0.0770835510667415,0.193402504765469,0.0022608757036681,0.0434302723031932,0.0854469398764795,-0.0483522815453431,-0.211298705512047,0.0764622190193166,-0.0006757898149569,-0.0287241075817478,-0.0199985678613751,0.0934319620631662,0.114621303739658,-0.193670604544088,-0.074690517306879
critical,0.032581593861654,0.141166873744733,-0.0256302407687553,-0.108923550316901,-0.073407758897297,-0.0178210929663363,0.15053355899658,-0.0381802887828556,-0.0547416408793326,0.0471711633166839,-0.0300351295524333,-0.0326187262698002,0.0501908109072371,-0.0303107282623246,-0.0548424333264553,0.085330101357044,-0.0692786884490759,0.0725820452079114,0.071480905371579,-0.0446596351599524,-0.0483679814619659,0.112743466406297,0.0210447570198981,-0.0866271942606152,0.0258861829905151,-0.118000596510191,-0.0207671816799154,-0.005523347664621,0.0116154627942818,0.0036167153784892,-0.0542136610193542,0.0272903747324531,0.088669413958495,0.132671505862238,0.0177058836695785,0.177892456905536,0.127919326309003,0.0234944292048001,-0.0770923385755921,0.0092808430307334,-0.0732281993097847,-0.0008145755356957,0.005553938368417,0.0774696239224093,-0.0510104692060251,0.01138096544026,-0.0884038395869246
critical,0.0537564586384279,0.140404837609558,-0.0820404899285242,0.056869629327688,-0.0074472390759007,-0.0198325160738558,0.0522363629747498,-0.105936493389694,0.0542915941790339,-0.0595102978380145,0.0034578806060721,-0.128668920174969,-0.0040821415392468,-0.0097051404126704,-0.0595417886939387,0.074711271892304,-0.0628668607953527,0.102702845792011,-0.0204652593338198,-0.0276821344382306,-0.128001063217249,0.0644532300800438,0.0653165114865857,0.0497378213362937,-0.0083001744822109,-0.0625543906873436,0.0723404702634431,0.0350344306736209,0.0161561328197917,-0.0014662755614624,0.0381985998286698,-0.0108512995797573,0.0076511806865293,0.0532836429443357,0.149039828863578,0.051061865520833,0.0246111315377938,-0.0267613752526235,0.0466608442303358,-0.0283883795853629,0.0055498453364315,0.035700214947793,-0.0810716758361167,-0.023432192619131,-0.0530724904850606,0.0330382796592124,-0.0244599998138699
critical,-0.0419122223841661,0.224651740440098,-0.106490233006617,-0.188111858866736,-0.104873781843481,-0.104971079358754,0.110963599591801,0.0902917515764492,0.0925345752593603,0.100917578432652,-0.0561061430879731,0.0049828081528278,0.0646623158097096,-0.0676216940539079,0.0865990842308232,0.0518019930102564,0.0138232045208858,0.0689839119749428,0.063560655996341,-0.174103098602341,-0.0632239096122245,0.15059926567671,-0.13891236356118,-0.016458565172917,0.0755338636931075,0.0210846772614924,0.0186526346837655,0.105646153343378,-0.0316283335725646,0.0326943633099177,-0.063282388265093,0.017353191053462,0.105872293640929,0.198161569530798,-0.0263566371850611,0.021599863915358,-0.0140378019387807,0.0703742755477414,-0.020287533371466,0.114114858445074,0.0743916456793042,0.0240394436245497,0.021854176218279,-0.0863214489861317,0.0052330092931316,-0.0991012615176654,0.0317587312176271
critical,0.0096958125426463,0.158119686377633,-0.166585561008211,-0.103205022516775,0.0471378204925524,0.153601994133818,0.0988646605191324,0.091112251567136,-0.176171515065696,0.0647423836962819,0.0280981329321074,-0.124921579904181,0.107243496578006,-0.0742830593827167,0.0370212492288265,0.10681555693379,0.0291602589357166,0.121465796790457,0.184687270605308,-0.204805662944926,-0.153651079839953,0.0764187815893071,0.13457980103712,0.0012259618975797,-0.0434967551036794,-0.137418675381681,-0.0703258165023321,0.149634196742246,-0.0025644570537037,0.152493963235663,0.0634388533705963,0.0662951016936175,0.0193739860391997,0.252938499135938,-0.108669247179352,0.0744326057215873,0.0379286480262018,0.273970459119652,0.0260529674676174,0.162857914891726,-0.180130589322451,0.283504990056423,0.0326694893229845,0.135015644516198,0.0273420395588005,-0.0672680203903465,-0.185367940188627
