group,ATF1,CDX2,CEBPB,CTCF,E2F2,E2F3,E2F8,EBF1,EHF,ELK1,ELK3,ELK4,EPAS1,FOSL2,FOXG1,FOXK1,FOXO3,GATA4,GLIS1,GMEB1,GRHL2,GTF2B,JUND,KLF1,KLF9,MEF2C,MXI1,MYOD1,NFATC1,NFE2,NFYB,PAX6,PBX1,PBX3,RARG,RBPJ,RFX5,SIX5,SPIB,STAT2,TBP,TBX21,TEAD4,TP63,USF1,VEZF1,YY1,ZBTB33,ZNF143
critical,0.485160411244631,-0.0594621438769321,-0.420525680336712,0.0067046243195289,0.0166343312137044,0.270941776755608,0.346842302213584,-0.222321519872399,0.348035498924261,0.481952434224381,0.226767963756487,0.463806475503202,-0.0211235277449178,-0.257653536989212,-0.0993321342043814,0.180543833152784,-0.143205633459062,-0.280594906390814,-0.375680671007673,0.168244141581945,-0.497188347030111,0.421343791125943,0.195113247474679,-0.45547721687629,0.0528236153296817,0.260647301219183,0.0153362983588657,-0.0837296095823405,-0.0248110109927244,-0.330262558173142,0.242972228515165,0.155809235211534,0.0225376693267432,0.14233588007952,0.164100540187199,0.191297506285495,0.382798570916086,0.40105709812139,-0.11820950710072,0.146706517810909,0.198007817471335,-0.0087701818267131,0.29020919450434,-0.212512259907574,0.0145707180303774,0.0304019648189954,0.203286218427845,0.269313534772166,0.238808532027606
critical,-0.115911688543651,0.0415486973073782,-0.482896974183664,0.336205479626041,-0.477060851114973,0.254584065861207,0.351166005048756,-0.258654880094821,0.181815926662555,0.0531232874365551,-0.0855254112404562,0.170849958485119,0.318860544515025,-0.192946358441158,-0.0235524157410308,0.237283803961776,-0.0196790828402743,0.0722605559180506,-0.0578747890496536,0.0364420160861226,-0.28245768642918,0.486151463607724,0.403498043503164,-0.363327413660975,0.191442838302777,0.496446671786027,-0.236824166251468,-0.197690984424161,-0.256739925192954,-0.33439700507047,-0.267551871902629,-0.248710329051403,0.271444802187562,-0.0451960903849333,0.398400480764602,0.0684755031662781,0.0219166408355131,0.21053024927406,-0.0485752971206771,0.0450080584474472,0.157578815821824,-0.0346885833393935,0.0354012957125319,0.195122697590892,0.0099228211108696,0.191126743158748,-0.0359485885145421,0.414391394731726,-0.10305080406543
critical,0.248337643562856,0.119603138210137,-0.273953053868238,-0.0869773449392086,-0.218452902197081,-0.0340388034254274,-0.07431134980242,0.245374982539338,0.258494622544106,-0.0229258002881143,0.0197316795719558,0.181666018971403,0.0984389777579203,-0.246259114784894,-0.128009192015229,0.0672973952836269,-0.0524860487597517,0.0437705371475758,-0.119449734237638,-0.0217896431159026,0.0316282354069529,0.147482049188222,0.210288043447511,-0.0792960284146318,0.158471315287259,0.180093153006282,0.251487004652041,-0.128775290186564,-0.191684283433022,0.0917385710507354,-0.149137060878007,0.120618784263134,-0.180705328753841,0.241618630215372,0.131201238926277,-0.0282722426807596,0.177437415139157,-0.0248472959346334,0.0102385486489404,0.139618525842385,0.109913456647179,-0.1456280098135,0.260094447975667,0.0624129505851021,0.0962282439041471,-0.238715763905881,-0.108563812759954,0.287726057694292,-0.243406653460734
critical,0.27626511652427,-0.116163056272372,-0.208061340673362,-0.0697715612964909,-0.0509862430380036,0.256662720544009,0.39439004757501,-0.118296322175571,0.239615864532139,0.255711008315369,0.0003868529221511,0.277365283872361,-0.112845099881419,-0.312810636278123,-0.234234413038373,0.308477532599643,-0.288975933918583,-0.205274297679785,-0.245658329526917,0.250983892947995,-0.278079607668883,0.364643772292016,0.319006354784811,-0.225487456034851,-0.039851658744607,0.0746475355315489,-0.0303536368553764,-0.209426413448516,-0.029256280216137,-0.179620725060184,0.10901873129268,0.136044877087298,0.162760121213869,-0.170529541630629,0.0788249010936085,0.0464809096806714,0.225851062376058,0.273249381214358,-0.150803272586784,0.313217645554358,0.190639418081984,-0.16774414468754,0.0916695144407657,-0.0123279553681555,0.233063294702754,0.222283154771436,0.150180009545541,0.390096386993121,0.0776293715186819
critical,0.139729418625819,-0.0389206146504523,-0.0552376237072169,-0.111211002781327,-0.0778646809169338,-0.138825436999943,0.0693292307469071,0.264913519613835,0.130034833247517,0.190503418082125,-0.121202641962666,0.034652733221332,-0.117098609157538,0.0778396658598359,-0.105828700558494,-0.0345167138483621,-0.125351389182358,-0.0966785053602854,0.13917783661681,0.0224669608442902,0.100304750574844,0.108487801128003,0.363609802017282,-0.205309830378388,0.116740581152824,0.240561674217216,0.0231777011540851,-0.0719936470160502,-0.0411288188157718,0.0867900532894745,0.0283714523840423,0.0214597921078849,0.0545672201769924,-0.0090282467948558,-0.0402142057906289,0.231022494881134,0.124952086333432,-0.0292485428235384,0.0838686073086502,0.0124356102598074,-0.185168957155992,-0.205920197771578,0.106558827537539,-0.0619501015912321,-0.0065367471079022,-0.0438063679898913,0.202027542198926,-0.21606317804836,-0.200062609463884
critical,0.0535895055501422,0.0694473429143857,-0.181629944774359,-0.025308132915625,0.123185162235532,-0.0312664774550898,0.0195463363648646,-0.138083473985628,-0.125004907721503,0.197347851319872,-0.133354199218048,0.0473727081436408,0.0007392474220825,-0.0180012937764926,0.0523594040302847,-0.0178044878507951,-0.0167217973224659,0.0655395974696718,0.0645985143505273,0.322393255149284,-0.0126596765874113,0.0762327624220667,-0.0492707375070024,-0.127595497911205,-0.138912741418285,0.292405113431752,-0.0803355082335267,0.110760724185783,0.161168061052662,0.0326889999717628,-0.169475566756333,0.0020048152784844,0.125782329818557,0.135873469829172,0.0795953580319685,0.0420468251111357,-0.0753335940642929,0.0193058101188451,-0.0785018341499313,0.0309027862948887,-0.058629981299837,-0.050526890663158,-0.186753089330326,-0.0225685841124364,-0.020688997244078,0.21178884078129,-0.106026161709845,0.0926761167605347,-0.197808268852467
critical,0.0802183362375071,-0.168909217722189,-0.0250341183257716,0.276235669573558,-0.0328192877497613,0.022698582410407,0.0103178248509536,0.0432332342719282,0.203693139381716,0.191962522800114,-0.0102996920628376,0.239822853909224,0.0598947017153187,0.0347139106067277,-0.212539330411638,0.118815123953381,0.0255990381818443,-0.128246634226007,-0.134241474148361,0.226422097194584,-0.125838671541005,0.0850011275160691,0.243726577759971,-0.140356056084344,0.141983831701725,0.0872324744589287,-0.266280023306288,-0.186004768604769,-0.220787855201686,-0.0887265356757878,-0.139763519514792,0.0662376583634684,0.0858899621940616,0.214995264461253,0.237907906224788,-0.0699140513303112,0.196012486990543,0.181475135503711,0.0474386990499171,0.176392303246793,0.111722847730539,0.12466229200015,0.107196689086414,-0.320354950010832,0.121274368429774,-0.0278928806140081,-0.0475957653798721,0.230236200933014,0.111727887929868
critical,-0.0079792008710089,0.187032936760306,-0.0360936002950203,-0.144593891691401,-0.102798686562898,-0.0816223197558723,0.123157328316514,-0.106065717126939,0.0413958174305437,0.115277791682675,-0.199451605592954,0.0801364407405273,-0.145877701922603,-0.18467474239867,-0.225978850794445,-0.0513094279040061,-0.244126859717377,0.0359944176880587,0.0273459169073792,0.029490998205966,-0.178757566527284,0.102016618752814,0.038082899133242,0.207488651912731,-0.191072967200171,0.198054811558142,0.104759785122048,0.0161233517842721,-0.112658271413379,0.118670843281817,-0.16033195591725,0.145280912271137,0.233770481611364,-0.152920464197911,0.109936296773296,-0.066681121013048,0.173469549178926,0.0841895748436358,-0.153167224943764,0.24425166837299,0.0065807626503144,-0.209051591761349,0.0788791866025154,0.0163955891073321,0.196980261348325,-0.0102402720100209,0.14201874783299,-0.0190759774701497,-0.0777194210617682
critical,0.248068240360174,0.013034965687354,-0.27478304891282,0.0096279230867646,-0.112778502409597,-0.147508230318444,0.236123406324113,-0.227134043547452,-0.0916111865509783,0.0383568927812831,-0.0459791498242974,0.162804925121141,0.127052784320388,0.0358909182726348,0.0105704917373483,-0.0679947169620441,-0.0481110322119377,0.0054646957405383,-0.297082415254489,0.277244618555776,0.0923175382281457,0.150632974273754,0.228901943654026,-0.203926984442361,-0.0260861228865129,0.287610187228174,0.0044799420300506,-0.0433765760740546,-0.0186382452793044,-0.191827157220054,-0.263881805007572,0.065013833015954,0.183433709844976,0.0917444942445825,0.102315736261252,-0.0231980557532355,0.0556050883012444,0.0734915537006046,-0.0102897662583877,-0.0227452984866681,0.106312328990473,0.0052224765325516,0.198066310638086,0.114707446342104,0.008964869787204,-0.0893808239517774,-0.0426640043392881,-0.0166124669092313,-0.147049228791719
critical,0.131569265492156,-0.0518995791964104,-0.057491951590612,0.15713420303997,-0.0863195442434672,-0.187897195946004,0.129577763688033,0.157077344290179,0.0486014275272335,0.162540120954429,0.0410856553343082,-0.0666249169575791,-0.0120483644916464,-0.0116149255152325,-0.0361385081395114,-0.0106913035397118,-0.0255797373434612,-0.093191536798423,-0.0545514042860412,0.227155271553876,0.214329263846261,-0.0314183599809065,0.0138522186542073,-0.112367414037791,0.0903374478349389,0.186715919853694,-0.0716346133662299,-0.111608746683839,0.0045340837509956,0.0054707387248543,-0.0673171114309235,0.187779646561347,0.108156860703282,-0.0145402370611829,0.0758960137505923,0.0593633111776626,0.0755959335529459,0.0573493458077421,0.0413660254165104,0.197729491811814,0.114309032499684,0.0449101060930565,0.0547287494341991,-0.127132929228695,0.0277151069285328,-0.17378424848878,-0.252205382721922,-0.0271556975984656,-0.115770449220001
