group,BCL11A,CTCFL,CUX1,E2F3,E2F7,EHF,ETV4,FOXG1,FOXK1,FOXM1,FOXO3,FOXP3,GATA4,GMEB2,GTF2B,HIF1A,HINFP,HOXA1,HOXA4,KLF10,KLF3,KLF4,KMT2A,MEF2A,MEF2C,MXI1,NR3C1,PAX5,PRDM1,RARG,RELA,REST,SP2,SP4,TBX21,TFAP2A,TFAP4,THAP1,VDR,ZNF263,ZNF384
critical,-0.135746424642107,-0.0928739097085872,-0.291123992671742,-0.0649343375163436,0.0280180166503958,0.216274600861453,0.0029013347298471,-0.169040170337665,0.322551433124965,-0.0182837042195009,-0.202109505446792,-0.137161609767489,-0.153178689684947,0.128094977986981,0.358528596079203,0.0717162562298335,0.0959582628168536,0.263297483671362,0.227433204479205,-0.128437744943868,0.293285370191832,-0.128980239677693,-0.206516570056149,0.30060215787338,0.421839722065773,-0.113716495703169,0.289851588795994,-0.0710425198242778,-0.091972633909764,0.383343477105143,0.200540840570979,0.255943105450325,-0.187887497147912,0.119428855910326,0.265424018170512,-0.371427085442972,-0.278376347683471,-0.33670387873994,0.182158562114572,-0.0302520632325053,0.160685975723983
critical,-0.291686588925929,0.261441189499286,-0.210928645834791,0.228614597693591,-0.218959230021545,0.296944141303446,0.0311390358466915,-0.157690544107981,0.236873342028809,-0.256845958260251,-0.256077646662063,-0.229297280446866,-0.0139726903848518,-0.124570268110541,0.30233376902016,0.282369224059447,0.188279412791725,0.156826771389628,0.304931030565482,0.122261847994526,0.0687966133718896,-0.128264085159552,-0.332818958562635,-0.143767785538864,0.266898542514934,-0.233385452446164,0.113207202990264,-0.0679026100758983,0.123456432749974,0.330154595407481,-0.0937466355113727,0.395055720024924,-0.282768421772172,0.118389986050758,0.146195917274825,-0.512397394758395,-0.101139295809803,-0.213315320589281,0.0470408333109021,-0.309343741023265,-0.0742836099636682
critical,-0.283539520885519,-0.183628165114092,-0.0438112237469218,-0.303217544160182,0.171342874869733,0.150699985306133,0.219251549957825,-0.500781224672646,-0.105030068776555,-0.170313573131943,0.0218989213834507,0.175752970224769,-0.304596531680564,-0.193249089748731,0.122774741440122,0.0128720433467967,0.122729027877477,0.123225330149306,0.469650805373517,-0.154086406975063,0.0828016766532894,-0.122429764843631,-0.395605343414238,0.266319979901377,0.0460210380396406,-0.0690543564116844,0.415609678828283,-0.211015355753447,0.114144009326989,0.528984482805947,0.0101771254565158,0.386044087613252,0.349494141689482,-0.137947509343038,0.199826559292473,-0.340718171385484,-0.362668089808669,-0.360787286822975,-0.188136464228076,-0.124763740847955,-0.0320652501693922
critical,-0.287766051123501,-0.309029543203066,-0.204792489448068,0.0567164088450121,0.0198260768357416,0.239131307143143,0.126866815407096,-0.294362550099968,0.212262289144908,0.101278620906227,-0.294308462656921,0.183121815446207,-0.22001055163576,-0.0164233553828934,0.357611423718607,-0.100583959033846,0.208490065707172,0.2819701113764,0.290636156125577,0.0220909013630126,0.273710334439195,0.104695844177091,-0.337030648103635,0.0676221323408624,0.19183891093295,-0.168361474636331,0.250862270847097,-0.145288942732897,-0.0999182388239145,0.255130732243404,0.0201560861559693,0.259689787762255,-0.0918874077892921,0.21148168540871,-0.0261749448748754,-0.321916004329676,-0.347304194590413,-0.354472337880453,-0.340753540570685,-0.266742722164727,-0.145130941087466
critical,-0.386509370001721,-0.209530631289874,0.0009881122969766,-0.243474736365849,-0.14715670513036,0.219447611916362,-0.101886257615863,-0.105311131541389,-0.146819643157172,-0.224084786444805,-0.17687553102163,-0.332225554810133,-0.146868596653741,-0.0054338381190947,0.0335649493318527,0.204309756471137,0.326972564003202,0.289646302384057,0.408599557376794,0.187032602045301,0.372161942032936,-0.029039401247814,-0.21400036615171,-0.032736481558717,0.380158199481962,-0.223997480845829,0.41974910597739,0.196799292319267,-0.137120926528123,0.089580221634552,0.407447435276027,0.349982578224624,-0.382816966776478,0.422674467154492,-0.236264229307602,-0.069317215723753,-0.0121326720062029,-0.246803262326791,0.199777036855754,-0.223178990855434,-0.0180466909196631
critical,-0.301224068460351,-0.0378566960060662,0.0217237881862587,-0.190146405998398,0.255188743314185,0.165623382710002,0.20933132911224,-0.0321347301355213,0.26772432528858,-0.0983276354087308,-0.0012797238417306,0.29449149638749,0.0763272683865532,0.100347690041491,0.208553435056054,-0.169039067012941,-0.0198569453644658,0.0612417581863046,0.0469297682373956,0.0223565748345773,0.362821519893779,-0.0666394192915697,-0.218659368437891,0.164502788179914,0.391777394394699,-0.339686021872463,-0.0154329704029542,-0.182190454981543,0.116548005912471,0.198140949410963,-0.108622285605588,0.217973195642174,-0.217853044650198,0.027158112067448,0.212677418461583,-0.499953165981928,-0.45135440527141,-0.0767104908759497,0.279706106384543,-0.0417892611288755,0.18974079991949
critical,-0.0686824343645252,-0.279098934192855,-0.162232925374141,-0.0203349174479839,-0.124718785850099,0.309328184453062,0.354404718386737,-0.1957663188613,0.134173961044122,-0.344534891440995,0.0087654272469743,-0.228170435031595,-0.204920776738665,0.242628405543444,0.0805393629144935,-0.120639689205869,0.134404045553871,0.122026739092789,0.195426285093807,-0.154409353149655,0.268093614243242,0.194084633514148,0.137215647630664,0.145027784775463,0.14772169029085,-0.459465487000075,0.0850613346930763,0.224157777836053,0.219710899883763,0.197504079222105,0.0886830578899565,0.224923080581398,0.15260002316787,0.181335441607174,0.286164727924691,-0.362283071929255,-0.270310636786507,-0.301121618844417,0.0340936529115621,-0.337502808145636,0.196820978193938
critical,0.0158717285461939,-0.0817737250725317,-0.223974464143091,-0.103276842930428,-0.305356857655314,0.0904798174149741,0.119286433310045,-0.326227658951261,0.0258425533604797,0.19288552787864,-0.183346651376692,0.0437751557038447,-0.0589455870974051,-0.0960102692132781,0.205273951849127,-0.147995423289927,-0.027005884695176,0.159845232369777,0.167997923535581,-0.0178821501446571,0.0688165175517287,-0.0353305140399707,-0.115010746072977,0.0106180932421461,0.177913742703623,-0.0503665111042533,0.146571734104071,-0.0634479863478338,-0.210404826207582,0.0685747212085283,0.287377512103234,0.0588820872017553,0.105098387525064,-0.0602118594624155,-0.126738953266607,-0.257198752048424,-0.234555417811328,-0.119807546404149,-0.0726755395021921,-0.252004593048203,-0.0550436468341583
critical,-0.0311367462218643,-0.154621238808831,-0.201657449229817,-0.233807381702537,-0.0007576342499613,-0.023122245656908,0.0567108582207494,0.215099860785263,-0.260929158495209,-0.0376818107205112,0.0395789357594331,0.149054334932826,-0.0453507347360232,0.108576456293902,0.136109760095755,0.196199312955476,-0.165691267111119,0.24863542833778,-0.202144913344794,-0.289467446954534,0.209476341792578,0.00215658485784,0.125900175428723,0.24806512812963,0.383398703900976,-0.131932905686574,0.129901395127831,0.225527824937295,0.0340546801690217,0.264298204200789,0.28337682309633,0.22635596876802,-0.120886300170096,-0.120764964832688,0.191671165003816,-0.247999105302893,-0.151054028133708,-0.0747136692877189,0.0628397883445211,-0.207993541953521,0.097004032152212
critical,-0.246246304285271,-0.230980913163238,-0.132090829696993,-0.409544266811287,0.0128211520462509,0.209287604575889,0.163414258930416,-0.235825574126214,0.122342695672045,-0.114990473614672,0.139522559119028,-0.178946925745631,-0.210924499360811,0.125337144941399,0.12109537094887,0.099839387206649,0.291715977785314,0.0665670774798078,0.269134604213815,-0.258165289263689,0.219978014192393,0.0147320530642951,0.0148054708928208,-0.0475806134908524,0.275751617801247,-0.0640000632826097,0.225601746599883,-0.0648756286925859,-0.177258613298449,0.0840271969470003,0.112144370939907,0.128135447046796,0.0209850451701593,0.108994020388277,0.165496720037943,-0.338703456720734,-0.286229763586727,-0.346420982267282,-0.0263802597216023,-0.339824503694564,0.0575335940170941
