group,AHR,AR,ATF1,BACH2,CEBPB,CLOCK,E2F2,EBF1,EHF,ELK1,ELK4,EPAS1,ESR2,ETV1,FOSL2,FOXH1,GLIS1,GMEB2,GRHL2,GTF2B,HOXC6,JUND,KLF1,KLF9,MAFF,MEF2C,MEIS1,MITF,MXI1,NANOG,NFATC1,NFIC,PAX5,PBX3,PRDM14,RBPJ,RFX5,SMAD3,SP2,TFDP1,TP63,ZBTB33,ZKSCAN1,ZNF143
critical,-0.501846651246564,-0.517070029970451,0.574762176265558,-0.348288992568123,-0.502510292768604,0.012029148596241,0.0157248845862436,-0.27565616908686,0.450778264582864,0.565438520117806,0.54160194343994,-0.0333590854565663,0.14153876741456,0.210446028700091,-0.307088306006357,-0.527730021736615,-0.396518609019191,0.38422300622945,-0.570222940765476,0.472590284804646,0.164174616938265,0.181609244574707,-0.483992632703742,0.14080879664452,-0.280204288269962,0.208131744827691,-0.512085484377281,-0.343955320313793,0.11617944414733,-0.187239011277469,-0.0903078059737644,-0.309695492451742,-0.269761997405185,0.166494935860219,-0.20737732985507,0.200544730486456,0.412420987115104,-0.220508730711056,-0.118212760432804,0.234934424508144,-0.318132412913499,0.270198547668881,-0.206490267645872,0.36937470133163
critical,0.128860795591124,-0.343388377388234,-0.166801505908624,-0.276671822006365,-0.499802778005687,-0.0104095885221718,-0.544246117879333,-0.267635700894028,0.267451596404115,0.0651220888686265,0.194909672727792,0.225931260849302,0.0756192514184327,0.386774047103211,-0.24298221152022,-0.0388799933647372,-0.004863675731727,0.0240429406500023,-0.363597742863886,0.574466197244555,0.100368349810627,0.460757477606463,-0.456057818887771,0.315200302954625,-0.192094587917761,0.529682475996665,-0.0744482805186239,-0.412222926845855,-0.295584384204117,-0.0020288720223756,-0.334884261122226,-0.220071467410989,0.218507592835009,-0.129017662199546,-0.1049994899614,0.0469671746978328,0.0342935985294301,0.304814929977973,-0.338790077497823,0.0664809974649454,0.312380758356149,0.501860214788759,-0.204143167122108,-0.0510356812072597
critical,0.245010044954637,-0.0433499614182882,0.250143055433911,-0.0292572364247519,-0.288685472130127,-0.306554234680845,-0.241908021589674,0.140381748551883,0.214860374498834,-0.226765784942551,0.213567052060818,0.0293074989556956,-0.062472344201179,-0.114738797819519,-0.203578888836476,-0.0123878961167606,-0.146279545853887,0.199849651408566,-0.0161228465074304,0.195364687108968,-0.0664923656628732,0.185787972616691,-0.13219634246495,0.210187401788427,-0.224108911019265,0.163018007378663,-0.0038975101491871,-0.159595942685786,0.23253714687682,-0.204117811656779,0.0219061537274687,-0.0871143723167579,0.126006837822049,0.271094971260477,0.0373388281682086,0.0138460288743806,0.162439382352517,-0.223856905884212,-0.0576413705611235,0.119091902322094,0.191261798833915,0.228427795451979,0.237101400174714,-0.298863952033059
critical,0.0231691756972109,-0.022669899466763,0.0924639785413213,-0.023387276885564,-0.0182376949328632,-0.0372119684181597,-0.124476008787003,0.0108841750677581,0.0397203502789197,0.0312175989269792,0.0679888452210682,0.0347782247302612,-0.0866603268035976,0.0923172893613314,-0.0939695219738567,-0.0311357135729984,-0.0519315855143126,0.0741372757560439,-0.0504979216502125,0.115848543578466,0.102837624766227,0.0918872276069071,-0.025631300281493,-0.0019343116040932,-0.0688124055322694,-0.0329036828887329,-0.0407414079646249,0.144592983503459,-0.0496723508307008,-0.0072141402075775,0.044921192400871,-0.0246384364681424,0.0599647507003909,0.0116430250649646,0.0007266039375593,0.0864012517675827,0.0107352883554288,-0.190070915267654,-0.162705107386261,-0.0176498784100733,0.019930262394285,0.134585795277821,-0.0077185128428126,0.0055433922161925
critical,-0.171388778353608,-0.137280418349692,0.167734322409601,0.0493342145054848,-0.0099959749551335,0.0203923909811867,-0.0755159109301473,0.0540197199727372,0.1511704240164,0.076523128408451,-0.0412391587139495,-0.110205960978351,-0.0226460871258222,0.156484656458745,0.0470833405766976,-0.126091586829345,0.0803694950301428,0.0179235792730032,0.0748366976493235,0.0860804055889435,0.0799828514589259,0.293640270152035,-0.176818408066195,-0.0038557740078527,0.0607964873835786,0.11304730517851,-0.245942313679486,-0.0795990301035574,-0.0594929372412036,0.0166482512891111,-0.0233187152363333,-0.164496613672525,-0.0770712654420983,-0.0044224122342832,-0.0451667424361645,0.147153470125655,-0.041954120062185,0.103003979713033,-0.136603400125639,0.0413128499055439,-0.147383323927522,-0.189181594958974,-0.005896549645711,-0.206095448117363
critical,-0.0827676293956441,-0.104522788699018,0.0789340414340117,-0.0340677494184472,0.0045165508338261,-0.0548396955180406,-0.0904305400322355,-0.0024486623038815,0.0482758070809692,0.0053347103684563,-0.142771294564093,0.0651183901454451,0.167212291960613,0.114071731551933,0.0414448858479189,0.0273760316322842,-0.113230048315043,0.112911315074538,0.0659175497667119,0.231862663831983,0.0878937284704364,0.0925568500644949,-0.230549731043235,-0.0166680940641993,-0.196104568379745,0.027944090266518,0.0064395488679854,-0.0361011279016704,-0.0782218678106606,-0.0285731554252929,0.0248273289682441,-0.163442941801305,-0.0697516547327895,0.119876269710023,0.0298683808117905,-0.0990736910970473,-0.14593949780467,0.165606993158069,0.0993583020441652,0.101638808652225,-0.0377595489109659,0.0109016849839475,0.0938126538620411,0.0220148247860081
critical,0.13152664328547,-0.0472232703047952,0.0978731063911617,-0.0937790819136486,-0.0077640167231566,-0.133970078612714,-0.118942564508499,-0.022456053970731,0.0674699953661165,-0.0999300286470315,0.186356027222357,0.0492135333197057,0.0172008025143112,0.0373043513525012,0.0651945897186374,0.0383667171358198,-0.109751296217432,-0.03298114932776,-0.0172002050754499,0.0816894734103051,0.0604729557172371,0.191023518326944,-0.0004609390175317,0.167342341291081,-0.0117607930900075,0.0169511029421945,0.0666885303994506,-0.0318718547218794,-0.124213319503372,0.0004718572127235,-0.0464262719277332,-0.143210725225675,0.143123155624567,0.0766953326082546,-0.0202972235810801,0.103336236699401,0.0943537434184454,-0.0051872330420508,-0.0712981744862839,0.175542637742766,-0.171055154967115,0.180051478957711,-0.155410620942831,0.0054938834736293
critical,-0.0012041827430647,0.101272218013663,-0.0104686681842765,0.0663388699807341,0.125968747972547,0.146782088132994,-0.0513455799962415,0.0791694570779519,-0.0840009990319871,-0.141238154597075,-0.063206746732324,0.0260109130629852,0.040076852531208,-0.0371031069384881,-2.52618767823696e-05,0.164466966186593,0.166032786508286,-0.0945180275679958,-0.0092364111420471,-0.0539249540764524,0.131844963388383,-0.0562186093408027,0.0927968250700729,-0.0772290021250833,-0.120754533517451,-0.0344471817165125,0.0484659923078923,-0.114431209509052,0.0208761786629039,-0.126833509609648,0.134973092664179,-0.174592651972658,0.0495347793793488,0.127159867096854,0.0692808468496216,0.0204792609928537,-0.0769880823687075,-0.169918605672028,-0.103184349044079,0.0479667290896131,0.143192288906146,-0.0438503412151863,-0.0331573948270917,0.0560229878904886
critical,-0.172973585428202,-0.188172948923539,0.178173892380092,0.0310249580533688,-0.359630295378807,-0.166998910374752,-0.221233835460411,-0.0954275719960726,0.0918089098348323,0.0661865497566972,0.022472717881664,0.170620597222346,0.0217599323942677,0.156310951267359,0.140518434679292,-0.0797453717687025,-0.162054758060795,0.247183877959374,0.18214644284473,0.298125088988156,0.0638842310966403,0.337272636566042,-0.229797932402623,0.147225301607785,0.0383904080897972,0.218255826066401,0.0621482789069639,-0.176580294028972,-0.129465311237775,0.128582054427477,-0.169890970281332,-0.0354719487207214,0.124681975447877,-0.0514624733762546,-0.191694579146549,0.0745534613461307,0.0827405613812021,-0.320277649868641,-0.225052998030673,0.0404012679727998,-0.0865873090910114,0.182476545014641,-0.143126996783301,-0.069998791844582
critical,-0.0223331101802412,-0.066667931328806,0.0652254363413585,-0.0903311229400856,-0.0636972283169356,-0.0600690623855436,-0.180421435252275,0.121090558286865,0.131086510629851,0.0628545636032729,0.0655068611960593,0.0284927659278613,0.0780337514065506,0.0989561956423211,-0.0498872413103779,0.0606020608682227,-0.0737191682455882,0.10708853912073,0.0256826799941334,0.0805046648505239,0.0374984302718751,0.113363575149141,0.0295524844765052,0.211734590156677,-0.133821830509592,-0.113865986473468,0.0850352439447501,-0.0874252279073397,-0.111807884677928,-0.0282093862547696,-0.0711905761601514,-0.108464064329891,0.0897716079208804,0.0585224330725193,-0.11076615045848,0.115786492052151,0.0870649203810999,-0.189381126867307,0.0884154699105843,0.29632931002757,-0.0482826343836655,0.0756365231169828,0.138829661265561,-0.13406816062471
