group,ATF1,CEBPA,CEBPB,DUX4,E2F2,EBF1,ELK1,ELK4,FOSL2,FOXK1,GRHL2,GTF2B,GTF2I,HOXA1,JUND,KLF1,KLF9,KMT2A,MEF2C,MITF,MYOD1,NFATC1,NFYB,NR3C1,PBX1,PBX3,PRDM14,RARG,RFX5,SREBF1,TBX21,TP63,USF1,ZBTB33,ZNF143
critical,0.516291644347631,-0.452272905762514,-0.441251560825563,0.495231818274725,0.0278616006219705,-0.272400184369999,0.504467517411668,0.50622720335293,-0.31821995181227,0.186524410952617,-0.564596011367702,0.466469898352935,-0.126296114515878,0.412876616612388,0.210690348141595,-0.471039562386622,-0.0221862148121649,-0.31950114653424,0.279623562724353,-0.287622608201501,-0.175197771348565,0.0386260382743191,0.233836371260336,0.459903366100527,0.0077055701150648,0.145027223514835,-0.0898652037702668,0.182829061504957,0.389951437320052,-0.276448251483739,-0.0648669363197308,-0.172992282303883,0.0010455711574113,0.300952799426354,0.164610085010922
critical,-0.0797566736187168,-0.141583511161537,-0.463496799382905,-0.0362632809987389,-0.46138275911505,-0.282575786533283,0.0428939401273126,0.178368296020772,-0.211420973735151,0.201877016575738,-0.292975784741607,0.451397997855505,-0.400724417420586,0.0408896515335525,0.397789623908124,-0.325350254333548,0.175220711912914,-0.140904165906112,0.469567548901391,-0.354288784901167,-0.167607533201912,-0.200895267309205,-0.277738166034863,0.311847203612402,0.25185900006434,-0.0570656617264902,-0.127614272597454,0.380910645439,-0.0277251729888416,0.201600032989144,-0.0796288011802496,0.180420197473147,-0.0061874707173399,0.451881646192049,-0.120438633314461
critical,0.220550216783,0.152440435278514,-0.263836675547583,0.0260917859758898,-0.214557554002427,0.232917948814608,-0.0770946959068389,0.177367418615368,-0.202552806444736,0.126539766345564,-0.0397301073200309,0.201969514471531,0.0023713223475755,0.221443054008856,0.249212429301831,-0.065942964735931,0.19203389908438,-0.119883307990716,0.08365122866407,-0.0475941771524554,-0.0364377915977597,-0.208031878085863,-0.098039422951796,-0.0246699004594908,-0.181229695236292,0.24601728102382,0.0016174845585418,0.07546566158112,0.135842730306747,0.141990366828994,-0.124283481977533,0.0385397917624554,0.137567150769351,0.216422238055475,-0.27601369276695
critical,0.13509915331537,-0.115083997310881,-0.104621364922549,0.117612261472759,-0.129001429190819,-0.0537594428504036,0.163660179396336,0.138475787187829,-0.265026590946335,0.183056736038198,-0.161189237721617,0.261261949387082,-0.202885202666426,0.152449859697818,0.239897599627687,-0.206986480178241,-0.138270811643727,-0.158929563272476,0.081086354059846,0.32357161690139,-0.221395004141991,0.0729196740180416,-0.0560093543455267,0.0941404308696234,0.137582368417997,-0.136082096823863,-0.147446283777042,0.0489229994043485,0.147151163624182,-0.495081738217062,-0.0417891624137919,0.0555008129185023,0.141240578281711,0.291695649519301,-0.0612167745474794
critical,0.177506870155966,-0.135466311165505,-0.0685586180277568,0.144916389919876,-0.167692102966897,0.187550308536337,0.125830612549163,-0.0018440319396899,0.154201126612323,0.0019997030508225,0.0703923550843458,0.0510136414944867,-0.095233908006959,0.190405734749158,0.477213690754156,-0.294685101408004,0.0257568616201348,-0.14547855293042,0.171109068257952,-0.128951521959526,-0.0807121954776704,-0.0201165135454278,0.0907472107718684,0.254862309810414,0.039255325162419,-0.0890644653340936,-0.0637789845735208,0.0736767347597061,0.04369772320356,-0.0034035507464078,-0.293831562009088,-0.0866473515684503,-0.0543285938529954,-0.199701702223169,-0.195428701803962
critical,0.161142598858577,-0.0893040886930424,-0.146600905091487,-0.114397377327715,-0.0264740262928828,-0.148292820273935,0.0964072497560402,-0.0496761843573815,-0.0183745309070345,0.0242584629110444,0.0221533173603873,0.209624777810713,0.0521118112489169,0.0550538415969773,0.0985102075408114,-0.227958127242249,-0.0583055051639447,-0.116091094199716,0.237336436134447,0.0881211508093377,0.051786477592476,0.109419566476791,-0.142694970832532,0.0654969490150433,0.0842310456800271,0.0890141453671082,0.102101489588533,0.004368325013541,-0.0241681210491688,-0.234719610750717,-0.119293597380307,0.0073600305164219,0.0748935321869945,0.0939461418265399,-0.117554838269479
critical,0.164934263149914,-0.0948945232642617,0.0150082851466257,-0.086529614348652,-0.12280523799346,0.0728312456721323,0.0016456170540833,0.208373219650226,0.0516415332859468,0.0282786467338884,-0.0765922672390904,0.0748165346019928,-0.0719166586580091,0.124823769759173,0.262954282303146,-0.0778978256998431,0.239123408016296,0.0450169426037817,0.0586284336945232,0.0405795371619292,-0.211502627335988,-0.149478873016387,-0.0503684739734436,-0.023327635759678,0.118667806383139,0.131153785781805,-0.0541208985117114,0.135363845923432,0.150874328434586,0.0408812660962031,0.0883835829215813,-0.236056246982902,0.01820452060039,0.190515406210337,0.0313932847838556
critical,0.0252992011148644,-0.118525738025134,0.0553639355699237,0.141381928310157,-0.21833566792785,0.025271919803042,0.0423783789916161,0.0676585477887611,-0.0502019370211867,-0.0342409947727396,-0.0953703312150589,0.116881504790927,-0.0959859413874202,0.0802825731516252,0.0556955351943149,0.18988528480868,-0.0851390938906302,-0.0509490341718395,0.0464323620513287,0.0204410405155859,-0.0449202618009764,-0.0788981169746811,-0.0828323074132039,0.035027382312975,0.128413482597127,-0.0462692373647307,-0.0304481636026395,0.0910168334738816,0.0472138631392341,0.10450034439099,-0.122334967797968,-0.00170581909781,0.227077597403303,0.017242236306369,-0.0115747632515167
critical,0.232090672287339,-0.172756402185329,-0.207162227274359,-0.134175426979348,-0.112595085572311,-0.168135908192933,0.0513042033197583,0.0797836461001122,0.0970701707324437,-0.0862178309603102,0.144592679807,0.146103465402993,-0.188658796218597,0.106470539357425,0.204275637293849,-0.206123043297077,-0.0089079394029269,0.0204937583417282,0.300368744849715,-0.0902907737769569,-0.0759499673153931,-0.081120039735775,-0.183640502242515,0.0247080054661151,0.0869132508796157,0.0503972010151482,-0.03405699290046,0.128046633188347,-0.0777062917716673,-0.0267377193669803,0.061573297796391,0.0659448983087311,-0.0121320668809689,-0.0318782518261881,-0.191699409101241
critical,0.0870838448564258,-0.318977570780554,-0.0097196404886765,-0.0581601987937675,-0.188201017931043,0.185390102032892,0.177841549257609,-0.0340512941715214,-0.0439835389861564,0.148539822903958,0.217371045934997,0.107860627800812,-0.0449495100845606,0.0907841997916547,0.137415812219921,-0.119719708094818,0.215123769661449,-0.0122002685590271,0.147298295164639,-0.0961761835031179,-0.187656041870168,-0.0718912001796336,0.0744701611857518,0.0489693669107604,0.10112766131043,-0.0707359828350294,-0.0500797001021032,-0.0709230764738792,0.113136462315672,-0.113000848052604,0.0628858589300027,-0.0708065150758688,-0.0729450388780704,0.0706667787987254,-0.148408880256842
