group,ARNTL,ASCL2,ATF1,ATF3,BCL6,CDX2,CEBPB,CTCF,E2F8,EBF1,ELF1,ELK1,ELK3,ESR1,ESRRA,FOSL2,FOXD2,FOXG1,FOXP3,GLI2,GLIS1,GTF2B,IRF4,JUN,JUND,KLF1,KLF9,MYOD1,NFATC1,PAX6,PBX1,PBX3,RARA,RARG,RUNX1,SP2,SPIB,STAT2,TAL1,TBX21,TP63,TP73,YY1,ZBTB33,ZNF143
critical,-0.396952115612725,0.0151497168060193,0.527968783533542,-0.0932398333815286,-0.321110842943536,-0.0981095916795253,-0.453766798468737,0.0566937186146047,0.393073218099435,-0.209904091247525,0.307783024195039,0.534678840400352,0.198980396025698,-0.24548294197344,-0.279017840060884,-0.150972101147513,0.534797993833497,-0.224030184011262,-0.068782584599133,-0.0543950493629161,-0.318622522456272,0.459994977887024,-0.001197169206849,-0.334349246004522,0.246975914020737,-0.544732470370035,0.125032486480503,0.0354992201513762,-0.123230799742536,0.12397108290434,-0.000467256015345,0.0935201037610391,-0.116469646590397,0.168787248985608,-0.435876001584831,-0.126659638295349,-0.0324021081756037,0.133497396510085,0.0100095744667918,0.100421791380532,-0.376037235188142,-0.425212567873573,0.156025358431894,0.235442043897878,0.287494649687622
critical,-0.16192807982666,0.222314331163744,-0.143083437683896,-0.0360394090570221,0.0342444724417949,0.0630691316552854,-0.491315621384686,0.340517143405415,0.314029678472476,-0.219581967116215,0.233959293340337,0.09591321087251,-0.113481666530515,0.0579434942236755,-0.454212367415594,-0.225577162263505,0.0963221609185411,-0.0330452565531405,-0.0191981026159215,0.121169920026768,-0.0635173223355199,0.487652056822394,0.162613372367081,0.0994075432912374,0.373179315569999,-0.410648041699337,0.210893059024944,-0.197594131750928,-0.295887167339458,-0.289270164734125,0.271817515004102,-0.0343668737439767,0.0207757971848923,0.311270122323499,-0.20834842364527,-0.196742002035228,-0.0100200314639143,0.0802557556773757,0.200599448491583,-0.0715483142161475,0.278514472704479,-0.433357315203311,-0.0810589911944023,0.423695828914451,-0.0586700539099254
critical,-0.0027654756577276,0.0098992458963817,0.0745623350704249,0.148054167148188,-0.0600604673706668,0.0381239627184875,-0.0112668741954266,-0.161325629859715,0.0523062566675597,0.013570717742113,0.0802360930277123,0.0199319161360793,0.0498691038977845,-0.0712820417566932,-0.119770566329874,-0.0631671018216789,0.0654506842083795,-0.0782635654948854,0.157318870352286,0.0152767995091033,0.103853410557013,0.0347500766600484,-0.0270219982485139,-0.0005791698630045,-0.0126533822117309,-0.0880359489009011,0.0738363869177501,0.0637632519181944,-0.122887791841788,0.0467215442060056,0.0370335439265218,-0.0279239076684522,-0.119659475310633,0.0699951127369101,-0.165761672694344,0.12987380526884,0.061763843812318,0.0833714499754089,0.0258622770797784,0.034227603508936,-0.11453558911853,0.0014861445729393,-0.0563723030919926,0.167266696984543,-0.211537676914305
critical,-0.108877872851217,-0.159140670623653,0.140431486786549,-0.135167619884593,-0.0331642355630207,-0.11726127605842,-0.128364877877295,0.0099148814434457,0.293333861781756,-0.0536585822751575,0.0877974330403606,0.172975519738927,-0.0057942193085259,-0.0464614597197515,-0.220487226093448,-0.242323156629208,0.0999803561622546,-0.204551619534738,0.078486499743106,-0.0115781979936545,-0.175465793822847,0.268410453220064,-0.250092557542514,-0.112878366942537,0.240362162716631,-0.16161916565972,0.0280353149032245,-0.181736396364865,-0.0748751804201689,0.107361001877484,0.121764306598979,-0.152884255773839,0.0986277547331855,0.0619975265695532,-0.0668683804118067,-0.179134407802031,-0.123243571641572,0.190402636577312,0.118436647882258,-0.116262838586635,-0.084388781714918,-0.144418896500175,0.150915398802933,0.287804484574234,0.0556129407610414
critical,0.220495469362987,-0.022827600813878,0.27456615172607,0.14964600825919,0.0972826698266658,0.184630935263822,0.155126757260291,0.0152707915868186,-0.044014726584667,0.270377784587487,-0.127410228346571,0.220533278406837,-0.193346388578457,-0.225625625412022,-0.218790937675358,0.146233195226691,-0.2515457560357,-0.100522373683189,-0.272064817874656,-0.201530015507695,0.420530933988569,-0.0088051326169908,-0.118005775513838,0.222317802782281,0.272803187879764,-0.0195885219002285,0.0604769717599233,0.198550912829446,0.130282153322005,0.0077252313314832,0.209460853044579,-0.174229698547765,-0.0736760777208982,-0.0292517010826141,0.161678345875233,-0.108328847588234,0.260269021136255,0.0396326271552806,0.0443359472216757,-0.234334516826485,-0.206731415044316,0.0076302400147024,-0.0443231358927678,-0.203570766461298,-0.183878191572622
critical,-0.123794704220732,0.23094625685981,0.245162569757673,0.0893519403715742,-0.120750931690474,0.174582860697625,0.133189979705667,0.227213819989853,0.0958336161098316,0.0125831540600494,0.103743580140485,0.0941813635436036,-0.0606588399970071,-0.161675371277889,-0.352628523857194,0.24760501885456,-0.151264128824965,0.0387215651774565,0.284894554400945,0.0722550547167235,0.161646214638554,0.319317192428261,0.0733333343254167,-0.0755809757878064,0.0803222839834374,-0.401713339143182,-0.0580668663647678,0.0652366903960104,0.224426651688081,-0.0203501731509523,0.0454519754318136,0.189103125109975,0.293054156029447,-0.164061313259604,-0.0728646348975174,0.0975003179840489,0.20154023794999,0.0697194591879778,-0.115423910474567,-0.139236628064107,-0.0992855815907846,0.052535619661835,-0.017683759780233,-0.0561763292283966,0.0283981796775735
critical,0.0591892065001956,-0.0847779817469316,0.0967113988572724,0.0926809259315111,0.0972451685399301,-0.061936072334091,0.0657666889453759,0.291491455327178,-0.118630345496117,-0.0164236206501971,0.111733358171244,-0.0300057890291398,-0.0270614509119555,-0.0197401954368998,-0.156188387722174,-0.032639234579296,0.226887681894807,-0.162424312999178,-0.0926470428882606,-0.128309169412365,-0.0168587212420874,-0.0083029995180155,-0.031372807412174,-0.106903415286992,0.200130329060996,-0.163551959750805,0.15530276483665,-0.251529519953919,-0.196096220487674,-0.0837474991663848,0.118224985693289,0.169522199652172,0.268445964551131,0.156708032020046,0.0515479246386251,0.230989541654436,0.113949061856593,0.0221542356168431,0.168943684684166,0.152046714641716,-0.385485878141567,0.109137133308001,-0.167955861361679,0.152165230792119,0.215563816858493
critical,0.067441576070779,-0.114717604745603,-0.0554757228717126,-0.0608142338118975,0.114301107487856,-0.0069353607615882,-0.0190341573590872,-0.0564279492837389,-0.0048392128309571,0.0620453272425887,0.0011765798231328,0.112766732255115,0.035403596508711,0.0951590032138021,0.0094330811878973,-0.0477395605390932,-0.062970579390875,-0.157313174851482,0.0312632215346477,0.111274372388199,0.0565379072189846,0.0493816333867667,0.0655108304030809,0.0313854782715986,-0.0021272273349402,0.160737294206236,0.0027392090597915,-0.045131150897437,0.0401453662661577,0.0209568423256676,0.0231916675555262,0.0046760708883375,-0.0458839206618086,0.0100835880780901,0.0681942128751321,0.0293024933827926,-0.0086567110202535,0.0807365474741276,0.10424625539375,-0.0417200117644824,0.0779090529620953,0.0997563617712261,0.0624457197181032,0.159422868083991,-0.0507930039824533
critical,0.0194132457071796,0.0581633129349531,0.0985385935560947,0.0188758290824851,0.0215364763189683,0.011884372939005,-0.267391339942357,0.0926315660893621,0.142272661446665,-0.29295249226619,0.015930396346654,0.0261711646565208,-0.0700885875946166,0.007134515242276,-0.12725705340571,0.05075469801016,0.0503918648554562,0.0820873545047286,0.0486524755688754,-0.0238120706863852,-0.235237523251464,0.179969969754149,-0.0439827009211846,0.0066789747515299,0.170500615649782,-0.205519103562907,0.0581508340332119,-0.215821054837621,-0.0510208741958433,0.0568017072542884,0.0833874622191425,-0.0065665677123506,0.0631343985402199,0.170245270666192,-0.0874558022646627,-0.197576100873065,0.0526896304754812,-0.132157094079122,-0.121218791508239,0.102793995973347,-0.0116422337834717,0.0807580001215737,-0.0303535352099905,0.0066180583263312,-0.161984334637038
critical,-0.0603854058939606,-0.0184554915905017,0.0388975208096437,0.0836635495948092,-0.127659428088964,-0.0295596238213127,0.0570370303175229,0.08477584330784,0.0676589019350741,0.158451209615945,0.130796122107251,0.180588254543775,0.038602504580739,-0.129791715183143,-0.229144275188185,-0.107278963076244,-0.179949692571494,-0.0552996691016542,-0.223476138244467,-0.147008612183064,-0.0073732907461455,0.0709287934933181,-0.0434069265134563,-0.290904277855397,0.0876817750019821,-0.13867590374058,0.215961534885598,-0.0885725019407447,-0.112388999109098,0.0499655834960651,0.138991563978957,-0.0405243974937492,0.180775452950381,-0.0586076072475111,-0.0182624769985993,0.0706772262375786,0.104162591223184,0.17857199230016,-0.356672712669163,0.0634833866472681,-0.0157647357634638,0.0318897991488283,-0.190709842270309,0.0243825292409859,-0.124424525598
