group,ATF1,CEBPB,E2F2,E2F8,EBF1,ELK1,ELK4,EPAS1,FOSL2,FOXG1,FOXK1,GLIS1,GRHL2,GTF2B,JUND,KLF1,KLF9,MEF2C,MXI1,MYOD1,NFATC1,NFYB,PAX5,PAX6,PBX3,RFX5,SP2,STAT2,TP63,USF1,VEZF1,ZNF143
critical,0.61209494274272,-0.580464683377802,0.0514661577534982,0.411737544946916,-0.299739378525443,0.631290904383878,0.608157978346267,-0.0561210573179928,-0.360813116991353,-0.162070316764742,0.203734923311899,-0.502351097680541,-0.654943760114797,0.507317990927516,0.208962812567289,-0.573321063694073,0.0357143100200003,0.302922754215129,-0.0061725903446826,-0.0769666984447888,0.0147736002621223,0.297054132424437,-0.278275186049493,0.216852320869416,0.182967157314643,0.484367502063698,-0.0864940166640173,0.194748740851765,-0.261279499441399,-0.0031057023091862,0.0637044114515263,0.25281155422429
critical,-0.207972273639697,-0.540808222874634,-0.554604047024914,0.424510340084031,-0.277353611421456,0.0830050555746537,0.186309275034506,0.246984392370217,-0.251460550939083,-0.119268422386387,0.282215451024266,0.0029954719185402,-0.336968591727464,0.549018033441553,0.477568486156734,-0.436793908863552,0.28771786799603,0.560479715534423,-0.319942345181839,-0.31628994322383,-0.310646988615114,-0.32961029331306,0.167277003131991,-0.27770999697616,-0.153163475192462,0.0314307126926213,-0.352680978194152,0.0081991409993856,0.326511572246161,0.0333399786381052,0.19997413115995,-0.0582597985686195
critical,0.144249241924634,-0.192588770972108,0.0057113372553862,0.0844030742943967,0.284528798062573,0.146145440122278,0.225945479939195,-0.0121838645314155,-0.100899142892508,-0.290121884959388,0.0662177886993658,-0.0675275018743141,-0.0608954313753071,0.173465867429513,0.120385067569891,0.0774988958794543,-0.0197777888455523,0.122702751625503,0.0264492569870944,-0.0824549585036744,-0.193628328883958,-0.0312629482471094,0.0112798436988411,0.0987192931548039,0.140639648293471,0.105801794718539,0.143612562237834,0.139399139432306,-0.0876238602871296,0.206278015978934,-0.192218168949835,-0.12922610530626
critical,0.0503100524796378,-0.0919381356286803,-0.0852153533993069,0.200261723813353,-0.0373280662196527,0.143154574096068,0.0829847724725352,-0.0506219493786845,-0.228114409635536,-0.279641846654642,0.149923822566546,-0.139299812177697,-0.131347176967492,0.21629745595004,0.218781974884453,-0.199819504596753,-0.145299424808,0.084622568072778,-0.246296092185194,-0.202198731028821,0.0331410861661254,-0.133885178545417,-0.0267288688035536,0.0935708818973896,-0.158076975095868,0.133034846333188,-0.140898126961747,0.251019648902259,0.0416746887888712,0.137937437477233,0.0908969200979901,-0.144043364867185
critical,0.110369369606718,-0.146048260001301,-0.135020114630482,0.263603351399504,0.0448788838896041,0.213955809410956,0.0321831422732798,-0.187836993585156,-0.0464227120084568,-0.200857275805625,0.020145834620408,0.0659381709309003,0.0654334339106211,0.078471174607394,0.364754957276391,-0.323992220933882,-0.0129420308356081,0.337733912335899,-0.0931101069880173,-0.120303554382008,-0.0398000260777646,-0.0498766844900337,-0.0033744740626941,0.0551079922110248,-0.146540838439869,0.0614423015242011,-0.179196918365874,-0.0058473425277061,-0.0475812066146071,0.0072396560129234,-0.0765710065168433,-0.271339015194555
critical,0.169742874990038,-0.24962632358866,0.0320958860584271,-0.0471626169972222,-0.156865447000922,0.176214450393575,-0.0089187535978471,-0.0158896166321359,-0.07628232691562,0.123757995456698,0.0003461058769584,-0.0725084738343436,-0.0190054698373367,0.146154299682787,0.0579420594549571,-0.142856840569647,-0.042349931820742,0.266490721507109,-0.0954255445768968,0.055262600616356,0.133942845766838,-0.187271317740421,0.110208805670721,-0.0056413585935159,0.132856425721253,-0.0012630099263218,0.105968590675713,0.0657994731432312,-0.0449923492276953,0.0243129410816947,0.228752319310427,-0.188703200582554
critical,0.150534590279199,-0.0697203122755697,-0.051869652617703,-0.0745975331589537,-0.0254869082547945,0.132131328105804,0.268063428508576,0.105338142740915,0.0878534363485444,-0.147323027719427,0.0380252980046079,-0.115683459561216,-0.0753977325287419,0.0213485376767814,0.211316391449635,-0.0540969537455398,0.116493502140079,0.162628593337728,-0.301961537344876,-0.226866148945039,-0.105407149286712,-0.082864386499217,0.271524818256992,-0.0413327798117282,0.24738190950115,0.133371512973696,-0.0265827607503398,0.11376827142688,-0.22486564308612,0.0321202200865561,-0.0252388950714497,0.0248740272353527
critical,0.0382640541083434,-0.0345310334011612,-0.156406705369218,0.105028248288915,-0.0457442339340608,0.105557048051241,0.0990694873467093,-0.0526830814712293,-0.131014201356795,-0.195763936807831,-0.0835191056317968,0.0431643877500565,-0.110181599893987,0.100562778407166,0.009333404377071,0.190097397292782,-0.11699739027473,0.162631861132362,-0.055647479199622,0.0064161070939937,-0.108145039549514,-0.106928788507302,-0.063165571158827,0.136952334125059,-0.065216120915001,0.125697529578424,0.118110897779639,0.169716827660867,-0.0115782331229728,0.123929731493794,-0.0052847527419671,-0.0763697215873961
critical,0.160000636994035,-0.240491468857497,-0.0673965606652257,0.205725116167797,-0.194489369729236,0.110682122493755,0.179365738142617,0.141497889211761,0.0157035177424468,-0.0239688850083553,0.0459192858096588,-0.304897272582389,0.0640645183187006,0.216519714080675,0.234000872520307,-0.171769967441738,0.0671309262143215,0.253392235667712,0.0251319370554007,-0.168300682638554,-0.0757329004403499,-0.190297385586543,0.0332226825274829,0.0712940438624407,0.0223599095267509,0.0359430059923344,-0.174664671543402,-0.0554881067361546,0.0794715576281546,0.105313967362456,-0.105558235301921,-0.0536068167543586
critical,0.187287887704921,-0.133915050065009,-0.0773906603600289,0.260391003359327,0.205392372681287,0.225269451179476,0.0082135706152061,0.0266899211549016,-0.0342577802397652,-0.0988324356089638,0.0754451247433478,-0.133982555854253,0.187545458115423,0.0806086194425928,0.073449411883526,-0.0880667615902424,0.107956384399217,0.204634197284361,-0.0847500046147064,-0.0582782583249386,0.0081209533133142,-0.0418713299164667,0.042306054380191,0.199301743537844,0.0115865251874165,0.172434324963548,0.0181456431347445,0.26122270489903,-0.195387552315626,0.104032739161754,-0.124204998111721,-0.0942134738749693
