group,ASCL2,ATF1,BCL6,CEBPB,CTCF,E2F8,EBF1,ELK1,ELK4,EPAS1,FOSL2,FOXH1,GLIS1,GRHL2,GTF2B,JUND,KLF9,MAX,MEIS1,MXI1,NFATC1,PAX6,PBX3,SP2,SPIB,TFAP2A,TP63,TP73,USF1,ZNF143
critical,0.126879533621888,0.631978710976315,-0.308171129847744,-0.556131051900943,0.0463167276181508,0.43582418401997,-0.279313563393726,0.591635868252477,0.570251145507612,-0.0027895236890378,-0.355242925360022,-0.567369358537523,-0.511203060426999,-0.625661691877089,0.516986802245989,0.190926259415949,0.0645435349754805,0.251818713269175,-0.554697080964629,-0.0040055044066345,-0.027735328817363,0.163031885742173,0.229522332896315,-0.0542288588932821,-0.132589375131194,0.134464629121219,-0.332475688356853,-0.385324129375009,-0.0415205055927544,0.289522332888307
critical,0.0959796620661366,-0.181727211086007,0.0956408030166167,-0.524528284208953,0.401806262023723,0.363388777399433,-0.305695420431598,0.0207909463600845,0.19056417101313,0.318156191843489,-0.238586439365386,-0.0383137732182244,-0.0585263121184573,-0.315745048344703,0.512071400141135,0.412927256633005,0.246660342989115,0.28821832487592,-0.0621444392793432,-0.252430151768338,-0.299929095592819,-0.267908052277963,-0.0862033217760857,-0.330394724528098,-0.0453514796077342,-0.353384037308472,0.300523419159542,-0.430059625449993,0.014969391897001,-0.11091619490379
critical,-0.166903956054056,0.249847789842305,0.187513151297532,-0.314617568627902,-0.160113802550875,0.007667371530583,0.189395628671377,-0.158712011474803,0.21085274581273,-0.0211361234711856,-0.195796890415963,-0.0888510249249054,-0.0597285467716624,0.0223816685231244,0.171576861043454,0.240441779189505,0.179537883189981,-0.0079821613144978,-0.0739009228113841,0.204338550360995,-0.0651614852703627,0.177553788457058,0.281593477899244,-0.047084796815838,-0.109275769439157,0.240727272843895,0.117644869436948,0.203730914168614,0.108977982899044,-0.360637824517552
critical,-0.0754525496435504,0.0994597966914212,0.079311138283838,-0.0240843689346831,0.0520139409511552,0.247832453659898,0.0397929415345194,0.0775644933177668,0.0914631493995549,0.0290748893580493,-0.187170667291449,-0.071123127081585,-0.0888141721607622,-0.0850595539870067,0.212114268239892,0.185203718341756,-0.0273855513143,0.0977525802512514,-0.100635045629085,-0.100529169579573,0.0560158511211537,0.0140654643090496,-0.0268646919662428,-0.198228285059552,-0.0313462513157728,-0.0916660862407268,0.0290917142614399,0.0106657493460405,0.100767119571447,-0.0255128899907898
critical,-0.196055926499324,0.171513659920661,-0.039501686107253,0.0515947644792177,-0.210629924175261,0.160503567061856,0.226991954944332,0.0476884703463794,-0.0457598019332234,-0.158245606192064,0.176807597455043,-0.189367797133864,0.213424856266953,0.133097765796369,0.0357631565025113,0.420375186703291,-0.0354753374329328,-0.0717012496226105,-0.142972173875754,0.0408303936429777,0.0846571615433549,0.0498859362004635,-0.0111398141296013,-0.294303573968399,0.0329389123928988,0.134315773689948,-0.189791885903774,-0.053029182377442,-0.0394078252839126,-0.12421279423678
critical,-0.023853857797769,0.220609238006443,-0.0004820247599769,-0.0786052840172131,0.0058263633317626,-0.023065277125589,-0.0842920698564284,0.0945503080229829,0.0139424407555534,0.0608124341101067,0.0626475243692662,-0.0333316197917107,0.00981493490451,0.0379659784728339,0.225379443537455,0.0574349160761611,-0.0638891851601115,0.0086956134642754,-0.0232393309020098,-0.0896497872846427,0.200784474279257,-0.0515749769604769,0.219756850480527,0.114905594864698,0.0603338827070872,-0.133271934598327,0.017038359590249,-0.10189041177392,0.0202299887055486,-0.118750986945091
critical,0.111776919718791,0.215418891319346,0.0648859817499017,-0.0580438532527583,0.145660066738316,-0.0590002542307046,-0.0524251964198099,-0.0359834100512699,0.238526603184101,0.134125239480794,0.0779836142192371,0.0831098901478354,-0.110120495508763,0.0459991110481707,0.0219443972851949,0.212417357671272,0.199777707259127,0.244839914470997,0.105564232124019,-0.256126439457798,-0.043204520745633,-0.0055685978102336,0.239188078291739,0.0445372120957512,-0.0165439567446691,-0.183898616429338,-0.22434254417663,0.0688992103291172,-0.0714260012192884,-0.0423688652238429
critical,0.0999770255155928,0.104437450862356,0.0108596318209779,0.141065089526879,-0.14875283130745,0.121069972568143,-0.0357557038298544,-0.0293725936969559,-0.0678228283750703,-0.0758324473018896,0.0386558935904602,0.122292251226757,0.210471817759445,-0.0325270957143373,0.0451337601688409,0.036171327260248,-0.0254873310318573,0.192287870399168,-0.108590108201555,0.0204721283904242,-0.0322056822487023,-0.118355950574071,-0.0334956748369881,0.0891739958495709,-0.0222412189731604,-0.0365289078137777,0.0171012365664865,-0.0679538512685787,0.140482839155829,0.105952610068821
critical,0.153033464885413,0.190157066614011,-0.0397443608810925,-0.363673960263815,0.106558907269127,0.229815064364652,-0.208525804871326,0.0299278642974704,0.11779730766142,0.235756992482355,0.0898369546925669,-0.014005011915376,-0.275565787978373,0.137345674610334,0.258994729642308,0.286115454467209,0.126985210923768,0.105604956534336,0.101312178227775,0.0283671522618124,-0.154023432422932,-0.018489477773491,-0.0191783564196244,-0.181291601787866,0.108514477326914,-0.162808516815931,0.0399211640607224,-0.0525393240189768,0.0413014543498321,-0.185670236625509
critical,0.0264190688459272,0.0103836561569407,-0.12716669711493,0.0659327329318958,0.168043672708615,0.144986643651915,0.197212008962784,0.186271332797451,-0.105325939838312,0.0725422625637058,-0.0345636776647921,0.120631397130736,0.0511994529664085,0.277822704516355,0.0657289105003474,0.142702696764495,0.197560902044332,0.0904774230386319,0.0889698193534707,0.11236301117584,-0.125565470657066,0.105880235192767,-0.059877681824553,0.0825295159170746,0.129537855824612,-0.0577049191347959,-0.0285067032723168,0.153275453063219,-0.14641754489429,-0.213200942261067
critical,0.158608468472521,0.203432152624953,0.0994704945610988,-0.0774341735436352,0.0120469634389613,-0.0581855201216022,-0.0132272558465126,-0.167008902484339,-0.1644182837532,0.0927366810028033,-0.135719482478053,0.072705223109312,-0.133407749997378,0.0456432529233483,0.0320182312548814,0.0426353607827879,0.14305900384836,0.0591295261812369,0.10636134141965,-0.0269432017688173,0.0587538522852609,-0.0931387818441949,0.0857124489307977,-0.0376592586633688,-0.0406817953888231,0.14613658976295,0.0292533225114964,-0.0408799002193884,0.14631841048204,0.107757717872997
critical,0.108177641062105,0.0611438840785809,-0.585340483740274,0.254823223906576,0.56633141438976,0.253845391121055,-0.26105201875034,0.381032101533674,-0.0253649824563951,0.414679327683425,0.125436389726537,-0.282173206917577,-0.040765848828339,0.250344749748893,0.5030656331666,0.50064060785851,0.0712840100644258,0.488212353154548,-0.41081688818062,0.0712644534087154,-0.358571282450274,-0.358571282450274,-0.238952997797582,0.0573596711986175,0.595177481562607,0.553707593128694,-0.100873230154268,-0.601807187848435,-0.34824536823518,-0.0757038142549773
