group,ASCL2,ATF1,ATF2,BACH1,BACH2,CEBPB,E2F2,E2F8,EBF1,ELK1,ELK4,EPAS1,ESR2,FOSL2,FOXH1,GLIS1,GRHL2,GTF2B,JUND,KLF1,KLF9,MEF2C,MITF,MXI1,MYOD1,NFATC1,PAX5,PAX6,RARG,RFX5,SPDEF,STAT2,TP63,USF1,ZBTB33,ZNF143
critical,0.137406875739452,0.528634765002907,0.188706180840507,-0.06051864701981,-0.273488967756407,-0.484222454533652,-0.0200547770077615,0.364999665661193,-0.26382013477345,0.494960279083519,0.497008815017733,0.0371898747447661,0.158272912801631,-0.309821962458151,-0.454973231537645,-0.440576212592781,-0.518891187851767,0.427585137201849,0.122714149967804,-0.405417137686807,0.0417314539811606,0.185625016281364,-0.286661621075294,0.107315329152546,-0.0566699932405968,-0.0133632176855262,-0.203960497015635,0.109343265057302,0.155255149427839,0.425623297286516,-0.281061468677692,0.18484988238698,-0.198123156758343,-0.0540813576834977,0.260663121063702,0.316325280131901
critical,0.198651733675491,-0.12943948228753,0.194380123637875,0.107023301488012,-0.192100100155177,-0.482707495537084,-0.472132974438614,0.294321749110057,-0.229737136721324,0.0028755192570203,0.0992918495703101,0.28223446445683,-0.0030927135173928,-0.136527500818264,0.0178099662256339,-0.0956289365880377,-0.148540371546631,0.432724753710462,0.328802315133992,-0.41600064816143,0.138190714726557,0.484169223971917,-0.302316710396965,-0.180545697379138,-0.178871347194677,-0.242510592986947,0.237780478121917,-0.205586462471018,0.290422503697441,-0.0628209507444045,-0.1863099371742,0.0540240300730174,0.19162289965883,-0.095030564556957,0.407035466469656,-0.100075039535684
critical,-0.216084413120533,0.34044452110924,0.201962565122205,0.145874135207851,-0.0201533620228454,-0.250985160557131,-0.196602978109029,-0.271974690713599,0.183970912052795,-0.16238270769647,0.137860635807602,0.0186990510793732,-0.150284555270949,-0.192922428724402,-0.0110112031762387,-0.136671606339161,0.238129869845078,0.0663926394731224,0.125241914703618,0.0138888023819786,0.157533521779091,0.171943932705941,-0.0960852159997798,0.13045343629421,-0.0716603716201618,0.0331931134817998,0.171765017913221,0.182172116476133,-0.0241814000991782,0.0933547578909266,0.0059855865914497,0.214793476744,0.14166348503601,0.0100425676161689,0.140644935888304,-0.304115632700465
critical,-0.0764819712230685,0.151014129919376,0.187933997069116,0.042068528654678,-0.0754471280070407,-0.101562951614822,-0.0837799332917205,0.222970740235318,-0.0207619761917615,0.134121837623388,0.155536384314306,-0.0296860178729935,-0.169292769627969,-0.179625934607706,-0.0973066084196291,-0.129789907834962,-0.141780732699503,0.204412405154781,0.183741126630653,-0.111592786752941,-0.0347284491493175,0.0218357366686175,0.185476012223166,-0.0425278397518885,-0.109937312354104,0.0121124315479952,0.0519199969166556,0.0504412658900992,0.032173444337043,0.112230667664277,-0.110179573473555,0.20235676827537,0.0347604196868931,0.121597941510247,0.242277666702038,0.0229106523309132
critical,-0.0783883601059073,-0.0352233078290366,-0.0548948566134762,-0.1523302220756,0.119732193531532,-0.0535337285490519,-0.107670345502936,0.0325619368384168,0.102137643947083,0.0417973335531536,1.25536367482065e-06,-0.0194782227785173,-0.0427809109923756,-0.0280511013138675,-0.132953056072906,-0.0407804889765489,-0.0647020714820939,-0.147853595211189,0.242703853025939,-0.221517394126909,-0.110878113533022,0.238460723805045,-0.0832312393224467,0.0388811237365453,-0.154296749272206,0.0798700030831144,-0.0220975390860305,-0.104185769782553,-0.118514176926037,0.0128900742130585,0.0378956632518111,0.157742094877752,-0.0917033749228926,0.0891468267991203,-0.0928256700481822,-0.14298655024391
critical,0.0734193907729504,0.187614179739749,0.173449783232664,-0.101210726458356,-0.055444616066603,-0.0533741750268505,-0.013329071261173,0.0570014292109619,-0.0038466403804797,0.040791198144236,-4.20900317707875e-05,0.0285822397593262,0.177177146938494,-0.0127440845734541,-0.031173431622926,0.010277738219476,0.0304338126338707,0.246288072551597,0.0936163896490053,-0.222520155380108,-0.0475199048847992,0.0729327004978901,-0.0494266480779109,-0.103042096117651,-0.0071825020369473,0.103695333410733,-0.0011778733506317,-0.103382701605519,-0.0856739358999627,-0.118700235475334,0.0384916578238603,0.0163793682405495,-0.024184025700964,-0.0246588012593385,0.125436971698881,-0.0279085402354135
critical,0.0647585745187307,0.164047292558017,0.141674393729915,0.0175598325340877,-0.103166480398608,-0.0288286110879172,-0.122408611606003,0.0342540864304095,0.0487980379161181,-0.0010228572326125,0.12332150704574,0.0423298864717283,-0.113346134246771,-0.0416952635244439,0.0410968803675966,-0.192009831033329,-0.0280047209327484,0.0855862302378554,0.200002463674537,-0.0195784831657273,0.166796247566298,0.0767900801613406,0.0020593661334938,-0.150059511833851,-0.188981106639145,-0.060697083457291,0.220255851190302,0.0007669183904418,0.163763975534636,0.0670161143761395,0.0121210348398858,-0.0219643666675841,-0.1651928202089,-0.0001807798220198,0.162821920610483,0.0164224180457065
critical,0.0690676834966486,-0.0555594724044166,0.0140980150815115,-0.0749788342222033,0.0317486488298609,0.140981702096854,-0.0571827302798295,-0.030179652454409,0.0189036690625458,-0.0608564156440907,-0.0762499177820062,-0.0198116025714252,0.105586590395181,0.0139052558151263,0.0912787352677081,0.122304920498947,0.0455534883431839,-0.101424067798254,-0.0721153015759293,0.113590603671342,0.0069677904355264,0.0032720034765992,0.0419830215961252,-0.0213549277361669,0.0118062214984617,-0.0103934208456155,0.0795459577853328,-0.0904150549895071,-0.0350511608473236,-0.0463263602580931,0.0370266097187955,-0.0166035352550937,0.0909638250747273,-0.0012169388229834,-0.0396564659577667,0.0780970606412735
critical,0.174040304616482,0.285635702316647,0.337136234693226,0.233424337783775,0.0481852604019263,-0.259135429319356,-0.196625689142861,0.299335089308242,-0.0964169032037091,0.12270454158279,0.0006952984280384,0.246363155517346,-0.122168688731617,0.154843460698492,0.0107780980119508,-0.241270231880266,0.229275835653209,0.284936246975414,0.281870025150934,-0.301437053128157,0.0777139540540024,0.285731724580501,-0.0734643003690317,-0.11775589443583,-0.120951053497646,-0.178939360518313,0.188406110428658,0.131429075857695,0.093195319787257,-0.0527331665312577,-0.188188030497257,-0.129799565885376,0.0540439555158832,-0.173897802715036,0.103881771233454,-0.108412271808122
critical,0.148579420648846,0.156637946278624,-0.177424602165539,0.122152714097365,-0.0090605923467525,0.0067504619993211,-0.0225018703401157,0.143450670844836,-0.0433857390748933,-0.0397474940828659,-0.0449376645221421,0.0618973193184073,0.0813513202736169,-0.178692748144858,0.184370181274865,-0.0927691743745998,0.115694051971629,-0.0115974374368156,0.0402910839903285,0.124130181987224,0.15718868080032,-0.0617678174236378,-0.0722102933988798,-0.0500462941705847,-0.132927921671608,-0.0176938445737657,0.0862428458379291,-0.001249408652313,-0.0384252103653702,0.122796028991243,-0.0710362719503024,0.110104244078126,0.0380460157267082,-0.142104395051801,0.101964362034656,-0.145510440081237
critical,0.131683821382966,0.170502614761313,-0.109175929625939,-0.129709568702567,-0.130343768921135,-0.157759894369715,-0.0535121904422192,-0.0437225470683571,0.0101253354895536,-0.148361579130719,-0.130739269057439,0.0700100481279724,-0.22308030488147,-0.164848488812699,0.0964180612291204,-0.106572796728806,0.0928304479927003,0.010928459766339,-0.0270034613063608,-0.0315002908561295,0.136937015193404,0.0153611972940193,-0.0020356847015699,-0.0217143994835605,0.14993338767242,0.0028988969990638,0.20334561808019,-0.161765995750361,-0.170704914831033,0.229778103189772,-0.0842240290266197,0.0882584944170411,0.0661356307927093,0.138992327901739,0.0837239208542645,0.181311010486274
