group,ASCL2,ATF1,ATF3,BACH1,BCL6,CEBPA,CEBPB,CTCF,EBF1,EGR1,ELK1,ELK4,EPAS1,ESR1,ESRRA,FOXA1,FOXD2,FOXG1,FOXK1,GATA2,GRHL2,GTF2B,GTF2I,HIF1A,HINFP,HOXA1,HOXA4,JUND,KLF1,KMT2A,MAX,MECOM,MITF,NANOG,NFATC1,NFYB,NKX2-1,NR3C1,PBX3,POU2F2,RARG,RELA,REST,RFX5,RXRG,TEAD4,USF1,ZBTB33,ZFX,ZNF143,ZNF250
critical,-0.0155820549577165,0.472142391396436,-0.152648263272891,-0.0271070807245322,-0.199592256834814,-0.461253149892727,-0.430386819730965,-0.0220572431426617,-0.187288816478375,0.33914906008622,0.507363339970352,0.50013697212376,-0.0485524794420124,-0.205594218532528,-0.310422397770201,-0.234624611938332,0.46013005095125,-0.16225480691562,0.202914458528644,-0.127392227404281,-0.53623781061154,0.434320832226609,-0.0604981111253383,-0.0324974221528506,0.290083207855736,0.355218810787142,0.375276505865776,0.230963565150869,-0.478868196957716,-0.328393639586645,0.173983646330691,0.393350915382643,-0.251784241693272,-0.0483062106879227,-0.0057020300484993,0.245757847014904,-0.18041705187716,0.475289011863234,0.0939042720416873,-0.225374711358629,0.196699022068306,0.357552788075823,0.018235555111292,0.403465877970977,0.0814102656439344,0.358614658864403,0.0662851298400308,0.33323507953444,0.0012935694165919,0.153164292307424,0.0628938993719581
critical,-0.0417974983225745,-0.0408787370142209,-0.0745299510644589,0.0338199047713257,0.126048485922233,-0.0386504869437794,-0.300538083453988,0.296911104626865,-0.276228324318559,0.202909676023779,0.0053081664656264,0.158194645831926,0.222148960922404,0.0276706311914912,-0.285822503671633,-0.0917056069180031,0.136588924527763,0.0264591084382593,0.0817264930114195,-0.0286401720366208,-0.187426060330677,0.269635930535494,-0.351947653125266,0.145128209417213,0.0441131185274111,0.0833525381060156,0.0575735454852255,0.242732601976239,-0.223900249986406,-0.0682911441786266,0.0808804729311984,0.16035910067205,-0.277485493659001,0.0185758511672449,-0.1393471883048,-0.271493984950464,-0.110562707057529,0.162292536117787,-0.0005132216287295,-0.0882634876030997,0.330908939428497,0.141648546242628,0.15011464993684,0.0247553358216667,-0.0090324880148727,0.069213241904198,-0.0122440279024951,0.359591604954737,0.0059048718526512,-0.149873474635098,-0.119386650664328
critical,-0.114957583312567,0.133483696020994,-0.0901138918228281,0.226320996013232,0.172863544158885,0.179994171457035,-0.269320684538914,-0.148321056191593,0.273156851651025,0.114901994178205,0.0049304346278863,0.220754329960141,-0.0854700743122986,-0.148840883510029,-0.0773873108078216,0.268363954189252,0.0373636509082221,-0.195303981842921,0.0662064293181154,-0.0214119812715456,-0.0003003995473638,0.104850065986459,-0.0179663737697614,-0.114522805072634,-0.0951745704142819,0.233105454611037,0.109022352110369,0.143228103743206,0.0716377978499695,-0.312950057835547,-0.120120079605699,0.298113501640032,-0.148033577672361,0.0366875652895804,-0.165757265820413,-0.168498476295249,-0.0578671977619223,0.18432604663507,0.169976297352765,-0.177926692102381,0.223289895093912,0.0051507812276254,0.0949387760075765,0.0001454620633669,0.0130786646748972,0.193518353181913,0.201873893946948,0.158494556901361,-0.0818413901985863,-0.247451987993007,-0.0214590138139449
critical,-0.244358889491296,0.225553324900825,-0.246066217972555,0.126113176959993,0.0216169608431873,-0.233553677054549,-0.219418775261291,-0.0284332492930767,-0.120282426006538,0.301993426468679,0.308190997105085,0.251801639794589,-0.220048055945226,-0.0717761915734513,-0.372677166330554,-0.229845428050568,0.21795399011034,-0.286373899294194,0.304837068903623,-0.0844955138454129,-0.303252963585578,0.422785503230461,-0.288031139325248,-0.0570709877042926,0.232741652516572,0.299282470413731,0.31046131728856,0.368653363187895,-0.294623067450562,-0.345805254878156,0.0121058549175444,0.284532010375278,0.274338762949203,0.11606475856851,-0.0352938181632312,0.141347825350432,-0.365481838102719,0.237838361414048,-0.247852396268284,-0.272523002420978,0.183560896718335,0.0988368562548699,0.143833801557611,0.29724634548553,0.339281536256461,0.180134763088655,0.311452647326855,0.390677954804414,0.0714270902538379,0.0318151644548109,-0.207723060186013
critical,-0.313472651577869,0.102738485916855,0.355114963689548,-0.0226420330212859,-0.021491086649701,-0.11600086714284,-0.0698539030622005,-0.150464727981907,0.167664393247198,-0.281466553792317,0.190840749692346,-0.0521408009946334,-0.173961242044502,-0.173111748853124,-0.272614678867844,-0.0397020384885089,-0.286514257922519,-0.151155233456733,-0.0736353167911619,0.226032836621342,0.122453586250489,-0.0494096414167743,-0.113580512963808,0.223472199163,0.471560996438733,0.17781809700367,0.343910070560112,0.516192589362202,-0.386425568150342,-0.232875231504852,-0.187145999855936,0.139888615684401,-0.22297029676369,0.222096799544519,0.164207813244995,0.0063280228593724,0.144301615910879,0.214092235627079,-0.252068478039452,-0.455618892837302,0.111245263974225,0.293668705167338,0.107641230658436,0.187099550503453,0.0338559666287221,0.262971917988682,-0.0339451244462392,-0.16586066201589,-0.278965770533147,-0.287781795286241,-0.222955021473277
critical,-0.148440659253618,0.0885323372714362,-0.0439927444382704,0.0004735408725317,0.0847229183022913,-0.0352751939323437,-0.20367710569653,-0.0868233717325437,-0.157496196020547,0.0364106888708508,0.235048995587228,-0.0014049322356157,-0.0361861363549789,-0.0372937229911124,-0.151907719232355,0.113623573031203,-0.0015671090526343,0.0227663584233307,0.0398473969631361,-0.0258549200892326,-0.0512998324919819,0.195164044595091,0.0996784245226147,-0.0046879517503139,-0.0873394824119217,0.0654058717207049,0.185243993503023,0.0750600865869382,-0.139658932513201,-0.219522462350598,-0.08169068767989,0.197784724214749,0.116898232916158,0.277913061400474,0.0573940025747951,-0.170792894480438,-0.164157148999952,0.0983152904357151,0.102884664053364,-0.180132787268325,0.105317830747396,0.0664816917638142,-0.0589946787560908,-0.0074722228935623,-0.0590418785117179,-0.0320032348508443,0.0457692300635505,0.153635847614813,0.19864666634612,-0.0815885715873342,-0.211323594717816
critical,0.0017418224304057,0.207884288068475,0.062168022112518,0.13435435920882,0.130740265370121,-0.0676490052612654,-0.100314431405506,0.200079353553808,-0.0333751048610739,0.156853328858487,0.137488360963525,0.265976575042614,0.102961383004455,-0.0238194273111766,-0.189953946709104,0.17628600414407,0.262998862284438,-0.148787020622455,0.0307298035740176,0.142941942987786,-0.0685551751670381,0.0409339347563007,-0.115425831904908,-0.0130408240458544,0.0971611016736807,0.242785544870642,0.111072978177648,0.263293792347619,-0.114233949894273,0.0256870748726354,0.197716419144805,0.0765767763052235,0.130355534551704,0.0623066631791693,-0.142080495047534,-0.109111024955517,0.0370042150512277,0.083907729350202,0.265674002994633,-0.18877346820497,0.248956046169318,0.22223783858499,0.0798271027468436,0.184808155286646,0.13044407155459,0.0150214213320692,0.0524065462093137,0.242398360885899,0.0360300998720398,0.0537813749572292,0.0280931106706172
critical,-0.0014264520064731,-0.0647937780934907,0.0030400505166736,0.280936219782341,0.0656965013128411,-0.249645456793627,-0.0737521609009707,-0.168616864352024,0.0082878007134519,-0.277251163584576,0.164529256935229,0.171221917197008,-0.176794198137623,0.115027591305618,-0.27803492751372,-0.24234404479531,0.189414196236253,-0.293888694694846,0.0415283471922589,-0.0287144484303689,-0.297369834870238,0.263584634953206,-0.262582486532494,-0.160950744293236,0.0959836094383979,0.22706976132608,0.25813325015737,0.198340463677326,0.22036509918768,-0.230468626567945,0.190172400306772,0.312829609411937,-0.0398363640119878,0.11188950614984,-0.161488924995242,-0.237158919563025,-0.324844034202044,0.210962017881338,-0.144288961115036,-0.171479849941332,0.200232853365702,0.258764615084893,0.157850171209766,0.138156233921994,0.122987219326466,0.0306420325872918,0.340938732848472,0.143503922503823,0.0929168899241564,-0.128766495391593,-0.156832610724042
critical,-0.049839956749227,0.16414224980964,-0.196127194993345,0.032305871785689,0.0957221643675129,-0.0684254386396356,-0.278532074883368,0.0932005913194923,-0.292361168446974,0.119382887425512,0.148339490197058,0.32958255356108,0.120108607390447,-0.022758082326758,-0.0547994048788179,0.0242247861035782,0.179150662429768,-0.124375853323286,0.0783126979838124,-0.0229661336245205,-0.0697696699383222,0.104050244653586,-0.0766782847985618,-0.0288938594385868,0.0179516825962049,0.129860951689308,0.0345907225817238,0.200516382907267,-0.217371745121834,-0.128564995622207,-0.0939201864548456,0.140227804480541,-0.151506316452871,0.0963045777883356,-0.0061608310407086,-0.125880222390684,-0.0548328985334994,0.172851781588446,0.113939867120987,-0.067539894381519,0.141821297052404,0.0987194968157253,0.0223912195029103,-0.0482621138403499,0.0131361920752883,0.154187062729511,0.162573907620665,-0.0672218855133118,-0.0675745454843105,-0.053568868743431,-0.221988395702864
critical,0.0932234838521964,0.119064652120654,0.0286336215475481,0.332031640036579,-0.061963951838216,-0.265318402649213,-0.0442248991351479,0.202736049605722,0.223921526822138,0.0210759059624033,0.279790620573419,-0.0202645476501037,0.0263770305261732,-0.203611887179052,-0.156648576488382,0.126530375462248,-0.0220213500081485,-0.126787972055659,0.0514723268741694,0.0533328179267361,0.217234613156284,0.0332205988112997,-0.13427342600535,0.186076938689903,0.243243171142852,0.227918943444653,0.130028438318828,0.0568869138791633,-0.0663519292100972,0.0294762238042234,0.05583768958155,0.113362849720768,-0.0928826845204666,0.250412683580295,-0.0446123698240809,0.006865542048204,-0.185110848462599,0.077588785193182,0.0004450602596652,0.0364852591031907,0.154983148361801,0.392545689741066,0.0977724648172933,0.0489396446754605,0.0416324528787356,0.0636053690507675,-0.0075073590447589,-0.0048277959734789,-0.139143132354032,-0.110379682489634,-0.0886871149115326
