group,AR,ARNT,ARNTL,ASCL2,ATF2,BCL6,CEBPD,E2F1,E2F7,ELK4,ETV4,ETV5,ETV7,FOXA2,FOXD2,FOXG1,FOXK1,FOXP2,GMEB2,HIF1A,HNF4G,HOXB13,HOXC6,IRF2,IRF4,MAF,MITF,MZF1,NFAT5,NFE2,NKX2-1,NR2F2,ONECUT1,PBX1,POU2F1,PRDM1,RELA,RUNX1,RUNX2,RUNX3,RXRA,STAT5B,TBX21,TCF12,TCF21,XBP1,ZBTB33,ZFP42,ZNF250
critical,-0.081404176846044,-0.273874351261209,0.0563040386061636,-0.180818425229855,0.51919699709753,-0.0712564841286899,-0.136722796439835,-0.458201154245696,-0.326526920770735,-0.0369186984130766,0.0546415447682203,-0.185907264512146,-0.338794371879346,-0.268506425011281,0.230946836563232,-0.452930796898299,-0.132789258605332,0.570261482508888,-0.287730233967526,0.0147977185508312,0.0072112543635638,-0.117587386882184,-0.40518186062699,0.301320032914724,0.427286317446688,-0.0292704353563638,0.332858250255856,-0.0692849623145319,0.0501702682132081,-0.0111554862161064,0.0987207738219801,0.0888222270636854,0.249849970703909,0.604568621007185,0.188892756349102,0.161715389177546,0.513151872715744,-0.0858773702533463,0.0826415778620919,0.608491588129937,-0.0461578255642615,0.444141614390805,0.113200541505235,0.355031837064284,0.120807272762329,-0.0330175228742543,-0.0322861596531229,0.226526294940762,0.0682505010286564
critical,0.0384910753235548,0.340287118710686,-0.124413758913178,-0.219152617502618,0.156363445089927,-0.211719855853542,-0.114187876063973,0.0307897210551002,-0.467248400138578,-0.275892551635798,0.213964423203225,0.259120475484524,-0.2925672611289,-0.0277282639461788,0.0246021157694551,-0.23416310893627,0.19184704587361,0.0199641989487321,0.257115125728534,0.0198019945309942,0.0497454874741112,-0.0599126936178265,-0.15173759366677,-0.104841043608885,0.248202830950538,-0.207632509895017,0.2075664619284,-0.345553573066026,0.141194013130279,0.0719322866809085,-0.278352719205214,-0.17991062704056,0.0623259198228512,0.0823496756276553,-0.209118130732132,-0.140472289652757,0.145900875079953,-0.228249120462912,-0.319821417294722,0.216839105023985,-0.245735402138817,0.395912855552499,-0.085137699288995,0.124984866622297,0.0450659101924905,-0.147953569602685,0.0157777627038108,-0.0007342656233208,-0.153133695855073
critical,0.112919436248752,0.578469677189949,0.121538161241144,-0.28616248176474,0.0262105076122255,-0.257361211078767,-0.011761661208117,0.146287348232383,-0.165530998585536,-0.434902592856602,0.0555751499594363,0.208147681483623,0.119540689974966,-0.224631499836354,0.0743142926628466,0.0823147445354734,-0.416885381361493,0.36190358063793,-0.102557819661362,-0.368158728926795,0.328631057067074,-0.117278244514604,-0.0850127262525976,0.259235613489691,0.225126187246131,0.0190916950610395,0.416271013366393,0.0830284060680128,0.214055043964082,0.181608741401405,-0.107461909672725,-0.0037286474871801,0.142138957272013,0.472699145923625,-0.190639514474265,-0.108197795958873,0.216907048392261,-0.287329884326377,-0.147617962033698,0.171262171029637,0.303610349055005,-0.277864206708098,-0.373959102477093,0.195405202273233,0.0634455267237344,0.0224741073040191,0.24108356033703,0.0878621464071006,0.0573925834928938
critical,-0.7016037592864,-0.330760497664896,-0.743292261683617,-0.14849935758659,0.794603423924656,-0.525313527793048,-0.651244126821259,-0.381338416515464,0.0083563231238197,0.64682793955235,0.0048508240529479,0.652355321301809,-0.100538769007495,-0.490162326283544,0.545679086891643,-0.681755743671233,0.689920775809782,0.475989865104752,-0.443775973767597,0.140389865037806,0.301205227326016,-0.287296339136241,-0.0410630857284265,-0.23310300362736,-0.249468457743446,0.727800634576601,-0.0302461388499315,-0.786066651341732,0.324153268933404,-0.541760463722227,-0.652238511601305,0.209469839517789,-0.753427694739354,0.703360628601779,-0.731155049236387,-0.799133199412007,0.720181117058992,0.148208371024264,-0.694785988116743,0.415566694390257,0.678835625061807,0.215128434709659,-0.696144663663899,0.381482701740854,-0.321694070065025,0.583773251654997,0.713819201088873,0.592897418125655,-0.176041155173609
critical,-0.0441342681691272,-0.165151314966062,-0.123452999778602,0.0345092299929086,0.134857773758806,-0.170505174257994,-0.139020778124967,-0.0132671214478871,-0.0530987247778833,0.185470355072548,0.166294473346376,-0.0114128792755098,-0.161603066074671,-0.152675083294793,-0.24882757802905,-0.177926195595156,0.250786565556154,0.0241026543038873,0.0019000682650705,-0.0803163064164031,0.007243016582551,-0.190612541460135,-0.0584962279676177,0.177609153851829,-0.0545604836121599,0.412701685500117,-0.0227892847221413,0.21027411742043,0.0767431181548381,0.264362935194189,-0.0380992523293404,0.14355849652798,-0.115702467013027,0.20787588523615,-0.080081876336775,0.0563436485795435,0.316232149022534,0.116569110126545,-0.0671215091420183,0.126231245615897,0.0457964771911709,0.0842607795514215,-0.363818961250013,0.0559901330073384,0.197256389674275,0.167673308774827,0.0285134936611446,0.148455341861488,-0.314455218897693
critical,-0.326544290188881,0.0329257061149156,0.0303271408443351,0.0168801925428839,0.0194170250082242,-0.3338249029069,-0.281682803400791,-0.213319380437726,-0.150266393435441,-0.0862461305410475,-0.180664141175769,0.102428999604739,-0.229622757081647,0.0366366193699184,0.0049718058020343,-0.0958796634087949,-0.282972504590268,-0.0334326867779509,-0.331765728022106,0.0250704638681193,0.302711954895861,0.0399632459123008,-0.368634102631697,0.165426041252275,0.33993207788531,0.11215564612039,0.233717571219237,0.0003207533672273,-0.0343157231129079,-0.235082637875111,-0.0351568325843059,0.272411822153819,0.14348890308013,0.423596748287229,0.0047873790463791,-0.493107629767697,0.410875546277384,-0.304325496092827,0.205170135705973,0.35676121225386,-0.459065331537998,0.154227067331644,-0.241432499944123,-0.018155618021149,-0.372743706920543,-0.0097513396377475,-0.0155031651559942,0.454719213439076,-0.0221928148738486
critical,0.0674958885446165,-0.0752222115473219,0.386471455202499,-0.364907293084985,0.476757722941292,-0.376594490112669,-0.328119457331379,0.0636335597782087,-0.0618900061170152,-0.378888392350854,-0.203186672268775,0.100484311630957,0.173694888345888,0.0715579398654032,-0.339372903544628,-0.11234892581271,0.0817314924280265,0.218223010282794,-0.094504204067215,-0.341792177002824,-0.114030336628638,0.0953500397172507,-0.21330542789797,0.104747215646405,-0.15277080199568,0.481591407280415,0.22810117986424,0.292240596380954,0.29651197644852,-0.0745425065187977,0.13141461543066,0.36479744642359,-0.504465134320418,0.514195746243678,-0.0592225776452335,-0.128511567580266,0.234843745491658,-0.57408373859097,-0.398332262595933,-0.191512427243538,-0.0978597690088382,0.305401347634209,-0.424372702188264,0.349037714536973,-0.169892189349643,0.0095782214283397,-0.31246570583677,-0.144214881674365,-0.0699874017592838
critical,0.0983712934135185,-0.154969660023315,0.171542147601038,0.414654915694737,0.517768174626583,-0.593464740958954,-0.402056277487595,0.0936651454959241,-0.315049877323951,-0.208505861879233,0.141206378499154,-0.469854475006027,-0.0181880551136718,-0.04368854747202,-0.052632697495694,-0.035071938891937,-0.198381155124621,0.713687883953298,-0.670699063035392,0.0775249198920892,0.378942068611054,0.269094156865764,0.230668859272246,0.196692958833789,-0.147045574735064,0.364732598805924,0.289001142189344,0.0743779884723983,0.404156980598513,-0.209911855880799,-0.0425143329237368,0.0364938463074211,-0.422019166750182,0.462251009405885,-0.162341942302225,-0.497571634718442,0.213486379573311,0.190753049399704,0.112874424490673,0.386330645166025,0.351478728678587,-0.213891086999063,-0.605078519340131,0.525472055358875,-0.456704232500227,0.184365279203062,-0.422252751158842,0.274491023119813,0.224767036052531
critical,0.10098924305037,-0.180467070218526,0.0740712810502166,-0.144949882295442,0.248997498402887,0.0775014821459279,0.097399022025478,-0.24215651376392,-0.365955881319807,0.189762168154861,-0.0107165351396312,-0.22459154053972,-0.0426258694529225,-0.179020908802475,0.176685616453426,-0.349728403581456,0.124673036810471,0.258427554359083,-0.270134939461161,-0.167052894316196,0.124182363702334,-0.140023540692143,-0.0047755359660918,0.325483647585446,0.012462112802428,0.0172238273305608,0.32977154971248,-0.0579748054576874,0.312131149548494,0.0451455682473419,-0.193305135781913,0.160629833296912,-0.199705450525463,0.13509010746099,-0.249971680627759,-0.392387174328229,0.0697622728879048,0.159313998633554,0.0071854110135173,0.222003820008748,0.0940379522407451,0.0824837366518262,-0.201633191363595,0.332221104106228,-0.211702338068003,-0.0165400882722934,-0.252798972750022,0.21789839463243,-0.265549960842149
critical,-0.0051539658787987,-0.132934065338175,0.16172679292391,-0.442050195681,-0.191568973889901,-0.145273903833515,-0.127652554489481,-0.26550424295445,-0.0364102891088185,-0.435537207474912,0.203311717887804,-0.0222849583769788,-0.217431738060955,-0.478553419566878,0.290141298133582,0.107953128593584,-0.157588196710333,0.286736337290635,-0.325064928383859,-0.0639883408461151,0.0232588965282902,0.144615440336744,-0.132654002038342,0.303649024624082,0.533985763654661,0.341952161660141,0.408741753543744,-0.126910220789965,0.0156403507206217,0.349669914197804,0.0352183662575226,0.419432480443402,-0.10730530910453,0.470910220863915,-0.312961798885951,-0.451882191506425,0.202288130590817,-0.0107791522798993,-0.140578820584202,-0.169218594923554,0.400731874497502,-0.0230115893038198,-0.392631349708119,-0.109123168280627,-0.241458239223213,0.162143419987274,-0.149085305538893,0.193065132239201,-0.404257925234697
