group,ATF1,ATF2,BACH2,BCL6,CDX2,CEBPB,CTCF,EBF1,ESRRA,FOSL2,FOXG1,FOXH1,GLIS1,GMEB1,GTF2B,IRF4,JUNB,JUND,KLF1,KLF9,MAX,MEF2C,MITF,MYOD1,NRF1,PBX1,PBX3,RARG,RUNX1,TAL1,TCF12,TCF3,TP63,TP73,VEZF1,ZNF143,ZNF263
critical,0.553970366826674,0.254685399131567,-0.238741761150181,-0.251018132390475,-0.0152525330115097,-0.563869533187962,-0.0470845582935328,-0.206078797958398,-0.2138150606894,-0.327062185703284,-0.18415188842019,-0.558284499827193,-0.517980430349088,0.128378122243093,0.375353312449026,0.142890911276256,-0.381022366806425,0.0852357146138967,-0.509965422208825,-0.0082448675855536,0.127579804909981,0.259186466221182,-0.243871947378892,0.0621291547731017,0.0666893003537339,0.0835335289214452,0.267157819363998,0.08972757699847,-0.402886212889848,0.020668491656014,-0.199646325570294,-0.131269477250175,-0.295011660929022,-0.336767503221445,-0.0076129309086945,0.25203378178982,0.173759933581672
critical,-0.117172086108492,0.178705011742334,-0.138851933046846,-0.0869716326506802,0.185401504442016,-0.606660577072227,0.29805296703301,-0.159848420955464,-0.571636270309913,-0.1154196594663,-0.0441430772581683,-0.129036222233131,-0.100147574383351,-0.123255769064314,0.556448242388595,0.21106298129027,-0.0763471010699112,0.398493603590364,-0.511658218635336,0.140651123367605,0.286548808456022,0.582754757010366,-0.27453546169294,-0.191651539824263,0.100445298242737,0.398995964426212,-0.0438690655937227,0.243880695794293,-0.185942480183556,0.0989529349150261,-0.176774009514405,0.171764055856422,0.324543526461952,-0.489464081351296,0.187378169162988,0.0162332365140956,-0.22913431668029
critical,0.314882474598143,0.205562276256385,-0.140835823935444,0.231221684504815,0.149561856384675,-0.370587774291509,-0.204829566072808,0.238134663307237,-0.210091919484832,-0.255172720206532,-0.0478730252740112,-0.0349267915295804,-0.139956732762999,-0.0387848077218697,0.170697948284333,0.0863760567819441,-0.186213585382303,0.23117210477499,-0.0048940139807011,0.165969238414441,-0.062347085426036,0.232567756914442,-0.114463261313345,-0.139805347787477,-0.0236555704208443,-0.186638636662358,0.272813383636428,0.0743319210451445,-0.36408155633517,-0.137775052099427,-0.272740797071417,-0.199103739965968,0.107862657815657,0.191198706430339,-0.144502250707724,-0.285406519977846,0.19993008796875
critical,0.250688930352784,0.304409908856754,-0.212896710315044,-0.0329813835941508,-0.145962027508233,-0.250342912750575,-0.106796615092833,-0.133067820757274,-0.302943810954634,-0.326633012725725,-0.309830101260677,-0.255404083572083,-0.297294031573194,0.244150069775678,0.377568082443843,-0.237446083478548,-0.178744363305113,0.34805218198542,-0.248192662725118,-0.0271379876720899,0.0341230647776516,0.0851404257929493,0.239341390316873,-0.211922498050865,-0.221434599214606,0.22782847627492,-0.194007342813358,0.0986942353871895,-0.0732835425084378,0.135436019353142,-0.0401778452085154,0.218012798900218,-0.0309209665536778,-0.171937291756774,0.253179937420438,0.0465382191742387,-0.188550435114483
critical,0.0286676237497402,0.0118647806086179,0.0168824893110015,-0.13695986606203,-0.0409062728499083,-0.104431745607561,-0.152046412326738,0.0263788114639595,-0.0854434740325404,0.0224798971949365,-0.122546720355202,-0.115099334964624,0.062019066964214,-0.0059462893417976,-0.0264037984976471,-0.141003080450598,-0.0590431112520254,0.271792710881406,-0.140478040405239,-0.0037055770958654,-0.128376507652431,0.168224579625671,-0.146574876625004,-0.115199595437295,-0.186756525497973,0.0240622011032014,0.101025075902183,-0.0363539476499555,0.0347241683776842,0.0601740868643086,-0.0566162456051209,0.10857490813088,-0.0072043864879664,0.0132175161448783,-0.0368633707992607,-0.154171871879786,0.0335260401123656
critical,0.170966472578859,-0.0716978523639424,0.0839473633110703,-0.184718118035298,0.319106939255315,0.0478099860960209,0.0914749050921512,0.132026098204428,-0.0360552201797352,0.181735997935287,0.101680276887902,0.0431272926286742,0.0823557317178351,0.194612761106577,0.197004329225474,0.443840763552517,0.214322980760604,-0.198548958753051,-0.197644072409551,-0.254159484929316,-0.279670274576651,0.0748824032782391,0.219268628250069,0.367805843869791,-0.0677040932836351,0.350699796198773,0.244336568297959,-0.153937688577416,-0.106938584693579,-0.104891483768202,-0.230565220605778,-0.106416926151169,-0.21174314683351,0.140349842100474,0.382626174649229,-0.243099963266419,0.199794706652158
critical,0.296652211638859,0.203240353238329,-0.0139937414877177,0.0612138115286608,0.042259563178999,-0.0816027443879207,0.0800675391582514,0.0252646048811322,-0.110722634686872,-0.100799654641844,-0.126215353426901,-0.0427652503284142,-0.119556987846482,0.16407300880767,-0.0182172950207706,-0.132802856964436,-0.0012307084841189,0.2057299541429,-0.0423065910262522,0.0517351604756723,0.125209505682182,0.205097558450965,0.13059940047478,-0.168922284457882,-0.0571399814332834,0.142920353838552,0.190278140841122,0.136976090551964,-0.0501826456614265,0.0441858279734736,-0.0477954573162049,0.0002849080160165,-0.151328164274612,0.0367198108813754,0.0515055031044014,0.0140645439451122,-0.0981025323751942
critical,0.0314514267286438,0.157910149970544,-0.0045793112183669,-0.0485282973290454,0.186595860489341,0.0636365945827943,-0.15232387778559,-0.0180728967998765,-0.105656681137663,-0.0949690994967275,-0.11962090971519,0.0209922307243311,0.0965142202535355,-0.0841475794033925,0.0199685274511938,0.0146059450924031,-0.0205344804658655,-0.039050227037308,0.12734274689508,-0.166642034409409,-0.0288885429818947,0.138694362595303,0.0771593340122802,0.0421810383621375,-0.0731981938846131,0.192753146544762,-0.110828892353692,0.0484935184642995,0.162307801355305,0.0877407040533886,0.13506557965316,0.078933985320629,-0.043237164298306,-0.0673834696911564,0.0265842108909041,-0.0021057308351971,-0.0712465951460879
critical,0.326791068220919,0.378255169360169,0.0530060610244613,-0.153194746306108,0.0611341501106927,-0.272963263241836,0.129693690706256,-0.0870444546063751,-0.309995283822683,0.0186018331227319,-0.0564953921978435,0.0155325070996936,-0.328133958760582,0.305938971066262,0.27843925284453,-0.152438287625387,0.0668809213805267,0.274460692868055,-0.189908990453811,0.012192302762181,0.21601113990685,0.234436180894446,-0.0366036071124725,-0.150387479528345,0.239096007926038,0.270332305362541,0.0861352448147719,0.0617469425298965,-0.171646558605133,-0.175548477245999,0.0530686160111863,0.26463550076422,0.103605144365433,-0.11491196425643,-0.227001512265542,0.0392765824200854,0.0371832011725569
critical,0.166916301522739,-0.102194932272769,-0.0329775956690116,-0.0730736267225455,-0.002513428751509,0.0374471285633912,0.169964380398624,0.108128677439587,-0.200143637492129,-0.0753968786823865,0.0065215164034652,0.073140733108225,-0.0359077855680722,0.254184155393774,0.0136595082440806,0.0602706820846742,0.145921425669572,0.0586435757670521,-0.135213085234664,0.127909058394017,-0.0251970378320035,0.0837701599184292,-0.0382067352495326,-0.160285677060016,-0.0370708788553667,0.227683873493588,0.0009146598075459,-0.0224039953190499,-0.0323853766568868,-0.362290318835843,-0.203222025435957,0.0404160186944392,-0.0273842199595903,0.063842429206308,-0.138426855210414,-0.15485929927109,-0.0691288854811231
