group,ASCL2,ATF1,ATF3,CEBPB,E2F2,E2F8,EBF1,ELK1,EPAS1,ESR1,ESR2,ESRRA,FOSL2,FOXG1,GLIS1,GRHL2,GTF2B,JUND,KLF1,KLF3,KLF9,MEF2C,MITF,MXI1,MYOD1,NFATC1,NFYB,PAX6,PBX3,RARG,SP2,STAT2,STAT3,TP63,USF1,VDR,VEZF1,ZBTB33,ZNF143,ZNF263
critical,0.124326940428035,0.42473379862851,-0.15447928519259,-0.38572910497013,-0.0229464755502263,0.29132277602445,-0.218651020346028,0.406347122607179,0.073913493945534,-0.275386528140853,0.165208798787241,-0.155958043132745,-0.208673188697159,-0.0630543679664272,-0.361700711484924,-0.432266003850731,0.365514983373795,0.142041207822991,-0.404769737972183,0.278009772791195,0.0151949583735447,0.232779401462499,-0.272623605547372,-0.0447479233523971,-0.0749457603844242,-0.0193595522824931,0.210536579475573,0.108128041202358,0.174144264623668,0.167462266597471,-0.030707393259879,0.152957187864816,0.15931060683029,-0.212312119230034,-0.0621019384280585,0.279593706238729,-0.0221196569704078,0.15101102956409,0.212857361413986,0.0776398584523398
critical,0.233598064349829,-0.151564995579087,-0.0925633984895556,-0.463321825058736,-0.468721723780463,0.316141459053594,-0.28311026094992,0.0074917115224677,0.260449680677914,0.0243196004034966,0.0576454101623356,-0.436066431124925,-0.154235598065028,0.025372622314998,-0.128999792650582,-0.300073492014168,0.467614100459714,0.37321095522953,-0.390557575932379,0.213093852629809,0.190575545712488,0.460799357928878,-0.333506108175837,-0.212035374264176,-0.18914739257945,-0.297359680310377,-0.12446208741749,-0.214491810925458,0.0020352205230939,0.319124369802693,-0.276491029069483,0.0741368054159479,0.422558130960077,0.210519991600902,-0.0689780598460709,-0.0236315341639353,0.200994202461273,0.418897771936214,-0.0613652002947119,-0.0900217600343707
critical,-0.177695057101359,0.163130951845527,-0.17402929490684,-0.232952270656785,-0.157404068432238,-0.0236174664213391,0.287355785870842,-0.106421873506024,0.0651372989672131,-0.0722201649422054,-0.0104452706804132,-0.13625071736551,-0.172588173552499,-0.0920312226560869,-0.0492640548137402,0.128252291687605,0.123420174242256,0.218089659783348,0.0058886702234493,0.14101727678532,0.21079204073439,0.0926835683304727,-0.133606678443012,0.302538273700605,-0.130582287451644,-0.110686957350749,-0.146359938184618,0.27423678743522,0.225843181471577,0.0284222632093492,-0.0426620439599859,0.100619959365709,0.139043084930811,0.143010183001305,0.128885172115642,0.0945916245556951,-0.0760833520982129,0.124690324886824,-0.307566487618819,0.180314259062639
critical,-0.0369180968706888,-0.0208815946478875,-0.0410516326882454,0.0714954896222209,-0.137496804022193,0.0559732943598572,0.0806547950526614,-0.0325205698758925,0.066400330623851,0.0243068914648974,-0.0463755196609953,-0.0287015992725393,-0.0604212863622798,-0.0597348220779865,0.0298097890341435,0.0443045852739639,0.0466980907436925,0.0395066558251406,-0.0129184189275259,-0.0278795803705389,-0.0436206909669108,-0.0176438438669355,0.214131531646358,-0.104892016770919,-0.0810451356564023,0.0615295228507429,-0.0995865246049615,-0.0266339980681103,0.0140237116238775,-0.006811623433686,-0.0514348391585787,0.0580975596685282,0.0279782830721831,0.0174179662309493,-0.0045062603954872,-0.178074003336273,-0.0669720804695125,0.0570933527436254,-0.0692208884328067,-0.0494816720316281
critical,-0.0636827919584603,0.154770978861316,0.109579884502837,-0.13181067640264,-0.0179562424927375,0.230442886549472,0.0363100008379253,0.088771120920632,-0.116052370535713,-0.0657835441093033,-0.158832976416677,-0.0751405280588946,0.0994369602992293,-0.0738906103114821,0.0743003525978799,0.0642395649505357,0.145233106388961,0.293920337117274,-0.148390974828812,0.285077803888401,0.0283556083109384,0.138741810457704,-0.165354054687037,0.123230227757874,0.0160642802139228,0.0663685319489501,0.021590941856545,0.0613353166405209,0.0747909774473157,-0.0279555844720374,-0.0868437333331998,-0.0465701734081073,0.187888939943998,-0.048652742657182,-0.223135554526789,0.0027073713736278,-0.0153284996889223,-0.276227119703563,-0.0243274685726632,-0.0011903530692062
critical,-0.0358189178470692,0.176220645607397,-0.0888976497460613,-0.0771907325748482,-0.0066376842893979,-0.0465499786144213,-0.0869526562885777,0.0140813029525885,-0.0040376834019393,-0.0052558240692059,0.2069621898214,-0.26248986644576,0.0018854238332542,0.232634630371862,-0.0810557803629688,-0.0215704064481624,0.247262268186146,0.144960031587473,-0.25478147953952,0.127147680196711,-0.0833054705101114,0.0688029159848816,-0.0935814245170823,-0.157676401913739,-0.0712399726290579,0.120612336780176,-0.254493839662004,-0.0498255326373918,0.178594643733951,-0.0867665819742822,0.0789597307433939,-0.0427827490595796,0.010589049884428,-0.0051944453891432,0.0025343580043599,0.411934676662576,0.0664013943660048,0.0404373081715392,-0.0512477089590145,0.0377201063097291
critical,0.100103508545243,0.148113972986252,-0.0134032782546612,-0.103916889726584,-0.0007414314315645,-0.0186097944525668,-0.0791414997156442,-0.0607810455754215,0.104524528795428,-0.0567434419018984,-0.0124647892310073,0.0240349895904352,0.1157660308753,0.0377229912616313,-0.106298839060263,0.110614337569825,-0.0083269981784305,0.0860026840689024,0.0829826285424594,-0.0286523651498135,0.107621252695014,0.054910304237908,0.113262885444454,-0.0915177714174175,-0.200528333928542,-0.0160899287119284,0.0421706982618517,-0.0254172765775896,0.192688824675037,0.0748376859980914,0.0195821574192952,-0.0508450724564252,-0.115301717285932,-0.161269151130278,-0.101808800837841,0.02483227492549,0.0415053674002379,0.107444710728792,-0.0573707747761992,-0.0417898069151767
critical,0.120802279192546,0.0948796115440125,-0.10186093521625,0.158567917406577,-0.122274666251276,0.0171606348414139,0.0016730247085451,-0.132229109941498,-0.0505040292809835,0.115084489450705,0.0284823974523188,0.0462256313697461,0.104626118640016,0.0394741244606824,0.171271613491228,0.0677138236794535,-0.0470679428853257,-0.0485390301320382,0.122425361123974,-0.16481111449568,-0.0310173308422394,-0.0235197318353732,0.0014271269377246,0.0515695918426245,0.0346136107368738,0.0203641882000679,0.0618781009934475,-0.155154494399935,0.0003108217146478,-0.11684061880706,0.103151765199004,-0.0544088478871075,-0.0800739361209239,0.0315163420070008,0.0621797740312059,0.0165035298740113,0.157832307126194,0.0251294823614973,0.13782216772247,0.0852994470576819
critical,0.169341582076342,0.101480540746328,0.0302135968585682,-0.219975627553069,-0.0776562790811942,0.22634708042176,-0.139304135835149,0.0242853146465563,0.132602491671267,-0.0840181833715917,-0.0570244740188214,-0.131700284654027,0.0899255461792506,0.0815537754929201,-0.260721962278654,0.0889660476922485,0.227323829520947,0.193388133672285,-0.191429994816268,0.134328694831634,0.156576833662405,0.145783757331227,-0.101142501637426,0.0698901749589919,-0.114024578510853,-0.11152350700713,-0.04526186468961,-0.0049227173014866,-0.0414035587531705,0.139755324381998,-0.135248808470255,-0.0936234943122864,-0.013227647939762,0.0815894672524958,0.0254748779881689,-0.0743561397837838,-0.144110593729168,0.0745086983667492,-0.15553397341427,0.0414528809260355
critical,0.0827819141816595,0.0308518013935697,0.117651801251339,-0.0076164211432638,-0.186729098860648,0.188333149231666,0.103356598941605,0.119747653659353,0.0287911697226978,-0.106676205178698,-0.0433281551463257,-0.157387717269728,-0.0360769622348589,-0.0472091076976089,0.0058809429007253,0.129793362458281,0.121956644921234,0.12919120517891,-0.0665525159759317,0.17492856456906,0.11848205363768,0.147092748714469,-0.0898383233038452,0.021167317947104,-0.157531820925811,-0.0531958048299777,0.0010818356530921,0.131960346492191,-0.0632216142574949,0.0108187246117797,0.0621346024673308,0.0788128982849921,0.189495111486632,0.0121427344646783,-0.10033585135652,0.0867184009324613,-0.152119951069073,0.0543157368519194,-0.158608871527744,-0.0204496752983946
critical,0.166210968227307,0.122988476895008,-0.222663111504976,-0.0910398367930112,-0.0318587082689965,-0.0056439563444019,0.0095511688103518,-0.0976322287290212,0.0977955149697906,-0.15473097545627,-0.191680546716882,-0.0854218508162988,-0.111233349184465,0.234434285492219,-0.0535153391794346,0.149056939331853,0.0184705783748302,-0.0318340517950436,-0.0751740946840002,0.107918563017845,0.0992417485564988,-0.0031418553867196,-0.0351174163327262,0.013739079297799,0.134170271698183,-0.0477426771592062,-0.144676054196224,-0.126687674822768,0.0957663598469544,-0.154963143275066,-0.0574004950037192,0.0124331248338746,0.156076206956366,-0.0029202546281887,0.086740524889802,0.0782954868746501,-0.0127402964164074,-0.0107051588837913,0.212470259357761,0.160193083316473
