group,ARNT,CLOCK,E2F2,ELF1,ELK3,ESR2,FOSL2,FOXP2,GATA2,GATA4,GLI2,GMEB1,GRHL2,GTF2B,IRF2,IRF4,KLF3,KMT2A,MECOM,MNT,MYOD1,MZF1,PGR,RARA,REST,RUNX2,RXRA,SP4,SPIB,SREBF1,STAT2,TCF21,TFAP2A,USF1,ZFX,ZKSCAN1,ZNF250
critical,0.58459978337742,-0.547594837607249,-0.145477040466794,-0.288520285304899,-0.505568736996606,0.0988819133231606,0.49421027690375,-0.420590525626947,-0.211999300804631,-0.106180431118785,-0.607583551389246,0.450059659648435,0.0199290832791141,0.340632505262689,-0.355474679976181,-0.364516024520888,0.265855311346574,-0.0235734333424939,-0.22068239009484,0.367770167076421,-0.231284250864168,-0.248723445554924,-0.0799648904909869,0.481718245900673,0.578217704623763,-0.262568801864463,-0.187700357423349,0.18425967915938,0.0847980974925697,0.449539704249662,-0.296123195664878,0.33499057339204,-0.627809966580449,0.447189179488173,0.0073307950631261,-0.480074088965161,-0.503012298958795
critical,-0.163040205765172,-0.252135428398785,-0.493590305864207,0.116968815317127,0.11596002634666,0.55051544437796,-0.319394650254735,0.0059459704761884,-0.416383797818101,-0.13714972757966,-0.52795472139135,0.378791880860498,-0.0707261342250684,0.32856108281985,-0.118436994649212,-0.219578583790121,0.247326128264278,-0.27588107054718,-0.193578629178448,0.061595484979422,-0.357909124249004,-0.328400937799933,-0.0676292272453723,0.0275403238577269,0.563106956558593,-0.305431199739562,0.0194216532841801,0.138404270228812,0.135640742064615,0.535431235366033,-0.198048537726562,0.22132753019238,-0.512659552112802,0.392472547827453,-0.360317678951015,-0.429993961379997,-0.478017302574459
critical,0.0574372456494744,-0.32251092507294,-0.101958027946838,0.288860472946853,-0.0316257961367328,0.171294728763624,0.122513824942302,-0.225797753621993,-0.0145597556285764,-0.190079805974884,-0.267294042013259,-0.245657953771468,-0.167867451378804,0.270447169365655,-0.0875341988215601,-0.421522845120018,0.427127588137318,-0.110327586100519,-0.03000633550322,-0.0585316636046352,0.128676745235505,-0.234142791024974,-0.124871090271371,0.381978339573752,0.4043939809555,-0.143976717436755,-0.115293526235396,-0.1005484006226,0.431860437576424,0.152070058234768,-0.292014748812163,0.230503211028115,-0.350991403745087,0.400236708762935,-0.402576172141846,-0.110717448808966,-0.122230831360445
critical,0.280584427831919,-0.0541229976911458,-0.318025718592063,0.0494116682474876,0.168217591240349,0.209169719823252,0.153596219728798,0.0727801955944404,-0.248201758782437,0.02902883527215,-0.399489366989564,-0.231593450506981,0.223885228711552,0.0234362728036656,-0.125507209402541,-0.0579620308106005,-0.163426063814327,0.0394441958747275,-0.223497651594775,0.209250041711344,0.108277901107218,0.0576132981395109,0.362462928094545,0.399963043098995,0.0781480085607849,-0.0488172305180321,-0.274606766361215,-0.160146170780101,0.295771723267299,-0.345373075695939,-0.247900482005121,0.216769973265059,0.195822858116786,-0.0051268782785016,-0.235724932120641,-0.0420155030276981,0.26556411085306
critical,0.420231816155977,-0.295666396807343,-0.345448860991536,-0.213748727143633,-0.0483423042319638,0.085748432792053,0.323654752104066,-0.476558591603612,0.215018998097169,-0.223645618555609,-0.532093279077521,-0.0461384230929462,0.19585115492345,0.356699565103194,-0.239418175538921,-0.507237739261297,0.515704445854911,-0.258683899713721,0.0325295349902461,-0.211185741185359,-0.0040586325926462,-0.385552328094188,-0.0034925437456227,0.395766553452348,0.513670765437521,-0.459802237042544,0.0246021090713839,0.515313233573516,0.0609212597627666,0.315737613042006,-0.539745141923272,-0.238165672792588,0.0205843121830108,0.0647214740436384,-0.461827500940733,-0.462334674153347,0.0655070158357635
critical,0.153153387245232,-0.218140049620428,-0.419903767431578,-0.191340393141293,0.29918230238025,0.720153621762925,-0.0630831764785341,0.0656826738387953,-0.0578983283324751,0.0491682200206653,0.0149196204552151,-0.0775978190884288,0.291893086980149,0.233314694231651,-0.367816080257333,-0.583725215084883,0.524034129952228,-0.120738569545906,-0.238218154151111,0.703844550484959,-0.577018195526562,-0.387042946820987,0.066281974175154,0.206302324714676,0.65142094646982,-0.702368805557981,0.222670683000166,-0.171202872997863,0.229460524321709,0.115606835356696,-0.634704582452531,0.208186648433201,-0.564022380593147,0.480885534576185,0.0691017722813771,-0.407876349822794,-0.336625841485648
critical,0.471905518221516,-0.444076111850699,-0.443439823381551,0.431072384403841,0.239466432408311,-0.179547692302002,0.263619227879874,-0.586309242390712,0.208734612197503,-0.548014720860617,-0.368890834322938,0.455008088323779,-0.142146662627107,0.314695047963258,0.363988641855523,-0.421696042398943,0.619779014946914,0.354945073456983,-0.0170367360091422,-0.362559780408894,-0.274590587692241,-0.420548900429903,0.258112220906796,0.60535658038364,0.49453760238986,-0.246479432109338,-0.458196057391278,0.241815175074893,0.525628659908019,0.532369306497538,0.0543986499552107,0.509448039493236,-0.654712884326909,0.424390344504947,-0.312060839272654,-0.395738615793903,-0.358563345276071
critical,0.265610926770529,-0.24753339471927,-0.311468726193403,0.165287151176498,0.206666795628357,0.384945688268846,0.0451705550320744,-0.230292061052029,0.0330874527916565,-0.285775552909682,-0.383572954224218,0.0786066376411524,0.0907169879670155,0.239719733074841,-0.30551919116247,-0.125589256571822,0.314687724953473,-0.198689264726443,-0.0527976848254722,0.180564867954713,-0.265002115811587,-0.0100024477061316,0.317808938512616,0.321646647596813,0.221130115801735,-0.333334503611174,-0.470295167593851,0.206751304423131,0.466954429817765,-0.270110006152239,-0.416093759406647,0.357234335708718,-0.0173771271331629,-0.115412626389958,-0.0578695202875698,0.115506355830901,-0.0826660229782026
critical,0.337342723829458,-0.734344419222153,-0.737108795231923,0.546727654069461,-0.721398001262609,-0.068236204629817,0.745459332587697,-0.624427452223731,0.728668032886802,-0.49451689763423,-0.540049389391694,0.0757033472342095,0.717815910050089,0.523535467637737,-0.10241237933565,-0.723015613317728,0.722266037029968,0.701113243983837,-0.701936215479393,0.327787386295261,-0.231432619191957,-0.322926617467825,-0.547982967703972,0.725975002612862,0.698541590673118,-0.448546686887832,-0.72967475762763,-0.273338606473839,0.717147709855071,0.442352459265417,-0.60317040133315,0.70771150692065,-0.481142525816881,-0.457044279884981,-0.601045147127924,-0.0776740471418109,-0.0373477687394059
critical,0.347018420057237,-0.340318479790674,-0.569787582827604,0.186427045889956,-0.0226861987547553,0.221207759193403,0.40867474893987,-0.46026904763853,-0.0660617731340505,-0.581818557204934,-0.330250750218131,0.391600250571545,0.0823613148806845,0.531199815294326,-0.23173450699235,-0.364858673624743,0.559939268270436,0.337473706664677,0.341373622016704,-0.219833977657021,-0.463930229565734,0.1541142822827,-0.400018453490846,0.506754405267753,0.551022906745397,-0.356470890333591,-0.433268480403917,0.405500189506601,0.472904157204238,0.372734908180386,0.129024818458652,0.56476534570958,-0.164155460486806,-0.186562160310543,-0.501747892968794,0.113319226246125,0.273002223165321
