group,ATF1,BACH2,CEBPB,CTCFL,DUX4,E2F6,EBF1,ELK1,ESRRA,FOSL2,FOXP2,GLI2,GRHL2,GTF2B,JUND,KLF1,KLF9,MEF2A,MITF,NFATC1,NFYB,PAX5,PBX3,POU2F1,PRDM1,RARG,RFX5,SETDB1,SIX5,SPIB,TBX21,TCF7L2,TP63,VEZF1,ZBTB33,ZNF143
critical,0.554282549702615,-0.227803365065932,-0.45842964648442,0.158716822684701,0.531167447648623,-0.0173663560144431,-0.243835784369618,0.503180774228101,-0.24773477089137,-0.292779049107534,0.0668981087178374,0.0704126282491252,-0.567343088518176,0.478168415056993,0.198239647977673,-0.496776067836416,-0.0121630641059962,-0.0007065534266396,-0.326786769444544,-0.0019411769751862,0.27568442198005,-0.247933610310095,0.201576267409699,-0.176826956336441,0.0314148673267921,0.187675576252959,0.413152366467588,0.126364160962501,0.395239591789919,-0.130203144613803,-0.0292104291594488,0.0992189072335056,-0.22769790581531,-0.0239528991423123,0.250251156692107,0.215714547502435
critical,-0.111604437958052,-0.269303025709545,-0.491551583908062,0.103132986498884,-0.0832102919967994,0.0397203917753693,-0.301954708628007,0.0044500040726426,-0.439218615869816,-0.228699215010708,-0.235760292689573,0.0719795459732793,-0.318463294788338,0.500772651856465,0.407963181714608,-0.396592542989764,0.21491055680877,-0.210953387421909,-0.386304651026386,-0.271006979714341,-0.16045692841859,0.152543213346919,-0.0263840276258631,-0.190667111312135,0.0336341237146995,0.44118177310956,-0.0304554445532233,0.287226498317963,0.30096269217086,-0.0783437283304425,-0.0669317051400612,-0.242224120621558,0.235675028950293,0.160998118357543,0.46256756255948,-0.149264191531857
critical,0.276008303217359,-0.0939903755447464,-0.33547302828629,0.10782537187447,-0.0263949090426442,-0.272281962441074,0.282044231581529,-0.123988634336002,-0.280339139147413,-0.219577835768057,0.181087851130166,-0.240552806088868,0.0919570579895824,0.248524923579806,0.333816557538814,-0.0846097234247356,0.275160872047713,0.235540921711184,-0.125455446022112,-0.198990517074188,-0.200882854727071,0.0816369613189424,0.27676147958075,-0.04236242036387,0.0137447071220251,0.0049482049110192,0.173830633355689,0.177661344088167,-0.0163218289313218,-0.0602352581100596,-0.170891952408498,0.130494227503044,0.12387742515911,-0.207865699059439,0.314031611619406,-0.373858240660888
critical,0.113786248331673,0.0043796726896011,0.0163482347960715,-0.0317897215884258,-0.0070274791689741,0.0137105661608634,0.0719952954538338,0.0337946585368962,-0.0882409272062844,-0.131519507956946,0.0430035413484908,-0.183399227913188,-0.0461193627988567,0.17647787058084,0.144978333155669,-0.0434894603103255,-0.0221531116605551,-0.0468785385144229,0.260491440780651,0.0445468653590572,-0.0673481634932499,0.114390271627901,0.020111560663281,-0.0414977459628839,-0.0279694594802102,-0.0548346380083937,0.0089610016708571,0.0564205750672927,0.0491235284517908,0.0341469098684026,0.0268515218910133,0.0136071105462501,0.0858234079026224,-0.0114915253842481,0.20405624799616,-0.0093699102201358
critical,0.148626489435025,0.0612447300701828,0.0088923617899897,-0.0390063378160015,0.13537187227532,0.137265968423907,0.147278689177754,0.0095154074181775,-0.164960143802836,0.172592062759636,-0.154522803569788,-0.163243570419616,0.170771596439919,0.0331387268348655,0.352147136200242,-0.214603183973273,-0.018247405936816,0.0794543851201631,-0.168096275327394,0.0794172582149281,0.05951411710095,-0.0507546633918857,0.0676895240318633,-0.0299005743186104,0.038361452831793,0.0214103686702001,0.0278542266594797,0.0783393299999111,0.0141793578917779,-0.0043126488324688,-0.215868930650067,-0.0549297242814248,-0.111120515377639,0.0564959180989024,-0.165076516371345,-0.151375752367219
critical,0.212394450226555,-0.0621222132250851,-0.0797676105985633,-0.10169565649433,-0.0804705744833073,0.0804012047407447,-0.0419474586149036,0.0731738814321246,-0.24148418201219,0.0450423272594365,-0.147979174472271,-0.0280047838639235,-0.0149060003967709,0.313488430382332,0.10658448588391,-0.266618808865188,-0.0581315868658291,-0.0018122362616404,-0.0028552277156801,0.215296138938645,-0.152595029420338,0.120536941897292,0.224797219653302,-0.087422220633172,-0.0617251711920505,-0.0879978994058669,-0.108527868282232,0.140527010829223,0.0391850241912228,0.0790645180129983,-0.225950893813471,0.0212313883512558,-0.0040275634949062,0.214726123002078,0.0557252676140792,-0.104562081181444
critical,0.148133144893337,-0.115599667898105,-0.0702082838218469,0.0062880564647423,0.008004069772886,-0.0870561372070489,-0.003775223326614,-0.0219989433519278,-0.0335308557039271,0.0612088587829594,-0.178327923848099,-0.105678534955947,-0.0185990091318851,0.0638507459058007,0.207098585981468,0.0139605196880224,0.219446213547425,0.144156083158075,0.0785276089419872,-0.0215873066681541,-0.0022812382192856,0.240721448814916,0.196249883103531,-0.036778496104795,0.0875630691147201,0.156305219922781,0.0955800532130305,0.0798015595346834,0.0001854723280414,-0.0075324885993257,0.0643714401994368,-0.115001085939035,-0.181292460810977,0.0470767630571563,0.19070989042682,-0.0382610993469741
critical,0.0682576569008642,0.0177809799480302,0.139532070738035,0.0871213224564899,0.035113261312553,-0.0221098832460771,-0.0182878183095934,-0.0477518284262698,-0.0409818331815911,0.0014063563298294,0.135592549863496,0.0356211766435016,0.0118925587047798,0.038520742741909,0.0179686708587784,0.0765081868128918,-0.0538090190566036,-0.0204073603352426,-0.0111281424037311,-0.0366758113407955,0.0039767343089973,0.06225164716948,-0.0035255172740038,-0.102227011038447,-0.021351431698548,-0.0406145203461058,-0.123199018138114,-0.0319119118235764,-0.0229802401971368,0.0248872713098926,-0.0710980062518304,-0.207907896033625,0.0206872232566275,0.117450006439623,-0.0012117728150142,0.0807741122550282
critical,0.158055308558656,-0.0134429145330755,-0.306621684124748,0.224644231985878,-0.0897141955726656,-0.0305756438405334,-0.187481651981687,-0.050088046268737,-0.120680984832285,0.049460345484202,-0.037591932457611,0.0073328784271573,0.116439014451804,0.152021638249726,0.196773298620084,-0.189732053544699,0.0977068754512335,0.115350825980564,-0.143824069227469,-0.0606086174599923,-0.127693315171643,0.0806909153365152,0.0585715767204233,-0.0683956599838389,0.0786206878172816,0.107242607837084,0.0677112641117169,0.176513771272233,-0.0490649521573187,0.0288740671377334,0.02537429796559,-0.0104017021804569,0.0887595748386351,-0.170430719035162,0.0618435759727891,-0.175954640408445
critical,0.0158534214917374,-0.0911927999258303,0.0763198274521414,0.0066037196285377,-0.0225272370057738,0.0098124618694236,0.151365833988986,0.0931108157731516,-0.213797238365717,-0.0585775738248884,-0.115089792999996,-0.133884973874617,0.230506860482383,0.0404149510490126,0.124138415881853,-0.0312506928632346,0.199368618828924,0.0066981658167439,-0.0761102957316655,-0.0817698970854231,0.0937966788148887,0.0748203710884252,-0.022059862380993,0.129676151186312,0.0907918102279041,-0.0627117879187258,0.0743592501161742,0.15121185211241,-0.053555157814605,0.108830917639529,0.0642490868977504,-0.131006667303116,0.0081167599334633,-0.164566149121751,0.112232561008449,-0.199977078603635
