group,ARID3A,ATF1,BCL6,CDX2,CEBPB,CUX1,E2F8,EGR1,FOSL2,FOXG1,GLIS1,GMEB2,GTF2B,HOXB13,KLF4,KLF9,MAX,NFATC1,PAX6,PRDM14,REST,RUNX3,SP2,SPDEF,SPI1,TP63,VEZF1,ZKSCAN1,ZNF143,ZNF263
critical,-0.235577637606899,0.471963764702457,-0.15855354299814,-0.0802712807355378,-0.346021730121603,-0.275209901627027,0.330188063421407,0.318244173754302,-0.291600460713814,-0.0661214510634446,-0.341046525782471,0.242479851939036,0.382883557258764,-0.14402114365897,0.151949873256824,0.0395561508024259,0.194371983827311,0.0084583118424669,0.134891553307946,-0.139963498616871,-0.0081125579316034,-0.109036601337589,-0.0695754497576757,-0.218621978291768,-0.0195084916278968,-0.201587826509384,-0.0118168559554195,-0.128264432590192,0.205717304396787,0.122129668537947
critical,-0.0047214969950537,-0.0766735401567735,0.165524657039568,-0.0459418916665795,-0.419952185746851,-0.0756840512666519,0.143590614037229,0.234586145161787,-0.205903449603804,0.107396581479713,-0.0494020474239319,0.0076888831119536,0.332918522531532,-0.0714977635808957,0.114798708058364,0.102063453963069,0.144208243493573,-0.110845484576845,-0.241459769314716,-0.0554817628638837,0.198019582482135,0.11217832864555,-0.192373392544388,-0.166559715477536,0.23226302973321,0.144572427271704,-0.0179953883623626,-0.120732772343342,-0.151868585089868,-0.161013532625988
critical,0.0371632122720056,0.174096945336931,0.176960920443902,0.121933367456171,-0.0889132575217232,0.010278153881903,-0.0665218073539652,0.0718501399327908,-0.0312740702775209,0.0895895964833939,-0.0794678401397403,0.0780356479539619,-0.0531435326989273,0.0849065572240668,0.0036422794169429,0.0241384837529656,-0.0976374337703063,0.109828373394776,0.0556499274904089,0.0153788768845024,-0.105942873880967,0.117385794774834,-0.0172910779633752,0.0006672766744076,-0.0393869221672495,0.134119805170195,-0.0367121442317836,0.0884834127736075,-0.0999355713538461,-0.0221792172466944
critical,-0.187127776796871,0.0788402887875722,-0.0088049350476702,-0.0598446792825132,-0.0838333355542121,-0.0640684758881746,0.188207299870836,0.168966259551104,-0.153802884350621,-0.0977732817872735,-0.116943750290656,0.106512111988854,0.180632959884218,-0.127783761223316,0.0620692620400321,0.0627516667226952,0.0871655059550236,-0.069325468508757,0.0432496795749902,-0.116769206979277,0.0873620526464057,0.040802348109731,-0.0626707088058868,-0.126163718963704,0.101147801591633,-0.0058294435406236,0.148571699137717,-0.0223159258611203,0.0687913104150322,-0.0434129370781194
critical,0.0874624093020945,0.267677350429759,-0.132244515312608,-0.0617836290433195,-0.0638784669091386,-0.221009352146813,0.186212312826331,-0.153504729439716,0.0282804694806732,-0.0325040197251785,0.059472247562536,0.0757085865056212,0.160077967857126,-0.0603773618829798,-0.15800465771911,0.0118231547433698,-0.207753337167582,-0.0338988898531517,-0.0960760330973497,0.124583493472657,0.207951518897067,-0.0720802146180359,-0.0951424261959896,-0.0046854466395831,0.0136872027037661,-0.224007721411914,0.0658146960745231,-0.0046553711375047,-0.241330260856378,0.0537091481958487
critical,0.0979639182978549,0.285813136666578,0.009782405419734,0.0115126533882549,-0.203435527739517,-0.0683494873079409,-0.131265521525644,-0.0756067786967736,-0.004515537903081,0.167422020866627,-0.119249983049054,-0.0511558487447543,-0.0111448095004166,0.0487025568195223,0.0185067708544988,0.113291224902831,0.0704852499238979,0.0973855613416754,0.0246791704366418,0.25051967573147,-0.036929206133012,0.0843295799477488,0.036942501695223,-0.0963846140650239,-0.11499044989286,0.0793552147997382,-0.0204490960751504,0.0327218124364688,-0.0561083153197114,-0.0496512342878735
critical,-0.0652185567619804,0.056640769670986,0.0468948318248239,-0.0382625369807885,0.0150501744101874,0.0386100012200679,0.102558651354944,0.108070195846531,0.0083558691497152,-0.0683283117935463,-0.104392813045992,-0.0439731920630481,0.161097664112548,-0.168044090417191,-0.0038166619064643,0.067704709220465,0.179410938201383,-0.0646651760250172,0.0662790683167063,0.0302830193645558,0.125701155071135,-0.0134030844165213,-0.0760104415218644,0.014146697816567,0.0402778567922371,-0.110173735337083,0.0908420858200404,-0.11265463968505,-0.0401544127632914,0.0383873270668987
critical,-0.0571951351456215,0.0530223988608478,-0.0060213583180178,0.0205675719528058,0.0540425372318772,0.103174471758536,0.0443729048559738,-0.0438373322111833,-0.0397095426170143,0.0266588417337756,0.10112890915099,-0.108972123495488,0.0292440339720427,0.0677181991221204,0.0482896806798316,0.0423958228242259,-0.0262772998826307,-0.0828079647018286,-0.0902953594960216,0.0272509428381356,0.0311585273162743,-0.112373746275942,-0.0108579252384876,0.0630850538530619,0.0365832561929387,0.0736621716960521,0.166552234621424,-0.146956521223672,0.0439094152558161,0.113741556557481
critical,-0.203783867028175,0.0748720913751013,-0.116828922437781,0.0108829875288825,-0.175904562515642,-0.0295405150112942,0.0715596626951992,-0.156894202852389,0.0686473205060726,0.0694417097569805,-0.046539588496357,0.146868585709374,0.126931081718241,0.000915084634198,0.124780961393,0.13724854344834,0.0767737573988924,-0.130844427706139,-0.0262225733285665,-0.0680539835769624,0.0547793865097792,0.0094235430888914,-0.0849978778105292,-0.0922379026061684,0.0544297292278866,0.053238822171068,-0.0699574708606155,-0.065659199139713,-0.0821804872504264,-0.0117081659161069
critical,-0.0145019898533489,0.179394489653311,0.0152580580848984,-0.0148634138546987,-0.0622194196362379,-0.0943502388539379,0.22230114675727,0.0549689942656214,-0.122729171469603,-0.0093220053657461,-0.0794737135863132,0.0544862199531475,0.0357978535906926,0.0049099219273866,-0.140690528583057,0.0425725950405772,0.0353403489694433,0.0100068674664578,0.0676318992314176,-0.0286192387777509,-0.0741572681166609,-0.0522265934701477,0.0334762501097126,0.0168644386401997,-0.177101735930205,-0.0473698843516045,-0.0084338001287505,0.0138557180814622,-0.109909487481159,-0.0145081736048353
