group,AR,ATF1,BACH1,CEBPA,CEBPB,E2F2,E2F8,EBF1,EGR1,ELF1,ELK1,ELK4,ESR1,FOXD2,FOXH1,GLIS1,GMEB1,GRHL2,GTF2B,IRF1,KLF1,KLF9,MAX,MEF2C,MEIS1,NANOG,NFAT5,NFATC1,NFYB,NR3C1,PAX6,PBX3,RARG,RFX2,RFX5,SIX5,SPDEF,STAT2,STAT3,TP63,VEZF1,ZNF143
critical,-0.448372679321641,0.500376489059204,-0.0981291526299232,-0.457696770673443,-0.499270904084605,0.016170671747344,0.33715610712463,-0.236559795098313,0.420086212282867,0.321662452227229,0.508026856225403,0.4899545227823,-0.263121626790092,0.454694253887037,-0.444991455740926,-0.389634417917159,0.175904124532409,-0.53020721240997,0.397531811456908,-0.104793028558257,-0.480523247067437,0.0593256023639398,0.172831968953405,0.265494798086766,-0.424685781723133,-0.137044030140615,0.442310017926457,-0.0185490018911921,0.28503568712162,0.418421755960568,0.142518142706215,0.160530443875199,0.142978646013925,0.400807792297569,0.416510070071613,0.424176737840261,-0.234034838551958,0.163184349023896,0.251012130484928,-0.225993922948812,0.0413671925218912,0.279680408657119
critical,-0.243497567297359,-0.130506622057287,0.110006779759031,-0.165429739987923,-0.329316622499878,-0.300442846076859,0.248356131360695,-0.152265766451883,0.250440056534086,0.203319328893759,0.0484088802775074,0.124040074393141,0.0711927914498857,0.0565859953477301,-0.0448910721422057,-0.0844110305998749,0.057316678699611,-0.131400545537174,0.360594376702996,0.0868646194892546,-0.303246594091237,0.140505532418951,0.197758525673737,0.342240297997294,-0.0397584833516578,-0.103576581559913,-0.105381162572185,-0.324340181258794,-0.112562656929572,0.243653345441691,-0.240118951015945,-0.0325828625358761,0.248517856927659,-0.127883587033677,0.0409646280494467,0.222447939340558,-0.169712881676525,0.0037963396051288,0.251101365602102,0.233128143587901,0.14789411529356,-0.0384562194384193
critical,0.0425071115625933,0.166241667456138,0.136134550023456,0.128808488641093,-0.156164374563437,-0.232632539218232,-0.0165618092804443,0.142076716830188,-0.130835294414112,0.132261798862887,-0.0873007407065338,0.0825251349648514,-0.217027020541882,0.0536082571816165,-0.036719173970615,0.0797897663692446,-0.0523619762859674,0.017609572166562,0.0534942641921831,-0.198135041717656,-0.142293239826877,0.219107609700977,-0.0384511842625802,0.0933097749093025,-0.0214132559648173,-0.117522603748691,-0.130517399287155,-0.12444051349291,-0.100478249233647,-0.14108985827362,0.0815371764251454,0.171649821396169,-0.0215561379850924,0.106560113898938,0.201574804778695,-0.068427056338713,-0.0976211298727896,0.102317826297764,0.0681600499053626,0.120654082061771,-0.0500267699772899,-0.211164052521104
critical,-0.0090147313191886,0.0579969812863265,0.0785538865204709,-0.0121330347040361,-0.0044304708895308,-0.14473461026073,0.112598037484421,0.0118512852618761,0.0261273981589812,-0.049845807316746,0.0241254761237268,0.0444679578367956,-0.0369006869147993,-0.0056308298336767,0.0083379228784127,-0.0188770875417279,0.0465345165087809,-0.03311376802523,0.0941763145794002,0.129618518158232,-0.0509111235343694,-0.0820091165828492,0.0326973823762753,-0.007383054943776,-0.0170873062629234,0.0023075623291136,0.111330712232796,0.073314019217383,-0.0778561423137099,0.0086585574960806,-0.0153472142031635,-0.009028552989936,-0.0201952746654586,-0.0742861016989575,0.0101189796184423,0.0149080947201966,-0.085717858601675,0.117196870082785,0.033143209434752,0.0788456895082085,0.0105396493599137,-0.0464201124761346
critical,-0.0490887861078162,0.205917269887281,-0.0994016224245204,-0.184059904553552,0.0065320428006555,-0.150128767177386,0.0978636163923298,0.0973775825776981,-0.0480166804506868,-0.0229074500413281,0.0636182086078681,0.0036076607030397,-0.110397311694955,-0.0955013976777217,-0.0971183645432279,0.0900254166995378,-0.0768156782463338,-0.0249248836032913,0.130898501122615,0.0507227405629599,-0.0791942553805929,0.0578421135460863,-0.0924096563636761,0.110790542936567,-0.0837695795229901,-0.0252882292705402,-0.108884157877235,-0.0105942788189981,0.051920680217405,0.145853557118587,-0.194640341632846,-0.0007383309792495,0.000896567230874,0.0077164553003891,-0.129563087826103,0.0694515581384285,0.11905060110536,0.0807936054864749,0.171207220067731,-0.0931769291623083,-0.0486326378675469,-0.03897865359349
critical,-0.0995240747576775,0.0520097237250713,-0.0207029652768099,-0.0283496556328582,-0.121641848467285,-0.0473022206436182,-0.0908023221303871,-0.0665470166859646,0.0284154757719138,3.05083484774681e-05,-0.0314012694171618,-0.0710059091830162,-0.0261722683108833,0.0021725838798741,-0.0454874282888671,0.0048971741330512,0.135702302432613,0.0316715604023963,0.178217438643218,-0.116369356736581,-0.109187561682226,-0.0391885578217255,0.0975020852787985,0.134875461277494,-0.025604163915405,0.0210612760929708,0.133498950558743,0.0627450273518747,-0.062930933543448,0.0459248011655504,0.0513085510011274,-0.0127065324067263,-0.0450085121291505,-0.0178864605099219,-0.0556319085372834,0.0689796355530744,-0.0669864667267996,-0.0425325324603749,-0.0746548374836808,0.0806671891206532,0.0255954657905199,-0.0003649317768943
critical,-0.110516793618823,0.0735229528801866,0.0563595200964672,-0.0333513940090125,0.0199083072319439,-0.0024678892520114,0.068840470640471,0.123607153548329,0.0938609422754868,0.0708635593658793,0.0273611658566987,0.170190801342096,0.0390838308435264,0.100447004751755,-0.0631919864216869,-0.0853723783755052,0.10001943526354,-0.0669138008124786,0.0994877153859017,-0.143339284650386,-0.0441349374366574,0.125338932840394,0.238126267879393,0.0247677597276626,-0.0189048165067473,0.0204419300155605,-0.143089449577268,-0.108837366716435,-0.030768716074312,0.0662797735173493,0.0003216810114411,0.155214826406497,-0.0029661359646413,-0.0316072383363307,0.0255963029709278,0.133041911224988,0.01200420517058,0.0679382085199274,0.0288860228529888,-0.208044950368678,-0.0110210171036582,0.041123776019532
critical,0.0044129579507016,0.00550304926063,0.0092959747453714,-0.0432672562485847,0.0910184129512538,-0.0835227734383692,0.0718525895797905,-0.024528190890403,0.0091187104029968,-0.0677928734886883,0.0623248693233689,-0.0545425686183704,0.0594354120778198,-0.0742567466237543,0.0306730149484186,0.186441979342236,0.0246535310023865,0.0103188336192318,0.0174347427288511,0.0544047780552632,-0.0188834905912167,-0.0141124610086004,0.194828101858712,-0.0695563085922072,-0.0289818593094769,-0.0983832809473023,-0.0074599092249618,-0.0816096153930822,0.0223292573897936,-0.0335881752729318,-0.0841899003624053,0.0440190128162322,-0.0705095284998495,0.0182776800499629,-0.117646468517754,-0.06085147123898,-0.0110315007839553,-0.0803782908449708,-0.0056314810953758,0.0434709255745505,0.123265432313947,0.0628387470704865
critical,-0.0509125207470265,0.13420603251778,0.178882438670467,-0.189060732961307,-0.200251486069756,-0.104657740950414,0.123922540431705,-0.128210342216042,-0.102729139038893,0.0347627732592481,-0.0306362114913872,-0.0191203015613045,-0.086163540262019,0.0801232692614903,0.0259270101650491,-0.161029353206047,0.160632215103288,0.137304293745919,0.154918926007586,0.0245949671131556,-0.175506253773725,0.140147992370322,0.0981308054329084,0.145539458463023,0.0971970928714595,-0.0124686520256222,0.0141736447443586,-0.0354411931836847,-0.135560219912413,-0.0061093564829877,0.0129167951200095,-0.007364551365242,0.0757123108633022,0.0270019111622949,0.0094668038589499,-0.0931735874678868,-0.127114951618151,-0.0375490669336265,0.055037744120546,0.0614780976913844,-0.107731911080408,-0.131790668751511
critical,0.0472425604586638,0.0525347928777129,0.085137153376062,-0.170642624114331,0.0772321927348252,-0.0889126600643199,0.0753371390121179,0.0118190476596637,-0.0014711704458238,-0.0067696306759823,0.0518838943529061,-0.0612602099677032,-0.0550028974863587,-0.0861941282511726,0.1389838923289,0.05273869602663,0.0617294640018175,0.113324088061673,-0.0211376522248466,-0.11999252834011,0.0078959879800457,0.0976148035935345,0.029964859427526,0.0943482474687219,0.0361896488952989,-0.0365685304704248,0.062285538335991,-0.023221270228368,0.0574376717725854,-0.0477781291481102,-0.0152129740546484,-0.0193407903239651,0.0315044896636197,0.0706286370217618,0.116345499088443,-0.109946746097013,-0.0160588491991154,0.0275374893167295,0.0727063501377128,0.116557198534231,-0.0794530993743596,-0.216242956915364
