group,AR,ASCL2,ATF3,BACH2,BCL6,CEBPB,E2F2,E2F8,EBF1,EGR2,EHF,ELF1,ELK1,ESR2,ETS2,FOSL2,FOXA1,FOXA2,FOXG1,FOXP3,GATA3,GLIS1,GMEB1,GTF2B,HOXA1,JUND,KLF1,KLF3,KLF9,LHX2,MAX,MEF2C,NANOG,NFATC1,PAX6,RARA,RARG,SIX5,SP2,SPIB,STAT2,TBP,TP63,TP73,VEZF1,ZBTB33,ZNF143,ZNF250
critical,-0.306895457840495,0.129665314622297,-0.11170718463594,-0.168023281063653,-0.139993154233533,-0.29337301594834,-0.0475862918395443,0.247221464606444,-0.178416345902943,0.214496397183149,0.260566306907586,0.209773941637443,0.342014800334984,0.12004429428609,0.181620003166188,-0.172723516902104,-0.0941925568450425,-0.172642778524779,-0.0458906052676743,-0.0010845542983565,-0.197103819715129,-0.293835757158618,0.121077149377374,0.296193981658031,0.205225066264161,0.0705400736401234,-0.317406169707016,0.194736675719409,0.052738125163142,-0.0602381570206843,0.165558033899064,0.162562562195812,-0.173299027642901,-0.0527118182942888,0.0612792880496805,-0.188727035242167,0.0722891304133107,0.263649438065677,-0.0110074487772796,-0.0688481129337991,0.164463385892229,0.162821272750706,-0.207024027054658,-0.259692218850557,-0.0814053975825857,0.0970422343004395,0.229905244801108,0.136740157478061
critical,-0.23307038879206,0.0420501063583141,-0.103766323743892,-0.221905519369582,0.0910048584188205,-0.372727802832157,-0.353157720983823,0.224747022774091,-0.249511101304896,0.0052308940477597,0.214222113960575,0.205928332316576,-0.005422472259723,-0.0102713179125437,0.292182405647982,-0.183856210211247,-0.12585373664925,-0.221670986567198,-0.0387465179316591,-0.0449362633310247,-0.117282135203749,0.0144440812114048,0.120201865454786,0.3943862238478,-0.0472631980736724,0.303563562328848,-0.333814822012255,0.0814104354148274,0.175370148603592,-0.0539560625020267,0.241901010480572,0.332494014524686,-0.0261637776822947,-0.188514955024088,-0.202101643404855,-0.0367365533480763,0.262941853072803,0.215194003119936,-0.259777285349797,-0.0713106773238702,-0.0972472351950991,0.072250618314087,0.231033979249972,-0.313880383298484,0.11186826863583,0.428167368411438,-0.0803892020312172,-0.189053900323677
critical,-0.125845360518407,-0.0396591627007327,-0.0689832571965917,0.0698012927483022,-0.0935707485791024,0.0059133340026197,-0.159593960848234,0.0435887590468964,-0.0483467268213681,-0.0904859802245441,0.0784803687468157,0.110529670124762,0.0003302861124997,0.0378090985321153,0.15815109557216,-0.142316705851838,-0.0044025060072429,-0.177673776452607,-0.0870895187868961,-0.0279468822459935,-0.214270805791107,0.0635453157751276,-0.0515085811829521,0.0121740458466378,0.118206512547286,0.0628694418333777,-0.184216039884833,0.0825566883468014,0.137234226197603,0.0138808513010748,-0.0169097828250759,-0.132644288595749,-0.0674693688578648,-0.139041907497938,0.0249320398498683,-0.0930215035612532,-0.000517313510819,-0.12790069866079,-0.0651129622206268,0.0141471011725322,0.106142350349614,0.157110116894512,0.0072716067691112,-0.148628115459278,-0.158859305217231,0.0934856363885736,-0.0711581219566096,0.0791243689238628
critical,-0.114298578585535,0.0370547259004175,0.0062554805726154,0.0136212430046077,-0.0989657571123433,0.0089611044862102,-0.170816664949935,0.195551845764625,0.11352663636303,-0.194803313240512,0.120530649459758,0.127314042937281,0.0388592247862359,-0.0491313348499265,0.11625214056085,-0.0591325233340901,-0.0133198216646002,0.0034847342825722,-0.108757835615537,-0.027718582116747,-0.0534952368314294,-0.0282160733455578,-0.0008094383438126,0.164911783262515,-0.0326137702485557,0.150153194350957,0.0200433400362947,0.0029413138189568,0.101470782242849,-0.0900332939782689,0.18127216399843,-0.117959955362114,-0.140429174197058,-0.111492491303189,-0.063034977838543,0.158528822124205,-0.0700327754182864,0.0742974165305551,-0.136092789152558,0.0955358849181317,0.0589546314899357,0.0592613157174403,0.0609195469347178,-0.0096763730626406,0.0379306765227178,0.187289518432895,0.0882534072903599,0.0722352860274058
critical,-0.0911840497549349,0.03462661211262,0.0899163846717494,-0.0113139343949933,-0.112274784442568,0.131016213560299,-0.270549091150146,0.132514762459675,0.0882377714918124,0.0158864377982379,0.0585146171656988,-0.0208821236308855,-0.0135280349040562,0.116549899452133,-0.171663372140748,0.193572238611838,-0.0222363701451423,-0.165426999496915,0.118205612470954,-0.304936976925646,-0.123509979927421,0.226353034998285,-0.123819602653752,0.113716867191245,0.0959086980642288,0.331397642544724,-0.10894390895302,0.21775386764855,-0.0706457422416369,-0.196830962908826,0.0133965942532631,-0.036468663428746,0.0051217935692079,-0.0211741791103326,-0.143903043953088,0.145813795752564,0.0667787520212886,0.151877319235091,-0.218041845017113,0.084772004642262,-0.0757295780095419,0.0115360345877414,-0.0265779897321968,-0.165970956748646,0.10928521546391,-0.141330697087926,-0.0941218580954526,-0.0860823330393087
critical,-0.0103746043441469,0.060425041185468,-0.0430657393556016,-0.124498489863152,0.0970754060944961,0.0060430351068226,0.0417531622396451,-0.0516301917165493,-0.170762721279215,0.136162618661525,-0.160586913765162,-0.0895255298683687,-0.167428114907074,0.224186487784012,-0.0666040610946344,0.148148966686785,0.0591949615162667,0.0305995592420716,0.0554934551964687,0.476824622479741,0.183282647767005,0.0499631475491499,0.132573396935662,0.0792729233183245,-0.225893809354772,0.013594724463648,-0.0722368106263855,-0.0233978041099443,-0.0662481694405004,0.0023095399811398,0.0358940303893255,0.164959796480531,0.0719099290634181,0.208863461237242,0.0536700932610418,0.0604282789188572,0.0168499416130872,0.0499500671062578,-0.0188802594667479,-0.117413293133034,-0.172774907825897,-0.049910955286917,0.256560324923331,0.0433246285173971,-0.0606073903299443,0.148664025314329,0.0541880010939683,-0.158248234183519
critical,0.0323865067924409,0.0333176012938438,-0.0228610231161089,-0.0678403641306576,0.0100112454294713,-0.0423691330966541,-0.0238891412419485,-0.0167761210986861,0.0233464855060132,0.0788629633448131,-0.0003454801412567,0.0220251859960569,-0.0124441704396476,-0.110021272593357,0.098851566285563,-0.0089852378144378,0.120432706795266,0.0300130203525576,0.0283448486623021,0.0030460358834495,0.0709254220117786,-0.126648460482672,0.111786617589667,-0.0280726526409532,0.0777213266802926,0.0941451870604511,0.046624252181451,-0.0239560040204674,0.09066017989748,0.0206395084224315,0.136762851514734,0.0909592737054863,-0.0074063362408347,-0.0228521769325171,-0.0787602218825893,0.107610575303373,0.0068545349580727,-0.0393584969157336,-0.0334184268313641,0.003791659892659,-0.0194599124997235,-0.0229761881525817,-0.0679763498801189,0.127264579956456,-0.0235316266986481,0.0037204563472338,-0.0678657201966551,0.0238297026716556
critical,0.157900588775795,-0.0156077518540596,-0.236979874848007,0.133116848557876,0.0524512843068804,0.115399092764009,-0.0982666343390984,-0.0858293030253122,0.0473319638578532,-0.108500686567185,-0.163046707057434,-0.0587545817240536,-0.169508188442954,-0.133826507225998,-0.126350829661143,0.140992240992115,0.0301940657732714,0.0852627107437522,0.0838295105950966,0.10902014069362,0.10401975857016,0.135746740462007,0.023150023534703,-0.140787920033,-0.132467576786532,-0.0652730627336111,0.0335641018001834,-0.157731024905927,-0.0738748499667993,0.0270145012652075,-0.0467289291937121,-0.0050910375559524,-0.072307443736138,0.109997427280341,-0.196078272850255,0.0329187345698295,-0.082087484614567,-0.0997403315859796,0.0736060373370452,-0.0491242482890854,-0.0869578989184643,-0.0754561556959452,0.283765303083578,0.134031045104057,0.154058503754733,-0.0519188484159539,0.0559883812927681,0.111417562234143
critical,-0.0789837272484005,0.253632344147302,0.161505375439329,0.115387078088544,-0.109305488470896,-0.277206484293721,-0.206654928524768,0.175390661229888,-0.050528504340936,0.224646029059495,-0.0364985190539452,0.194298540777667,0.0430452646137815,0.054496532062513,-0.0851641360343438,0.211286091280875,-0.0661127983146609,-0.0753615909555521,0.143033176461126,-0.0631561580069153,-0.0534820048278171,-0.0890971145927817,0.351879286174501,0.237182749618885,0.0060452747902849,0.246436531897585,-0.259627722559507,0.179913147240568,0.106849442703623,-0.197501498815251,0.154999398871339,0.268670674386047,-0.0178976847790823,-0.227923880343592,0.0279031985880243,0.164849284660065,0.249487634567929,-0.1931374398899,-0.112722149044842,0.198799534836228,-0.189062390522265,0.229319761944998,-0.015294529885412,-0.0910577014955692,-0.0840065644025866,0.117510667939625,-0.0896851373235292,-0.0274129484186168
critical,-0.0902982836070623,-0.0961508323840677,0.164075441003494,-0.036356049008659,-0.228810275777119,0.223857001112369,-0.281215184906769,0.0116574937944882,0.183005179464052,0.135204473759639,0.0818860553838481,0.0719206797660101,0.0425601067056168,0.009015554131945,0.0491176510632607,0.0335059406353923,-0.145399681248331,-0.0284218591183889,0.0998898432292297,-0.188331672202855,-0.0327620341556658,0.194969016099409,0.00430135612613,0.0257627177108589,-0.2928006061494,0.143611941606901,-0.273318342120588,0.30711737933333,0.186687479743522,-0.152252943839647,0.0811230384093567,0.115866239849614,-0.153326052163607,-0.0640629778487699,0.0142056287540882,0.133304462836089,-0.139248907566259,-0.0319949467147805,0.169460208102989,0.252092124710312,0.0628348698440451,0.232570788803515,0.107722432438548,0.113483200247314,-0.256664408319985,0.0365680582159237,-0.222674542123418,0.170917688038862
