group,ASCL2,ATF1,ATF2,ATF3,CDX2,CEBPA,CEBPB,CTCF,DUX4,E2F8,EBF1,ELK1,ELK4,EPAS1,ESR1,ESR2,FOSL2,FOXG1,FOXH1,FOXK1,GLIS1,GRHL2,GTF2B,JUND,KLF1,KLF9,MAX,MITF,MXI1,MYOD1,NFATC1,NFYB,PAX5,PAX6,PBX1,PBX3,RARG,RFX5,SP2,STAT4,TP63,TP73,USF1,VDR,VEZF1,ZNF143,ZNF263
critical,0.119874923794825,0.539295140218914,0.235734861573785,-0.180387676602707,-0.0931547183200456,-0.423010358586092,-0.459437292532556,0.0446389354107584,0.459614764494127,0.397238174429622,-0.27144342134867,0.513356271612263,0.513296485675051,-0.0364262379779877,-0.292535857341001,0.13445795539884,-0.343961821210509,-0.0674903756015778,-0.450235635119626,0.165399703598205,-0.43265337226626,-0.548865907881077,0.462435401252105,0.167018806907569,-0.423603986020863,0.0525842686954779,0.229871529212553,-0.297740433088395,0.0436304434120575,-0.0740191997554543,0.004057642148311,0.288100270633922,-0.286372338060331,0.16831606969763,-0.0067555414978259,0.200360770778467,0.12244046565548,0.40441986191588,-0.0460655473098122,-0.389007123634602,-0.228665831178377,-0.296564605572229,-0.0141243210260504,0.284445336051793,0.0563508388663364,0.255613506092072,0.127809155259811
critical,0.109328619822435,-0.104063446497509,0.214685481324388,-0.0870051750862945,-0.0088358081084952,-0.158138593590414,-0.448365078356271,0.332542686009891,-0.100227672838493,0.26818338215924,-0.260981189407285,0.0290276391099892,0.166783185892199,0.259900509791409,0.0418053865961868,-0.0004052364945356,-0.191089663768794,0.0188742523710049,-0.0129110513806393,0.161257941443186,-0.100533353724811,-0.286216130744809,0.444975670768037,0.340073695034802,-0.355476023605229,0.15340406524474,0.20524587634746,-0.320777350387568,-0.166567696290936,-0.197851219212373,-0.243218757617029,-0.165750833528412,0.137530435797932,-0.217632231848269,0.233792850257904,-0.0111797900033497,0.33015522427729,-0.0086233665026149,-0.250560827651058,-0.193073651702984,0.220762449660478,-0.382128319518476,-0.0511334275975462,-0.109027419122101,0.1258972289393,-0.125668849622625,-0.0923541131999861
critical,-0.160493111715241,0.164965877263786,0.187512226938814,-0.143562361163003,0.0431039468203207,0.145933822826332,-0.227160858654163,-0.120469538981324,-0.0681160112876537,0.0098441006099742,0.201861489014069,-0.0729722915520909,0.140664278842533,0.0106549191938667,-0.144056988694558,0.0414276451393929,-0.164551462712569,-0.0951693637589313,-0.116824221536986,0.0687521335958597,-0.0657240072757023,-0.0286245832037853,0.102246922129535,0.192693099328134,-0.0523585913538353,0.164565560402801,-0.0076390492329718,-0.0285756728499205,0.119084973175802,-0.0547021453446642,-0.13466349629766,-0.126274392402774,0.0373057106820407,0.129619803065532,-0.141493338111338,0.180951392071393,0.0448296767294484,0.0454198233050215,-0.0347752615978556,-0.026093386078894,0.0632152513719959,0.0800082473511136,0.106229433307577,-0.0101239253756736,-0.215807442065514,-0.207917914279162,0.184734003756109
critical,-0.0921869042728989,0.106555301455818,0.141306197565601,-0.120807246996712,-0.0160216006991813,-0.0397374851914723,-0.0323963904427516,0.0075003736475241,0.0625859586258609,0.208813394511631,0.0008847810109051,0.0773836684005555,0.0855318217699359,0.0108225983584306,-0.0454765393954207,-0.156969688509847,-0.173022831429315,-0.151078728711542,-0.0653267323094426,0.122260144995952,-0.0787529764114851,-0.0814868579957521,0.182272665142315,0.159781758166745,-0.108513154389088,-0.0765691588617177,0.042485927111679,0.289636422265951,-0.129153687926107,-0.159652888327756,0.0677615837108277,-0.0501121591854285,0.0312322465684057,0.0346821613895896,0.0762769586871659,-0.0574024479858222,0.0206222322192444,0.0645588375774566,-0.205038635180627,-0.0634846945856038,0.0404519506310227,0.0163338096935906,0.0777668473906114,-0.184582434254785,0.0312153112522967,-0.0559706143531812,-0.116933731954356
critical,-0.0978518748972744,0.17696337188321,-0.0061979570299185,0.15881433174001,-0.0839771478451672,-0.0379002838853345,0.10039372139455,-0.186963946267355,0.132557123023221,0.0928525248490503,0.279487846007012,-0.0223518179205564,-0.0749177782657777,-0.196117030231552,-0.0179531770789515,-0.166539833242299,0.194596358147401,0.121685317241645,-0.173638385510222,-0.130828405004797,0.152088137961057,0.17472609713656,0.018618861592371,0.362569084333414,-0.207682322460708,-0.0327406822390887,-0.116620367124056,-0.064575146377084,0.0023628520222924,0.0011361307251556,0.0822503041144384,0.134006259793636,0.0539604303911644,-0.0937721753452994,0.0665806342119752,0.0274814309636636,0.0440217075009932,0.0041912196698965,-0.200940197236337,0.0176061214738792,-0.14857541043717,-0.0589932052366367,-0.0536624186474749,0.0455480024482328,-0.0328022213517793,-0.0844072968714359,-0.0459203609372033
critical,0.0077627343501518,0.224749912088049,0.184106584555535,0.0467951762943775,0.135714308544896,-0.117831971087769,-0.0302882050417601,0.0285462892492579,-0.209776651308356,0.0674587812228608,-0.0869004682980829,0.1366866634625,-0.0217266631536265,0.0847908433582581,-0.101803382478463,0.206372571637224,0.0494146208193304,0.124032521341465,-0.0409758633801801,0.0249681468388013,0.0946213296724534,0.110997786080559,0.139802657060257,0.0591666436189078,-0.224132640005069,-0.0299219131336178,-0.0664665849567321,0.0866877535811139,-0.112847154370912,0.0382063203420419,0.114002461982699,-0.108019393523216,0.104771725521618,-0.0378226350439597,0.0442833131072012,0.0679546860960369,-0.0362886668911837,-0.114587395244383,0.0327190279158089,-0.0364610547114772,-0.0086726019038981,-0.0811629687365659,0.0459632568955471,0.317076473847761,0.203688835989457,-0.0750465509542095,0.0748619233409953
critical,0.0645516213471648,0.171945002311977,0.128921022504605,-0.0285603192625702,0.0085430382688633,-0.0178755236182685,-0.0663670175377534,0.177107168044707,0.042123050188396,-0.0210102440200465,-0.0249968840175589,0.0280655131148257,0.22969306146586,0.0435692405156583,-0.108093877310373,-0.13659182830271,0.0247580588146643,-0.0884903594542369,0.0165385820088734,-0.0459928762623875,-0.144579300504405,-0.0556955354640314,0.0393810503344471,0.186618210118107,0.0166722538316072,0.145076042629974,0.168145556477985,0.0994293043105234,-0.242346016843265,-0.221979545018512,-0.0516013593444199,-0.0039303626113592,0.235629916171253,-0.0176917695384208,0.0298865236411063,0.219957579994018,0.15713106381012,0.0843582530613964,0.0359890533718904,-0.0634990153116843,-0.189163663546428,0.0247272023065644,-0.0206767792857934,-0.0345530194821398,0.0425956223754296,0.0012875294984513,-0.0833307104926785
critical,0.0893808359283583,0.115028087355411,0.0506577759037036,-0.0675161287230718,0.0420855316522281,-0.0632228660598706,0.0820367143607574,-0.104220216293217,0.0889066246250349,0.124850132995673,-0.0197020614975628,0.0231539018030763,-0.0010599178280857,-0.0692383500608359,0.048251472831663,0.0339497641565048,-0.0122162736570802,-0.0837930875374001,0.0731628757011556,0.0366999906764086,0.12859149265409,-0.0806432397187565,0.0814200240404508,0.075897013205172,0.0541250749337606,-0.0373124514100643,0.151136251046374,-0.0317707142872216,0.0484145026637849,-0.0789006002587682,0.0085340950385463,-0.0261589650653467,-0.0025189261832531,-0.0387110015560462,0.0375342807899401,-0.0245625366105629,-0.0187087057527312,-0.080736920916419,0.0246252505992955,-0.0360260433634798,0.0267689709800835,-0.0607592562353647,0.173759679750364,-0.124552569134826,0.0502123092029916,0.0146679079460492,-0.0345336959135352
critical,0.170097789399498,0.186227524419563,0.213374578442922,0.0069260905181601,0.0178050917310406,-0.223481059567365,-0.260708149475266,0.11804306620142,-0.163420922303072,0.19946469650382,-0.186566502115294,0.0747885162994116,0.0840474202331386,0.212897137918899,-0.0834428540083489,-0.0129497795274189,0.101788791989427,0.0645026958378351,-0.0056109112061996,-0.0301663075462973,-0.263596941426225,0.126037529907786,0.242834237270736,0.248430499651177,-0.225403923418509,0.071737233578239,0.135181757225344,-0.177685010915179,-0.0135056371979123,-0.0941699522161683,-0.122258181208028,-0.124667018645064,0.0971925416103187,0.0716501866779804,0.127750209699573,0.0066456356065244,0.163508525181866,0.0089504083655236,-0.16280941843308,-0.0778321603589675,0.0442837386899593,-0.0126101733342134,-0.0154427389341586,-0.112845440430856,-0.0840542611864219,-0.134992120198815,-0.0393503477615847
critical,0.0116508294188528,0.0846605812793826,-0.0739480630749317,0.0543483575916055,-0.0135829163743933,-0.241117756870875,0.035523825617956,0.14284266346768,0.0181917456946605,0.10751905126331,0.113236827187798,0.0901666565112883,-0.100123123742358,0.0169830821715565,-0.11011098036454,-0.002499801582244,-0.104185653842276,0.0479975890298226,0.0574718656874034,0.0669336003457593,-0.0238679977423737,0.221696138605061,0.0080744565576259,0.0489814366436039,-0.0511638820809286,0.155935249579874,0.0030403686274446,0.007955387815442,0.07569318940583,-0.174246178660222,-0.0124044040925702,-0.0184929371056613,0.0674766666193246,0.109860461381852,0.148612716829523,0.026115102115373,-0.0573096222020013,0.0832178386519161,0.0255357626374683,-0.0795746056997574,0.0106180978154054,0.097545616793801,-0.0746405098328659,0.0829234341362911,-0.106303050556016,-0.154274798940269,0.0093969381504777
