group,AR,ASCL1,ASCL2,CDX2,CUX1,EHF,ELF1,ELK1,ETV5,ETV7,FOS,FOXA1,FOXA2,FOXG1,FOXK1,GATA1,GATA3,GRHL2,HIF1A,HINFP,HOXA4,HOXA6,MECOM,NKX2-1,NR2F2,NRF1,PAX5,PAX6,POU2F1,RARG,REST,RFX5,RXRG,SRF,STAT1,TAL1,TCF3,TCF4,TFAP2A,YY1,ZBTB7A,ZNF250
critical,-0.201451463220324,-0.156491447356535,-0.0924739204035891,0.0265527336720662,-0.237091374648408,0.198155779897321,0.118013479617187,0.330061632969362,-0.0625395750606806,0.0287561507991923,0.0641760690696204,-0.223277151496083,-0.243123416900608,-0.191272848627728,0.218862460743613,-0.206538058287565,-0.220747572013559,-0.332077245045653,0.0700016232716573,0.0978989164796577,0.230652341131899,0.416277936599168,0.195790693744815,-0.169425877199165,0.0523434990925877,-0.28214871694661,-0.0215355133893728,0.0672934065208116,-0.1430131483427,0.269561710197066,0.127418963230385,0.220388963777504,0.0822287441235245,-0.0837136559093608,0.11243575814709,-0.0231870031110307,0.133103010804037,-0.164838993524272,-0.302025735890521,0.0468020789031291,0.016324682540756,-0.0989821942139495
critical,-0.410023010282417,-0.0754189963009708,-0.148241773720616,0.114027037542553,-0.109135269012622,0.418159594132648,0.264254526051917,0.0343303330675599,-0.0501364570714469,-0.0797431925358503,0.370866131287658,-0.398118473777213,-0.0560710539949219,-0.286554240247327,0.354019305315724,-0.486166237777526,-0.258608719708386,-0.225551858875735,0.350447387094033,0.111110571648937,0.383718613614247,-0.131894107802757,0.167221551115683,-0.404047241361827,-0.124728567154305,-0.229256422053405,0.0029596543287023,-0.219371843119944,-0.184442774625055,0.384364423702571,0.392529201021886,0.103587314904444,-0.084907106866839,-0.441937943960881,0.0961821847625384,0.379275557526609,0.336714601274356,-0.146451763402575,-0.540796051898359,-0.154528624026357,-0.0366210799275445,-0.400040029175976
critical,-0.182078751917917,0.158911546271071,-0.0164067349818157,-0.160929683784078,-0.0916160810204039,0.0864016450742407,0.144484587937831,0.271035471754307,-0.128732514414863,-0.183905487093877,0.0188879019108473,-0.0454461390616356,-0.101977706547089,-0.35420061988476,-0.0819636720741367,0.0703393539020887,-0.264764389242987,-0.219353280312044,0.0631406046182929,0.079069666440925,0.286191860776168,0.359442620523927,0.0298995947808791,-0.206583534292788,0.120205778619151,-0.19149014207973,-0.210397224422793,-0.103335325103985,0.0574491846302712,0.302061601082397,0.258182572244489,0.0464200341213367,0.0077794454830822,0.0579365054320062,0.274550314670992,0.198248028554792,0.227906030286778,-0.0704709178847396,-0.207999268410767,0.113180629474837,0.258566582873902,-0.153803808657411
critical,-0.198767832014995,-0.154060467598628,-0.165278599723074,-0.0305508790287707,0.0091666374946422,0.202569502144448,0.0485323904568081,0.163562854057726,0.0045622240850096,-0.0611140400452161,-0.0476010347861481,-0.155353700497561,-0.128879868320636,-0.306689967473113,0.254042150888976,0.0006839657726413,-0.155775237519684,-0.15189468698263,0.116314450161084,0.0520302943513749,0.179995193310254,0.129953326433813,0.158066439997208,-0.272941512447633,0.293240463033044,-0.174307486904502,-0.0142735747026291,0.0680619589240215,-0.233657164437823,0.0611551916735286,0.115481907959989,0.150807227713264,0.327471477818905,0.046210645634146,0.0732044720786527,0.0720828617590688,0.388102896151722,0.0318296616193802,-0.126101815905447,0.0678016830061474,0.067821290820014,-0.0744436673294177
critical,-0.215382645223699,0.138329451756123,-0.119849404384848,-0.138034232375883,-0.0503269549177429,0.23301600216548,-0.147540795206299,0.205922531905064,0.0964940287268102,-0.0139205134162768,-0.145732381663776,-0.0769129097071664,-0.25309840182232,-0.0490525548898453,-0.0234043191033367,-0.0759293646758511,-0.246808078005559,0.0693525502461652,0.261638253672669,0.32129719607454,0.30753567092006,0.354910432035408,0.120493774457663,0.146994623765771,0.183112080720794,-0.207705070887333,0.0235037647023825,-0.0488390118323331,-0.073594107677568,0.051360378619426,0.232637236012374,0.0522447897933853,0.0459794053118084,0.0878004882233904,0.0116310824463942,-0.141564083529475,0.155653249199933,-0.0690763471090035,0.152416746976442,0.15038949076768,-0.246569595612863,-0.175830106588783
critical,-0.339001852352281,-0.0406481214052136,-0.012263409580087,0.133763814550489,-0.114135722983342,0.213519703977307,0.0750938029146822,0.215723809870961,-0.127843157594002,-0.182563320927445,-0.0468322987827592,-0.019613044281025,-0.0641810480256419,0.101508863569233,0.107059640227544,-0.112698385635491,-0.0152438011064933,0.0404162388677962,0.0385202808164334,-0.25590816620134,0.131489102160417,0.137270218044747,0.0075928348552675,-0.156893165240571,0.0345321069477074,0.0127720592947214,-0.0202510749344513,-0.0140554513307103,-0.353284942114066,-0.0272332729135914,0.130699826990072,-0.0902582520935068,-0.267343331998306,0.0496238918815843,0.0039068928018109,-0.0045850495515624,0.160371403301831,0.173789338416248,-0.351359532536875,0.142981884916208,0.0412255770863029,-0.218482864821164
critical,-0.226616346140351,-0.0558420011926732,-0.162470234675395,-0.146806145205578,-0.21042000004524,0.229837881401198,0.154621263287752,0.111619090865066,-0.0847570356392548,-0.253251805745322,-0.162599715763375,0.0889520801617658,-0.171679225813186,-0.289308534703054,0.173666847488571,-0.102099264831605,-0.200138050914876,-0.255486971353978,-0.200130855043182,0.0354875860562562,0.237963477558958,0.116719581218219,0.10929735178353,-0.0249470761725266,0.292093887146224,-0.218977943204775,0.109247367236764,-0.0103666939003135,-0.153717512352509,0.182256592238091,0.0934390778505023,0.289607921621029,0.170893612060753,-0.0767476884913593,0.248975094026086,0.276089183171226,0.227401290855126,0.112168192371825,-0.270802328661704,-0.112507290391648,-0.092677608923753,-0.0600422642089126
critical,-0.0686112654450184,-0.0382803276717284,0.0818672951920903,0.123903247438174,-0.0289616051501722,0.106278076876686,0.0832745701055461,0.0805112887224289,-0.120078161323566,-0.124754846583838,0.144972872752251,-0.200622839923662,-0.169938618372839,-0.236688807855083,0.0439399202133367,-0.184072320174512,-0.128959984662486,-0.168363235275097,-0.0442761862445922,-0.0751973484592933,0.192037817336693,0.240855838101114,0.166221962450952,-0.130989781315978,0.161684100945818,-0.0487988509685174,-0.0034378165072036,0.0508220259308514,-0.292480495771513,-0.0095976943700629,-0.0161205567880022,-0.0603463850713342,0.0655758987721993,-0.275682258556124,0.122131961607508,0.0262188675638742,0.265593598895115,0.0263427759596772,-0.144257415576805,0.106024697864507,0.151255483660733,-0.0776775690996134
critical,-0.0593662878185745,-0.0325374711175572,0.104375811194396,0.0084840741914165,-0.235502387642324,-0.0145615982538075,0.174258886558064,0.236839365294511,-0.2029211286259,0.0199771679177442,-0.137663680550189,0.0311209952811385,-0.082307385309291,0.106686515013952,-0.166607988059074,-0.224306550092886,-0.151191006703778,0.222230868657832,0.161109303369039,-0.214199309608505,-0.102718309015976,0.213147049748069,-0.140676726835712,0.123417687917675,-0.212727978337107,0.122597291733177,0.280652533829925,0.249828481266047,0.0393740256141064,0.207431089310958,0.16320082657147,-0.322748474071559,0.09100692682685,0.0771536267719495,0.303606555502245,-0.1126311080816,0.196099354956446,-0.181062431344509,-0.294536263581064,-0.23953709530609,-0.0415912702398257,-0.160992407039906
critical,-0.239166960926497,0.0621516403827991,-0.127336779217449,-0.220825246687093,-0.194702903847556,0.179957055718881,0.279549646566349,0.355307063916871,-0.257953803736955,-0.283475324863036,0.214942417237636,0.0265309858373778,-0.200291399554268,-0.201250713769387,0.177983470035643,-0.258892448897739,-0.191605177968834,0.206708488579852,0.042220331662295,0.266265624744576,0.216467601177319,0.176637074560428,0.190449839632642,-0.252101096630251,0.0297323774382325,-0.226248733298894,0.0602996427578438,0.240143053011858,0.0896079497977677,0.092055046806629,0.126747150380593,0.102667679190489,0.215376764939817,-0.241734318413186,0.188840537448571,-0.364877431196452,0.262520978065541,0.161041414714907,-0.246258094594463,-0.179133566717967,0.153781884332937,-0.127460404425052
