group,AHR,ASCL2,BARX2,ELF1,ELK1,ESR1,FOS,FOXG1,FOXK1,GATA3,GLI2,GLIS1,HIF1A,HOXA6,IRF1,MXI1,MYB,MYC,NFATC1,NFE2,NR2C2,NR2F2,PAX6,PGR,POU2F1,PPARG,RARA,RBPJ,REST,RFX5,SRF,STAT1,TAL1,TCF4,TFAP2A,TFAP4,THAP1,VEZF1,ZNF384
critical,0.0945107257580718,-0.255490601482567,0.0789059873340114,-0.179853685205649,-0.0090672576249663,0.254082605604204,0.405789151195265,-0.151986248249549,0.315389686870613,-0.182522921055202,-0.436865535578575,0.294853835636501,0.104912001640738,0.273227991414304,0.466181151711534,-0.132332412010887,-0.37914338739203,-0.377848610899473,-0.290813659971301,0.261276895587481,-0.426845109937559,0.316037540279203,0.0485580359221621,0.0571567237813417,-0.113032323303758,0.155399586875666,0.334202375144877,-0.244225367869132,0.355497741159858,-0.143545962168431,-0.154133314184525,0.307313269804583,-0.0574000092747491,0.100054799198967,-0.526860846711069,-0.232715783932901,-0.495673036338819,-0.102067483665136,0.234538693384609
critical,-0.147033786493309,-0.3222529802374,0.552789135817022,0.265995976837197,-0.13581173323773,0.455618361450991,0.338833761735304,-0.463488890433929,0.392428230684294,-0.381803429049237,-0.283971787643591,0.600237658628628,0.496321779875415,-0.278478275377873,0.553845738429127,-0.409187758676768,-0.455736792461752,-0.321630685774665,-0.10734762811921,0.355115202436969,-0.450158545191121,0.10833115549774,-0.0602534816911967,-0.349362938579009,-0.218216983839837,0.401302819976421,0.0141257396441825,-0.475641378775907,0.524373026423915,0.287651142153759,-0.420671790127977,0.43982226789776,0.420125504174624,-0.11701057195077,-0.474886243585002,0.348524351691358,-0.488828983484693,0.180372189354411,-0.220756614034681
critical,-0.346775276040445,0.161835669035166,-0.39108255678956,-0.0343250777118434,0.292381882174855,0.155789412071561,-0.193688272756249,-0.298780824537198,-0.174813113133867,-0.0898146109038364,0.242710164605949,0.204366196567056,0.150507976945772,0.332618748361958,0.214548867363545,-0.111861411727636,-0.368399141588853,0.439816211614689,-0.217807243899179,0.19132510826285,-0.160906164943574,-0.0819909688762015,-0.338400548717128,-0.366582352260404,0.164912418334513,0.160804552489117,-0.0160250710043737,-0.0883181679058044,0.391554890997022,0.0068696107918636,0.298840505340014,0.279231541813906,0.275993729019761,0.0250200421282725,-0.309353402253333,-0.234041915721142,-0.470028311266074,-0.164829301759273,-0.0116915209681568
critical,0.148545721263444,-0.0275148980343722,0.0162563018858324,0.0090111586380276,-0.130259865876137,0.230947531203536,0.0726552559537383,-0.0193397287919603,-0.0620398013123454,0.0443323345680267,-0.212048453635831,0.140759751304625,0.099943232172081,-0.0807283274314029,0.289512303478676,0.0120534425943166,0.125057282510709,0.0896179329911761,-0.169908601130999,0.0129741207370952,0.0082770034690478,0.30170073959492,-0.0941686470873022,0.237272321855641,0.112807162974189,-0.126092785758784,0.247153869363924,0.0829789584037338,0.211914839813426,-0.100856345220842,0.199404081084879,-0.102491785228061,0.0201269016280272,-0.129597982158607,0.0565951659428537,0.0525596378497409,-0.048070080097667,-0.099894710155127,0.234448107935292
critical,-0.0675377879545027,-0.12570818844845,-0.0835052161923093,-0.133979985976025,0.2339733006361,-0.0674271065583137,-0.153569034208567,0.0151636630564682,-0.0033547375295583,-0.250441133496113,-0.372688267918947,0.254381079421859,0.439192198099471,0.228128075803,0.0748773675254443,-0.104579889362429,-0.333227700059646,0.0604460723553081,-0.0009671371576849,0.125312229650816,-0.165905800872795,0.115896828288815,0.0301994968948026,-0.0683072574919515,-0.0751395733119088,-0.0257519754394914,0.17094102495294,0.190522902278123,0.352800847584566,0.0965727918499651,0.0596376304952575,0.013781236829139,-0.294873010826493,0.10704699327241,0.0683334468927399,0.0167022903527851,-0.155671980736157,-0.0341503550708772,0.101093269493187
critical,-0.232485971711305,-0.0076604901252042,0.0943500742136641,0.0402916571451013,-0.0285627213577,-0.042294368557787,0.0951566379070012,0.0530164823723861,0.367812336866855,-0.0083819086798092,0.0833361260791507,0.136248556461757,-0.184403920226317,-0.0588734904200952,0.188726900978471,-0.465901594574809,-0.125014285634422,-0.300640282253202,-0.333275822286266,0.0635789812063712,0.0512968592532797,-0.0116876493983787,0.210168813483051,0.057653162510291,-0.482282901900305,0.278175727757595,0.244347126838006,-0.347171200244066,0.529553116352547,0.0445309075569001,0.278013025944157,0.103882342592597,0.053474233956597,0.359066567767902,-0.484246899284654,-0.331595170431564,-0.188201496308198,0.035963660289609,0.286015511422668
critical,-0.0355056423080118,-0.151668518239726,-0.300907308772713,0.111694407558436,0.0954508807858253,0.0995186298712928,-0.0626154638404025,-0.246778409905561,0.161805855638343,-0.196341036662999,0.105109175329825,-0.0976673100657632,-0.220930266139816,0.0675945447974301,0.0473147034983787,-0.197262025687667,0.0833324752991034,0.218464913600773,-0.246190825456064,-0.186199028386285,0.113626964597494,0.347513135180076,-0.0428834219230694,0.053637029871394,-0.182367076040769,0.119091711744317,0.17508640863721,-0.206944065113569,0.0336399193767744,0.302969914472359,-0.0004068469992697,0.197034744664375,0.163120520086425,0.0308161407741051,-0.169994160263906,-0.0835699541559255,-0.18942858764628,0.146468193857462,0.0278418427492836
critical,-0.225695719118615,0.0262793071131714,-0.081291879323382,0.100861904242891,-0.0160326868385498,0.268132109253664,0.110768467112559,-0.137150038470363,0.0841857554883808,-0.0813645341719028,0.0161647440775796,0.0725817430219821,0.0140084322948771,0.073294771997128,0.0723449179253448,-0.0130024972924644,-0.178521024449478,-0.0213878482280552,-0.113164875379519,-0.10567908927643,-0.0282309902620891,0.0769769858155467,-0.0756643749145073,-0.0812541582212324,-0.327029821459255,-0.0950938470016262,0.0884337858390431,-0.200831871327476,-0.0371101037485165,-0.036620647411996,-0.0688522943721107,-0.0278147228781907,-0.0025905050354985,0.0315113408165894,0.115392473368983,-0.023027430983568,-0.0662495717052965,0.0440521218042912,-0.0414457104810278
critical,-0.0363128975953701,0.0474147083303049,-0.125374715784832,0.118949381215549,0.267635336027309,0.171757506257867,-0.196152681062564,0.229040812341867,-0.21010322656557,-0.23756403422687,-0.289079693607993,0.0158269527158701,0.286765607563822,0.135129173150155,-0.0204668933462623,-0.123952723813485,-0.264581278785838,-0.177317804754696,-0.173885104319091,0.000380186609485,0.0727010608049617,-0.264445337655634,0.216778859696213,-0.263420316935714,0.17877254607052,0.187304883752439,0.248003743892131,-0.190591128540762,0.278378254461429,-0.295320758853896,-0.0402393703639409,0.455532601884118,-0.146045460536738,-0.0948597303027363,-0.241696528828922,-0.21099336725334,-0.11021842527066,0.262836930048936,0.109221716576083
critical,-0.164183572592315,-0.289060399429376,-0.119565129806797,0.271428263125126,0.266414578095289,0.0564760557092995,0.176747169695028,-0.145330381510256,0.307717548661573,-0.193443282288943,-0.0299427769198532,0.296955279223111,-0.256481920768638,0.230410987554102,0.163052331218337,0.257991165994428,-0.244869205622268,-0.342924059552545,-0.204644018796021,-0.120982066176037,-0.0397410232105889,-0.165510741345847,-0.0449531997548837,-0.125647395163891,0.035250581959637,-0.176721780180664,0.207079969849057,0.131389019777777,0.227773294029855,0.0834113542212231,-0.261949984239933,0.119814240091551,-0.300401888627444,0.209730415365641,-0.0440761053592213,-0.0173622153174616,-0.203712642580199,-0.385200462725892,0.344436120747917
