group,ASCL2,ATF1,BCL6,CEBPB,CTCF,E2F8,EBF1,ELK1,FOSL2,FOXG1,GLIS1,GRHL2,GTF2B,JUND,KLF1,KLF9,MAX,MXI1,MYOD1,NFATC1,NFYB,PAX5,PAX6,PBX3,SP2,TFAP2A,TP63,TP73,USF1,VEZF1,ZNF143,ZNF263
critical,0.0980519409686221,0.578716741975602,-0.231357320232641,-0.560580267059802,-0.0135734969473455,0.371675497504402,-0.269287622182429,0.580501347698674,-0.318941295868692,-0.145131158195807,-0.480755683601835,-0.584430113200103,0.444021749751838,0.146188220160215,-0.539020278156499,0.0548475729834043,0.189957394660955,0.0343449942536844,0.0070312418615001,-0.026169391017665,0.307262371348612,-0.274796998992747,0.161517578724807,0.232616837751327,-0.0705016983833743,0.14926100887992,-0.295276326335574,-0.376796014525906,-0.0601571226570917,-0.0022353231870632,0.312678046193006,0.138361544983345
critical,0.124625928128917,-0.182400759056269,0.0800126221561162,-0.523609482037785,0.373588667893112,0.401137302755489,-0.308986711812886,0.0381885113345259,-0.248298227477593,-0.0893340568652008,-0.0632482382833663,-0.367532030111697,0.560002443252177,0.455044373798367,-0.439499475064715,0.26217986121784,0.33445167219994,-0.299664615678168,-0.297238175741143,-0.327583428420174,-0.216324985838951,0.154701576370501,-0.272529077869871,-0.097667027710672,-0.316022847465992,-0.338837585576637,0.310918589105288,-0.459650064214776,0.0301969096077523,0.199482186282746,-0.0821927177904773,-0.0871697987001786
critical,-0.135214231584447,0.262273952047526,0.142427780018151,-0.295607445897303,-0.100751156578235,-0.0061784204073427,0.213674622139943,-0.170059896447823,-0.185719143318584,-0.02714747575007,-0.0477425749769571,-0.0032030029143094,0.131841604432277,0.256253298873294,-0.0154427126383786,0.187180490374927,0.0251064017430198,0.122724143362009,-0.0693755650274288,-0.107421585124441,-0.228979712941631,0.115027853671794,0.155951614868338,0.265479947992161,-0.100390323749206,0.183292256190943,0.139017970220016,0.087002844453647,0.0936695317119473,-0.183802337628311,-0.327670110582599,0.221930263151341
critical,-0.0778843919959533,0.0470159277626383,0.0439186821344678,0.0301319483534907,0.0694594211483356,0.192357618350684,0.0903458599322405,0.0447891283438969,-0.141215161261574,-0.13169578163712,-0.0363829620909634,-0.0350982402567777,0.175867339762035,0.163059718213279,-0.065680241102203,-0.0190245199315464,0.0839039585957148,-0.153071046713889,-0.142333033079342,0.0442115586500244,-0.0941354593698125,0.0473330747831424,0.0167115237290791,-0.0366912735917522,-0.153743043113191,-0.0892082518305389,0.0147338269593255,0.0177587735017406,0.0914054856437652,0.0171945114359808,-0.0812799645217895,-0.08198624708547
critical,-0.0052023532685849,0.130569626405218,0.0120871404568625,-0.0214561904396025,-0.15100829131368,0.151928284443679,0.138893329114184,0.0038259585178591,0.196275204389675,-0.0081564596493161,0.0561052011528555,0.0169540697945983,0.0513867586437808,0.254581449249062,-0.215786373675742,-0.100339896316769,-0.119778854113529,0.0229122991720306,-0.168901735676965,-0.0828375193695988,0.0835008647389016,-0.041955500494928,-0.0724021776551472,-0.0512573406499583,-0.150905444647091,0.016445150727103,-0.0064308863983493,-0.10210767108746,-0.0568451344653624,-0.0018609307179357,-0.189976236815947,0.001431100424443
critical,-0.0528838727801593,0.114185056417934,-0.0033596012426322,-0.129458620037923,-0.0461329540501451,-0.0416017856691369,-0.127840704772216,0.123045492207275,0.0690564501181956,0.132577126249328,-0.0631671560372147,0.0005378868825029,0.209550389411649,0.0536820649396933,-0.126393489945731,-0.0465853617852129,-0.0259151373004567,-0.0427229420282562,0.017972151908021,0.0880999922452002,-0.143131157937173,0.0934739618129106,0.0064897109582139,0.111094656472201,0.0878323380821906,-0.125781727419969,-0.0563200571503579,-0.181093697913019,0.0569280807692179,0.222986344753519,-0.105427247176644,0.0078829050263651
critical,0.0656641107763461,0.159291050929477,0.103315295280503,-0.102923311660487,0.166352567448855,-0.070424001282075,-0.0177329747910604,-0.0165146755143715,0.0459790557694913,-0.0130082653591117,-0.17242224888439,0.0045465242221805,-0.0073506092819392,0.110149706867444,0.0083519809550317,0.0993404597820196,0.12728667463222,-0.218518366286925,-0.264431708996115,-0.0215540923915706,-0.001386798888,0.256649524347851,-0.0564853373351798,0.274329153842794,0.0324704323940889,-0.0693944668688535,-0.0981420383335486,0.0690966868695219,-0.0718641007634301,0.0421961739315054,-0.0203437204046958,-0.102965660077125
critical,0.0713759660333064,0.0542419739351273,0.0396634388373936,0.135365688422023,-0.118379823369629,0.0355578077476984,0.0431680006378083,-0.0433963631667267,0.0911286777244015,0.0103691918481817,0.183816157009357,-0.0016962604062453,-0.0013309367703651,-0.0261387327682352,0.164314985880667,-0.0203726618695,0.083535142490426,0.0094128366540582,-0.0084619068120821,0.0360808316042535,-0.0054632964298138,-0.0288975160395244,-0.0858625356051904,0.0364511326274248,0.0927469590630853,-0.0043094053253952,0.0574483570542196,0.0129163366118509,0.106154646757029,0.181730084221759,0.0475799401414014,0.0382819484034412
critical,0.137166765973079,0.220441451110904,-0.119415385483512,-0.297910979984019,0.149032806074658,0.264370854302447,-0.122220958494797,0.0990152666095378,0.112373825374036,0.0612313605041802,-0.257626989549546,0.136644129100731,0.291034144638514,0.258002279321826,-0.249969442080705,0.0965506394915916,0.109215253437901,-0.0495078511306396,-0.107670383957399,-0.187577989395114,-0.186634803375136,0.126707493750001,0.0722521636189569,-0.0383128841308293,-0.20131348372736,-0.193094066526577,0.0580853740627952,-0.0912019736431717,-0.0070668763162221,-0.150330830437948,-0.0886223586683891,-0.0373520784182023
critical,0.121276386953631,0.011701528855539,-0.0405806930876847,0.0470840256139048,0.023717106323567,0.0583876188307796,0.0691446385108603,0.0629100840548306,-0.0230462395644559,0.0395992653604988,0.0667861189756995,0.254042038299139,-0.0066492629109231,0.0970208066885213,0.0002532213405003,0.185265116823695,0.0599594909902866,0.0452549626238733,-0.182873120491163,-0.0805517596987697,0.0246151747602456,0.172007846164065,0.0313410052330798,-0.023254924603587,0.101850138730971,-0.037591391759148,0.0292729468205534,0.13154685729289,-0.15683425256896,-0.114954572552157,-0.249978427765857,-0.0104638739890483
