group,AR,ATF1,BACH1,BCL6,CDX2,CEBPB,E2F8,EBF1,ELK1,ELK4,EPAS1,ESR1,FOSL2,FOXG1,FOXH1,FOXK1,GLIS1,GRHL2,GTF2B,JUND,KLF1,KLF9,MAX,MEIS1,MITF,MXI1,NFATC1,PAX6,PBX3,RARG,RFX5,SP2,SPDEF,SPIB,TP63,TP73,USF1,VEZF1,ZNF143
critical,-0.505699794661532,0.590575285247557,-0.068185535118428,-0.294802356924345,-0.114290929901572,-0.48012332668546,0.432442183725607,-0.232866571969648,0.560691230780205,0.53853234847062,0.0269851404691695,-0.317707319159973,-0.272082554438801,-0.13578622120619,-0.518609305200813,0.202219262200465,-0.422170781739494,-0.581460938182009,0.512809289615763,0.223430413780749,-0.506377419889302,0.0938177136863768,0.270828056465269,-0.501005027409596,-0.349016750323262,0.0150617051624184,-0.06746835379985,0.134915471161838,0.175064611654121,0.169450675728244,0.43414319659601,-0.0767889848693082,-0.305016040224352,-0.0992974326325507,-0.322163235382583,-0.381867713532525,-0.0011756101599859,-0.0220935799826995,0.288459168677703
critical,-0.26752215006362,-0.15989144645676,0.162518294434262,0.0687601580277711,0.0003062753604327,-0.432648501224989,0.330603349991231,-0.268123800391191,0.0494953461024002,0.164108760910517,0.239500762261087,0.0820040624781283,-0.171280155350598,-0.0266729320784283,-0.0420563231508425,0.215645930515249,-0.055668748978564,-0.286289214063504,0.47879148091669,0.379556172141814,-0.385234763225365,0.20672951890475,0.281870884612852,-0.0597582315473138,-0.338480260459305,-0.249421478121181,-0.255921672586236,-0.219547794193342,-0.0592180198001347,0.336896877403608,-0.0099495633655829,-0.222677087908929,-0.184073253299793,-0.0387083976411153,0.265043576796262,-0.413994515042421,0.0001657447007446,0.197868600205573,-0.0777707093985461
critical,-0.13060666166811,0.243721207806752,0.118470652572318,0.190553196300433,0.11762798593086,-0.250953310910091,0.0528027218401212,0.183928778854221,-0.0330006880532438,0.188999896119524,0.0969463829115418,-0.246989213893617,-0.132602103172763,-0.118863360518733,-0.124064671504562,0.134988010877649,-0.0107069821262629,0.0285753661301494,0.15039921114422,0.240350943605619,0.0271731251534532,0.161146544701745,-0.004436243250644,-0.0391429576284767,-0.12097054444842,0.222567401072592,-0.122608743580859,0.153083386052553,0.234977133125178,0.0597335112644345,0.0276148066318272,-0.050200629330424,-0.234206144880849,-0.0046266767147061,0.054258764725167,0.0938586362099157,0.141156836523029,-0.17372026910959,-0.322748278839623
critical,-0.0504326695987429,0.115871959296388,0.0706482449018322,0.0219385587593151,0.0634065943869687,0.0260109114625059,0.222159209671277,0.078992819428263,0.0320639686959595,0.0693902323767869,0.0820560734143332,-0.0639737327062022,-0.11577261395487,-0.112595129107093,-0.0021736270742235,0.137242433885707,-0.0156845780147988,-0.0397878325362234,0.179051797592464,0.154168076640585,-0.0422503317366314,-0.0289801075678764,0.115752378950862,-0.0615982827874046,0.285001844417803,-0.103748478389259,0.040062129257222,-0.0408709712105383,0.0109891267399107,-0.0541738970064603,0.0125619835227217,-0.200834089401286,-0.203141345030714,0.0427770465650993,0.104911502688593,0.07126667624272,0.0539795169219811,0.0129480767026461,-0.0218729849417287
critical,-0.131232840332997,0.222017922630274,-0.154358101807705,-0.0052492886538493,-0.0890781665038027,0.0289913610449712,0.20057274551818,0.221441358860152,0.0807816384869729,-0.0717793814398306,-0.145744276521279,-0.0763160772089613,0.261133156931041,0.0257466298711208,-0.17466294310822,-0.0945396106574807,0.202422242287275,0.106780047017449,0.0808546449383845,0.408065192257978,-0.275463948951086,-0.0155017031830703,-0.134184609721055,-0.127016249773902,-0.166826917323372,0.0084294371976048,0.0327203059478423,-0.0062457955162799,-0.0206183946495267,0.06782330535479,0.0200720942374678,-0.270793096027652,0.0453510460288192,0.0058002689666396,-0.208999686768728,-0.0604905248952702,-0.0568111869401531,0.0319031952801198,-0.138965908301752
critical,-0.248146592481148,0.238307710630271,-0.0576651240965194,-0.0712485714301097,0.133405938275693,-0.0338939303473467,0.0462599562091954,-0.0214464169321924,0.160932768486385,-0.0320479089975767,0.0118268949404514,-0.117825852787644,0.0846887397007785,0.164384596692294,-0.0542884755606429,0.0132272450271179,0.0528483471896613,0.0533469274328732,0.239471836924969,0.120720398816206,-0.280258867634575,-0.0474121103989054,-0.0290794706220992,0.0285582334920282,-0.030347355160027,-0.0866461145001685,0.118454838862608,-0.0511293846315386,0.156709576268773,-0.0810548840061265,-0.154519968379077,0.0754158938244441,-0.0225278970827794,0.111252137290712,-0.0307312349135148,-0.0569175755624807,0.0802900853423201,0.195716110375263,-0.0697906780001134
critical,-0.0430056427987997,0.241955349286534,0.110430247585246,0.096089334142588,-0.073525580553261,0.0335343705350084,-0.0625874771856853,-0.0190378383281268,-0.009010710361755,0.215937388872113,0.174338936709799,-0.11004259942816,0.079152780661812,-0.123846867707979,-0.0075504563753723,0.05602568655078,-0.103474201915141,-0.0238520501804742,0.0265107978088655,0.284175100957611,-0.108033096617311,0.227721648809667,0.233114706514788,0.137703172593122,0.0722420605564259,-0.325174975914946,-0.134840861693113,-0.0715258243756655,0.176622863048074,0.136307841600458,0.150555425449579,0.0516152531615438,-0.16089374630333,0.07240537246476,-0.250535868553079,0.0793517012623231,0.033012665249706,-0.0207445258920877,0.0780351319945623
critical,0.0175538227501743,0.145348718686113,0.0060393470746892,-0.0255885119411251,0.0724963141961288,0.133514550700635,0.153217047875229,-0.0799238399331369,0.0209841172584726,-0.0712149593070317,-0.104325953291881,0.0627285108045319,-0.030995153989407,-0.0516636397329901,0.084790744300861,0.0300879392140315,0.107039790946606,-0.0857027823063385,0.0780193933284887,0.0862701996922927,0.0384173095320747,-0.0194572748743891,0.167557389426261,-0.147027186186943,0.0005278702140524,0.0471576323145494,-0.0601455302001702,-0.0756885135139956,-0.0711921857051067,-0.0674701106376468,-0.0800637301807695,0.0631472699403657,-0.0228954423527852,-0.0213268649398463,-0.0246983525051826,-0.0705520055007749,0.142398807951172,0.119893649444477,0.0955807078312613
critical,-0.154598852990943,0.134960410303418,0.19944549336916,-0.0699852233753527,-0.0067591931543342,-0.284188283233042,0.243352685510316,-0.162883194696894,0.0790542818038645,0.0895112635660001,0.170661930413131,-0.125114048163418,0.0739664208136268,0.0739866315311105,-0.0724473330625941,0.0014347194751809,-0.247432884073659,0.109030904903442,0.247818771141887,0.268333566959202,-0.198874498343668,0.121333581542875,0.0646792218573404,0.118234773888359,-0.202854536744381,-0.0061931723317124,-0.120048426206397,0.0411248983274712,-0.0317069695928616,0.168727351842813,0.0922324422949168,-0.172496662726823,-0.185309822972376,0.0878922812651109,0.0060181818064985,-0.0860493873952541,-0.0054239577365399,-0.18285119039782,-0.110572618033545
critical,-0.128256243405952,0.0057112937039482,0.221064433928611,-0.124364351615073,-0.102943369301805,-0.0202924409035145,0.252045763712261,0.207303600535107,0.196765102901216,-0.0220406446454748,0.118128303565696,-0.222976155220563,0.005299063623798,-0.0700432396435531,0.0537259383281536,0.183490469631142,0.0075674401042952,0.196570338792217,0.124162004946667,0.174968085202249,-0.096916173802621,0.240366629226421,0.129278468627766,0.123920096102745,-0.172459976141103,0.0726895986926791,-0.160545805221679,0.151904161565375,-0.101654609099022,-0.0041009505133823,0.153810545285298,0.124030467012784,-0.133522479816366,0.148464039122128,-0.0517828101209531,0.128997776481499,-0.110055054060472,-0.214083622770828,-0.217271344490368
