group,CDX2,CTCF,CUX1,E2F7,EGR1,ELK3,ELK4,ESR2,ESRRA,FOXP3,GATA4,GMEB2,IRF4,JUNB,KLF3,KLF4,MAFF,MAX,MITF,MYC,MZF1,NFYB,NR2C2,NR3C1,NRF1,PBX1,PRDM1,REST,RUNX1,SOX17,SP2,SRF,STAT3,TAL1,TBX21,TCF12,TCF3,VDR,ZBTB7A,ZNF263
critical,0.577480364092681,-0.228355517788878,0.34146946086855,-0.444605861395567,-0.0896123681729159,0.311418652000144,-0.188347126608289,-0.735649501142562,-0.225156398932673,0.430457973462604,0.0564067541994738,-0.448864105802283,0.481278045757307,-0.168950334248167,-0.426764253072108,0.059718013519562,-0.183783415433272,-0.292200728499066,0.558493098485586,0.287731719194909,0.0892640558126274,0.247562099480097,-0.0508940406198709,0.172905868887793,-0.0602440964213381,0.68354602236958,0.216918815534414,-0.266774307246957,-0.122405440623715,0.399294770642243,0.414880244182173,-0.0936315155721861,0.246606081291941,-0.639331881878501,-0.139617242280333,0.220358858191549,0.225187476836566,-0.482860732562145,0.206954856256017,0.167330248609831
critical,0.412362407074231,-0.389250942495696,0.623393376233874,-0.260888175058509,-0.100050999694217,-0.486149798922322,-0.573528764741381,-0.36901856741577,-0.114070741625434,-0.0236767093435938,-0.383758191705703,0.543796222862657,0.451680793337429,0.0560052417407887,0.173498724092038,0.490669667345577,-0.336611323090272,0.0167356517405495,0.497276006781221,0.329190295032944,-0.107055518102056,0.0513400843692958,0.0650432921649884,0.0470185905357233,-0.0760392422310316,0.253598504634675,-0.22343306548096,-0.334183021607693,-0.15814403225616,0.397164149238385,0.544252180129685,0.31974424039352,-0.0196225867690413,-0.264698829577234,-0.31377452538032,-0.106371050611873,-0.127943434863393,0.345520802143927,0.621284798424669,-0.190744188629507
critical,-0.0359728987497569,0.0982235360607642,0.133943414720308,-0.0083317459847278,0.177623204347754,-0.31387974871713,-0.246398842732391,-0.175065668547085,-0.0260329304258488,-0.0991331679783723,-0.195022958363652,-0.283748765708936,0.147403038361779,-0.0095460816242316,-0.242669237017683,-0.0080717773173659,0.094468892497819,-0.433996815716052,0.319481622702658,0.161872847297609,-0.106334592938209,0.0548031982643633,-0.133196586242499,0.136167476244111,-0.124854446105177,0.402143446968917,-0.0378394243948336,0.0879712263227229,-0.0013914956436592,0.144954210466415,0.205043668005499,0.232143463441785,-0.0522159730886059,0.114847289060082,-0.0384810479690404,0.198799079346874,-0.0078597595749537,-0.269179379642732,0.257335501180163,0.0498147515606472
critical,-0.343228790818819,-0.312503870338821,-0.297641541730052,0.066031097502004,0.571344462279861,-0.184889008979038,0.391716732124896,-0.493790032770266,-0.527028110050858,0.172985188498004,-0.382278350571429,-0.444412984052012,-0.276560246962356,-0.0445527268405426,0.433429122655687,-0.221679411644672,-0.494323757412401,-0.261527413301928,0.221355562009809,0.366024986335913,-0.578993741094422,0.0734627109522234,-0.304101157129846,0.234922972200533,-0.539675824449259,0.508717286183882,-0.523712995617875,0.10056187844704,-0.250678109802671,0.299576415524117,-0.0455571563178174,-0.286248307136754,0.365594162553368,0.268945955059568,-0.394990014044069,-0.0235761140279899,0.179551483777517,0.0016778539618997,0.198053256575542,-0.431773958302351
critical,-0.0280893973093166,-0.257076745244777,-0.0816974088893311,0.0203171972969629,0.175788005758093,-0.278793892417627,0.352861558897205,0.329978254412912,-0.0908895090764039,-0.0637489978553079,-0.193051248716588,-0.105485646459729,-0.0811659204594967,0.0438018162570039,0.172022386853459,0.4906492329541,-0.037283367836905,-0.133739945457833,-0.0675323849948393,0.0450228368902366,0.285644326279235,0.0035636221289547,0.126075601748543,-0.114419327932237,-0.252758752441219,0.0806755795210042,0.221669952391804,-0.08792190212507,0.183138443984191,-0.332359197889203,0.0672926696854301,0.272931310071646,0.0176394931255388,0.0085879802005512,-0.280929821286381,-0.154305274596525,0.342677243066635,0.0854549229850641,-0.175587255876091,-0.0450312534225565
critical,0.457615815721287,0.248350024165816,0.0253006911040767,-0.252811432648844,-0.379316560023896,-0.381686735525962,0.134505080564502,-0.359363746189377,0.0415356859701065,-0.048312613167986,-0.345277341779833,-0.494976108960759,0.431152028185268,0.314964687590213,-0.0419677960996206,0.383068201898355,-0.488711669520651,-0.290922131425731,0.188578647709189,0.389647593037029,0.0444557730536623,0.0251400644517663,0.334349328046103,0.312555673618172,-0.0160900579267553,0.383442440135524,-0.430045646207825,-0.340914315513792,-0.360640142926111,-0.365887065894577,0.166407925751574,-0.178137143683778,-0.0198964851926358,-0.0885652149826872,-0.260052492423336,-0.209689671015851,-0.301525676749709,0.120409545256388,0.432779257193823,0.379521426522799
critical,-0.065010973155859,0.0029008245474212,-0.132586780587156,-0.220772355296715,0.292795636773382,-0.181611848340859,-0.0976652014779389,-0.208641261423354,-0.225019504862032,-0.187742410785278,-0.110609502126231,0.125294235059542,-0.0809027376490283,0.163824256619408,0.0598646381553659,0.0117637034750703,-0.0401171700843587,-0.0897422746267232,0.189554415138501,0.0753832882688861,0.0563290761115167,-0.0422098576689092,0.0773193469089992,-0.049176582283628,-0.160044124462982,0.379270395226143,-0.188847748754253,-0.139195094763949,-0.286547606337505,0.0457497758855842,0.182142052556951,0.105827777304512,0.119863945981232,0.006179045309897,-0.211031060809104,0.0293514910784102,0.011490335045894,-0.198363027749378,0.226992078042965,-0.148551470089577
critical,0.474677821008223,-0.0916238957781245,-0.111489893608383,-0.300669229996794,-0.165430461405503,-0.389729294885651,0.149695453394598,-0.081904643243598,-0.36805842142569,-0.233880190463992,0.118878463025049,-0.35261001433543,-0.106473607732009,-0.150609123157965,-0.0203881634191175,-0.192590471703388,0.334823077489732,-0.201478576601816,0.428453692889094,-0.188425231476548,-0.205147823252478,-0.12765118593209,-0.259730491003967,0.118249920868521,-0.334649723083159,0.538009357226353,-0.510203340209397,-0.115107508059455,-0.0172444924993852,0.227997215325192,0.117624590205009,-0.478296180393242,0.422976326007537,0.16009142048091,-0.428119118222245,0.308504180388751,0.158908399156298,-0.21200338415283,0.140949332906518,-0.303194009793136
critical,0.0366635773802151,-0.0167977649968459,0.0118425843065427,-0.244093947484673,-0.081261553870399,0.138746506054335,0.044993945353848,-0.272883116653275,-0.129463493224137,-0.0275753179607966,0.0789665403268346,-0.231268216518342,-0.0346307105596903,0.146665135852597,-0.169934756578922,0.0391430725810621,-0.102622629750444,0.113002381331327,0.279299032316763,0.139441103244419,-0.0640968991993653,-0.217289830847432,0.0261763581811761,-0.187783857247031,-0.129395762342513,0.158260908730053,-0.329122196764045,-0.214349794586057,0.0379480288092364,0.062819512614885,-0.0498383068444557,0.0386177905389891,-0.0443337561267671,0.250835376463193,-0.171765829256224,0.462391446994959,0.160451589228125,0.132592037863062,0.434479427705931,0.0423949023740431
critical,0.0213142178175576,0.398315423838752,-0.0132814816754625,-0.102939351147623,0.307090880126033,-0.371946263351323,-0.31196158761836,-0.584836408536472,-0.0768702680831797,-0.197396239135085,-0.042345296220749,-0.18683511609002,0.429916208737323,0.0003638009581195,0.170076879253267,-0.181195400117139,-0.172415400235285,-0.143013054409604,0.273310631302068,-0.104954241718992,-0.0684601119084664,-0.214145457626709,-0.159742267739695,-0.0930388104387435,-0.243391561767469,0.340665149031656,-0.346551084137953,-0.260758559789711,-0.234821547414103,0.185313442018309,0.0818035775397983,0.0374446267645253,0.238627014388629,-0.343673797146609,-0.278587851001278,-0.119589573845622,0.0646680808948323,-0.267857439426816,0.324075948943091,-0.0891150062958849
