group,BACH1,BARX2,CEBPB,EBF1,EHF,ELK3,ESRRA,FOXA1,FOXG1,FOXH1,FOXK1,FOXP2,GLI2,GRHL2,GTF2B,GTF2I,HOXA1,HOXA4,KLF1,KMT2A,MAFK,MECOM,MEF2C,MITF,MNT,NANOG,NFATC1,NFYB,NKX2-1,PBX1,PBX3,PPARG,PRDM1,RARG,RELA,RFX5,SPDEF,TEAD4
critical,-0.0590655829903072,-0.231440840064757,-0.459408412189693,-0.240157466564799,0.354150806864309,0.220048814129032,-0.284234010367638,-0.21210183076384,-0.19364793405648,-0.441225757132061,0.156877813609088,0.143524017975787,0.0205611330280651,-0.537864823881587,0.447974580859963,-0.10209827032686,0.313223146711493,0.361743229352989,-0.528168775945825,-0.295213129540315,-0.0429522949359038,0.384985761249622,0.335853702812253,-0.286639738098648,-0.446192547443263,-0.0855767853445697,0.0136858165843979,0.208966190721735,-0.130663319656105,0.0383280890632317,0.15038520491397,0.129307279615866,-0.0221173634904522,0.161016480332186,0.325933489150592,0.382642494903967,-0.232071072078828,0.33130252181237
critical,0.157022263631839,0.0082576429577866,-0.488472582835599,-0.259908856259095,0.222750618592764,-0.103507375078567,-0.455294015235373,-0.147752056661511,-0.0502249360029572,-0.110095534777125,0.229614738671842,-0.186807054183363,0.0325224187826788,-0.325680318564756,0.45896404616141,-0.40214236567805,0.0166536329768521,0.129308239860167,-0.357675837189895,-0.203259531780478,-0.116365433866668,0.211828794981834,0.474423587345501,-0.34325670552869,0.20227807843035,0.0133223707497939,-0.215337476033699,-0.28059495204169,-0.256320013889571,0.264627514618844,-0.0762454831507558,-0.0694200312770851,-0.0033405807509417,0.392117578395766,0.164757518945619,-0.0085540380540665,-0.161043903742521,0.0626695311526036
critical,0.245190255749025,-0.0551355980610247,-0.299794188252208,0.241703187301646,0.177388152587937,-0.052968352427793,-0.150053966794214,0.226629672589351,-0.140289922213834,-0.131827938023841,0.0327981717672935,0.0362272392904799,-0.0617309182160088,-0.139789757653473,0.176803257242381,-0.0071626830110659,0.310633980399833,0.097833992990872,0.0864665591354476,-0.232003754256244,-0.0341589228847372,0.313225972146904,0.248054547176872,-0.180270781275265,-0.245434043578067,0.0914940723464828,-0.0869446500041439,-0.183398749848081,-0.0188855952760151,-0.0966494865053176,0.206367345762864,0.0595027399964096,-0.0353328523930354,0.207237934461482,0.121714508292573,0.111658792067638,-0.192473221498212,0.234770553545903
critical,0.158844947282505,0.208093417719434,-0.183559206010051,-0.0870936685584879,0.249612173308251,-0.106047414699415,-0.336695270924385,-0.19118903940284,-0.279307345373748,-0.287777460184293,0.229039150997604,-0.131826657119364,0.0332235108246663,-0.248050169326213,0.354583785374262,-0.273163023880126,0.26126293277402,0.278781154243188,-0.258657706980906,-0.310886516665371,-0.284752217681626,0.238673758957904,0.157341563980794,0.309365711458666,-0.249328075357502,0.119474123480529,-0.0313305371474807,0.106784079182217,-0.309062641611375,0.179498414154469,-0.240645425705958,0.115908429925064,-0.106389869831929,0.188779500042605,0.0743161427372319,0.270000994623388,0.0214123427336426,0.194890326218885
critical,-0.169837114679554,-0.19860802189535,-0.0626362724555824,0.0896478547996501,0.138787231020017,-0.107051344864816,-0.1650478934348,-0.0580027906309088,-0.0593376553597333,-0.238228255204997,-0.0494614665641,-0.218481807571609,-0.208446758325433,0.131534580431187,0.0477427150883841,-0.121847838184629,0.253627107404079,0.232058290083619,-0.188694692837213,-0.0929767458909857,-0.208170235026453,0.0983617718510369,0.247472747435014,-0.129554910808804,-0.0869775011359085,0.172864514228209,0.0733501458273591,0.0136086291257742,0.158684112321699,0.178878115723414,-0.116351391437066,0.094256992586716,-0.0687216576514255,-0.0030189727664063,0.326425767148709,0.0525859301601398,-0.0420942741572954,0.0985502820909737
critical,0.0620029223019269,-0.126100804953697,-0.18667958160303,-0.198821057289164,-0.0528669178759492,-0.142864478398309,-0.146685457451033,0.0851951400472922,0.0531825650910048,-0.139332499344687,0.0196978280012035,-0.0556422189809182,-0.006386964345426,0.0504559241195149,0.164682884121213,0.137842829861561,0.0830502322588514,0.0711753574627581,-0.171210937107627,-0.136206150133903,0.089633768095872,0.0770853752617808,0.280303223183173,0.104473821501913,-0.087537906632446,0.21109770001274,0.0990144892248762,-0.192786685815694,-0.158061887705244,0.111669213461755,0.123840554626639,0.102092564493716,-0.121046201405916,0.0685367681613735,0.0385836239336586,-0.0177520663145943,0.0249921277620487,-0.177356789204358
critical,0.160527652737571,-0.109927743243687,0.0108118971362389,-0.0017838225854083,0.146381714392385,-0.037799046158034,-0.143176585317536,0.193397449992893,-0.149599459449891,-0.0713980858919546,0.0454287104426635,-0.237788183437997,-0.15312455543392,-0.097816236243156,0.0413026146339219,-0.0762912423725872,0.175414928837181,0.0978851480729471,-0.115257564473067,0.0633100805770566,-0.0880866952038431,0.109892454197861,0.15403317397724,0.108936481087566,-0.112843984168519,0.0940185874262749,-0.173191227998009,-0.122290454096986,0.0496373457228388,0.0648527712675482,0.243598155875209,-0.0438711721688101,0.131419129207628,0.225816255622937,0.214139910760012,0.201659639181538,-0.111184610515796,0.0124521682869205
critical,0.205133627294111,-0.282470470719474,-0.0138277712345541,0.0665678864235244,0.12056696473704,-0.012092443684505,-0.197233077907005,-0.133308089676722,-0.305971209583516,-0.0700144880688363,0.0083426724275941,0.0585167710236415,-0.0382905820270818,-0.161373551387348,0.222185472585725,-0.310009440074718,0.134491628986088,0.179988225176195,0.113422856745183,-0.0726546032177224,-0.108295047823091,0.187996435308932,0.0610233994379085,0.0445179916528907,-0.0824542656283426,0.0868934864270895,-0.125787724027455,-0.178959691497983,-0.202096845495876,0.161733193607326,-0.155639717991122,-0.0306888123304187,-0.105053546607329,0.127564399665071,0.218559828420214,0.128708297158111,-0.131448237457508,0.167361370712487
critical,-0.0010617511291464,0.0676067231812926,-0.166596504355816,-0.272150886744675,-0.106918811752927,0.0202717185090612,-0.0606755581337716,0.0508602491525125,-0.0756339111938255,0.0351505464288501,0.070314536105994,0.0114424971319924,0.0085963659739499,-0.0302633102291657,0.0752196805466728,-0.155311705938996,0.0406567030221478,-0.0727223980615865,-0.131118179192538,-0.0964461593057319,0.0352684946414374,0.103819865467638,0.259268031237607,-0.0658133648968039,0.0374280064624847,0.0709893051110103,0.0260080997800486,-0.0888917295473753,-0.0365245815609978,0.0007297246178792,0.10400169927849,0.0501058584668484,0.0279757134553457,0.142566685963355,0.131882054970805,-0.0700298867875462,-0.17221402028058,0.153835120785304
critical,0.294961732182205,-0.222538316558659,-0.0770079315176068,0.144907585475312,0.0756115922572892,0.0625695013290863,-0.164975426393211,0.0399890423882777,-0.0854166878261338,0.0378446609658137,0.0560918451969024,-0.15696040421756,-0.157860698491599,0.170142445213707,0.0437524140303555,-0.0756016498232595,0.204081860127429,0.122378029964028,-0.0390952084054746,-0.0389544565283354,-0.080492479739004,0.0843143147258831,0.202301408444586,-0.101575227828294,-0.109348974162468,0.148314449840039,-0.0292450740686522,-0.013238671634214,-0.156705909978768,0.14415390773996,0.0087792150658868,-0.0770655014178755,-0.152162561259711,0.108356586375067,0.355310428218037,0.160019764476766,-0.0103084484732234,0.0364023665841515
critical,-0.117329466280785,-0.149903755148635,-0.0798392120084556,0.0087566571917994,0.0485794460409835,-0.147510345013484,-0.188572104357819,-0.0787769752117741,0.0855139259240088,-0.0603725427241292,0.0269213122521094,-0.103743542710227,0.101586880123025,-0.0477607670716041,0.0448285109558259,-0.067824461580171,0.0859442521879285,0.0295124428649599,-0.0402248455045251,-0.0236438166687335,-0.0206078219303245,-0.0616711657069985,0.0679961362139782,0.109866928948364,-0.0653582231515329,0.0421638849200826,-0.10863626977373,-0.0140095507433592,-0.087232201100302,0.150510286966911,-0.0731680847309449,0.0455069815617139,-0.018738997884747,-0.0580861234674629,0.107728918187471,0.252762211716529,-0.146657920414985,0.191474951185617
critical,0.326588400623862,0.261157182409144,0.121750025934613,-0.213040522911229,0.338901410723207,0.154881615112896,-0.162437770754147,-0.383005086007503,-0.496621478084759,-0.208185790789389,0.014202049009657,0.185125813210649,-0.0478426020394234,0.242325519904264,0.426472556477446,0.0681424295005044,0.379109554990382,0.287496061723401,-0.566545281065455,-0.190176300659983,-0.295531817917011,-0.27870664751894,0.40844349081529,-0.189804365537745,0.0038270166524988,-0.265767220371617,-0.232097304042726,-0.0733201579127088,-0.112197165952928,-0.2321462428746,-0.188874527732151,-0.0423810284023534,-0.1069509231761,0.526014140507916,0.136343585599257,0.0268478431657402,-0.352036593198024,0.218218251323434
critical,-0.129615785227945,-0.259583362702782,0.14941976655244,-0.0140074277937397,0.365218851620923,0.126244130081848,-0.357806192032588,-0.352874807062463,-0.200120388191059,-0.281826156384842,0.339115556017097,0.209315249519012,0.103245394422119,0.0464407090776666,0.426932250121335,-0.342346668663008,-0.0949306013587534,0.31700712505979,-0.43361963913277,-0.0032091232609343,0.024492231939698,0.0141904325545706,-0.0498414432897588,-0.107157419747649,-0.0089628354037178,-0.238404476126261,-0.407956775744931,-0.0987268032858294,-0.289441800744151,0.434531364529178,-0.575595316441451,0.314480620551447,-0.244419444910206,0.105433641529149,0.270701726525195,0.369874156071394,0.223347737629079,-0.138973785044785
