group,ARNT,ASCL1,ATF3,BARX2,BATF,CEBPA,CEBPD,CLOCK,E2F2,EGR2,ELF1,ELK3,EPAS1,ESR1,ESR2,ETV6,FOS,FOSL2,GATA2,GMEB2,GTF2B,GTF2I,HNF1B,IRF4,MAF,MAFF,MAFK,MEF2A,MEF2C,MEIS1,NFATC1,NR2F2,OTX2,PGR,PRDM14,RBPJ,RFX2,RFX5,RXRA,RXRG,SPIB,TCF21,YY1,ZFX,ZNF143,ZNF384
critical,-0.357444154360464,0.0504839018814366,-0.336450597491108,-0.0139470672594175,-0.0256462519336321,-0.246109439187791,-0.245722724296119,0.318089385194644,0.181929786530071,0.0902653889952269,0.150250392231332,0.229592256822717,-0.169966653418548,-0.172830509094782,0.130326359496179,0.246782541888783,-0.180949425834604,-0.414351937342112,0.144035033647053,-0.0353405201900191,0.244364346487541,-0.300863210583534,0.167946538305193,0.119959605005065,0.219472940681512,-0.273583782597769,-0.144801032209796,-0.111991038782804,0.0401315839093786,-0.178969593989484,0.256625490599579,-0.318074321000846,0.27698250682164,-0.116245317304869,0.155861972548132,0.184865085042068,0.0244018419245593,0.219581057655748,0.24013027685046,-0.0225278853581693,-0.334132493794192,-0.201728956825562,0.0212571914692932,0.100707139409481,-0.0876712653307054,-0.234238686348055
critical,-0.30596912645643,0.154342497098225,-0.337574707738709,-0.055927280745947,0.147322505707795,0.131125089426348,-0.0124534868733251,0.293472482846414,-0.156748934336172,0.0220645691346488,-0.113553184248029,0.20501686598762,0.227575519257288,0.11193797829391,0.0921938995910872,0.289180825882898,0.0050361381714884,-0.158929651207872,-0.0962415761587271,-0.164828227445393,0.157100788240413,-0.211954357244187,-0.139419836218491,-0.174745476870161,0.272210218346894,0.0374672341265562,0.003047041610706,-0.407051737136743,0.152406383956745,0.100715833418524,0.0470929464116182,-0.0292945508658027,0.0721156770127587,-0.0208052137579228,-0.398254032861849,0.0506071221136154,-0.292363497713674,0.149762089666192,0.408204025673079,-0.171336828006056,-0.31984282563415,0.0062892235380409,0.333320487502604,0.212224957683255,-0.379448622348748,-0.247826332115656
critical,-0.24696351150596,0.431472393197159,-0.207529843953679,0.2230773866776,0.346539674119273,0.425810330611171,-0.251958425500655,0.121272820277769,0.0759857378879543,-0.214291550270931,-0.432725141701118,-0.13318759908334,-0.519989061843512,0.126503938297255,-0.023270374876062,0.366386153065841,0.188543416423416,0.0380846686360821,-0.140253160371458,-0.304287925433878,-0.124006079299379,0.355657333247858,0.572998861528174,0.307302067967584,-0.339416626755587,0.0092850062057152,-0.225373728553426,-0.328859978021076,-0.216792108415213,-0.026724076273309,0.327721799667727,0.266653439961018,-0.476362011921627,0.188869553709287,0.158709119490101,-0.308738530713046,-0.39268313249199,-0.1841748766807,-0.0308943148982029,0.0049969814259841,-0.365891290415313,-0.560706374511796,0.173378118773408,0.197062381907838,-0.0484863174525502,-0.43902805055811
critical,0.111633398844775,0.0742013783925674,-0.22846125820922,0.219041081045317,-0.0759289202595036,-0.141872592451668,-0.0842895004077577,-0.0635137960500245,-0.0427857876545612,-0.0796671590743537,-0.0178520456584921,-0.0940400638929634,-0.114182925396974,-0.0561984065371298,-0.288821234271466,0.194686026305667,-0.0678560494672865,-0.305151702828966,0.063267090660252,0.022166353796139,0.24770573474024,-0.217609536075767,0.0683206010140584,-0.157970994360657,0.0148556115026925,-0.229310119313625,-0.193235303810528,0.0943653382728732,0.141437953507411,-0.144875455261038,0.0681093539086755,0.0400530057487886,-0.0093702195548349,-0.0263356996684656,-0.145713023622184,-0.0292507300302645,0.0315764310031078,0.198213467246348,0.0421337208030551,0.237684997407048,-0.177543858908617,-0.19420130582649,0.119807176261944,0.0737229781318399,-0.0555115939748828,-0.12881811928124
critical,0.0564171044258078,0.270767430800757,-0.0253817574957373,-0.177265423618796,0.0308426640717229,-0.15723357739553,0.0473578922378638,0.183152851473454,0.17297807412828,-0.0415668058123796,-0.193346959461374,-0.0802689350834999,-0.143030855314121,-0.100349731482754,-0.0878085093238929,0.209338389565987,0.0599006733195268,-0.049439989532436,0.123337918908046,-0.0088231912756961,-0.041322366717,-0.0864837367266127,-0.140569004424941,-0.150829834308795,-0.0625583249126584,0.0652409192706248,-0.180302828806535,-0.0754958252478296,0.112759692341672,-0.220421395335703,0.201976532525041,-0.0193951821508614,-0.0495132589041378,0.130079948242851,-0.0001580747721395,0.138340991956087,-0.023293112725396,0.038589575044804,-0.123953069845781,0.0467458591457337,-0.153876593033347,-0.204040858099669,0.147920260790833,0.112501846510194,-0.178569306650527,-0.0682702180597927
critical,0.110678113625666,0.200175760919538,-0.305867927817698,-0.0669104661585511,0.319435002052465,0.20091609651514,-0.0950020604539475,0.222754581767556,0.231893147508198,-0.138433624371495,-0.208218871783921,-0.146573843188394,-0.167425814539095,-0.101158190164217,0.076744350563166,0.373912820653318,0.151075793590978,-0.215422223943703,-0.194442404507174,0.0225870525155162,-0.0792926947528233,0.123518228724515,0.0289091017737925,0.0362817175965024,0.134639725993545,-0.0494838974454592,-0.193911847812966,-0.0421983572305018,-0.0128074456684663,-0.312165796552699,0.157993095305204,-0.17613106015785,-0.0020246043450964,0.233108733282006,0.231139178213302,-0.0889116554638573,-0.145705916746573,-0.072886785381911,0.110513094416291,0.14280939874571,-0.230795634715065,-0.0685368635884313,0.120872905202146,0.107668152957096,-0.107113801599027,0.174058223386008
critical,-0.49264588478568,0.405592564071235,-0.547555397009907,0.280528469789946,0.545164454863809,0.55423012165163,-0.486397497102391,0.214578992059167,0.618011548981353,-0.4163251019161,-0.607537302110783,-0.0173856155828537,-0.389645783687271,0.0182180252622295,0.0781790268283183,0.608472742726201,0.351201313809417,-0.0694964626609799,-0.263036091558936,-0.56718265651956,-0.135094386349383,0.657113097538763,0.200519803839966,0.618055452351358,-0.0580068184110615,-0.066737775896844,-0.113147131825927,0.0686634582864467,-0.0959317477319162,-0.430012620529223,0.335829113019281,0.0081590986223002,-0.14118806408744,-0.307280861186257,0.603871675496654,0.183025106297842,-0.432056721592069,-0.345978433323155,0.460413347777958,-0.632992321418802,-0.592798243520112,-0.613760192239192,0.496372363581803,0.312996089793439,-0.223009241938544,-0.631493466611139
critical,-0.411470932184535,0.354746840073145,-0.275825848702248,0.0147222617113471,0.397072899625119,-0.0029954608194498,-0.396675295085047,0.247431262185047,-0.0777207607439351,-0.223576330801989,-0.259210909249992,-0.331743655890833,-0.343409167142185,0.34370904268492,-0.141949820663204,0.33768515841114,0.103472575045832,-0.002768629548483,-0.127791748138924,-0.373410181296286,-0.0391479714972842,0.150971963689781,-0.11432600683786,0.301639432763431,-0.107968224814072,-0.0119783500000696,-0.0975480587954329,-0.289673350624961,-0.307445922582859,-0.225622331979174,0.242910580019047,0.0664753533901663,-0.178022879967462,-0.2787693076954,0.266092914714689,-0.15819382699919,0.156058805185264,8.43353400703989e-05,0.295697748129118,0.0789855921751676,-0.367272277099643,-0.344655969286936,-0.0207985948185277,0.0821217443412837,0.0953180562500614,-0.463955277816156
critical,-0.30945300546288,0.461877848460333,-0.559421277469638,0.410899287594637,0.567246250216318,0.499726662121837,0.0008692351138869,0.608651578120426,0.629185883229682,-0.29035298169542,-0.556624307081126,0.684710759795896,-0.415196272095709,-0.203527297838271,0.139325189152729,0.553538893771167,0.296401963968066,-0.643854249889793,-0.595735136892082,-0.514998921485903,-0.396962830982568,0.348793224799979,-0.39949947452106,0.608280354347171,0.11052217892424,-0.619528543186501,-0.192362733815157,-0.517488712943106,-0.419941401697524,-0.660714560910826,0.479997426718177,0.539184120171867,0.215629385752528,0.615315641653753,0.404528320843636,0.462717930632235,-0.429604022546574,0.441393385477697,0.607735780284476,-0.279036045926727,-0.591675426956053,-0.525536468180277,0.611988492824022,0.634217840163935,-0.183978164439316,-0.490313155452813
critical,-0.47772680498211,0.29767520520427,-0.579112357075682,0.379537046555255,-0.0831827422378193,0.403069925418944,-0.0888382983638462,0.260751621498723,0.492858225002849,0.148046030291209,-0.275371074545458,0.238668693899632,-0.621576363278283,0.354604321300492,-0.29931040029775,0.515085607538809,-0.223544186474509,-0.516877640728854,0.226632743351616,-0.536128532838493,-0.341742246908163,0.27243498389153,0.0675919092812714,0.305967985226074,0.456420972155113,-0.258729046378058,0.0652660726396793,0.421003418718336,-0.335325023458536,-0.511018620819937,0.613554776742776,0.239329144343049,0.22640455902811,0.41926165062754,0.122577899327637,-0.565616567046823,-0.340595351159988,-0.0916923763353468,0.546248412594991,-0.26734236940983,-0.491967163960644,-0.574669755475806,0.284732216820208,0.546484653983586,0.395888585481046,-0.374256235513432
