group,ASCL2,BACH2,BCL6,CEBPB,CTCF,EBF1,EHF,EPAS1,ESR2,FOSL2,FOXA2,FOXG1,GATA3,GLIS1,GTF2B,HOXA6,JUND,KLF1,KLF9,MXI1,NFATC1,PBX3,RARG,RBPJ,SP2,SPIB,TBP,TBX21,TFAP2A,TP63,TP73,VEZF1,YY1,ZNF143
critical,0.0804621868043912,-0.230459955394897,-0.0536048120628275,-0.408958174512121,-0.111276260365456,-0.294419389033134,0.216457898105016,-0.0169987960368318,0.185069113237277,-0.259210242175437,-0.216261672265522,-0.0420020575296044,-0.139035058829358,-0.367524155167811,0.284105042901458,0.2530504889831,0.0471639085437071,-0.348490733439997,-0.0855138974992331,-0.0416497911170345,0.108667532064683,0.189764792616608,0.115111264897091,0.184913117752858,-0.0093919787277097,-0.17842437516763,0.0825963457078459,-0.109156180395453,0.134656014550635,-0.0983191439962376,-0.158718523739153,0.0894992614330397,0.0782512644607395,0.121132280288848
critical,0.0423814704313549,-0.263813442093291,0.140076379542517,-0.447704692853655,0.438533411654255,-0.335093364677714,0.136922610365553,0.307539462804756,0.0570310800120167,-0.179772434627521,-0.190458522987781,0.0353940838228709,-0.107919424434328,-0.114135864301414,0.43666147041735,-0.104823476262968,0.325868795285768,-0.33496574572143,0.173351207425734,-0.150665509925883,-0.264093518347336,0.0115461804251485,0.448109366188612,0.112819800724511,-0.336448970599431,-0.120176482614809,0.138604062897569,-0.0409316335910071,-0.242272998507514,0.169283652617809,-0.348312116269454,0.108846845356604,0.0541719068317417,-0.133124886917118
critical,0.0615535602650798,-0.0310172203427503,0.0256615698994876,-0.176678758977219,-0.0773453844546319,0.323069445184898,0.309699005541126,0.0578620737752495,0.0666346034388313,-0.0338973619214416,0.0329577244681099,-0.127175513295455,-0.29906377907066,0.0909194401322755,0.188947881372253,0.164838529930129,0.202441992485108,-0.163082984255963,0.181539434727078,0.159526028757023,-0.2665966392765,0.123941686333672,0.0666887855210361,-0.0590732570371576,-0.0043356640812456,0.0377967389377697,0.142003497161266,-0.0844408689234895,0.128814723454098,-0.018186233221058,0.0783094558320283,-0.260282693797228,0.0824588906669752,-0.269200556210092
critical,-0.0103539678166879,0.0286398410800736,0.0136539683608379,0.0251018980266508,0.0010778578976031,0.0435891096578054,0.0093125737551057,0.0668982621731651,-0.0461172117937703,-0.063511584019662,0.0295080202284322,-0.105373813795586,0.0300115766060787,-0.0020368458723074,0.0921896505490402,-0.0186435431179519,0.0866591357978716,-0.0268291832354827,-0.0530474296305087,-0.130895287573699,0.0497194147582998,0.012038070115824,-0.0442045830422048,0.0843599342622901,-0.194131529878182,0.0290723561149463,0.0161277878644705,0.0257287205656561,-0.0135546009000435,0.0877280141445778,0.0774179931229918,-0.0022254320306428,-0.0694947866162254,-0.0541940995726594
critical,-0.0773564166149294,0.0769021147384777,-0.0084806152216286,0.150346330653363,-0.0596759532492565,0.21387522783617,0.0405651757632439,-0.0382243767228106,-0.168616853461053,0.139781068657044,-0.137906799079799,0.109263206857063,-0.0153992346195983,0.133930638695286,0.0468112778906899,0.215565456556633,0.293530430757616,-0.207697788311169,-0.0180902442852879,-0.0435844491036367,-0.03075332122663,-0.0370320302520408,0.0145420494365626,0.054715001840634,-0.177816388077232,0.165655269247828,0.0476217474218337,-0.0112572179944759,0.0227533442221168,-0.0117654466637154,-0.0314603265623087,0.0476684630737256,0.105843244905142,-0.186576043098751
critical,-0.0239373240941611,-0.089319957740102,0.025274932683388,-0.0278727066427286,-0.0547914007414879,-0.119286217049112,0.109069530064144,0.0372389403800711,0.165252193711941,0.0273768890378875,0.060101497394951,0.12096798899273,-0.0678234525668781,0.0558418617686935,0.122542193727161,-0.0242760573730877,0.0266805465034224,-0.133401827504535,-0.0723381724524189,-0.0028297157541475,0.0106884571127557,-0.0209747007786637,0.0170998247852633,-0.0144425785708441,0.0230959209723083,0.100380504309633,0.113301368875528,-0.0132083999904497,-0.194441047217064,-0.0560815608141629,-0.0532618001983655,0.169953604763424,0.000505255593147,-0.0294582886781315
critical,0.0256918113547521,0.0808531849498555,0.0400913706156676,-0.0666091316548429,-0.0773654146967106,-0.0756179919440382,-0.120832697772812,0.128814838747501,0.0387058776774419,0.0609183103572399,0.112691490768746,0.0550849219798927,0.15716915875047,-0.139157959969033,-0.110133076581545,-0.137851132467002,0.0152107301944429,0.104832007443192,0.0505284296465374,-0.151492308458268,0.102347636592969,0.22456819070749,0.094830188609502,0.180043987610345,0.100896117939709,-0.0883523988267008,-0.10561053947545,-0.064079033434692,0.0221807062317719,-0.0058885992777077,0.122715043939533,0.0525794899138178,-0.0655929728647616,-0.12238798180559
critical,0.0745420129283692,0.0307750381837261,-0.0120473138472251,0.127363918722691,-0.0584641644238136,-0.0022939385275324,-0.0543058749182582,-0.0546927886492852,0.0292463956871416,0.0613528036860728,0.0697710933524028,0.0624737037624061,0.0448629137198102,0.119214102528984,-0.0419987856590299,0.0642251632448345,-0.0034295020010795,0.0712097892374419,-0.0582570606011204,0.0564586282587539,0.0648498739549953,0.0704722036946378,-0.0858124999822919,-0.0182046576297537,0.0723811280676004,-0.0403030137601112,-0.08572187018974,-0.0176121064157549,0.0268735580848283,0.0352545394030201,0.048587783197039,0.142961924216377,-0.0100243982238768,0.126401216706752
critical,0.167394652872236,0.0173760500331935,0.0382449647858228,-0.199008220976301,0.0071500129767976,-0.154083072276246,-0.1289272192777,0.119748298536432,0.0429850730393137,0.0793955990291371,0.0027253582573288,0.0194118059806204,0.0831828627626568,-0.143082049182033,0.0612398517968021,0.026858743542521,0.101381423280633,-0.161341466247836,0.0520358210513624,0.0474026610167963,-0.0385439292552105,0.0548849080042912,0.128419943767909,0.119795021600285,-0.0122174740893046,0.0150006776367058,0.0971094927548107,-0.0142239188423077,-0.0449671120339109,0.0661681636598905,-0.0168415517819366,-0.0234553180352333,-0.0362816975835118,-0.124719375116488
critical,0.158069111044642,-0.0744851995133043,-0.0050446506561547,-0.0294022946746462,-0.0453741490450505,0.0552762679636499,0.0265982407437908,0.139170731056718,0.0581193968520317,-0.0640471461507517,0.0571158055842555,0.0932758357137494,0.175763968533347,-0.0256380967786117,-0.0420017362796915,0.0241124705217386,0.0378996711714057,0.0825286805670421,0.196490541057034,-0.011713351357958,-0.0640660392839256,0.0790862642558673,-0.0926270947669727,0.120444345316469,0.124305678310101,0.0183380754732871,0.0832523727132673,0.0953009908887766,-0.063248594854448,0.0333105038099035,0.105813236043476,-0.0334791382555769,-0.216376817895165,-0.175038251300983
