group,ASCL2,ATF1,CEBPB,DUX4,EBF1,EGR2,ELK1,ELK4,FOXG1,FOXK1,FOXO3,FOXP1,GMEB1,GRHL2,GTF2B,MAX,MEF2C,NFATC1,NFYB,NR3C1,PBX1,PBX3,PRDM14,RARG,RFX5,SPDEF,SREBF1,STAT2,TP63,USF1,VEZF1,ZNF143
critical,0.0624236325677082,0.47023031583995,-0.397156460999194,0.468027563257898,-0.21892251651892,0.242692935864482,0.458138468448878,0.453716915821887,-0.0879290730980279,0.150779550235857,-0.159518913296154,-0.203670799208348,0.0764744142752314,-0.50200967515172,0.412914004208405,0.148896322713219,0.300355854751716,0.0636381036618152,0.206447683137285,0.453811036266335,0.0349866314853721,0.131164504216748,-0.083998644605984,0.192341279196417,0.37453728731395,-0.234811601824328,-0.264911124832446,0.15265317843758,-0.129145080721534,-0.0217359576618572,0.0893900987127635,0.10994078695302
critical,0.0534302468259457,0.0068715082353376,-0.457812952155601,-0.0560391630084501,-0.225095750332866,0.0411084612368158,0.108445272475355,0.103609565584332,0.0372824005794267,0.086333796171754,0.0238128444853916,0.21929981378016,-0.0590296910554314,-0.212967338723515,0.352203171028584,0.0858415748310804,0.418009609365119,-0.175516107361515,-0.229673992114786,0.293752941557407,0.316347651035291,0.0514689555466917,-0.0969651461243364,0.311253635248115,-0.067512905927012,-0.277270588775578,0.0988523308888583,0.120792151557593,0.123446448808772,-0.100952626912825,0.136926130347394,-0.118508020016139
critical,-0.168377628577487,0.26563743421178,-0.322079190420644,0.0606674654528254,0.316125353934572,-0.21408091989808,0.0171484235371992,0.205095290305589,-0.167717866083923,0.0446095864518867,-0.0609452299445417,-0.0862851202608241,0.0806028999833457,-0.0308550151982476,0.17058072505595,-0.11199385010386,0.130660324966391,-0.183806946185193,-0.19528475648408,0.112483701633004,-0.16479524809837,0.180486183772022,0.0037852163615658,0.193969253738247,0.106787058747453,-0.139200922289882,0.0116311726134067,0.203844660565787,-0.0094911104020949,0.163879096452543,-0.0680936720952356,-0.265623471288427
critical,-0.226101890459357,0.176544679545273,-0.210166299339562,0.21164165374581,-0.109630684313183,-0.12334797492211,0.271910200474452,0.220152572321052,-0.326478105718681,0.273301872327511,-0.299713124397256,-0.125226648241186,0.227728493332107,-0.268786361757473,0.341915739156699,-0.0387554514517742,0.138993125595265,-0.0180195501392571,0.0201029047847244,0.151632569422358,0.215238608823685,-0.227233758978305,-0.244223052913661,0.1337246890013,0.252239578064022,0.0101963006932234,-0.450405225895931,0.35197224349579,-0.0272600411073795,0.252744152866209,0.219515097226987,-0.0526715656083686
critical,-0.193555769820696,0.101222708670019,-0.0532265344910009,0.0782579678571869,0.142081526118217,0.218901916858228,0.164671979115772,-0.0311881560209797,-0.0468012603287461,-0.149293428505579,-0.0471066168047095,0.27102180704206,-0.0228165852192846,0.0622187992530302,0.0527159435296605,-0.175570616483612,0.284285007682912,0.0329844256277964,0.0066239586108643,0.279745208390115,0.114796880104064,-0.0406551424953853,-0.154304830445625,0.0716533474501119,0.0774859992381782,-0.0739508508228871,0.0110889003406059,0.0426931396495685,-0.142328244169787,-0.0189848137103865,-0.0454067263103266,-0.151278089646085
critical,-0.124129329958426,0.115322199554647,-0.138966095893428,-0.157011770992349,-0.135650780639752,-0.0971021831599313,0.199301694080367,0.016088549305322,0.11654619124977,-0.0587149317944476,0.0700604971980239,0.189539096176537,0.363303200049857,-0.0152347272840002,0.148621515716522,-0.0896537568768817,0.257111466453476,0.123789139267592,-0.248452172321925,-0.0122722119071265,0.155779030066146,0.118648837342663,0.10348732053638,0.0504777880625279,0.0237819540586242,-0.0030911805398215,-0.263151781193225,0.0169745376173807,-0.0496172754527328,0.0139054874855862,0.244011680218269,-0.1920568160851
critical,-0.0206779499138065,0.161597704504596,-0.07539938714303,0.0362457717318315,0.0359666539630248,0.0732748998877143,0.115827150476042,0.243705914216053,-0.143539540521651,-0.0329112634307057,0.0714185673978154,0.0159746578325669,0.188042878459572,-0.0943990157766641,0.0251922231564068,0.128458241026391,0.146283355655046,-0.0807547771111246,-0.0514315990762392,0.0705931886066313,0.034801942697847,0.252602294778431,-0.0187145012944481,0.276115943776704,0.088455967176376,-0.0904574069906573,-0.0281705305359889,0.118099288710529,-0.188097619100651,0.0193338589228751,-0.0117407221230582,0.0353890360734206
critical,0.0394636858621125,-0.0326175975985367,-0.0139019813762723,0.15560138702535,-0.0348470847031795,-0.116040169902253,0.0538385646517393,0.0674775362858405,-0.147684657957817,-0.0732650757666071,-0.212293055784708,-0.0102951136764189,0.0508297219375014,-0.141330748083782,0.0661980182398645,-0.0061120528866662,0.142719226835388,-0.0581893732471959,-0.117271154219513,0.0670261394799515,0.201191453990968,-0.0395863122080813,-0.0137241789721619,0.11441233538957,0.0985743717342961,0.0702938342688151,0.0985039729810383,0.214748498040689,0.0756344327706637,0.184462987518014,0.0782664185354032,-0.0362308922904522
critical,0.160555063613373,0.269655868251606,-0.141658027283812,-0.0868740027185069,-0.195394329500475,0.175286671161948,-0.001958005650534,0.114954525498822,0.0401064514373916,-0.137645603517115,-0.0264544463043153,0.156155204121217,0.316429211520644,0.140087071226209,0.0716208749240637,0.0809178119382524,0.310186365604785,-0.0192722123472513,-0.180827914274111,-0.051406909473873,0.101520130178657,0.0899849035650439,0.0058526831294202,0.0910874567326859,-0.115151260021928,-0.238299590168505,-0.103029570497865,-0.0783982247920517,0.121432622657474,-0.0229867831350262,-0.0265431361193808,-0.194781368245278
critical,0.0491908471997422,0.171572002046118,-0.12049563296406,0.0058893902343429,0.192630237071392,-0.0205368416988292,0.220485685842688,0.0314317773439129,-0.0907178583450784,0.0828606583332287,0.0414560827814605,0.276366037361489,0.298263572274059,0.196001017673138,0.0566306989471718,0.0586150899760335,0.197910701461779,-0.0669189760741067,-0.0112646700675607,0.0437223779856362,0.12418122831874,0.0208963617040352,0.0008751648591497,0.0711715631964569,0.200498063741568,-0.0304620489670223,-0.161071878821072,0.28736275074279,-0.171322687816492,0.0299957814306491,-0.135341212060413,-0.145228378640069
