group,AR,ATF1,ATF2,ATF3,BACH2,BCL6,CEBPB,CLOCK,CTCF,EBF1,EGR2,ELK1,EPAS1,ESR2,ESRRA,FOSL2,FOXA2,GATA3,GLIS1,GTF2B,HEY1,HOXA4,HOXB13,HSF1,JUND,KLF1,KLF9,MAX,MEF2C,MXI1,NFATC1,OTX2,PBX3,RARA,RARG,RFX5,SIX5,SP2,SPIB,STAT4,TFAP2A,TP63,TP73,USF1,ZNF143,ZNF263
critical,-0.331072160108924,0.426137683940098,0.145039040740889,-0.086763058953688,-0.188892767954487,-0.173346982422527,-0.33956868086987,0.0333848227252698,0.0369346531243891,-0.228417799553608,0.274245701849438,0.369824471520081,0.12197091403027,0.196183378109423,-0.152886614863748,-0.144074747623335,-0.189447453046938,-0.213421914609379,-0.266323367005877,0.360242559786286,0.0133829853192579,0.20957597778888,-0.106243237955056,0.0930687867480023,0.153717973578779,-0.379586516455348,0.0417345657655286,0.180157384763491,0.220715574602633,-0.0315326638511359,-0.0434694929362869,0.06770514083825,0.117901182568289,-0.0779203645371172,0.191494461442756,0.247073921311607,0.306254163153558,-0.0791892106542907,-0.101181356673859,-0.336724247461942,0.0586251259173216,-0.222034612668631,-0.269945792627115,-0.0624734776655588,0.222323440293727,0.0779026550670328
critical,-0.170579225300682,-0.121638854969632,0.125444716338802,-0.117921988523225,-0.227498111222926,0.159336026651429,-0.36107031210714,0.0872247970271838,0.412737494303354,-0.299045793039817,0.0271716920025461,-0.0363331897904252,0.307419973740645,0.0533921230352738,-0.252088950465365,-0.196029766644595,-0.11063544097031,-0.092857265251563,-0.114915037734176,0.32924780861071,-0.115129480197333,-0.0281015867591753,-0.115423627925344,-0.0655825695221287,0.284079856880359,-0.31121661976917,0.192545624708108,0.152089982006995,0.371357976543937,-0.14789796813789,-0.2284904324807,0.179635452685143,-0.0102541473510631,-0.1049030903441,0.297194512853203,0.0894027387444884,0.145426584706576,-0.2236395589141,-0.0802409808461879,-0.122261559318547,-0.27261994909142,0.15540233958944,-0.233266988784032,-0.0166963393173686,-0.156209313592626,-0.0556534487219641
critical,0.0078641729378377,0.20419938461582,0.116740789474092,-0.193988817229826,0.0358882087779906,0.240008904044309,-0.245238116203606,-0.198720979837549,-0.127200375259098,0.201000938406864,-0.0329354127154487,-0.177791935803024,-0.0653475848117041,-0.0055594170605986,-0.007030878859613,-0.116861407761114,0.195292505205439,-0.0728921802659214,-0.0170247166128845,0.0254066132044524,-0.115118453187989,-0.13977754660884,-0.0308542391227705,0.0678803946191954,0.0936861457565796,0.098499088353348,0.0974469159295362,-0.0155571457263546,0.203977486457558,0.118355982741753,0.0620695200801165,0.1445356679909,0.221084202599222,0.0448655311263386,-0.0959500760893911,-0.0682449789263314,0.0370997924670283,-0.0920966208966528,-0.128365616438245,0.0573386931587687,0.151720092710352,0.096239397372945,0.196262968467075,-0.0200459811204906,-0.148006536147096,0.192835655301378
critical,-0.0455854349332956,0.0606850818247803,0.0574107449156658,-0.0177589488697367,0.0198572598670512,0.0334364115970963,0.0165886465534481,-0.0289524305146339,0.0574846327599191,0.0785046316206188,-0.122698996982185,0.0050338708039737,0.0678491050571418,-0.0302454284786578,-0.0082153879759895,-0.0557039655893253,0.0196532388457304,0.0010574499948997,-0.0110712262737396,0.0658673887321274,0.013198910008459,-0.0171782083394522,-0.0713095059928682,0.0523493253772524,0.0479874424243126,0.0112512522215702,0.0551197185705819,0.105794011707586,-0.0711596232664536,0.0760926392857837,0.0016737428588418,0.104591411959483,0.0689608977610732,0.0897584940533288,-0.0332536024723274,-0.0057070694155967,0.0267517237646534,-0.0222731517944325,0.0588384203400067,-0.0140638018972243,0.0228354321567763,0.0519955002503344,0.0403216611348916,0.0237988988264789,0.0802140054339356,0.022876157740223
critical,-0.038539277560975,0.134236879668534,0.0341372869837865,0.298189484326255,0.317083793827698,-0.182178329286989,-0.0244721634633591,0.117044967813758,-0.262981135741293,0.191474752556849,0.133114679847673,0.187186718135872,-0.154159319920059,0.0954943119009105,-0.26984218021567,0.0260252501352679,-0.252128784787319,-0.0422651072334423,0.156704866855481,-0.0596451572297742,0.168473917747508,0.192773726470448,-0.243680561494576,0.151070508317493,0.350976753761879,-0.18579998851195,0.0400667951230414,-0.133365951593778,0.286969380125783,-0.0766018964076041,-0.104326071841289,-0.406607245078374,-0.009670489876814,0.0267285584899453,0.0972977233148566,0.026105745481068,0.149775006752145,-0.213386848355741,-0.0103337083926027,-0.0336691513060546,0.0282327166183285,-0.117960720747744,-0.0268469339984749,-0.0222397592065017,-0.286566272060736,-0.16147713602335
critical,0.020844900096123,0.0184339753766656,0.143306592297937,-0.0734425456873829,-0.231883412793067,0.0628853755211632,-0.218907259395739,0.0445690284193969,-0.0959157850408979,-0.142108083653907,0.0480478359085488,0.0515352218133287,0.165163485486178,0.197666192468795,-0.0408558742124068,-0.200232958405495,-0.0400112902010297,0.0458745073067887,-0.0196233857010904,0.0754797894230439,0.071679941227813,-0.0301345443653053,-0.0211381259394082,0.118973786393056,0.137127273573885,-0.0431054987228585,0.127021640012085,0.0694182289498854,0.21361619661717,0.0366112481644624,-0.0098992316827493,0.230353855291392,0.0501273218423781,0.0392189565393869,0.128941775376824,0.0325584666841991,0.128902002722549,-0.187579795354161,-0.130562056122566,0.0879303198991638,-0.244474447319094,0.189223081850905,-0.103466220529496,0.152874515171052,-0.021259133590161,-0.147560056713498
critical,-0.0110771748659782,0.217012179455036,0.0598173249174768,-0.11318668954059,-0.0486185162510226,0.0297647657316356,-0.0634909033636353,-0.0417446421022592,0.0659335074350288,0.0587856639060937,0.0153724756232266,-0.0312683556599532,0.0019391159517136,-0.0514087228281543,0.052197793151895,0.0034692258392495,0.0509634943806539,-0.0542735402945217,-0.18576113773329,0.035409275055059,-0.027788389462858,0.0032931982937178,-0.0435310764963633,0.0815045743807738,0.0630071209425238,0.0527136913489175,0.0781475205981838,0.153726786972195,-0.0314731595424019,-0.0702908435364725,0.0201203305342369,0.0601727796176063,0.0809864498910886,0.0569025662913789,0.167793722458974,-0.0477352346371037,0.0264200919413523,0.0226739483884047,-0.100002855157513,-0.0059499175661965,-0.0252286643463858,-0.093807669335472,0.0104066245414893,-0.104455199802589,-0.0290080669066117,-0.0356086485885129
critical,0.221111751982188,-0.0220441014951759,-0.0604631666206831,-0.123799541729445,0.132697533132437,0.0055030817727016,0.113747214582719,0.13312597564249,-0.0488092449986713,0.0152281140906906,0.0645987404703101,-0.0730500606241343,-0.015590741788523,0.0921288028229965,0.124630980369717,0.081056371264677,0.051940626816706,0.175749417197397,0.202864716986973,-0.167917202765052,0.136289400428269,-0.134649166397327,0.164036478773608,-0.0515212651057893,-0.123516073086555,-0.0243349470885922,-0.0661728407700243,-0.0217959321509594,-0.017850920801494,0.137980006877338,0.0234821073043316,0.150039039566151,0.0941725868961205,0.0046929939207858,-0.123570809659534,-0.231785048008811,-0.234087173264,0.076506370556159,0.0167632559157394,0.176669112476958,-0.0076968249206467,0.188915233127262,0.0877611902168968,-0.0303283248737769,0.129924767346813,0.056009227674556
critical,0.0021114336122496,0.0845503466535064,0.14148638398105,-0.0394438313532495,-0.0267687793714697,0.0698184066321758,-0.11696292503899,-0.0156705947687812,-0.0348606052709877,-0.124988138629402,0.0403285291492894,-0.0317374542939001,-0.0563060653939365,-0.0079965183026171,-0.0384372153729085,-0.0157205785264971,-0.01925237983286,-0.028254950020417,-0.0897754151986858,0.0394088819642676,-0.10461107519616,-0.102768469831371,-0.0109016341442314,0.129664464978735,0.0300940481833645,-0.0904274604305973,0.0501617911297015,0.071298985378886,0.0804589136574663,0.120942446412626,-0.0322862210156341,0.0524855453457523,0.0778773433172203,-0.016519950761647,0.0940955520910463,0.0386581200371614,-0.0511700748703589,-0.0850171723867572,-0.0312431350413168,0.0020928675157869,0.0386295473788007,0.129520007504276,0.0677503347881508,0.0523656137582984,-0.105688325731075,0.137113442853968
critical,-0.17950228905925,-0.0365741415583195,-0.130149187114712,0.077656031850111,-0.0094936613923709,-0.0546004429436914,0.0212765259304562,-0.0043811616491089,0.192811990362648,0.20221034728712,0.0197800469444627,0.0913057726511754,0.0063681280155002,0.0694585528388319,-0.16879843201944,0.0153584930330008,-0.0163910274646877,-0.0121210081196031,0.00278572508849,0.0438644015711991,0.0975519840099001,0.0121870646127584,-0.0731211622673317,-0.0133992024182045,0.11280356586882,-0.0952830810395411,0.110843142328519,0.0654247600217723,0.0426767025873368,0.0743115895207747,-0.034811702530056,-0.174108130163165,-0.101110179324613,0.0405911254602499,-0.0107443186649493,-0.105482208206905,0.0135141365545276,0.0892023230462415,0.0632834383357084,-0.100308692332933,-0.0708057168675986,-0.0554876160969507,0.17383830892581,-0.0087738375206859,-0.0737995534348744,-0.0518866239433053
