group,ARNT,ASCL2,ATF3,BACH2,BARX2,BATF,BCL6,BHLHE40,CDX2,CEBPB,CTCFL,E2F3,E2F4,E2F7,EBF1,EGR2,ELF1,ELK4,ESR2,ETV5,FOXG1,FOXK1,FOXO3,GMEB1,HES1,HNF4G,HOXA6,KLF4,KLF9,MITF,MXI1,MYB,MYBL2,NFYA,NR2C2,NR2F2,NR5A2,PAX5,PBX1,RELA,RUNX1,RUNX3,RXRA,RXRG,SP4,SPIB,STAT1,TAL1,TBP,TFAP2C,TP73,VDR,VEZF1,YY1,ZBTB7A,ZFP42,ZKSCAN1,ZNF263,ZNF384
critical,-0.322659117004138,0.0298011034051317,-0.217935483498819,0.414601950759616,-0.285765846095708,0.0848839660900743,-0.0864601809321783,-0.280501983789473,0.526130684200178,0.0610909504757482,-0.108372059659368,-0.0401569477184228,0.0852500166407754,-0.478723467922545,0.486373312021384,0.0597507952349989,0.244190852136403,-0.242503930530995,-0.567218586413027,-0.099617343150067,-0.361020395167842,-0.29521372383512,0.286147690991428,-0.307844606769126,-0.0587414318930625,-0.108472184324085,-0.108476270815347,0.0898044505547089,-0.221723041734184,0.441384206588874,-0.323127262291101,0.270528783658071,0.394713628205974,0.0223730555896576,-0.0939171043677333,0.0727599431632881,0.292037056642127,0.524373267806097,0.54296464160237,0.343320259223639,-0.135851732073276,0.633908086206707,-0.206945377465849,0.521252696993167,-0.356661516184288,0.424747076220403,0.0288798641778123,-0.518834000755356,0.141355605381509,0.141394624055661,0.141382342066769,-0.425225477136954,0.0275367031707622,-0.194599096696079,0.132033643357731,0.165162130057861,0.359995676525403,0.124180341527227,-0.249024068060349
critical,0.463358568694334,0.057924851235205,0.494764661580964,0.363356493767468,-0.112107345685349,-0.403951310171224,-0.334255856423291,0.1903873160658,0.316958883427341,0.0577155823343393,-0.398076133641767,-0.517324025816785,0.427686504964213,-0.174574738485948,0.402590657326521,0.0419877579229942,0.135408355371387,-0.407605084800148,-0.268165615432319,0.44726021609539,-0.0248885668650193,-0.0550527055234828,0.234694188708275,-0.37706025640999,0.26661870442972,-0.162715222462384,0.241904908759706,0.357979932425277,-0.23196224285132,0.432128609238693,0.0788315286851432,0.225065131613677,0.496115079247194,-0.171929092119427,0.0437996054158512,0.0516859208808793,-0.0535826688109981,0.101563675987777,0.196086837787722,0.240236353765471,0.0212507708960133,-0.168891526778643,-0.406196127803803,0.222693441948659,-0.3090699907591,0.203080778231782,-0.124686453663068,-0.0723563424305968,0.159099737709762,-0.135125415275829,0.171500392773601,0.145478482387233,-0.105614781717711,-0.434086105530252,0.516727513724628,-0.109282841415871,0.19231145598435,-0.116488222974934,0.157470393021548
critical,0.172713572901478,-0.0413209174441878,0.122886484505299,0.0793509998604253,-0.303357632362663,0.0230045658324342,-0.171478506659077,0.032760622650224,-0.156046299777859,0.163289522508252,0.0618672416358895,-0.0037848029493241,0.142403108461043,0.097873537536834,-0.0605908210293844,-0.389882501459007,0.0575690822460436,-0.156417024665132,0.200640772451965,0.111320500638709,-0.0930883221448271,-0.271066551614222,0.191995894511023,-0.0324443730584421,0.333831932718678,0.359138577678103,0.441464514428216,0.0512019745636748,-0.0960718110701509,0.278910056955576,-0.0291749181195825,-0.265516690515395,0.27644560630267,-0.0731047336131086,-0.0098900777598156,0.264881965459542,-0.207234567654281,-0.322429081860629,0.211900113122967,-0.17689534260085,-0.184669260145384,0.0481884949380375,0.182554622895352,0.154926861743307,-0.0767545784110221,0.181005708660217,0.254681261364253,0.110432611897788,0.0752509431042906,-0.0372464582193753,-0.15040547079312,-0.338002631632192,-0.220400016487198,0.0141856012482668,0.208435132876204,0.130142183835627,-0.0398536575767037,-0.248587115915206,-0.0769573670916573
critical,-0.0337046278223137,0.050495749451023,-0.0496790284239336,-0.0155888806178907,-0.225827791298393,0.166010321015293,-0.406369163517147,0.186248360188741,0.0550006528521773,-0.0852121501673715,-0.0429188573664715,0.228134074686022,-0.0453176448998532,-0.0820027272001184,0.103375784263415,-0.288265633542483,0.273052057246698,0.21448624799749,-0.0333403057275572,0.307438146355838,-0.327338349062597,0.344570152118959,-0.0608712634943163,-0.128646483874543,-0.0557802189078201,0.0654409964540703,0.0068315398910364,0.0724296197422835,0.204381707116481,-0.0713320853520509,0.0299103464939961,-0.0082268928881859,-0.034156510496096,-1.91172105716438e-05,0.156850251686355,0.300448459262126,-0.0278071091587482,-0.140152134817751,0.370241781249343,0.284322888770364,0.106238125042662,0.254641479477273,0.164740012096784,0.213395597054599,0.087058666205172,0.142826792147549,-0.0542050984256635,-0.158042527342727,0.0034675522425658,-0.0462321734559883,-0.109621558429873,0.0949475818288818,0.150522454987141,0.0567529125939924,0.293869072562574,0.220451912789738,-0.0157140811385166,0.0569727292271693,0.106466827580589
critical,-0.0941713433206095,0.087636213687957,0.172566896239405,0.0687263179723815,-0.194565784197451,0.0249161999014439,-0.0727144387884729,-0.0440447686986872,0.014051781851072,-0.0457098796285793,-0.0192103362389558,0.246015362291986,-0.198055781518053,-0.408595352374646,0.183884324713977,0.0282952942551251,0.167725699776635,0.225871122820291,-0.0737633176959571,-0.0369372669740474,0.177487980432583,0.0935667028512414,-0.0824707670252928,0.245404142833055,0.271975741822655,0.0292169793643899,0.0116360395405551,0.167673694430565,-0.0760568787717313,0.134746791523036,-0.0032913744928402,-0.228298456683848,0.079415922871506,-0.0576758085029399,-0.0669023714373238,0.0566823810789159,0.0979614678793741,-0.141423212788686,-0.0855265510347316,-0.0028709457312381,0.165771739876402,0.0100407912141185,0.0737830546646463,-0.224219483154742,0.189353344752194,0.348684880416782,-0.13625338013298,-0.274894306906921,0.225064100100554,0.0389651621855603,-0.176092608074777,-0.0901309038732308,0.231907189101802,-0.0484235561807382,-0.0870256207994604,0.099587418157105,0.034505860402666,0.150102153163249,-0.0822708910566623
critical,-0.196365155768165,0.0975637851435551,0.184452669078874,0.251873376441296,-0.423540804716201,0.0623716995394721,-0.244330342654647,0.268715542039366,0.387961804147989,0.0628478529015351,-0.51629669359823,-0.0934278243153941,0.235894020881724,-0.238125239117787,0.16295590096508,-0.22413534451362,0.355414067944937,-0.20297099266073,-0.0062001960706929,-0.11343401415283,0.153769899163198,-0.184952197477155,0.292568797920332,0.137809915180601,-0.183985297498374,0.247827945449535,0.25164711642222,0.315748956073316,-0.310775368256725,0.20777721005225,0.158475900929831,0.19886860923266,0.196079877011236,0.174181084103273,0.213240640478634,0.258877880388021,-0.257140895652532,0.126035354119378,0.334407013297089,0.214147617712636,-0.209238085243912,0.319023785732983,-0.442068555798851,0.0936571837867865,-0.0032545540757661,0.17616938276406,-0.174281041440468,-0.0439597904871368,0.190035815850968,-0.301438526442125,0.0720414741903615,0.181860622935678,0.433728704479267,-0.252764339838332,0.307889778150423,0.341381297583732,0.147576676860216,0.39548998639229,-0.0088507443763563
critical,0.0703246101098618,-0.120561513961507,-0.0681432808128943,0.118123081513356,-0.187967313479314,-0.0187034500866343,-0.0764971437830511,-0.0036484713169332,0.0594428888341667,-0.175380113352014,0.0506888199983199,-0.0587046453002682,0.0914724685969304,-0.214703190429215,0.112444234673722,0.159207113182877,0.0847886251288591,-0.19023628499485,-0.10431363145151,-0.272826125557953,-0.0780559373977346,0.0689426863890429,0.124801802736613,0.24795094977127,-0.0721238595800812,0.0200415603205572,0.134469933110663,-0.0451092776310735,-0.123335072325605,0.133316284669169,0.0246647216507755,0.184477570772527,0.153213736119988,-0.0206085745277976,0.0613575412604761,0.156785358519926,0.153072020680118,0.0055118403159921,0.184410188861574,0.280191974580397,-0.155845396106902,0.0957992409876109,-0.0942915631076394,0.0586098380368701,-0.165609781998092,0.002983860052244,-0.0072400033946332,-0.0875244374270027,0.0782861030293127,-0.139178815817644,-0.118805468187134,-0.149997530433164,0.248382834281974,-0.203241329193942,0.183739738847587,-0.0156536258876266,0.152143705276137,-0.0032519089527631,0.0107178856655102
critical,-0.0811581631048976,-0.0009414263363308,-0.056571506612981,0.0450856145896498,-0.132509517065319,-0.190013845607479,-0.0480646888999497,0.136769656517663,-0.0399895872324387,0.235249516352311,-0.11588203802113,0.107649116065423,-0.0461904406344393,-0.108220939420356,0.0871718874568429,-0.160247386427007,-0.0672535083705383,-0.0001606268038103,0.0215091692748252,-0.10134452241861,0.100540127988354,0.0070089114274882,0.0054838978983224,-0.0456910489100171,0.0212118130636284,0.121469037555922,-0.0426878587320181,0.221227223238931,-0.236561957330587,0.0929561497477686,0.138469951231568,-0.102798247090089,-0.0126848119658538,0.0095449764078818,0.0843784969250846,0.0236134005713196,-0.116189847242577,0.0003168673766314,0.0586122131848046,0.127110755742441,0.140836869028414,-0.223319556253662,-0.064526717966788,-0.118266164632279,0.180169983689473,-0.159019762720003,-0.0124218901887443,-0.201545112434147,0.127493399778428,-0.011881039338459,0.0937935333405976,0.0117510657351247,-0.0427609961928031,0.145279650466927,0.135664511168702,0.0669033157216788,0.173571798259592,0.102801910685322,0.0740333610685921
critical,-0.0590744858720406,-0.0385250187677862,-0.078382923408101,0.0470844509598006,-0.0902715286017024,0.0352782498386894,-0.0704620743049017,0.0900985527589488,0.131663336578438,0.0854140024203417,-0.195483206383777,-0.275218647222853,0.298217381489943,-0.174494767938069,0.120222500572853,0.0058723808070611,0.150220660993751,0.004027886826828,-0.365398174101269,-0.111091038698806,-0.172405000659718,0.0243731130137663,0.0703589480318295,-0.0141865881739415,-0.0104852638390937,0.207807002026094,0.224932095188544,0.0188092385122133,-0.158006052343671,0.158493739033862,-0.232582634697483,-0.0040423802489895,-0.0328369080087083,-0.127551446070654,0.0709212104076235,0.0270541779852181,0.0252223112172695,0.0618087741797243,0.229921928379235,0.11448036667331,-0.0624502898840603,0.27638289558468,-0.0337859363223841,0.0176103319669569,-0.036374151293333,0.0861979075146424,0.0721733887620956,0.131224680311379,0.0596077371670197,-0.0404441369066067,0.106502925361504,0.0241740829422106,0.234463846962958,-0.101297193500888,0.200758690868106,0.121819976227551,0.0461889852932433,-0.0281381550858426,-0.0420954418098342
critical,0.219093110048488,-0.0573155468124416,0.106235471401913,0.0032478522938731,-0.134421941098333,-0.0462891011862167,-0.110381799463406,0.0146675279219127,-0.0586608759123019,-0.110794082613862,-0.357101858722386,-0.0519906919413923,0.187294335522644,-0.186205002573761,0.139692055970904,-0.038370668444239,0.296545555110987,-0.139542026965302,-0.132590721812239,-0.0868686786213033,-0.124307813270792,0.0725945900764651,0.201889140437654,0.16052743008764,0.0896244757907382,0.384003229602014,-0.102255387296697,-0.036290129751564,-0.102756236182047,0.0288137114469333,-0.0693704204508667,-0.090671072922705,0.0944149584709526,0.0083597725257099,-0.202883230907247,0.174086083369756,0.109495327877347,0.31424499964217,0.0267341731027218,0.258044678519072,-0.0927479591802925,-0.115158509904309,-0.0428678163854792,0.308806174838038,0.0683115167064073,0.0228928117390803,0.1294654238371,-0.136730326601501,0.0695475053928186,-0.05983274924138,0.020777726128539,-0.015411135789037,-0.254307772146151,-0.248471018028819,0.176490339477993,0.0785236786833679,0.365734144780679,-0.13218271922265,0.0017537039121334
