group,AHR,AR,ARNT,ASCL2,BACH1,CLOCK,E2F3,EHF,ELF1,ETV5,FOXA2,GATA1,GATA3,GLIS1,GTF2B,HEY1,HINFP,HOXA4,HOXA6,HSF2,IRF3,KLF1,MEF2C,MYB,NFATC1,NKX2-1,NR2F2,NR5A2,POU2F1,PPARG,RARA,RARG,REST,RFX5,RXRG,SREBF1,SRF,STAT1,TAL1,TBP,TCF4,TEAD4,TFAP2C,TP63,USF1,ZNF143,ZNF250,ZNF263,ZNF384
critical,0.0417888855158445,-0.0955982291470002,0.0123469680266533,0.0295467193934753,0.377390533446446,-0.233002370607163,0.0269493067499333,0.0256829625818767,0.159905610437033,-0.130132372825773,0.0418869778504925,0.165206811061817,-0.0637954422506713,0.0005027456926912,0.0302067072784283,0.0805724570139816,-0.188208317178143,-0.0920817628066387,0.0660495317229453,-0.0710179624191552,0.140034854698063,-0.0954214651415758,0.2129753392136,-0.0529497207622027,-0.172886110189639,0.0038016511469257,0.272212511143059,0.211737934981579,0.212609234974238,-0.183239403213098,0.0215698727679676,-0.0833155583529913,0.0840584549401324,0.159771812402663,0.296156279099083,-0.0387452246780388,0.0338306503598804,-0.024441141497482,-0.336056741068422,0.209175621142014,-0.202834527134098,0.022722603804613,0.291263687893502,-0.189693065143084,0.0781233517086632,-0.10729327875436,-0.0053423346697896,0.219371132510326,0.0366494900402275
critical,-0.255614826506743,0.047058833183153,0.309856038013452,0.148898703362638,0.118325114673206,-0.182685172512374,-0.049198396655905,-0.031442266189582,0.137844193885331,0.244307141489416,-0.23093980440615,0.0881790335974613,0.122562481464182,-0.016206769812466,0.0107093069300854,-0.142831070751365,-0.229382121181814,-0.0558930576191663,0.205082682693245,0.0365889658692438,-0.151083046683632,-0.159617842710059,0.0593635695089959,-0.0501439290436224,-0.0366222193256275,0.0341310456628955,0.124454319575812,-0.167234688673056,-0.0829630650900499,-0.250460098860867,0.349314191642636,-0.225163793191448,-0.102946698402153,-0.306248240536249,0.324351709430713,-0.0968749413311741,0.100322363611754,-0.209665730763373,-0.203268509630911,0.22157415070206,0.250288933783047,-0.225722510179548,0.0119339768586541,0.097843416026009,-0.210275856195672,0.249144433040023,0.213941543410898,0.0053306063919324,0.196326896642722
critical,-0.154676934899245,-0.134698304403922,0.0979445453107775,0.123237208625837,0.0777312835535159,0.008116090349237,-0.272648659071385,0.0263679751097851,0.0733053867191525,-0.0879738958744668,0.0158066347127362,0.217323481836944,-0.0979674964933011,0.185345927100891,0.0090998275009114,-0.0418843550179752,-0.0761630677912601,0.223555446914102,0.267746597101859,0.0930003774124107,-0.0326695990391638,-0.0543766434003216,-0.126296503469235,-0.225638712521762,-0.187583696157819,-0.155623340428218,-0.118816776358741,-0.0392893183052726,0.0484328623443242,0.0628113467821352,0.0881928236957318,0.12344388431207,0.298769520697157,0.0164994843204966,-0.0254118484032519,-0.0100848301313214,0.224953283221133,0.208676178027544,0.209668543443325,0.347237701402558,-0.0452702584186891,-0.0130799306897669,0.251821812692622,-0.21676707384559,0.13033079215668,0.0119598094434474,-0.212153195897224,-0.107613780720964,0.0104267394769858
critical,-0.0618307452668249,-0.216992984155955,0.19741179992731,-0.120141801035493,0.0584415359426103,-0.248780972056854,0.207001223465105,0.259207480393643,0.173670663743364,0.114030141353478,-0.11436422709982,-0.0253887006167967,-0.192154734161134,-0.110417287210544,0.27953000808023,-0.0614196535553477,0.125305453800624,0.167027102548088,0.109949865193186,0.0535889028354942,0.107713867151726,-0.0739950334505676,-0.0629252047700929,-0.0823363115224256,-0.261220594207451,-0.23593081699638,0.261689801285481,-0.0876539451732936,-0.11435513105153,0.0542272405315669,0.210623887680598,0.0468835474964564,0.169360207890068,0.134959108478055,0.24545577656054,-0.0760744118209499,0.115911346944808,0.0127166790890569,0.0568441860425579,0.214677682853887,-0.0036934612739452,0.0240230360696181,0.0688550987089653,-0.121879022080846,0.248726302633511,0.117322631433839,-0.0522419426196979,-0.0223847073854582,0.0734615331438363
critical,-0.0246408128646535,-0.255507562785734,-0.0287607337865273,0.0071719108633164,0.0124453471729446,0.105184798359509,-0.138881316104145,0.221362820134131,0.0441790458824738,-0.103981931379211,-0.293966821562722,0.0439778912900791,-0.449939718631538,0.183453612967713,0.14636838998567,0.192253814033132,0.190090152757482,0.161926635711108,0.102304289584564,0.204066336354847,-0.0881147696725944,-0.194970650437867,0.031396358709861,-0.142047626823253,0.0493166091366801,-0.0192087018144407,0.0977220879224044,0.0076123269739944,-0.0845695761575627,-0.0292995407304418,-0.12302664847159,-0.0251533822530383,-0.031942349746361,-0.204225948150986,0.0486366191558674,0.185359271613987,0.28770572869851,-0.118943585068199,-0.0470245712500455,-0.135521659588931,-0.0416258818479479,0.197669682787064,-0.245164655925536,-0.199111811285646,-0.0205080855168664,-0.0777231359235558,-0.122123639268775,-0.245239620369907,0.0093255768797167
critical,-0.147138632609811,-0.479169327662101,-0.142907575923871,0.394466255145683,-0.214657490185025,-0.291120946662062,-0.211084391737113,0.240168542181304,0.10337249258157,-0.35327951239247,0.266480945311427,0.226788683772456,0.0282333268287733,0.272183937158808,0.507049518886716,-0.0463227335812941,-0.518323447129358,0.106958989826575,0.114626322628572,0.251471844709881,-0.150078380225894,-0.606958422419694,-0.136095060609503,0.24868618326037,0.168640094575951,0.198396375062789,0.319471255296226,0.0824375162963805,-0.229614283944072,-0.0654841729358583,0.569415765972069,-0.388063433819357,0.0983639191604614,-0.439011844427904,-0.126318963280376,0.146209735234408,-0.0112601429417862,-0.289265084430066,-0.320686423124909,0.421859451629795,0.0316017071172516,-0.439765913268158,-0.350067279623962,-0.168070903368664,0.0992904975132912,0.0940263162707124,0.0795696583800858,0.426640889673256,0.156575250801048
critical,0.187294773936923,-0.397979099026151,0.307580400178864,-0.261087125028287,0.312432941705059,-0.514688871416417,0.0119543809432039,0.418465646040978,0.32814270233076,-0.0574142363402644,-0.245341161515308,-0.233112906920738,-0.276846515763438,0.0360497990810787,0.242720977548627,-0.386845207696821,0.0258923883425034,0.34482365899747,0.228875874022476,-0.198539670583041,0.261463102135178,-0.423769398799187,-0.0168496007908724,-0.219372541681955,-0.511429584423639,0.0254716935245188,0.393182707701769,0.0564452285494322,-0.385496873436582,-0.0126060180281363,0.394011206013568,0.0263550767234028,0.222833162577046,0.493450117124864,0.324644196424107,0.409042728172937,-0.0221411172113581,0.444016310090581,0.336057007777661,0.493925399108821,0.28457900292695,0.199342028981164,0.389030644409008,-0.508909583611306,0.359267568997145,0.46523263109631,-0.196618580446621,-0.261943370947769,0.354722826443084
critical,-0.0244706688976247,-0.167385667136426,0.112796498461567,-0.0084709079558998,0.236755051760293,-0.0620633869215567,-0.107009764858688,0.152756190607434,0.218713751151544,-0.0722903593168805,-0.280451985839571,-0.165779993490607,-0.167410037782746,-0.0808624353372719,0.295999030483514,0.057434043202524,-0.0473856671376564,0.27186931821676,0.220541948055723,0.207246698007716,0.132671308376962,-0.0628737773167247,0.033909579589402,-0.0393079931731597,-0.241126909972227,-0.209643023153284,0.137120113418386,-0.038112901833052,-0.330640825145522,0.119172609915705,-0.0397865078254248,0.0436575226934716,0.0356987801392173,0.116366200502157,0.15644827711987,0.190345754392401,-0.264896955990669,0.0848526970394576,0.118874999168718,0.226038956509027,0.136943857865268,0.152912640860103,-0.353747302291994,-0.0003961060089871,0.15833927658197,-0.147762714901766,-0.148168350032679,-0.127452736217989,-0.0316125133636882
critical,-0.182944705060255,-0.0773151598874175,0.154415798342426,-0.119735914189474,0.159971724391668,-0.0599306246460496,-0.0622049244474556,0.0368842818092841,-0.0833530937705204,0.0533274246109127,0.0672232645294898,0.127432771876864,-0.0713997059829808,-0.0718752051020534,0.0813458448431834,0.129074298781772,-0.0597187405739084,0.0503384243729523,-0.0326686670872313,-0.0102507660690936,0.0672145297858512,-0.127331753719825,-0.034601803771452,-0.168128378016354,-0.0387068187340259,0.0447345903115105,-0.0254748193319803,0.0193477233150599,0.154457850930913,0.0179516402867996,0.0330112093744647,0.0855113497201519,0.118591227245437,-0.0069618326395993,0.104805261207366,-0.0560642786897108,-0.0207967229204325,0.0822082616506893,-0.0435297280006342,-0.0322852578138329,-0.0511471261364758,0.0240400953464048,-0.0188519237807165,-0.0809408043763976,0.0155194618088239,-0.0276061693676891,0.0218758387972653,0.0343006123896987,-0.0580087390859063
critical,-0.130927141484414,-0.292228397451838,0.0728006220461087,-0.175831836757958,0.123799869593405,-0.169228342682909,-0.187519039158727,0.270751557907464,0.271230025112955,-0.213975092872996,-0.154058139337504,-0.149590274668348,-0.218455661023023,0.136379801086676,0.3236746948925,0.0083397664000053,0.200072898706601,0.157380558194532,0.313143096502462,0.082590511424894,-0.0945031432849349,-0.351305109742684,0.145490123030308,-0.134997873328309,-0.265234417821073,-0.229414591668477,-0.0832794344921689,0.110670432295841,0.130766375953037,-0.253713438403751,0.233942969850299,-0.0142816017376617,0.196388155479117,0.12783691657557,0.235859842563947,0.0941060104596741,-0.0991405558558159,0.0974957073182787,-0.324223283477957,0.371121026489431,0.237151424267027,0.28823812863028,-0.218463273939357,-0.136847192874729,-0.0758436560458708,-0.185367564797452,0.0271969601590415,-0.128607036440249,0.246106690366533
