group,ASCL2,ATF1,CDX2,CEBPB,E2F8,EBF1,EPAS1,ESRRA,FOSL2,FOXH1,GLIS1,GRHL2,GTF2B,JUND,KLF1,KLF9,MAX,MEF2C,MYOD1,NFATC1,PAX5,PAX6,PBX3,RARG,SP2,TP63,USF1,VEZF1,YY1,ZBTB33,ZNF143,ZNF263
critical,0.179013904450968,0.598422483852429,-0.05192773532692,-0.546521000412271,0.379044833849135,-0.262756020874968,0.0185609253468286,-0.181214238874252,-0.395120569363811,-0.552558923148602,-0.545355573702642,-0.59279725423849,0.45032687365958,0.11089766268385,-0.496494720655982,0.013432215392838,0.203817629438417,0.199276109122496,-0.0335253422073663,0.0150423647704596,-0.270265541364348,0.131720008575079,0.272329994226754,0.0922442947956055,-0.021593186549078,-0.28398648263654,-0.102313430337982,0.0033551706281677,0.214025956074403,0.218755547599583,0.28018480555833,0.179072084914534
critical,0.203321592059369,-0.216445922458896,0.11355896267587,-0.5676261062238,0.407638068234427,-0.222583493915752,0.282666361915737,-0.58601147953914,-0.22081417899814,-0.0428242764546858,-0.0783298845660476,-0.379460633611764,0.58387645507072,0.45529525236963,-0.536219491131936,0.223882726180449,0.367219070651789,0.583622495202021,-0.285401788617094,-0.29819964112761,0.241416489849376,-0.376201910123155,-0.106829466548168,0.360066136812374,-0.280815170630051,0.352853676541306,-0.0513661725991116,0.194240618384404,-0.0568486597125737,0.503195349853231,-0.0229562105590959,-0.119144648510544
critical,-0.170755420382353,0.197032608694014,0.065255256200673,-0.232912097697521,0.0671732215182786,0.231864790335871,0.0234252172850646,-0.163809931350902,-0.148785476886604,-0.127397907334588,0.0080491310555098,0.0434296559062577,0.145803591230373,0.206393302665348,-0.040442769111629,0.190876092358025,0.0055962738667722,0.020510588317627,-0.0552470585177393,-0.167450760104262,0.0519158979545765,0.123370496331538,0.216490543605497,0.0582947062696798,-0.0626229903574698,0.0628672988424038,0.142350678815189,-0.204571681117331,-0.0107663587671208,0.178165670378673,-0.307485107060529,0.198281916059442
critical,0.0118353440910843,0.128750671222916,0.0916634441618321,0.0249174793767195,0.178641252776684,0.0948398673684662,0.112138744352086,-0.0518280444870015,-0.0803769623561243,0.0194163735694373,-0.012294143029845,-0.0248713467224182,0.14181751682884,0.138066877760432,-0.016962504029971,-0.0249054151061156,0.125472849217466,-0.0923813302898589,-0.042568639264681,0.0192571965286296,0.154484706334156,-0.0747875919880748,0.0371911999844755,-0.0855828036691035,-0.223930478103178,0.153742970786864,0.0439743438848722,0.0026117285044368,-0.0730153072174018,0.186218219480103,0.000831039061955,-0.042573865047706
critical,-0.053645440426686,0.119705261437853,-0.0477932275838523,-0.0412301236379431,0.165427293125694,0.195210447250067,-0.221799272431911,-0.144507496819386,0.106095348010579,-0.0966649624777261,0.10957521925307,0.0088611733414527,0.0823778613008151,0.381224872100912,-0.25086654236381,-0.0993977427190045,-0.0901795634855771,0.17740821113679,-0.127964455438729,0.0094550389117568,-0.0212961504197013,-0.077808872433331,0.0502364086400324,0.055534700627748,-0.125435767726604,-0.0499477456591962,-0.0522514322803127,-0.0095439783166631,0.190637713565534,-0.179319940240144,-0.147094853331941,0.0095149559845357
critical,-0.0520114535696608,0.161237810242943,0.0851801457712592,-0.071933960000951,-0.1558860695415,0.0052470872993916,-0.08657745533985,-0.150961567021371,0.0192877635954799,-0.0623330079812972,-0.119781675633658,-0.0901454541074408,0.222281251457023,0.0308584651331969,-0.186400452825149,-0.0569559084604152,0.0469264310097307,0.0870534802854648,0.0925038243152853,0.227168938635226,0.195777423393919,-0.123394470691425,0.171626559089845,-0.108914198616734,0.206274944841968,0.0348297592373511,-0.058490181398972,0.118503179214013,-0.0937170571742413,0.0698602007056956,-0.169996128597374,0.0612526192932104
critical,0.0715651616013767,0.251348230076797,0.0697040562510826,-0.0643186664977369,-0.0440587479623531,-0.0621592432749938,0.127153971962994,-0.0244763498022544,0.0841199263260411,0.090451752555663,-0.0888081846035036,0.0404923249880624,0.0072488609344402,0.206571325991258,0.004959808039156,0.17577148244522,0.229377875390401,0.182752796187057,-0.274691867705973,-0.0260627063114707,0.273012827171244,-0.0751403485652366,0.20173791878638,0.125562199337983,0.0693808450771917,-0.15905108485842,-0.100422851492904,0.0086637467886561,-0.0729286836321753,0.138650153879663,-0.0488183382703668,-0.0554868564456107
critical,0.123278770985086,0.0865542432058166,0.046767631171822,0.14495234891051,0.0365713837931784,0.0347272259344884,-0.0688604368232644,-0.0370046316265693,0.0762974906120213,0.156915560696138,0.172017072426572,0.0446191408642016,-0.0106600875503445,-0.0051061695074418,0.0980646187810862,-0.0676950775437615,0.124952201720661,0.0353832376961369,-0.0767404994894342,0.0116626909498132,0.0260357039804794,-0.135467530833769,0.0555577744721382,-0.0385350274369255,0.0135812084087184,0.0081799869016709,0.104113267634157,0.105262518705189,-0.0451291181268316,-0.0135434237221816,0.101260689522939,0.0268772087230078
critical,0.214661702760224,0.218138275994226,0.0002967444152953,-0.268270186223116,0.259055894163671,-0.08624114342986,0.254098110566319,-0.253582822957892,0.153118886586941,0.0360437837531431,-0.211715414960147,0.172190686626117,0.311394465130017,0.284564200601511,-0.218354162567704,0.146156683461027,0.108708538105783,0.287150468136363,-0.197894665176981,-0.196096230275916,0.148891769998651,0.0568631082003887,-0.0631127817841477,0.117604808641617,-0.225960789168293,0.0069973188075157,-0.0396919987678489,-0.154946834117247,-0.0631151727418359,0.0909377571641859,-0.0459106623549253,-0.070462754775121
critical,0.0160645786179256,0.0506356463718363,0.0042226229971269,0.0520676388540382,0.161932856660396,0.152380192150278,0.0520154980898241,-0.229968283829721,-0.116283915407317,0.0957390339522469,0.0188645101654829,0.284717552427098,0.0306807619473325,0.0839217512677656,-0.0784593876747656,0.218357937666833,0.0141496884341123,0.030750886235232,-0.235706791874319,-0.0688522227788545,0.0842151461567328,0.0490212757596222,-0.0275191668476456,-0.104079265331757,0.12890193452922,0.0398444096221611,-0.104089551449126,-0.15906435863336,-0.254370436389262,0.171247107755234,-0.179123662039976,0.0722449233396096
