group,ASCL2,ATF1,BACH2,CDX2,CEBPB,E2F8,EBF1,ELF1,ELK1,ELK4,EPAS1,FOSL2,FOXG1,GLIS1,GRHL2,GTF2B,JUND,KLF1,KLF9,MAX,MXI1,MYOD1,NFATC1,NFYB,PAX5,PAX6,PBX3,SP2,TP63,USF1,VEZF1,YY1,ZNF143
critical,0.0972128395437221,0.612369151920868,-0.346478978193406,-0.0911488901861928,-0.549418667022088,0.413235424382566,-0.302796769539073,0.362116318288909,0.60275787607923,0.579537010407842,-0.0383501663024561,-0.356072264779189,-0.128712441509144,-0.494474701947205,-0.617381369079974,0.497625793762148,0.187158625345539,-0.53548200695014,0.0490650785046709,0.217553514286692,0.0018823109453528,-0.0540311224927339,0.0019770461350057,0.289527854045879,-0.315774447503569,0.197678022150427,0.210481807713411,-0.0865444706156945,-0.285030091472374,-0.0324366582653962,0.0281604977532559,0.234276759437594,0.274000053265795
critical,0.153742319690429,-0.160021058150062,-0.231792577512059,0.0118362922904348,-0.546107997676796,0.372083094106597,-0.308991950477807,0.251795067605886,0.0528552457382825,0.173473411600523,0.27412500717722,-0.185988914811232,-0.0376184960099138,-0.0814645475044289,-0.374085650936144,0.546218105281147,0.428825053890765,-0.463746262151977,0.236472719396694,0.314815875920601,-0.263214558035132,-0.285174145671006,-0.288511312333363,-0.16766845504525,0.176449619045418,-0.26678423115826,-0.0629512068067328,-0.30155504586058,0.298129235422111,-0.0037956853999691,0.173951522960835,0.0257383221150793,-0.0941372686707007
critical,-0.194347216048253,0.314406843592682,-0.0720467419678893,0.168499981422226,-0.391385735280092,-0.0401928248408715,0.293502390796385,0.153623877643399,-0.224625569384072,0.26489488794758,0.045073308251864,-0.235607274870614,-0.0098865981350455,-0.0740239696415128,0.0826018412161656,0.234080963611572,0.300929982988187,-0.0143030043031444,0.234070101617899,0.0833649968456867,0.237695421315604,-0.154770823716022,-0.100429131434599,-0.248725057504385,0.202848766312867,0.219390720613367,0.355359030985919,-0.113191916529131,0.154151287780617,0.135295384002641,-0.158743784682119,-0.0399309301045414,-0.402840081168561
critical,-0.0595715018064258,0.112302360824458,0.0157173889833817,0.0536181027260161,-0.0182593484069227,0.194295909269009,0.0383840941590128,-0.0271492234527255,0.0564627697381879,0.0848022544958124,0.0707168111195486,-0.141145733046428,-0.174286548600116,-0.0489636228539465,-0.0635304315927445,0.171559684735755,0.160049790180573,-0.0893838824212096,-0.0761802576079653,0.0572048830681525,-0.171458854541478,-0.11796517364013,0.0453830116766561,-0.121370134123869,0.112124664076234,-0.0232430105750521,-0.030030781450659,-0.190626217211394,0.112752027839982,0.0600510226196719,0.0212488047880023,-0.0550339570589725,-0.0578851032442738
critical,-0.0894806057431146,0.20850644432261,-0.075505627930407,-0.0255918282715172,0.016916240920037,0.159631618478021,0.1742814612638,-0.068621880403409,0.0393976998357711,-0.0598314755253035,-0.147461896668178,0.2288587869294,0.0626753933383202,0.180561168759422,0.242077154682144,0.0710586328027135,0.417469350714386,-0.230262181589076,-0.0056269948170878,-0.0264504636880199,0.0073988663760699,0.0503084849066645,0.0614613851967461,0.134907785747459,0.0252292794510317,0.0142102289406302,0.0196531413101393,-0.235093877831795,-0.176790286621394,-0.123928359763909,-0.0367016719891143,0.173654332925439,-0.102272775829092
critical,-0.0118679966525812,0.177700337687976,-0.0895365689757656,0.0595140128884404,-0.085410702417141,-0.0905699342374458,-0.0566990322073634,0.005788029690672,0.046890042869909,0.0470954802089277,0.0280907242677813,0.0612183962254993,0.166089266429305,-0.0050117185430395,0.0061772793856547,0.216524648038933,0.0755289862021518,-0.219630536230149,-0.0205065337822056,0.0289837845798812,-0.133572757683154,-0.0022627712923614,0.210604422767326,-0.182970526266573,0.0955534630704321,-0.0527604534484081,0.151111133820979,0.128391900879795,0.0444060016616497,-0.0131923981445379,0.158410337922729,-0.0560254397292403,-0.0823318454547431
critical,0.0724666268732024,0.19958527914853,-0.0624638913863197,0.0416610237216859,-0.0687970606857748,-0.0529205137647552,-0.0453087185590449,-0.0226287683120952,-0.0385935594353304,0.211381435584098,0.121081921600883,0.0669698953684115,-0.0229774898786992,-0.1621657648578,0.0226922547411719,-0.0013587910995678,0.181495619413018,0.0180238969006117,0.16612172670337,0.201303355528,-0.206510492503719,-0.250043763305155,-0.0299725576478834,0.0227135160739937,0.307369256244542,-0.0383641185581822,0.227568139078948,0.0798966518178325,-0.184827578250509,-0.0963721464044041,0.0334821802888909,-0.0571058272166575,-0.0135097692742087
critical,0.0932882830800157,0.0735304184047898,-0.0157494947062841,-0.0087976245867291,0.104499499908914,0.110996410475817,0.0481274992481317,-0.130475857668393,-0.0026520251166992,-0.0793959930540062,-0.094740852805592,0.0662949276666749,-0.0302514961520128,0.176941849800237,-0.0304082861901533,0.0672722224108574,0.0436959519388776,0.125820277246091,0.0394834334527204,0.202610659144171,-0.0312847494629677,-0.16076206901063,0.0287606817204517,-0.0232385306117619,0.0316751835021421,-0.112505734151999,0.0429822606534502,0.0096501600625581,0.0461379460120943,0.158822227264175,0.101364941933342,-0.0326246563826554,0.0345327656282615
critical,0.185584424816034,0.201256170135833,0.0630014165847534,-0.0048106791182125,-0.352014440594743,0.289338443427947,-0.127931281193595,0.163849811564263,0.0855773162828444,0.023041698486629,0.236033318453012,0.149942452668816,0.121255016971499,-0.23350825206873,0.184700505529051,0.330941167473162,0.316637028640508,-0.23339952142641,0.191471981485897,0.108412078920013,-0.0673451140100155,-0.184280405476284,-0.212638631633343,-0.160126728560133,0.134304963295166,0.0140562600059784,-0.0552630007638964,-0.256284014330714,-0.0011876843119198,-0.0393813502631519,-0.148957527829554,-0.0170183492183968,-0.109260004115587
critical,0.0727863387106572,0.045547791389534,-0.0877655881121864,-0.0156045940601743,0.0248123932967623,0.14614888785678,0.110302849264971,0.0274187290458449,0.103496762926341,-0.0690354618914699,0.0869887176324081,-0.0533295986468315,0.0523782272289741,0.0175865701257151,0.212168447607352,0.0120977161898473,0.0900256020336479,-0.0219525982565476,0.169796605359813,0.0399224382294587,0.0622264435339284,-0.228330789546403,-0.0695444420495319,0.0512071834566697,0.114160538616878,0.0642798875604573,-0.0052596525199556,0.126389096150688,0.0203581984409802,-0.12751909165822,-0.138872487359495,-0.278241218919902,-0.215682609712164
