group,ASCL2,ATF1,ATF3,BCL6,CEBPB,DUX4,EBF1,EHF,ELK1,ELK4,ESR1,ESR2,FOSL2,FOXA2,GRHL2,GTF2B,JUND,KLF1,KLF9,MITF,MXI1,MYOD1,NANOG,NFATC1,NFE2,PBX3,RARG,RFX5,SIX5,SP2,SPIB,SREBF1,TBP,TBX21,TCF21,TP63,TP73,USF1,VEZF1,ZBTB33,ZNF143,ZNF263
critical,0.104338998353697,0.534403683077543,-0.170555151446356,-0.182316475880979,-0.453713374889202,0.473917806987689,-0.276093475949602,0.366398852763788,0.507401384131125,0.506834203903944,-0.285901423744674,0.143355007014411,-0.283009200321862,-0.258628028949943,-0.550875653814624,0.461839871480861,0.199611442582676,-0.461924556702851,0.0059155329325613,-0.325374468032881,-0.0120803906383623,-0.135533854795447,-0.142554622923339,0.0020122213218677,-0.382346826683154,0.151744998636206,0.227783897577025,0.384056192395801,0.422092928682772,-0.0682661991350713,-0.155496002406557,-0.247993127832119,0.186459336581357,-0.0307122044875099,0.041843860552593,-0.202244139544135,-0.272339804045438,-0.0255890288232853,0.02136102326442,0.275196187032096,0.220296015450636,0.069201200666659
critical,0.0693455493060855,-0.0849868347777607,-0.0965242434886348,0.0953691640221535,-0.488025695493005,-0.0866491868877641,-0.315624987456018,0.165841333889907,-0.0069200614265079,0.178357824278348,0.034372745915575,0.0190966586064353,-0.190355599783188,-0.212658065999574,-0.276021414153355,0.461064110481194,0.382311316159025,-0.349065997629739,0.160622242133671,-0.326933184626839,-0.145732293753366,-0.186037731128594,-0.0708935523629872,-0.279918413746566,-0.330052075220801,0.0077584255554056,0.403700273535222,0.0560452654722024,0.288838886799271,-0.324955657480801,-0.13526238736375,0.279011029438728,0.205530357254701,-0.0391539152718479,0.250609849259998,0.175058938446213,-0.383695717187098,-0.0565469270172239,0.0792687219934441,0.525095472747306,-0.180658007925088,-0.124326466407821
critical,-0.165427866876174,0.238861189319527,-0.257424364535264,0.224476424674554,-0.356917919090795,0.0264299089073894,0.283050405937543,0.296654684344795,-0.182112670347854,0.243683819871875,-0.241648213413211,-0.0648641166690526,-0.162898840993413,0.193484755817311,0.0537865087834727,0.207250232839538,0.276979089321372,-0.0381298491507811,0.225555582187846,-0.176612097936876,0.189202537015165,-0.167847224848747,-0.178717503510719,-0.140452249821273,-0.105346339620967,0.317105825092437,0.0073038598393641,0.12423461211473,-0.0063844647452609,-0.0797027766301037,-0.10274280390085,0.205542308811315,0.0913506691382256,-0.0855617660613331,-0.0032502259584525,0.154734699878481,0.179717785151467,0.18588561412443,-0.211757991827853,0.20040744929518,-0.386534459207251,0.200222697069321
critical,-0.0486968922093979,0.0604692038722117,-0.115633536846839,0.074165503051903,0.0210679127517483,-0.0157670081359466,0.0701013656609991,0.0219883999910642,0.0274786325888298,0.0385955161870772,-0.054146950710827,-0.114625775915019,-0.149669734658434,0.0115578070875036,-0.0350652465214198,0.1500953972588,0.131941570607187,-0.0683247348083163,-0.0687669907203588,0.297005420940855,-0.147094254372196,-0.132037210675326,-0.0359393313625375,0.0746012053030314,-0.151756959459925,0.0064222933233766,-0.0197625567399312,0.0124728871692331,0.0378915941304039,-0.188216214588317,0.0206563025637913,-0.53515899785935,0.0928641356902415,0.0547648850179177,-0.0166791289996274,0.0761393014903855,0.0702737749722343,0.0511461176899872,-0.0034250857319787,0.175565572923415,-0.0633443708323552,-0.0996500564879793
critical,-0.136592686457931,0.173266535220686,0.133187801121555,0.0210947598896573,0.0370337020165486,0.226468375327331,0.126290717700916,0.18321270453006,-0.0506607273118718,-0.0616877037075976,-0.0568128458942844,-0.115080696365868,0.174644517481099,-0.214712025655501,0.109557229568247,0.0948543864864505,0.367097093556369,-0.240720934095021,-0.0609205988511561,-0.233535406775109,0.0532009046129176,-0.0086264994913002,0.0181975358159995,0.0905788683211376,0.0527780614481474,0.030672968332933,0.0070536227043526,-0.0434923507102954,-0.0081880647644072,-0.180676892866408,-0.0825292566283807,0.0816249460252586,-0.0305332679363127,-0.186415211390082,-0.215371860564537,-0.105356239069881,-0.10187963254774,-0.125100146017219,-0.0405327603881464,-0.234807678244329,-0.0891594125054783,-0.0535214671301623
critical,-0.0718939396860099,0.18468218981044,-0.0357427362952622,0.0469217409551423,-0.164136359233045,-0.0139275057710463,-0.102875557786082,-0.0633633456175203,0.0493868237950157,0.045999441551194,-0.122596992411392,0.243949028576165,-0.0780893884788592,-0.043136055049077,-0.0940827728701596,0.235740705397185,0.0960349239589461,-0.210568196975712,-0.0737160245595096,-0.020223173734725,-0.131699569064615,0.0415204551167598,0.0873390132864569,0.190277224135689,-0.153382546305631,0.206584517098008,-0.0141890533632108,-0.0379931005265166,0.099762716890848,0.117481955167483,-0.0304102787706072,-0.245032785052502,-0.0959925977622801,-0.182469134384757,-0.04074533251824,0.0551263332535656,-0.117805769869637,-0.0513415479048762,0.148570353642123,0.11444360323234,-0.156958402343117,-0.0029903650921151
critical,0.143427808170453,0.217880660267077,-0.0305463371071304,-0.0373733091795222,-0.113504400697548,-0.0239886210298208,-0.025991294293287,0.0022054035147347,-0.0691905066226985,0.255736455843885,-0.146672295318441,-0.132513466437408,0.0785494279802637,0.0837921860621472,0.0401795860624249,0.0384458415938701,0.188913525038748,0.0523319491325572,0.217811844122068,0.054211163822494,-0.181968270104619,-0.243931772700677,0.0511643948140677,-0.0125554736805337,-0.0480269169946601,0.197163401417453,0.146872452586548,0.0589772804919608,0.0595861553915779,0.0287336630337423,-0.0158859252370266,-0.0774046140736434,-0.0025504658402926,0.0559612236813828,0.0301577274133886,-0.146338640380655,-0.001682255059862,-0.113390148347006,0.0448868810648264,0.187133660218848,-0.0934029771875382,0.0209748843659083
critical,0.0922917578199961,0.0638006058565478,-0.137119011302164,-0.0134011622376411,0.130036586861225,0.0963114209319175,0.0020651399689828,-0.049813323475518,-0.054820523269771,-0.0692205488228297,0.0565093341985319,0.0547640225795819,0.0287171878430148,0.0092830369030163,-0.0393293488366922,0.0116085238389254,-0.0134359535477487,0.122579671474029,-0.0869874491795027,-0.0296137471537465,0.064084450619306,-0.0701822197144006,-0.0914448601651486,-0.0267512552699648,0.0645278618095735,-0.0098452783842559,-0.0001222746472321,-0.0849672514359517,-0.0221637701572863,0.0994211612931942,-0.0487048203389569,0.0095149844902022,-0.0214064257652004,-0.0759769020180151,-0.103047339821214,-0.0122548539792448,-0.0579746262773011,0.169463404356315,0.104270351244017,-0.0348412532734026,0.0893560733656881,0.0155945879179061
critical,0.148420716771455,0.23219688754781,0.0105922075074051,-0.0247759596117953,-0.33572139105473,-0.1513484632174,-0.180139586249129,-0.0107743443020103,0.0695290688411524,0.160715987742695,-0.0645173638519004,-0.0214465472545691,0.113126682946271,-0.0533508585256381,0.128713636215563,0.22259699989594,0.278770110271124,-0.257559496506786,0.029359003845638,-0.155454477917928,0.0219716319527648,-0.121157902377054,0.0234795798676236,-0.0971990976849492,-0.205956210370286,0.0156898424651848,0.139092490370453,-0.0162436348170997,-0.0102766886813598,-0.191056841593688,0.0736594006130665,0.0333951793381687,0.190783708774017,0.0985445699293886,0.142070221907579,0.0893904228806872,-0.0183013946108787,0.0370592167918146,-0.0585305394752658,0.0392829984955901,-0.128668475940132,-0.0501908213253554
critical,0.162440215822017,0.121291339147715,0.0883746190162564,0.0230171684913088,0.0437672667096325,0.133800488670645,0.0536285129559866,0.0345620661586968,0.0410941088907033,-0.0730549800832507,-0.126253456036084,0.0429453836159693,-0.147812729940088,0.163272585389295,0.192663240215697,-0.016045334961913,0.0396606216852188,0.0880958574086859,0.140047816775125,-0.0523683502161537,-0.0015195770325452,-0.166027414062779,0.0598716739464968,-0.0104599139878855,-0.105164630982245,0.0990612972720169,-0.0295199727368375,0.143594969508566,-0.0291942738565344,0.0393274357375091,-0.0246373744573467,-0.215187544447083,0.117998586432485,0.0583792060509835,0.102011636858605,0.0283780690280602,0.187068202824817,-0.127487906308952,-0.078071635792912,0.208065969569555,-0.212022735868452,0.0995430568600983
