group,ASCL2,BACH1,EGR2,EHF,ELF1,ELK1,ELK4,ETV5,FOXK1,GLI2,HOXA4,HOXC6,KLF1,MAF,MEF2C,MXI1,MYB,NKX2-1,NR2F2,POU2F1,RARA,RARG,REST,RFX5,SPDEF,SREBF1,STAT1,TAL1,TCF12,TCF3,TCF4,TP63,USF1,VDR,ZFX,ZNF143
critical,-0.0277225479103728,0.324904413347867,0.538906886995909,0.212515750140057,0.138223955048912,0.0183550295772018,-0.0443852517487879,0.0050231693155999,0.221305808808256,-0.325650224482342,0.0048518359915957,0.0636177872975759,-0.205941725024752,-0.140056876348394,0.306689508512228,-0.236824377316838,-0.176128773799781,-0.0849896689306961,0.406925489183639,0.078153285459268,0.186581821690873,0.0178834817968932,0.313608554371199,0.114789213020395,-0.275052032262289,0.127215082752946,0.0018326634699571,-0.287822261349726,0.123718264222246,0.420510347468628,-0.298461316427759,-0.410585861312691,0.195748849543815,-0.203868237568955,-0.127624516037814,-0.0108065097491907
critical,0.157090144680326,0.261777780582251,0.293947506963449,0.0676350527684002,0.183084972424893,0.20766109614319,-0.328052343288846,0.321459712687919,0.162732057240276,0.238127871484477,-0.006998991217409,0.1964741842521,-0.223710396360538,-0.212308822768089,0.0741434987137202,-0.0185654126714271,-0.197590263699388,-0.0170400013845188,0.25785609617454,-0.221954073349424,0.437552186859568,-0.26191651102561,-0.0878562070454174,-0.320273350974772,-0.183802394426802,0.0217794691090585,-0.17037580387887,-0.220691450242374,-0.102389009645274,0.10765199955057,0.342430825694305,0.243792416694757,-0.19972107087133,0.091842194590941,-0.191214569069382,0.317344935457933
critical,0.169305093046423,0.0328511804869098,-0.146197392358362,0.170747554857201,0.0845930517212381,0.224058515352453,0.051113041039726,-0.257230600234563,-0.0091740295513897,-0.0090964451136812,0.255580595745859,0.345965087418261,-0.103245820688178,0.0226672324147643,-0.081777959836361,0.0288472836834516,-0.124131137841909,-0.181537189875691,-0.224950420535318,0.0930630211643334,0.136707741733955,0.126837634484961,0.469938299868832,-0.12741621569141,-0.382555539180161,0.155814474416725,0.234005690192421,0.300748291362134,0.16577405357834,0.415970656882687,-0.165982400240076,-0.321918161357349,0.236336898678237,-0.221383086940935,-0.248508467012062,-0.0218546919194741
critical,-0.162582282829507,0.281332467562462,0.174936565666636,0.223828566186293,0.106422946861527,-0.0081043662939952,-0.0858101290341703,-0.101028606950193,0.0087972502606224,-0.0865210429779314,0.121110175528613,-0.0051516167655536,0.0505796311628646,-0.203300802142822,-0.027382113881533,0.0637177688048578,-0.0491648975446957,-0.063216879311233,0.300194844130392,0.21436728921626,0.196550357018346,0.197867071997938,0.440277868561058,0.0376180757711519,-0.148899187579674,-0.0022518574018673,0.0151671451460723,0.260538885273634,-0.107460925210084,0.390896595801085,0.0306359051673607,-0.428491963714437,0.230849399009093,-0.664061731556622,-0.364165342408546,0.0071280987950098
critical,-0.0764279011852489,0.0928335656470396,0.354704144844482,0.17108327930359,-0.166376618678725,0.177886395929396,-0.128946851739687,-0.0166260651149751,0.0663443374965574,-0.31691868180179,0.112569555678802,0.273902833809835,-0.169041377919773,0.197703126794502,0.112205130836407,-0.0350009953846389,-0.14166742974986,0.229307707587282,-0.006296849778887,-0.176097939709708,-0.0210272198839403,0.0120709104553832,0.182457449363121,0.0672677133589794,0.152163426344016,0.326373464560534,-0.0199881882332135,-0.177150376209214,-0.129820037354354,-0.0130535170449694,0.0521813354096027,-0.27676056052517,-0.14853881758224,0.0846606605203956,-0.350750337935941,-0.208320078768341
critical,0.475263208047268,-0.153929035672965,0.269348512953165,0.214874581993063,0.117502083129414,0.0672561301507453,-0.179410088662065,-0.508099877755162,0.0634569693568911,-0.0380608051931664,-0.109133588380571,0.181674176530378,-0.70981450528466,-0.381037898074702,-0.119287835328678,-0.195255359635011,0.194385635033208,0.238494383176087,0.289585623064405,-0.312252482872872,0.659636206127427,-0.406071484058527,0.247022366021091,-0.522854198702599,0.133844982686266,0.0596589661379284,-0.274340876221275,-0.174615027603237,-0.615126679833229,-0.0857923768880967,0.137988714939485,-0.0942350850494273,0.176459173024805,0.326466859443148,-0.354266020462163,0.188152351481426
critical,-0.11310034619136,0.445277244063001,0.145634342311232,0.500671301259127,0.247109764206158,0.0715778213933809,0.0884536524492225,-0.0966273411620148,0.339628696178729,-0.2286100960183,0.290980989976267,0.334916278390707,-0.483826720998919,-0.39252778916417,0.043976232606246,-0.645878138038272,-0.277826322879674,0.114693021730776,0.250786311782107,-0.425468536243957,0.523045309879789,0.0444860428027612,0.362752976636525,0.60082183511747,-0.251038206278026,0.482561048908582,0.571029791537428,0.423563843364882,-0.464098964931648,0.531464946219683,0.43119868629416,-0.605827998490711,0.491176753513375,-0.112827102436388,-0.217534632666219,0.495373756181021
critical,-0.244619448594778,0.163603399095001,-0.0571040729171377,0.258633466215267,0.278406522665117,0.226373955806273,0.0044038715437715,0.187162934844162,0.230180829990828,-0.226770513822524,0.152856635468889,-0.0875360724848052,-0.0179432445622179,0.0398860717985404,-0.191745907251128,-0.379763904280861,-0.180102662605937,-0.10694382541787,0.0638849418492361,-0.375586114675221,0.223239351337433,0.106092223078902,0.279654914780395,-0.0936331333610799,-0.263368887078574,0.0108911335889479,-0.104767399806829,0.0815675391158638,-0.220664248761025,0.294811724700438,-0.026617162769637,0.0826888108384558,0.157165617822548,0.0151255223119984,-0.17559944876805,-0.1992048895633
critical,-0.0990884320297904,0.0389220896301662,0.319108336510475,-0.0094526215134354,-0.379342081708583,-0.18732339776578,0.271903106122676,0.110705225973109,-0.0408692949838572,-0.128748557221588,-0.126039229992949,0.232523714428951,-0.185862891259674,-0.0322036101860283,0.0231840787827785,0.236761071539638,-0.229703070091975,-0.0443359451046548,-0.0998131990085486,0.345176628065579,-0.012970300014051,0.371590687536483,0.113060875404768,0.0346487039753167,-0.0048850992098897,-0.124229699979703,0.211064737324001,-0.0224061612609583,-0.276543505441255,-0.103059529999848,0.105821453115247,-0.0666336348852626,0.261115764506315,0.112276036736914,0.242691336147125,-0.275813023091033
critical,0.0149785495030614,0.255181574223396,-0.0959018760072456,0.437741990890015,0.167820786733772,0.498962281026801,0.140096525929868,-0.252067654298985,0.417840228740993,-0.159514223021324,0.100586329308801,0.610404778674124,-0.19362753372703,-0.380283940078552,0.210722185485953,0.241987573999136,-0.423321187427133,-0.311484465622138,-0.375891303753491,0.410309775956619,0.515818402335331,-0.0007842824443188,0.439938686727666,-0.0747403041030034,-0.60433608883217,0.22701737912753,0.264210847890808,-0.333817059294164,-0.0404895425428107,0.421425029427852,0.570825318724884,-0.148322999627353,-0.262367266846191,-0.294617380290411,-0.367907434819821,-0.369805126408986
