group,AHR,ATF1,BCL6,CEBPA,E2F1,E2F2,E2F3,E2F6,ETV4,FOS,FOXK1,FOXM1,FOXP1,FOXP2,GTF2B,HINFP,HNF1B,IRF1,JUN,KLF9,MEF2A,MXI1,NANOG,NFAT5,NFE2,NFYB,NR2C2,NR5A2,NRF1,OTX2,PAX5,PBX3,PRDM1,RARA,RELA,SETDB1,STAT2,TCF7L2,TEAD4,TP63,USF1,ZBTB33,ZNF76
critical,-0.176912638284093,0.323276531889383,-0.161138450125353,-0.350835025752169,0.118101986103992,-0.140526739965129,0.21390898114508,-0.0299827024473908,-0.159671260467645,-0.146784438075165,0.078552369691158,0.0060785919075648,-0.0803275504331625,0.128942407861239,0.267798011433993,0.0653972875594899,-0.211665173126881,-0.0102368092057289,-0.187718224768504,-0.0214744431160213,0.0667584631833213,-0.0623794161426523,-0.155795203251788,0.236380253320477,-0.271223449915348,0.246169145072958,0.121965482362019,0.0770329214965262,-0.008762978898272,0.161646842512672,0.0200694279485071,0.152203016929698,0.0832374268765376,-0.148926722939572,0.315943284882098,0.115828295161922,0.210300924795623,-0.0132610736548673,0.148141156584927,-0.141348886170087,-0.0305182539666501,0.189833350500971,0.137178715702374
critical,0.115198845738689,0.059319439837425,0.0103156094123399,-0.279745742551302,0.39359510194653,-0.239037453013237,0.0901595920774735,-0.223549217669742,0.264496340661848,0.0452489973525384,0.0406478263047106,0.153937845557034,0.307288144615043,-0.334998164607059,0.27659208045789,-0.199324376512847,-0.137038703240825,-0.10795507789326,0.136221639486321,-0.0252131683086765,0.125423981238513,0.0579942197977282,-0.262917631646262,-0.032486873187428,-0.32344210151506,-0.0527871276141864,0.247809372006166,-0.206376370594994,0.228994296380183,0.342569435496003,0.289233130864615,0.169761611340433,-0.160957030418158,0.0428428773421489,0.28970549527233,0.3799545670435,0.258031929901645,-0.0713611604109761,-0.160665687481314,0.0749125468548495,-0.236304971469828,0.282385688098719,-0.186018414653823
critical,0.0399009849917206,0.254832347758547,0.0323631018629795,0.174167292604884,0.39832382853591,-0.472639470683441,0.241354763637542,-0.223731329395616,-0.161343531212602,-0.0480269687336466,0.219178071278901,0.203774961653669,0.0281595936897771,0.307661984565332,0.212755448098494,-0.397515118192216,-0.214365265526241,-0.363510461052531,0.15394820920214,0.464921701343635,-0.0187234876709763,0.36310218904996,-0.370932394471738,-0.259213841327904,-0.242307935914426,-0.167474465704942,0.437986981262024,0.271781107908187,0.374664212544904,0.188114205207401,0.0988934093407079,0.299261822672695,-0.125474577848986,-0.069131198279663,0.253324022326925,0.224089719406903,0.207322861484142,0.0445991658452396,0.441792931116695,0.310821599750019,0.0120469040984502,0.350665675495331,-0.332188372155476
critical,-0.0641279945770531,0.168556380837169,-0.158513828197124,0.0305871901396331,0.205144389580308,-0.331722607777416,0.230390643668213,0.0205250373352981,-0.298922555983261,-0.244415834762292,0.115591704871352,-0.230734407563926,0.171983085946707,0.25240319680001,0.0195579354096565,-0.146253537158034,-0.099501942430706,0.164028432265562,0.120391990115559,0.17692206332016,-0.2369052599223,0.151111753157234,-0.289958354061891,-0.0193154959765635,-0.30844938512457,6.92839404886419e-05,0.308556890938527,0.248710709114012,0.226206660895754,0.10065144081389,0.26071994099641,0.240480426181162,-0.0597105182468034,0.206510499287858,0.214382325967294,-0.16240042273993,-0.0938530104534389,-0.218896234484608,-0.280014470077735,0.229887003313547,-0.0424299759359032,0.107358983566241,-0.212238996749797
critical,-0.135963186675807,0.161685325925456,-0.0438930974843866,-0.116726808834896,0.010706763020272,-0.170275955965831,-0.0222076625928104,0.129335369319579,0.0481062766318517,-0.0727858378704085,-0.0754439111609927,-0.0137935073418275,0.267746048553238,-0.23855136105416,0.180424820848715,0.227527631789819,-0.0784105024344511,-0.0094332658698685,-0.106498780615636,-0.0093872697811438,-0.0093857052883301,-0.0658814181847074,-0.0968186377797555,-0.0342323543593968,0.152015508742146,0.138930716644954,-0.0420929920528703,-0.042524792069469,-0.23118447729271,-0.0985724342239844,0.033676646511948,0.0324644774798441,0.0825044672295075,0.101813124638414,0.15939647293892,0.133344851502692,-0.0130901113727594,-0.0233750871304408,0.076340678441842,-0.110663773384437,-0.0730558693300641,-0.239952207919603,-0.0812131348610271
critical,-0.0705801114417905,0.239028214904177,-0.108623516339412,-0.30238247873859,0.204954986447998,-0.120119875246631,-0.0782646569807335,-0.0116477524563821,-0.163173722575681,-0.284154979362905,-0.0376946705669827,0.126626700294427,0.129796930258704,-0.260191819863763,0.285115870218421,-0.29832131128934,-0.210774409924743,-0.283450024916588,0.0446537402833796,-0.0782471041054682,-0.0521110019006887,-0.172964613146461,-0.022539440623763,-0.0312083668954154,-0.165195271732155,-0.0388033411444016,0.188539305182418,0.108459990655874,0.183069132297349,-0.0476348896427767,0.156598363875195,0.182339139190727,-0.0471755463849148,0.40484312894625,0.0174053536739206,0.179136901042142,-0.0562005637069861,-0.141359757774465,-0.382761740927756,-0.035430607788277,-0.032691326724815,-0.0945242983478151,0.015910907036443
critical,-0.0398603599541945,0.239142129026281,-0.143427365876203,-0.171761766376338,0.0664614562028918,-0.118155201348633,0.0188440104826445,-0.0116890687042614,-0.0310250319583637,-0.310135728474521,0.0763377392004917,0.0095080045040019,0.182040632117304,-0.0960839216222564,0.0232934357413779,-0.174393364695183,-0.0600893224893268,-0.0472570721189871,-0.199649853672098,0.120592727103138,0.063812586440033,-0.0794412148472345,-0.0757823683116364,0.102267188068511,-0.208899606834911,0.108153499030903,0.215444648882199,0.18740551848322,0.0926280220112649,0.063379159701658,0.0202616858064329,-0.0662538409173384,0.0523582781233155,0.123611098380673,0.338979994530449,-0.0553569766593534,-0.117908777516168,-0.002800643695746,-0.185127373256117,-0.0557971896732261,-0.0944456103128939,0.0414808628834599,-0.0954327822169831
critical,-0.202940183034694,0.235857689069898,-0.154991457750203,-0.154013371337073,0.148307004135657,-0.194490257384719,0.0384490240651855,0.0956356415713546,-0.107574101985847,-0.118040503010004,0.0555951813130106,0.0354736336081378,0.117454607238857,0.22498744521861,0.0777746675808109,-0.138341066123451,-0.0801473147340541,0.0594321363317104,-0.0457044513505262,0.0045509916293643,-0.0771995774685395,0.108514576074838,-0.159923104026282,0.0011054969162554,-0.182574553588229,0.161184494564913,0.161302410694955,-0.0094021349168867,0.178088429109232,0.123065715336907,-0.0731959729642506,-0.0033580203317289,-0.0519281622936595,0.0887414818212576,0.0268364264695267,-0.172119804749219,-0.0468822017738304,-0.224913100293714,0.120358690306453,-0.0443708736990635,0.104177506613828,-0.0797815157934752,-0.123013429890731
critical,-0.165709300821781,0.274167296369023,0.0195756308010901,-0.233341837507566,0.312107072572572,-0.208819686127088,0.0618624574221272,-0.0407913178164141,-0.19789180975299,-0.307111148178182,-0.156229543443515,0.0155015388880027,0.0881807141004728,-0.219574697678948,0.210240967883532,-0.230644039790503,-0.0833389703743166,-0.140368055541887,0.134948656010258,0.0860687738045361,0.167456560402754,0.0042567355847579,-0.0485353172877309,0.0499692169144117,-0.22926311095368,-0.105393260457654,0.248709432849983,0.0693641695197719,0.220021564406394,0.20777252422315,0.259417709751699,-0.0319386443237572,0.0116602466807751,0.174377583553043,0.337378604119411,0.251142643534244,-0.169189236637549,0.048516220626431,0.129976414387697,-0.035200290984437,-0.156558869856683,0.0667218661666142,0.061831106867617
critical,-0.213029593985919,-0.090857367179287,-0.084697433197606,-0.327737448302945,0.342421870826749,-0.24826532384454,0.080424545744394,0.0231238115339967,-0.157795290422566,0.0476060467350029,0.206802517254274,0.0347556959366016,0.279955783321799,-0.101042881015991,0.129015896261264,0.120128092879907,0.114488859649994,-0.165424327980566,-0.382073086113025,0.32022983716827,-0.0809781749173139,0.179443591804579,-0.137817406053578,0.0191857193251303,-0.247059785413254,0.193410363040898,0.146349380415294,0.295815387671057,0.0947948393969602,0.0663794948792703,0.191525980178296,-0.0872954718488921,0.172361179815278,0.169707364919238,0.274418412348671,0.103052295435894,0.0427131680885582,-0.113382542772262,0.245299883004671,0.11336548153313,-0.21806826241332,0.117631273531575,0.214749816958134
