group,ASCL2,ATF3,BCL6,CUX1,E2F8,EGR2,EHF,ELF1,EPAS1,FOSL2,FOXA1,FOXG1,FOXP3,GATA2,GATA3,GLIS1,GTF2B,KLF1,KLF4,MAX,MEF2A,ONECUT1,PAX6,POU2F1,SP2,SPI1,SPIB,TP63,TP73,VDR,YY1,ZNF263
critical,-0.0464739647421616,0.0932474540882619,0.155816261586493,0.341840928922566,-0.229690109376319,-0.110716013460943,-0.293057488370281,-0.211214751587717,0.134916809517127,0.168066349004042,0.126838832187436,0.0671608151405501,0.162813249213827,0.330431814431462,0.272475598338871,0.21809239825702,-0.192579793916528,0.222799035587289,-0.237117751958128,-0.148657890524329,0.262835195591278,0.186792682880147,-0.186933684463231,0.252674915407756,0.18291850453825,-0.0876155233144419,0.101003887235049,0.317066535734242,0.377833428252214,-0.408451602325585,-0.203714813444812,-0.178799665454217
critical,-0.304849301229939,0.100241581076284,0.0206777611157529,0.0210738613592091,-0.328928922718966,0.0623694584751355,-0.293994268367604,-0.255656579360236,-0.0005337481972457,0.304218601314775,0.180712130786264,0.144847407816187,0.147312190570701,0.315797359302314,0.238380605225087,-0.0810271964204665,-0.429863183820772,0.472727696057017,-0.195978466813887,-0.467327830314514,0.352075870149472,-0.0524283478439724,0.479188269371978,0.186890619371611,0.257381747476353,-0.167798800475766,-0.154517405921998,-0.485649833487992,0.388933045508308,0.121897923366045,-0.10544126830961,-0.0338704973233855
critical,-0.293777268711625,-0.452333731085411,0.235364365580898,-0.28418859143919,-0.017911093806775,-0.0353564127195701,0.309213055605311,0.152435252400936,0.0455625928420566,-0.309420616686341,0.358767947121559,0.001840536086246,0.274477944690687,-0.35603661367258,-0.269686426490678,-0.161084148816474,0.306818390143837,-0.0931450209293741,0.200390899026633,0.125503712878,0.205154212864549,-0.315032421343851,0.361210157079131,-0.0823061421372598,-0.290843381894886,-0.086951400573847,-0.226291943254596,0.260547810253343,0.0987249949496662,0.172417121984506,-0.0463915708478771,0.215215399541913
critical,-0.250532619743927,-0.337515714989059,0.0427555985724379,-0.207969643383344,0.356873316288666,-0.0886146429295501,0.255237930089829,0.0613601050555155,-0.217906258948652,-0.393604063229687,-0.273613784976813,-0.348057211469846,0.241727050649438,0.031353524267105,-0.271472224445491,-0.326146442629582,0.367952677788926,-0.326189299287319,-0.0562001758772349,-0.071909033954498,0.0791389303915453,-0.206041264467027,0.245722743497775,-0.221546623244429,-0.238844979207968,-0.0442011185705393,-0.215579663788977,-0.0607451073620339,-0.184355656003454,-0.102996092840244,0.194810616792641,-0.278181867125386
critical,-0.062033103043719,0.0678999168574835,-0.0332021537277543,-0.0852844230508114,0.11990937443991,0.118912822333161,-0.030988426815178,-0.229664792277569,0.0373102358837013,0.0559725412505928,-0.0382846007218454,-0.0238613136453405,-0.172754135810777,0.275290566436772,0.107776375977503,-0.0239013132281764,0.0021806022580403,-0.0726945543532005,-0.284288597594412,-0.0209279067384582,0.0079655419256876,0.0543156835303105,0.140687282742733,0.123648397944847,-0.13989947845891,0.0087395963529111,0.0059740001958952,-0.109495733045966,-0.0479660622518465,0.136347015508293,-0.001196862517669,-0.0833928802781089
critical,-0.171588572843257,-0.128258156397665,0.167363965493684,0.0924729059474802,-0.0380749487138088,-0.0431474158526761,-0.0926707270109498,-0.0200017070584543,0.0486958134067832,-0.122769685094055,0.146659768131013,0.189247099070439,0.0227023834141988,0.0017912149584125,0.107688374259227,-0.125633644373197,0.0847189646277589,0.0197699922231981,0.0644261319781791,0.08619495462119,0.160994771618249,-0.0189698156869881,0.0589042823974106,-0.0129565708521418,0.082666780513955,-0.0839376036454685,-0.0718259284885099,0.0492660793389348,-0.244081164759342,0.33443049058705,-0.0835882271613864,-0.132146532376168
critical,-0.0380575251485311,-0.0983782325775993,0.0426423623025605,-0.0052033106267457,-0.0722134502644594,0.0258752980425815,-0.0488040735973128,0.0206113813966676,-0.023144599743473,-0.0541091790893002,0.0011619903984899,-0.0696664327601055,0.134333904620747,0.142922002555538,-0.0414489587030854,-0.0880379545740063,-0.0348283434594066,0.073256061558067,-0.117873014757087,0.107556132733354,0.211618977439321,0.0287031418147556,0.0370912115726862,0.0546256043645088,-0.0615733311711975,-0.107013316196787,-0.0960723277828942,-0.179257777310985,-0.0339035167675952,0.0511597656332378,-0.0215166567983023,-0.045039973377561
critical,-0.0376898788707256,-0.0007040150649518,-0.114737801146279,-0.12556854566817,0.131373879008129,-0.0972562781767404,0.0616628351095714,-0.08032979264914,-0.172449519450853,-0.06330062685359,-0.257431939168575,-0.246150877807584,-0.357599509821327,0.057433270650648,-0.107275583172412,-0.0411861337003677,0.0710133415522233,0.263225594494215,-0.0212625786910105,-0.0334953318666716,-0.175823221482496,-0.0299968210569906,0.13912824639704,-0.119611298613528,0.0721456112985414,0.0446095170571337,-0.172178204674991,-0.0318848607044484,-0.0934089364535353,-0.0968798944481817,0.142861263014153,-0.105983653074073
critical,-0.181586763193252,-0.0374035421895274,0.319179407164198,0.0279519974797586,-0.250055512901248,-0.0180891738804672,-0.174094713625905,-0.167800314364773,0.0487698741410666,-0.0937421597426329,0.237682166869974,-0.0199223426491803,0.381321626825011,-0.0427392804621797,0.174954302679032,0.052790953903153,-0.301281304036244,-0.0015395498725892,-0.292892103054316,-0.0919014591893607,0.187019352490425,0.138978033663428,0.09726271379624,0.182781564939923,0.290770119316169,-0.321035388549604,-0.186532659193973,0.164365265378178,0.101899999752724,0.356423647282236,-0.0892837778097592,-0.0335168033924109
critical,0.286655346061113,-0.043886473633858,0.111263793909816,-0.0646303515422939,0.089168680425247,-0.0106520099426985,0.0041506151208769,0.0160458278518835,0.0205031551678353,-0.183212162640164,-0.0882259280589615,0.0228504025865454,0.0994292722099322,0.0654426847086694,0.0852809450880788,-0.170384152156442,-0.0233170078949816,0.220155797920461,-0.180096001602287,-0.0978001102452463,0.263955615955083,-0.0758499808905802,0.171912047718103,0.0932525491740279,0.0215512567049239,-0.121005163142908,-0.148288625807715,-0.0514731048300271,0.0466387407908745,0.261593551300505,-0.192096357072018,0.119478345615436
