group,ARID3A,ASCL2,ATF1,ATF2,ATF3,BACH2,BARX2,BCL6,BHLHE40,CDX2,CEBPB,DUX4,E2F2,E2F4,E2F8,EBF1,EGR2,ELK1,ELK4,EPAS1,ESR2,FOSL2,FOXA1,FOXH1,GLIS1,GRHL2,GTF2B,HEY1,HOXA1,JUND,KLF1,KLF9,MAX,MEF2C,MEIS1,MXI1,NANOG,NFATC1,NFYB,NRF1,ONECUT1,PBX3,POU2F1,PRDM14,RARA,RARG,REST,RFX5,SP2,SP4,SPIB,STAT4,TBP,TFAP2A,TP63,TP73,USF1,VEZF1,ZBTB33,ZFX,ZNF143,ZNF263
critical,-0.286186702184279,0.163695565779961,0.520336373016131,0.200769614185259,-0.161278893602287,-0.28910478715234,-0.161124254482307,-0.221713630152171,0.190181941854933,-0.129835088384148,-0.436384081750368,0.454338171819479,-0.0263508390374678,0.0676932466472557,0.404353793101269,-0.259637968722282,0.276446991319665,0.466171686918841,0.468270137302036,0.0349478223792084,0.125102328080289,-0.317383136559318,-0.123938856010838,-0.4512256461014,-0.412470333194281,-0.529453758733195,0.455120513469474,0.0778241227119904,0.405669868085207,0.167435501534447,-0.422406059774489,0.0793415007959526,0.25265776629181,0.185222487756025,-0.456931532635187,0.0648119483751308,-0.22910486484852,-0.0499255987529911,0.298142592108838,0.101064089745233,-0.0282592923235176,0.210082475629719,-0.166135164956508,-0.182638149243113,-0.190661113881447,0.131893692138289,0.0080996654618486,0.382360118827227,-0.0449605535262915,0.355411287860346,-0.148367505812489,-0.409131001183612,0.238464019031138,0.112070815416116,-0.251487443122107,-0.319333798922785,-0.0335077076064661,-0.0117956371772776,0.275026046127924,-0.107803311192939,0.323665347996104,0.153870390533381
critical,-0.12792502970916,0.149238205801754,-0.190979326326397,0.219319732676977,-0.0484357907804244,-0.182623070722577,-0.0410465173368614,0.0405266415791261,0.157885170746737,0.0286931003119664,-0.456817853937111,-0.108871605272942,-0.492268492516344,-0.12191115965269,0.34489980028094,-0.256532000664679,0.0244503561200322,0.0059384137195008,0.127635056527382,0.256994492798348,0.0226381893697785,-0.202830167339106,-0.134818242151095,0.0056450910125203,-0.0492282663584506,-0.271138433487576,0.470503093713502,-0.209978569431874,-0.0636333595895314,0.377370612901293,-0.395405155940607,0.198155702475798,0.274466205179808,0.486225875435886,-0.0640663317318594,-0.250885658181204,-0.0318719101526305,-0.248637501035143,-0.212699819406749,0.0844590509373329,0.112132496885041,-0.0804116834461958,-0.225373355340241,-0.117976534971376,0.0245959684463987,0.360122104045385,0.210714471161158,-0.0076846573968217,-0.321295732989983,-0.15366377517697,-0.0391663662673966,-0.20486907117996,0.172472500233592,-0.297386159554222,0.259739115833699,-0.405869661599355,-0.0229125559725935,0.206573280156394,0.455854847037533,-0.0124920358371034,-0.0982032938884377,-0.119289401618707
critical,0.177865389816715,-0.122823687460384,0.201862357536145,0.124316741146985,-0.188074775033126,0.0714242404190775,0.0400209307338287,0.139559957300203,-0.050226856470757,0.175512540162763,-0.248149328140412,-0.082310761086171,-0.236926142461692,0.03223450728888,-0.113952947829678,0.0551223082282702,-0.045142632449489,-0.204620773501415,0.0316581003491255,-0.0357782827546391,-0.0687715115519946,-0.203497480513488,0.134533102980352,0.0985198062528766,-0.125581065581809,0.0846745081004931,0.008216206112642,0.0594314358715127,0.12935968204643,0.132146984665377,-0.0265542726107907,0.172484169481886,-0.0234003804826949,0.0617888981647751,-0.0836428336608584,0.16567770125831,-0.211718356923432,-0.0367996940718094,-0.252763524216008,0.165968585824786,-0.103658978339923,0.196006611932317,-0.0065858687485828,-0.0240248165292631,-0.0987507841663163,-0.0512717922484074,-0.197924432041361,0.0699492336837768,-0.140358693454692,-0.228143158293854,-0.183393234423606,0.101383736342358,0.0149664001366376,0.251715532564815,0.224010983026135,0.149997898794416,-0.0464627121619708,-0.0960391864900418,0.0883820899197425,0.080607140415077,-0.297250469987605,0.229898671157184
critical,-0.068851945344512,-0.0352177511255445,0.0399192128136256,0.119697352320851,-0.0846694519108364,0.0251167689314583,0.0897410159238989,0.0646486414792021,-0.112957473005881,0.0496453631393786,0.0369142569950608,-0.0104286275328607,-0.168499861050284,-0.0605920312463379,0.130290580408518,0.0640007562708484,-0.136222967984721,0.0033163900251929,0.0144750163513102,0.071108046427247,-0.0742522281782283,-0.0840314925204379,0.0352251254793232,0.0043642639163527,-0.0106522695910224,-0.0071867122577491,0.115308056051692,-0.144391620565457,0.0010491962963732,0.111844116720092,-0.0439924231213461,-0.0764753469191683,0.0418476841152943,-0.0211614393802381,-0.0166507929856076,-0.202717049275894,-0.0218955454085106,0.08351577004489,-0.135277557161044,-0.0819695360807499,-0.0575563178382785,-0.0043276877439187,-0.0768567752558604,0.0104980615854225,0.134608186757398,-0.0292982608896,0.0111841876410083,-0.0118312794062339,-0.182125924369958,-0.0523700779566448,0.0387594478836973,-0.0004917169314961,0.0391672776515338,-0.0358808984458326,0.0817690283349699,0.0712440052409009,0.0277593079329883,-0.0288568420293412,0.126366148466168,-0.0054700591558627,-0.11410348492159,-0.0929351690342414
critical,0.0639148914929865,-0.0444856539040731,0.146518041898,0.0441192358770412,0.0800034614798924,-0.0127065629151821,-0.118393735845401,0.0125308701688873,0.212089643957652,0.0266614525446795,-0.0349634828682583,0.194719863587338,-0.0820641714096954,-0.0195939691121773,0.150033149535098,0.111080721017007,0.159267823349704,0.0820507047642575,-0.0440606716282763,-0.0651156151815677,-0.0317934971677315,0.201306619095486,0.0405248942563195,-0.102692879975987,0.0871354595393764,0.0334555317570119,0.0625791881722251,0.120250253849029,0.0435210662773568,0.328249795727162,-0.193438026848328,-0.0035232502599215,-0.103452022965324,0.140853908191249,-0.228178527122358,0.0467702859615067,0.0727032869413349,0.0415571282880263,0.0565129341691423,-0.225000398799009,0.0236211224537179,0.05524080594196,0.0566203541548448,-0.0040616028996376,0.0967042940675225,0.040117763115173,0.219839541818276,-0.0019257302976229,-0.181749604963813,0.233497538892537,-0.055325677125999,-0.0361059554858756,-0.0291045525693594,-0.0071172787028424,-0.0915080479952897,-0.0323252730736291,-0.0247313377578443,0.0145016980698373,-0.171172024739026,-0.194394471852221,-0.167477779399823,0.0180418599310065
critical,0.0588293053255588,-0.0415495901357395,0.0599609434424428,0.166746947516467,-0.0342150468395626,-0.192148718737847,-0.0785550730207907,0.0409377543111666,0.058560691327471,0.0702446903082064,-0.166135240771182,-0.0127667160475111,0.120768776092696,0.0044108974255914,0.003998747259376,-0.0951229159379265,-0.0895336536932368,0.0461703704834313,0.0208943224884509,-0.0557400507286174,0.0809280666492605,-0.0427398302493231,-0.0164639340903888,-0.138934620593843,-0.121863497533245,-0.102050988556555,0.253901928092567,-0.0739057661504764,-0.0245677899423578,0.0692870510713907,-0.0519395692554321,-0.101370482550828,0.041944830915242,0.132196165449117,-0.124720280332707,-0.0141114640686926,0.104268828880988,0.125093319474693,-0.194944834272003,-0.0842692840161526,0.0055051025489889,0.150513807192816,-0.0748849616283687,0.116914984873615,0.087303679915743,0.0589537377590795,-0.0323885749159959,-0.0179763561065323,0.0649996825243048,0.0441620258432353,0.0003748462520167,-0.0224072608217459,-0.0373760695205677,-0.162567747412629,-0.0544105340634064,-0.166822200741304,0.0334117864310569,0.181546791427448,0.089933799485679,0.135944369810709,-0.0929064954856606,-0.0251513574028839
critical,0.142528103578768,0.0645207056675856,0.175018607674854,0.13609054318113,-0.0350646591681366,-0.0255755431563217,-0.0718764072079407,-0.0219879310935596,-0.0099501502419563,0.0533605384306628,-0.0913498246984916,-0.0419107203236858,-0.116042975754882,0.0772469617145206,-0.0387741375375705,0.0089068277184244,0.129659209747085,-0.0772209189699016,0.111811223880259,0.127129733512133,-0.155189446890118,0.0234049908948003,0.110512819840912,0.0866438977592868,-0.122878046394353,0.0462463295886898,-0.0186737678492969,-0.0625111734262629,0.207214682415635,0.145883630585986,-3.6286622376231e-05,0.137926974794228,0.165475524645234,0.126555120660677,0.0973572467596904,-0.212769044343955,0.038830538596301,-0.0311075507333262,0.0306318674593366,0.0372225185782096,0.0774696092616933,0.159013175855355,-0.0524313022425031,-0.0333024882023951,0.146510000405819,0.126984706484759,-0.0250299745355334,0.0400062699595901,0.106924640333026,-0.0252119900253045,0.0128561113836361,0.025794352982527,0.0218573141857716,-0.121548238747246,-0.142639875335346,0.0285119522087113,-0.0873325222822826,-0.0302387474508276,0.077945367199515,0.0774815405420548,-0.024962612826258,0.0385760245256094
critical,0.0701048701860247,0.122370579983685,0.0152287175267542,0.0579007191247268,-0.134489909745971,-0.0230512944436201,-0.0923668340595333,0.0364185022457645,0.072668044057738,0.0838878820453698,0.0574073979172521,0.14330648314098,-0.103684887058555,-0.0014823096018591,0.0526397687314361,0.0366548638333998,-0.106179129066438,-0.0878582609007115,-0.0066665913906289,-0.141103392155344,-0.046136880118559,-0.0204291549611381,-0.0769729163213452,0.047162805210434,0.0680204425006141,-0.030838831412326,-0.0068693938256343,-0.0335028990379053,0.111726854647993,-0.0191915759373817,0.104627538199557,-0.0838349893600895,0.0355032874174489,0.0834996474060709,-0.0969364359599745,0.0255743370926545,-0.07436596747166,0.0422323051544673,-0.0235103077816238,0.0184420771032127,-0.0177944037594229,0.0689804139578709,-0.0187086369367692,0.0102576203798519,-0.145741210479078,0.017365239266148,-0.0287769317847542,-0.0464269330227717,-0.0120343088054497,-0.0104698067325981,-0.113537019035461,0.0160165673013356,-0.068440106609084,-0.0158042145670692,0.0457738522795745,-0.0116901985453151,0.139567208217235,-0.0090462630836833,-0.0513384323091284,0.0958176533416605,0.0388601011406476,-0.0410232938377339
critical,-0.134608818351498,0.20784551485863,0.208311599328298,0.219394087306936,0.101677283868769,0.0842297366258482,-0.0202160894778223,-0.0290420563090941,0.0767529578509159,0.091242807799408,-0.188592808906835,-0.178890456779889,-0.126936675554961,-0.206496423817323,0.192639718224385,-0.153352316651699,0.163091777028559,0.0042506893932192,0.0201055651020989,0.181961467632225,0.0449596037289392,0.168933270416444,-0.0488144475359874,0.0658562536594271,-0.156913035134104,0.167424225840379,0.21148229312648,0.0111045831522799,0.0189667541436362,0.199755940631201,-0.183006052740416,0.0829141642782541,0.134970805691342,0.225880585138093,0.120250787578353,-0.0005953084928966,-0.0046527196877091,-0.148056144761238,-0.123676170090485,0.226938291529424,-0.0206117167801702,0.000647526834115,-0.086020561363677,-0.100610385303113,0.151720378283272,0.115987558992189,0.119905414062816,0.0174067281680158,-0.150864511666962,-0.130718661072636,0.117323164943985,-0.0200244120274511,0.199711240954998,-0.101292643518847,0.0468258819082591,-0.0053623361425947,-0.0793318114436114,-0.0499991708585591,0.0513870436590896,0.0049925148388796,-0.187961192538043,0.0226474802211875
critical,0.053960429011802,0.118579148615327,0.110335032969303,-0.104446825500561,0.0447228822029245,-0.0088249675216505,-0.0819497159176023,0.0476306123037562,0.0538513655734793,0.0072223900484849,-0.0122219775827719,0.0818488580951871,-0.0371953213914027,0.0196463131252722,0.100373851971024,-0.004105083460693,0.128117177263865,-0.0406052489767258,-0.041732981018425,0.0239082686547856,0.118544441388379,-0.125198782160846,-0.0980416182598072,0.139479656803932,-0.0224446579989221,0.108563723209367,-0.0362785449317741,0.0983853347311827,0.0943512746686808,0.0325150403450353,0.0911249735973218,0.0640706212367718,0.0113351045021228,0.0191978084104166,0.0234702680476883,-0.0051160291314508,-0.0371305958608828,0.028205666928639,-0.0317002019989917,0.0743316864668311,0.16586121761482,0.0838809087706834,0.0905067252592811,-0.0851307826693366,0.0364144317699961,0.0005287910352057,-0.0261625145375031,0.0436027581692515,0.0224281778123516,-0.167457910948848,-0.0528072066954768,-0.0240012656350708,0.093873969850934,0.0110631929161677,0.0919571425719207,0.1307033943246,-0.13558582772925,-0.0170732664228423,0.0754282279741144,-0.0016787494931026,-0.165601442065838,0.0783648731024297
