group,AR,ASCL2,ATF3,BACH1,BACH2,BCL6,CDX2,CEBPB,CTCF,E2F2,E2F3,E2F8,EBF1,EGR2,ELK1,ELK3,ELK4,EPAS1,ESR1,ESR2,ESRRA,FOS,FOSL2,FOXA1,FOXA2,FOXG1,FOXK1,GLIS1,GMEB1,GRHL2,GTF2B,GTF2I,HNF4A,HOXA6,HOXC6,HSF2,JUN,JUND,KLF1,KLF9,MAFK,MAX,MEIS1,MITF,MNT,MXI1,MYOD1,NANOG,NFATC1,NFYB,NR5A2,NRF1,ONECUT1,PAX5,PAX6,PBX1,PBX3,REST,RFX5,SMAD3,SP2,SPIB,STAT2,STAT4,TBP,TCF7L2,TEAD4,TFAP4,TP63,USF1,VEZF1,XBP1,ZBTB7B,ZNF143
critical,-0.360814671193534,-0.0035894864489134,-0.203575006959523,-0.139502460673924,-0.263626262785444,-0.151599221523639,-0.068932619758251,-0.413633909135141,-0.0584140459474662,0.0732251468403025,0.207799668491142,0.239111730377875,-0.227286183592596,0.168564729372394,0.413845028858093,0.191277074436629,0.387506506862054,-0.0756610317215343,-0.202554756630461,0.0994559659709467,-0.162891419749282,-0.200218995148131,-0.228864584931918,-0.204185819471357,-0.289542522777642,-0.134651590839157,0.114352606557066,-0.329973799473809,0.11999253043491,-0.411105322415949,0.294118118119494,-0.0853706102738248,0.125900363639567,0.278171315381186,0.0292826484541475,0.201293057433504,-0.34634921427494,0.101888760414947,-0.39018901765749,0.0240022304022143,-0.119533352368817,0.0900728007524657,-0.343261551670113,-0.207398024440798,-0.350272907824549,0.0070139052012026,-0.0213780544292542,-0.0745012380004227,0.0127222021830391,0.163871990668934,-0.140597016844146,-0.0048324625589968,-0.0429964749454751,-0.22413535876699,0.185914398871099,0.0052728498644078,0.13729100469788,-0.0089552750096097,0.287373396768488,-0.1272088028799,-0.0758246105943829,-0.117795816070037,0.132477581036861,-0.275046206602611,0.163892304090295,0.11572301244757,0.226174415717212,-0.151746660193285,-0.194458138175432,-0.0284769917701801,0.0363765328174111,-0.13016355412586,0.22949668085636,0.174808664544369
critical,-0.236881428227139,0.11491178838406,-0.0645778643120541,0.138067705715632,-0.194593122597372,0.073726345871663,0.0122050258815811,-0.411888127102958,0.335963622253611,-0.433609181756373,0.267647163821424,0.273261551768657,-0.268417510589721,-0.0080879212548544,0.0232340261897686,-0.0544119004427361,0.173356815356926,0.265876425670331,0.127776273032981,-0.0256595720136212,-0.341084883434939,0.23880432361523,-0.143667845071529,-0.0936954513195528,-0.181828304260895,-0.0465498894960887,0.186398853695794,-0.0094573733012881,0.0602686251830043,-0.250312829626622,0.37287016849208,-0.296457926240391,0.0640160047040117,0.0029142060624221,0.077916206906474,-0.0115339024643405,0.159161379388935,0.318582555632307,-0.269183206263436,0.202781448433652,-0.101457943607552,0.175680037100003,-0.0369087241319635,-0.315294453244423,0.113670573659638,-0.191752669606158,-0.174291759194552,-0.0031970369090695,-0.164780566084544,-0.217878716875468,-0.218772243823256,-0.0066645017459046,0.0706472843457683,0.116220591633699,-0.202344060975817,0.185988597623014,-0.082315404110867,0.245987422406887,-0.0612463517080828,0.242233176984356,-0.23913971921333,-0.0349305693106385,-0.0123145111714736,-0.173872422413305,0.138003734708422,-0.229956317530917,0.0925983836136845,-0.15411682435474,0.209367361446521,0.0060594903159187,0.181355627545766,-0.0402884826138476,0.0486283012450427,-0.0982807661340733
critical,-0.131588586426893,-0.149943560862896,-0.0943166343658034,0.158508082458817,-0.0831435183974303,0.170272570777887,0.0243855964563329,-0.222790644328807,0.0005085258770881,-0.0650658744107667,-0.0644494688967246,-0.0157424487584526,0.209954065984188,-0.115518625265791,-0.045888679076179,-0.0097387677407063,0.216314686379509,0.0520400731016515,-0.157666956607776,-0.0236108980987862,-0.106033195450665,0.0578184556492963,-0.157579253816104,0.166098565403398,0.168126656327483,-0.11246053240603,0.059296684179454,-0.065447095378652,0.0508623003449394,0.0347234835313122,0.0783083021934436,-0.0534660962126402,-0.0795102409138463,0.0564615194440739,-0.0197226061036247,0.0934744100618675,0.132720050722083,0.152080167370348,0.0501940362915899,0.0478801741748665,0.0167436596656164,-0.0632531380674175,-0.124540854839077,-0.0718618290323801,-0.107741983462158,0.110135338880495,-0.0311547257019836,0.0527822225655193,-0.0960198722995112,-0.149911069782528,-0.0233131017376128,-0.0065908908101046,-0.124348625582447,0.0901000783949591,0.0753923144503135,-0.158325103331829,0.189663039414041,-0.0161797486372946,0.0173889718347907,-0.142029612447384,0.0300613603782579,-0.014983070928126,0.0862623152329689,-0.0578886988212679,0.0662308126126,0.092614148005129,0.134615922605593,0.0582252879136289,0.0430535721541092,0.0770166950288203,-0.0921546478151453,0.0371082247664201,0.160353772389017,-0.220739659333857
critical,-0.0981522684123758,-0.110639760722894,-0.136614841237505,0.0620234920391981,-0.0943498152800467,0.0120214292657077,-0.0711685216269788,-0.0698540692928288,-0.0089821455881307,-0.0463971185891746,0.0803614298065676,0.201820940511955,-0.000321194009277,-0.0937189793182054,0.114273428940117,-0.0220599948293328,0.100796424917714,-0.0549256586206802,-0.0374815378251292,-0.167801663359852,-0.171689273883219,-0.102086945761404,-0.180288656121971,-0.0827308815254539,-0.0885507296429043,-0.206276693673166,0.152264256357404,-0.124001587617693,0.102992642618571,-0.11407153333273,0.195877407333241,-0.13976952059511,-0.0128117460537349,0.101522424849449,0.0046279256388929,0.090183831411677,-0.067983088821098,0.192597122775216,-0.129465616777503,-0.0330364625109343,-0.122115714359335,0.0286082157334101,-0.134293190055989,0.217509242352492,-0.105263105700139,-0.116069211767003,-0.144279271816009,0.0187356719578123,-0.0154705767932758,-0.0193236560336042,-0.0311234419193015,-0.139279619725164,-0.119288926081723,-0.0399875379765378,0.0794360320094384,0.145641118804456,-0.102873312994906,0.0365793534176376,0.10451209712671,-0.119409504576384,-0.176260375891795,-0.0598704228312517,0.182292282304362,-0.106414283762453,0.125775608867473,0.0984204322369863,0.0696180638963647,-0.150952348597908,-0.0067416241886912,0.136677191121979,0.0852716627341004,0.151647470194268,0.0477741393602228,-0.0315870852765568
critical,-0.183930857751077,-0.0337200759116703,0.0415672595592071,-0.21202636454104,-0.128771806012352,0.0048644242697368,-0.0975053105075362,-0.0782619246270357,-0.199705356066097,-0.114793499501325,-0.101641013854694,0.159659328928712,0.0192446428376761,0.0699468386708659,0.137214158882556,-0.153042392116835,-0.0625109942590582,-0.104867937163863,-0.0687433021751881,-0.0251124331728697,-0.268866282262893,-0.0819498369803711,0.014345966484903,0.0303709135171706,-0.0946916118698602,-0.180652084958413,0.090577276794688,0.03592980662645,-0.0312027049281521,0.0785007464904078,0.123959545465404,-0.0725003471731839,-0.0808679110914367,0.205756976388229,0.0477593448457165,0.134342011736212,0.120253407233022,0.286718845028545,-0.218994306644215,0.168182127058157,-0.175441054747493,-0.088192829032494,-0.191922591473812,-0.246840307434814,0.0300217936616359,0.0001517775789588,-0.082097843687803,-0.0303146646835606,0.0568216918428058,-0.0013182338379551,-0.0161801812434595,-0.262398923354918,0.0080360414631771,0.0037627013052861,0.0464885611411418,-0.0049948335767098,0.0967442229376846,0.107828071312501,0.0898875215445541,0.105569633507165,-0.0392937382677635,-0.0366371592770429,-0.0059828019167649,-0.141987139517765,-0.0202957732758073,0.100402911036686,-0.0213984389581398,-0.0499750461070805,-0.0817716633007237,-0.0100371172868001,-0.0010156213979192,0.174875424018453,-0.0175612629401968,-0.0237583760554087
critical,-0.0481251887186828,-0.117406002975785,-0.0260045883658341,0.0977245833577329,-0.0980025106093456,0.133436681076729,0.0310678893113384,-0.173388529231907,-0.123326785903082,0.154402704799509,-0.169591053522779,-0.039623153204296,-0.161179933633104,-0.0918129956004562,0.131122865476863,-0.0796717449088473,0.0798740386493036,0.0429431276195304,0.0739169930796708,0.123621160853183,-0.136171272837122,-0.0210053945916011,-0.0106500790350062,0.0305396203181751,-0.110986608716377,-0.019350393497305,0.0061554540269816,0.0338229435627635,0.209108138498244,-0.0400432818176379,0.0807157204797935,0.117824836494757,-0.170266704255148,0.0963875279310553,-0.155827956152723,0.151281009332187,0.079221440596705,0.0398001926045545,-0.0349675479661901,0.0614451047956261,0.0786289349228334,-0.0910966789048969,-0.0630990698144269,0.152128260068464,-0.049656767319602,-0.1619240948576,0.0589576170408609,0.144087925696667,0.166460551413747,-0.245575794272184,-0.0695002032432303,-0.153925462524489,0.0328935838434843,0.0762046477732811,0.0669710134497794,0.0641175320263014,-0.0104518000870942,-0.110044816091154,0.0404512365439102,-0.0224934580217179,0.0888042323621209,-0.089043436292097,0.0114201421468839,-4.9731623774137e-05,-0.0715249537799096,-0.0495308841469237,-0.0341750797217267,-0.122314799163053,0.0794238638465981,-0.102334083236298,0.0798081183459155,-0.116326153290814,0.151889056138487,-0.0642265789721812
critical,0.0142487065251931,-0.0711517201488471,0.0576502402190683,0.0859509571650992,-0.0463853343914658,0.0305982148853559,-0.0051377555485046,-0.0189460855934284,0.147608575442042,-0.0954737766382943,-0.114009805429562,-0.140518606940323,0.0145933926040821,0.117281021702947,0.0441494041145531,-0.0052088608084257,0.13681989069194,0.14954560609718,-0.0628204565390004,-0.146112969354811,-0.116391060543871,-0.163042384605267,0.108413481593923,0.0870677694071534,-0.0043664678554501,-0.07322172317993,0.0091147690102281,0.124725004263536,0.103844223753134,0.0662274750249528,-0.0431770183490621,-0.0556347077998179,-0.0270518157161848,-0.0544239120419657,0.021804355337307,-0.0190141064811566,-0.0414449936359828,0.0945152106569489,-0.0780962590044058,0.176655875158223,0.0656367428866232,0.0959698964082429,0.108754604174841,0.134322357740497,0.0034004155338308,-0.131998477938047,-0.0734369255174424,0.107194061572075,-0.0690318281461791,-0.100187101611313,0.110464619047516,-0.0559447620686001,0.107673067568158,0.276414653297108,-0.0243914398911053,0.0932928859350749,0.0677701701925063,0.0054763178010496,0.114659739546778,-0.0320093750542976,-0.0306734975231498,0.0222327536731382,0.0252625803907326,-0.06594637792035,0.0651506548126416,-0.192846508405094,-0.12479071935846,-0.0849499586070816,-0.196403852603746,0.0125687418223782,-0.0720647392359663,-0.124875015549943,0.178486465027348,0.0025282269465652
critical,0.037381078743754,-0.0568756658479754,0.0347034541441941,0.100294877021642,0.0615141327683902,0.0259847624209529,0.133556929642111,0.0170502373105118,-0.0115857708148719,-0.0955535290753445,-0.0593684380888752,-0.0084392288393206,-0.0937107581555065,0.0039313224428378,-0.0178958126271287,0.0050653981662323,0.0102304758742354,0.0100170436001194,-0.0005750665835712,0.0328382228123846,-0.131007814615724,0.112835407100858,-0.0493182457886821,-0.0684151985615876,-0.0949648561842984,-0.164644774365195,-0.178875121125931,0.0654111393034053,0.0548881945160453,0.0485064194504099,0.0539388877793288,-0.141683680292608,-0.113064413261226,0.229149876990581,0.134082089757211,0.104272437565739,-0.101065567623957,-0.0178917607487997,0.166602882085037,-0.103215514274558,0.0006948721218152,0.0445435990727435,-0.0768414213717044,0.0406287676079605,-0.0701854025082263,-0.084805163122846,-0.0520470441108405,0.104348456138997,-0.0744161304130974,-0.0868663519613282,0.0105639304537488,-0.047654457839966,0.074505405131505,0.0260515433785962,0.0285299589641823,0.117179237436614,-0.119422410637573,0.0001077666240321,0.0975188568088352,-0.0011545352077961,0.021342877249273,-0.0325400179068932,0.121993252402489,-0.105157247737121,-0.052841495728048,0.0847680292420291,0.161218586087362,-0.110317306451803,-0.108523991791733,0.110479598352114,0.0067747905891443,-0.0101152224462128,0.0484100747879222,-0.0046412348702196
critical,-0.152238269004999,-0.0346716769997737,-0.087632215875184,0.0819560244468648,-0.0575062993632674,-0.0539179734400079,-0.0719320777953932,-0.235787935677462,0.0356831638178024,-0.0293297151529224,-0.153291340088145,0.189798606338205,-0.164762205289872,0.106911225594698,0.0916448665703201,-0.044787322910326,0.169319291474716,0.0732028890487232,-0.0655443117825615,-0.170958139271979,-0.139538881633112,0.0033958619866943,-0.0483809228169464,-0.0456343926894782,-0.127135785188194,-0.0384497448036702,0.131628562801735,-0.344977862341042,0.119738987068484,-0.0199692210258044,0.190533026749258,-0.107335477454362,0.0266289738948177,0.0726191781806229,-0.132478694893806,0.103298133823306,-0.0980583462900449,0.214097111493364,-0.144328241822471,0.0362995879651825,-0.103257643241374,0.0394834455423985,0.0382818279786003,-0.135219003179153,0.0145433615265952,0.0556356879469759,-0.0761133501336521,0.124289122289082,-0.0760836748632208,-0.0562285857538338,0.0036152305296211,0.0711106488109217,-0.0366124542684283,0.0574140411105585,0.0148615504213434,0.0757460427118426,0.0635292612735807,0.0082729841756663,0.0537549417331662,-0.138578360451525,-0.161370061826008,-0.0051568134355931,-0.0436779635992366,-0.198692996995763,0.0690062565377266,-0.0589274799025587,0.14326080703349,-0.291957608363708,0.085717200921564,0.155034962734572,-0.0992010264821839,-0.021281106158765,0.104441129968365,-0.0429127985386379
critical,-0.0764309455609646,0.06628266232318,0.0576084778981014,0.123571050852128,-0.0593664217171922,-0.001075825834045,-0.107904102258704,-0.0649827070677177,0.02287109209883,-0.0518368398018183,-0.10972498953222,0.0984054508054942,0.106301257567056,0.0979719940497443,0.163749448690372,0.0523402490999589,-0.0209536915285281,0.092424623712141,-0.0919837198004279,-0.0606840149736199,-0.162600511613109,0.076719009853855,0.0122020382364643,-0.0179822071305999,-0.0572034955622106,-0.101002133446961,0.098315669922149,-0.0459760202836607,0.145705566196919,0.074616467913943,0.0768564018117015,-0.0708042618595432,-0.0496928889080059,0.0566735716220959,0.0694066866091955,0.0874951598135854,-0.0852616585985319,0.10169056883366,-0.0903922879329341,0.088933890399519,-0.0644878977360608,0.0798312754725602,0.0585792596375083,-0.0563814263799625,-0.0903917345838843,-0.0354223396981979,-0.0609409994948747,0.043689374503607,-0.07237796350123,-0.0276548407475802,0.0301836228493832,-0.100764147243086,0.0216408127112334,0.116541281466071,0.165630651010326,0.0852929458760613,0.0045952871848406,0.108609437847635,0.122852135155265,-0.0396093705652693,-0.0485665469169476,0.0126507812597176,0.119570060546873,-0.106481464907638,0.081600678228226,-0.104325893683778,0.0495306654115454,-0.104097106907857,-0.0892967259827762,-0.0393217904527975,-0.0975149277345322,-0.0702087891132266,0.0621489604707922,-0.133765838466314
