group,ASCL2,ATF1,CEBPB,E2F8,EBF1,ELK1,ELK4,EPAS1,ESRRA,FOSL2,FOXG1,GLIS1,GRHL2,GTF2B,JUND,KLF1,KLF9,MAX,MEF2C,MXI1,MYOD1,NFATC1,NFYB,PAX5,PAX6,PBX3,RFX5,SP2,TP63,VDR,VEZF1,ZNF143
critical,0.099769087409632,0.611427129561806,-0.531749637834187,0.431759735915034,-0.301221096446003,0.592696462209575,0.580612267832736,-0.0351549849958376,-0.224125560198788,-0.372145866366088,-0.09462172715778,-0.470729328311035,-0.620030120752181,0.50295490514659,0.191675443541594,-0.502088332467297,0.0945384237928385,0.2566371893892,0.213965343660003,0.0757932703624639,-0.0638168856206411,-0.0262694199046909,0.317025620896464,-0.310287698241078,0.194870953439428,0.202044535637813,0.434081604017208,-0.095659394894809,-0.28725156873392,0.381977110914928,0.0106751960557565,0.312159566592765
critical,0.14327239876948,-0.198335824324137,-0.548844760104839,0.408378269338517,-0.257597265010583,0.111748559558701,0.151833866787275,0.259168648374317,-0.569839424119512,-0.22796390177446,-0.0911882476508996,-0.0378603217677435,-0.386685514529584,0.554423503243048,0.44095618233455,-0.48727559672703,0.254491241835806,0.358951730565884,0.551295896442914,-0.304461739357,-0.30260231737393,-0.301194022526281,-0.220489029807336,0.198122557549784,-0.312540622472486,-0.105928028426918,6.58520814440345e-05,-0.27001368597891,0.342124137811953,-0.0675158926456029,0.237199968205175,-0.0592245870132188
critical,-0.20583394910664,0.260819247729769,-0.326704214404331,-0.032355333100646,0.3320905983702,-0.122454188087543,0.214853229929098,0.0499528780178554,-0.1718876208488,-0.222024495415373,-0.0557679164433158,-0.0475694902238242,0.107851934486695,0.143522655399549,0.23282331035854,-0.0085680867856498,0.217007599518898,0.0070502877554927,0.0948997274353939,0.198259558681909,-0.0792258664350287,-0.144150946114498,-0.23464700365094,0.099173794765343,0.195440156566338,0.269186950774081,0.134229737209794,-0.0908768153944445,0.140010218783448,0.0877239195343228,-0.129346353808982,-0.325285773510481
critical,-0.0679545279539341,0.127637255044658,-0.0378694478523958,0.238347503163039,0.0214157617247607,0.08673876188865,0.103309471663825,0.0280812866349898,-0.139787274795938,-0.177829513197086,-0.183268802110152,-0.0891179273918661,-0.0985371834240523,0.214297794394454,0.195936867838911,-0.109348921610521,-0.0622951799952037,0.0622340473131734,-0.01181774454956,-0.139625076236487,-0.134156446117333,0.037316415743344,-0.0673300813342913,0.0739116767480343,0.0056453752173531,-0.0432119200901914,0.0620035048344666,-0.21505320638694,0.0759555584903435,-0.136764866932181,0.0621060904995174,-0.0363736511553213
critical,-0.0207419963283121,0.143797377136945,-0.0010067111857391,0.118388611125905,0.0675024042322379,0.0386723809822204,0.0303611607278626,-0.133409678492654,-0.0926364707569374,0.0760524257446082,0.0228446960328512,0.130326801075488,0.159495204147317,-0.0016344619437302,0.308828712409559,-0.188694510911359,0.0269339724772488,-0.139483346567359,0.198665477948531,0.0616684738910664,-0.0703830029367342,0.0836319464580753,0.0644226484001443,-0.0372745351869522,0.0032224122698867,0.137066303246064,0.0621435791390338,-0.102072710271265,-0.0453528851949344,0.0846327266321775,0.0155670325958523,-0.152954546945831
critical,-0.0937071701263186,0.120008904112288,-0.104606266289087,-0.114557553378135,-0.0644810183054986,0.0837824077851564,0.017687113925082,-0.0640854647836308,-0.120038905404799,-0.0053731928605287,0.231629292325277,-0.0836522305030574,-0.0335100273652675,0.165194198418259,0.0118221831413719,-0.173276134585928,-0.075661843343868,-0.0049342469112945,0.15991757624178,-0.137863922266704,0.0980970159013966,0.233578990055785,-0.22778230255547,0.12137930649941,-0.0812107948493673,0.210734872841534,-0.0745274597085634,0.19768559820817,-0.0168826157464915,0.353032934637067,0.180835816494255,-0.231263482574096
critical,0.106081474925173,0.204955158340292,-0.0943823410314608,-0.055994898032953,-0.104039243758512,0.0024359802911134,0.243836127634761,0.105861345820736,-0.0332341798714183,0.106567646711626,-0.011100813281091,-0.174964049184019,0.0497831066051348,-0.0028276153662737,0.175121977598727,0.0243981237764678,0.156073247128021,0.179649586349111,0.164949097967741,-0.24957752820746,-0.264460896740251,0.013688082085615,0.0037889271749172,0.261629604119223,-0.0174727960496196,0.244045612054383,0.0469007641600087,0.0068183746978833,-0.167635429335563,0.0462238813071524,0.0205027795287441,-0.0704159001653308
critical,0.108812879202194,0.0661749843618416,0.107227961509431,0.102959225322335,-0.0151544337018667,-0.0144275634300812,-0.0395420610716579,-0.0815407470537127,-0.0681968497733481,-0.0209056722616565,-0.075653258653254,0.151049600402908,-0.0203801182163075,0.0306065316133756,0.0140526815835202,0.105099271183303,-0.0648313510626703,0.145217464018266,0.0417296344047273,0.039756788433403,-0.0477879365730715,-0.061287910292163,0.005866816353821,0.0130476753065343,-0.0776287404348553,-0.0125072181577955,-0.0624146280097366,0.10122467980844,0.0346091835818835,-0.0304188420287482,0.113126308122036,0.0750221230000185
critical,0.0930537436584624,0.158376214713673,-0.270628713939648,0.272349972511137,-0.174894335952244,0.0061040306740918,0.0919279613621481,0.148893338428179,-0.209564137564067,0.0289551728747605,0.0160917346989191,-0.290672265515312,0.0698903353815293,0.241818191955147,0.238160825695756,-0.134598088499024,0.174350541428971,0.166053130435789,0.164387034519977,0.0254587258961942,-0.0635482737387909,-0.120402624478124,-0.105256873726296,0.0245114124372433,-0.0356659444154136,0.0610938256364791,0.14375980306527,-0.168937639365072,0.0610435217423231,-0.169152875248573,-0.215161817603424,-0.11681572234726
critical,0.0366372231563037,0.126797774675236,0.0455586717816869,0.202953323900508,0.129637116493971,0.0782564164637106,-0.109166181225201,-0.0051176593256694,-0.152500192317125,-0.109418443903457,0.0485338173773312,-0.0238760000953842,0.231398542347065,-0.0116303729773475,0.0317116373581451,-0.0311377317429487,0.114989607622364,0.0173997070684334,0.0463400993202823,0.0269778042009361,-0.131340244839464,0.0035956943645978,-0.025891694872221,0.0332908347295025,0.0760899966848557,0.0241925317678097,0.0862053037622032,0.044013900954282,-0.0092704815223923,0.083891436608351,-0.120826855062139,-0.151667995940411
critical,0.0591456865213934,0.199963847700976,-0.108055431039631,-0.0593949874827157,-0.0896635119878743,-0.0825784470906549,-0.200495715711955,0.0168825398297199,-0.195191610376653,-0.14874174845558,0.137159892783181,-0.111320430854962,-0.0292982450524345,0.0338880751800208,0.036310102303754,-0.0390035706950923,0.233952082733917,0.094927258548784,-0.0153704904199909,-0.0457711614014679,0.130233259022377,-0.031095615142878,-0.147151651684758,0.200828515667575,-0.115312472712914,0.0280425058467203,0.31052844855226,-0.0698084969674159,0.0365130365683761,0.0708437509873216,0.0019401695030764,0.0947108342734243
