group,ASCL2,ATF1,ATF2,ATF3,BACH2,BCL6,CDX2,CEBPB,E2F8,EBF1,ELK1,ELK4,EPAS1,ESR2,FOSL2,FOXG1,FOXH1,GLIS1,GRHL2,GTF2B,HOXC6,JUND,KLF1,KLF9,MAX,MXI1,MYOD1,NFATC1,PAX5,PAX6,PBX3,PRDM14,RARG,RFX5,SP2,STAT2,STAT4,TBX21,TP63,TP73,USF1,VEZF1,ZNF143,ZNF263
critical,0.106909148129884,0.585376339581858,0.269699812364973,-0.192542706051202,-0.322203610301833,-0.237319817273559,-0.111184961491607,-0.515318574157964,0.411980754627024,-0.279467045063885,0.566722541857634,0.550595128521714,-0.0032535933800254,0.154707852382054,-0.315770139818291,-0.101648999723213,-0.516818810920063,-0.456422243015186,-0.586543770191965,0.49098653588003,0.136644031750415,0.187963296990792,-0.504287829442419,0.0782114993149156,0.241551483911003,0.0345584126199229,-0.0514939556462867,-0.032886369465169,-0.295283669500746,0.159649480040905,0.205796811770278,-0.172362569561658,0.16890762268043,0.423642918695643,-0.0797855870156205,0.183993088037378,-0.440168045314522,-0.0295414864049181,-0.286938737875037,-0.369113858922434,-0.0232717874755511,-0.0097327928674908,0.299816429366233,0.137164983296218
critical,0.0554471793004596,-0.134988202359686,0.313383103098411,-0.131594056067322,-0.249167926629599,0.106925407273726,-0.0267123225494648,-0.477902492157101,0.344329649021534,-0.330132566551359,-0.0156616205186257,0.219943006564208,0.277638905957505,0.017055399781024,-0.22194341029479,-0.0384807051099981,0.0180909076381103,-0.0873491156377477,-0.369834851637367,0.489463736445602,0.0721465831143123,0.392556532796072,-0.381573249795304,0.185802002395874,0.26650166387609,-0.255005012670292,-0.281328895908773,-0.219048172165078,0.100279733279557,-0.242471055277265,-0.0548135798801251,-0.141822590917071,0.382300435784328,0.0422551798773929,-0.328782571122861,-0.0321288195402833,-0.153831435908213,0.0088473071977399,0.242659733139865,-0.392672506740016,0.0290873661597247,0.202536602099677,-0.13886037416467,-0.113523627372478
critical,-0.133245152268856,0.241031035271491,0.22848243024159,-0.254956592945164,0.0408164365431615,0.197089889120844,0.207988889579556,-0.304877498132726,-0.0736993291152211,0.204548262746193,-0.220369438842421,0.140540820755835,0.056121938609969,0.01576893554968,-0.184103222944005,0.0160777761376452,0.0079777298078302,-0.0211486762386285,0.124584498135551,0.0754489271554637,-0.0272963184416552,0.218010386936993,-0.0109401945460786,0.202408068813309,0.0380967062387108,0.1774495148297,-0.0911915698309447,-0.0680368681115816,0.164006031538769,0.196908773217172,0.240272684341913,0.036576322226496,-0.0723071300564315,0.0134811678261612,-0.14968383694009,0.120216716668235,0.0616134096308528,-0.141056437251615,0.157528261300395,0.158877712863496,0.0492451150336429,-0.131311676710145,-0.361681498063546,0.174563742435669
critical,-0.064796086026752,0.0524633480748623,0.13610270934227,-0.134675385461458,-0.0012560580462106,0.117293764834583,0.0321221948758793,0.0038865399283064,0.163382362744797,-0.0001031628442118,0.0382396739715935,0.0270146722683942,0.0562940094219881,-0.121581491877801,-0.138298883406839,-0.121422590071295,-0.0108123968659809,-0.0354936497039804,-0.0440213386178861,0.144004455759769,0.0977765492268449,0.119698203738782,-0.0926236349679066,-0.130249963169334,0.010525511079814,-0.200002674813248,-0.15430829858681,0.139639597038142,0.0673057665452572,-0.0017906122245342,-0.0299440937005596,-0.019288581923829,-0.0058510397198738,0.0211434188363387,-0.178125434620556,0.166540681585436,-0.0080263019778265,0.0630942093614496,0.0772052420494067,0.0768488570839813,0.0219966608806238,-0.0010425032020872,-0.119350025261265,-0.142514505051576
critical,-0.0409351462678983,0.179668151001613,0.0789478921619965,0.145823751415706,0.138563486156321,-0.138987438694258,-0.0278410068727163,0.15897720670353,0.004399053911678,0.18640581202793,-0.0173598886428699,-0.060263073790849,-0.0306229222376274,-0.0865269022971046,0.153336265313273,0.0169228241707707,-0.0333985938243657,0.218635882767247,0.111622207718312,-0.0739687912580612,0.0211991878413523,0.293703578983729,-0.1436958718144,0.0380857980987205,-0.139678312749083,0.0169546674394522,-0.0814950414676087,-0.039613338428707,-0.067044441264376,-0.0756608551429023,0.110128383790459,0.0553788783151409,-0.0377561266111943,-0.0613248282691413,-0.124106017797099,0.0410128813061503,-0.0320009240803743,-0.0966271500584074,0.0016914395070237,-0.0036045331391834,0.015976579588676,-0.0130007949114981,-0.192883107504439,-0.0102504106263598
critical,-0.056909218146233,0.0209722543455868,0.104240543172717,-0.0049918423770418,-0.08573999902636,0.0608069298583105,-0.0008827996361029,-0.078281855288121,-0.10668533796364,-0.0819880683774581,-0.0599240014403497,-0.0051794775440442,0.0293285227610223,0.159939855763707,0.0471353190387157,0.168361674144829,-0.0240191043223278,-0.0703804443948905,-0.064412821880321,0.151441798522692,-0.0100694534714643,0.0075485486025051,-0.104950903901053,-0.0495577057863592,0.0242916067337054,-0.0253886993814021,0.0202909983171427,0.17807684872513,0.0566225497304832,-0.0306803459237025,0.121937359743739,0.0306669526104779,-0.025952506355415,-0.039234165709201,0.184138224432272,0.0818169172882705,0.0137734772692167,-0.181214489911711,0.0497601508670234,-0.0819095114441214,-0.0294630998025581,0.0861801754167612,-0.183095348946763,-0.063416050299951
critical,0.0993474780069369,0.235309946415459,0.058300655423225,-0.0850095757939972,-0.0317612108451734,0.0280909327743183,0.0824703424157141,-0.138045820540475,-0.0525862598640488,-0.0974739828265393,-0.0733487270206148,0.189763453685147,0.0756906108859196,-0.0320101386524747,0.0728575122603043,0.0998378291583933,0.169796891426517,-0.167624959827783,0.110016993154616,-0.0305832483681292,-0.0432912079873461,0.106453430336478,0.103109015709982,0.135441608040822,0.213837235425404,-0.133251436427497,-0.175461272121192,0.0885645323032092,0.326268566250225,-0.0123331980459445,0.202642452526907,0.0471092376212979,0.0493060054194918,-0.0643663462185335,0.0265713087668077,-0.0681057874467588,0.0722047133054229,0.0150477738012333,-0.0610468571303446,0.106613406431803,-0.16397394916826,0.0554174972636853,-0.153033007713648,-0.0269631638394689
critical,0.105324669981035,0.0636964194260184,-0.0411340494509659,-0.0950435291202358,0.0955374482974822,-0.0022644195084025,0.0736281866405412,0.10196657347901,-0.0013112581508416,-0.0040005911051497,-0.117993979633405,-0.0861177430792605,-0.0243618755991947,0.0072849720398083,0.0956483947869486,0.0201334047165026,0.15064261271175,0.201922660580666,0.0562645801050868,-0.0528308608837847,0.195663106079974,-0.0577019922088987,0.159494782688938,-0.0350500358457898,0.0792308019353689,0.0736606082230385,-0.0772828701407148,0.0631131957875199,0.0752107744646505,-0.136015288235489,0.0404354514137801,-0.0342338577472711,-0.0075579601060425,-0.088297219699913,0.0971128221121866,0.0372407232028967,0.0089060345807429,-0.0686764076654609,0.0867052785394721,0.0009869428222907,0.116906289438393,0.0816078429101341,0.0955444632997309,0.0467591359704912
critical,0.11417267678435,0.132179466927839,0.219106710175446,0.0105817431106969,0.0006913400347183,-0.0655796926925323,-0.0227157411728968,-0.286534170185167,0.234070063454485,-0.168232579268638,0.0079783025936198,0.115410776275757,0.192285068949352,0.0034106478665425,0.0560852380310166,0.0720842007151438,-0.0297831643907467,-0.245310376290165,0.0966385325525398,0.233162178565382,-0.0271378976566747,0.236420759637227,-0.169650203065553,0.124723388319505,0.152875040458416,0.0235601622639265,-0.0536424613832626,-0.10323362379683,0.0827886211828468,-0.0231222427379525,-0.0133833993258657,-0.0834061857597593,0.145833746551645,0.13620053124183,-0.145241755856832,-0.059134760465144,-0.135197112568413,0.0726409337443598,0.065228106149097,-0.0982334589390486,0.0388309575571475,-0.220891182738164,-0.159118351966583,0.0242700246476259
critical,0.141271234647307,0.0650931823573122,-0.135023624417756,0.113400038242084,-0.0238685763927088,-0.0394266188555884,0.0331348448840631,0.0308592197972035,0.126282849423198,0.0925958889735781,0.0432810403923071,-0.0887456636802558,0.0962523303710403,0.0483742709426147,-0.0933420635984962,0.082307433935111,0.137240089351815,0.0399963907458182,0.21782616921305,-0.02225802148873,0.0869257093517126,0.0469466768367743,0.0466002230582215,0.122010179364353,-0.0099141868159812,-0.0110626504799444,-0.159382817333459,-0.0502000954258545,0.0917350628897439,0.0720808218935832,0.0968033682128831,-0.0422352585749493,-0.0464771791125127,0.131855116699149,0.0933883598576066,0.0713327211241553,-0.0617028699262862,0.0609989328988327,-0.0028304693571384,0.144056989935468,-0.152444225691312,-0.0990049972481583,-0.176409384473012,0.0643374228704287
