group,CD8,CD28,CD95,CD197,CD27,CD38,CD127
healthy,-0.0464079685081117,-0.34555931799353,-0.0009087945458521,-0.0904540788977961,-0.577736917962642,-0.0686377420402491,-0.36593179937028
healthy,-0.273168021148888,-0.44459105091377,-0.130785257425943,-0.0965317814526467,-0.650234850460636,0.0107332835148055,-0.411696775611255
healthy,-0.23553053667952,-0.501825507219344,-0.140893146949032,-0.144948737114087,-0.580346704721107,0.0882617494987159,-0.437798205825265
healthy,0.110082837486677,0.137638919243635,-0.554633169482565,0.128960057943099,0.570201983351391,0.0749008097262733,0.324510031314475
healthy,-0.467525168314942,-0.450048025792637,0.301814626465791,-0.203481424316413,-0.664995176006579,0.400293695761987,-0.689855885666132
moderate,-0.164548932131603,-0.584252180413418,0.08472003178479,-0.155408156163725,-0.489183340089692,0.235347500924006,-0.634428412175841
moderate,-0.24629784196757,-0.420832045344163,-0.0371254889539882,-0.0436714121301073,-0.664688899308811,0.203036620084357,-0.298342840050198
moderate,-0.288734989207443,-0.627460662164154,0.401757280277765,-0.115796567776433,-0.827491868436685,0.111802059259065,-0.672766174465265
severe,-0.583782088236499,-0.0828387078348747,-0.124691852500838,-0.183969853385927,-0.29233525751906,0.701814285899111,-0.277834044281208
severe,-0.0366634644168895,-0.208036067626641,-0.0880463362171743,-0.568425293530224,-0.0439271581112178,0.300847764720352,0.101427116785837
severe,-0.0878794780942915,-0.522560756289867,0.400060224764496,-0.281664186873823,-0.678853450473255,0.399859402845553,-0.814364925513036
